timestamps,TP9,AF7,AF8,TP10,Right AUX
1690986287.495,-34.668,-35.645,-27.344,-44.434,-298.828
1690986287.499,-36.621,-24.902,-19.043,-36.133,-284.180
1690986287.503,-31.250,-22.461,-15.625,-32.227,-3.906
1690986287.507,-34.668,-23.926,-20.996,-40.527,12.695
1690986287.511,-35.645,-24.902,-22.461,-47.852,-221.680
1690986287.515,-33.691,-23.438,-35.645,-53.711,-165.039
1690986287.519,-29.785,-23.438,-40.527,-43.945,279.297
1690986287.522,-32.227,-28.809,-32.227,-36.133,300.293
1690986287.526,-42.480,-37.598,-25.391,-41.016,-33.691
1690986287.530,-42.969,-45.410,-25.879,-44.922,-57.129
1690986287.534,-48.340,-35.645,-26.855,-41.992,-14.648
1690986287.538,-44.434,-19.043,-20.020,-37.109,-72.266
1690986287.540,-20.508,-20.996,-20.020,-31.738,-57.617
1690986287.544,-18.555,-24.902,-21.973,-31.738,-54.688
1690986287.548,-34.668,-20.996,-22.461,-34.668,-127.441
1690986287.552,-38.086,-20.508,-24.414,-37.598,-250.488
1690986287.556,-39.551,-21.973,-25.879,-39.062,-292.969
1690986287.560,-28.320,-25.391,-24.902,-28.320,92.773
1690986287.564,-29.297,-33.691,-23.926,-25.391,393.555
1690986287.567,-48.340,-36.621,-24.902,-41.016,-23.926
1690986287.571,-47.363,-33.203,-25.879,-47.363,-274.414
1690986287.575,-41.016,-32.227,-31.250,-40.039,1.953
1690986287.579,-31.738,-28.809,-30.273,-29.297,327.148
1690986287.583,-25.391,-30.273,-28.320,-34.668,184.570
1690986287.615,-38.574,-34.180,-31.738,-53.711,-109.375
1690986287.619,-32.227,-28.320,-31.250,-49.805,-134.277
1690986287.623,-38.574,-30.273,-33.203,-47.363,-156.738
1690986287.627,-44.434,-35.156,-36.133,-48.340,-155.273
1690986287.631,-32.227,-34.180,-37.598,-39.062,7.812
1690986287.635,-39.062,-33.691,-33.203,-41.016,72.754
1690986287.639,-42.969,-33.203,-30.273,-42.480,-102.051
1690986287.642,-41.016,-32.227,-30.273,-46.387,-307.129
1690986287.646,-32.715,-27.344,-25.879,-36.133,-168.457
