timestamps,X,Y,Z
1688493154.351,-3.185,3.394,0.426
1688493154.351,-2.834,3.394,0.508
1688493154.351,-2.542,3.297,0.920
1688493154.411,-2.258,2.841,0.807
1688493154.411,-2.094,2.437,0.538
1688493154.411,-1.944,2.497,0.725
1688493154.471,-1.570,2.834,1.316
1688493154.471,-1.600,2.871,1.323
1688493154.471,-1.301,2.714,1.398
1688493154.518,-1.757,2.894,1.436
1688493154.518,-2.236,2.849,1.488
1688493154.518,-2.041,2.819,1.570
1688493154.622,-1.981,2.774,1.966
1688493154.622,-1.735,2.572,1.959
1688493154.622,-1.936,2.430,1.495
1688493154.627,-2.183,2.617,1.144
1688493154.627,-1.899,3.178,1.279
1688493154.627,-2.206,3.701,1.293
1688493154.696,-2.079,3.836,1.039
1688493154.696,-2.340,3.611,0.800
1688493154.696,-2.333,3.110,0.740
1688493154.741,-2.759,3.133,0.733
1688493154.741,-2.527,3.193,0.852
1688493154.741,-2.624,3.551,0.927
1688493154.804,-2.467,3.484,0.531
1688493154.804,-2.236,3.417,0.464
1688493154.804,-1.802,3.417,0.568
1688493154.860,-1.742,3.365,1.159
1688493154.860,-1.727,3.462,1.196
1688493154.860,-1.892,3.409,1.488
1688493154.921,-1.585,3.193,1.720
1688493154.921,-1.652,3.380,1.854
1688493154.921,-1.667,3.223,1.862
1688493154.966,-1.839,2.976,1.772
1688493154.966,-1.877,3.080,1.787
1688493154.966,-1.892,3.125,1.630
1688493155.029,-1.697,3.589,1.122
1688493155.029,-2.108,3.776,0.950
1688493155.029,-1.907,3.581,0.658
1688493155.085,-2.138,3.566,0.710
1688493155.085,-2.348,3.551,0.740
1688493155.085,-2.654,3.245,0.710
1688493155.134,-2.684,3.394,0.912
1688493155.134,-2.221,3.409,1.174
1688493155.134,-1.637,3.402,1.211
1688493155.235,-2.034,3.566,0.770
1688493155.235,-2.998,3.664,0.643
1688493155.235,-3.305,3.925,0.479
1688493155.250,-2.804,3.866,0.621
1688493155.250,-2.490,3.507,0.867
1688493155.250,-2.161,3.036,0.800
1688493155.330,-2.236,2.983,1.189
1688493155.330,-2.176,3.006,1.159
1688493155.330,-1.563,2.856,1.099
1688493155.370,-1.727,3.230,0.950
1688493155.370,-1.936,3.768,1.129
1688493155.370,-2.056,3.828,1.264
1688493155.435,-2.243,3.551,1.136
1688493155.435,-2.654,3.223,1.563
1688493155.435,-2.265,2.991,1.413
1688493155.476,-1.622,2.527,1.256
1688493155.476,-1.645,2.639,1.062
1688493155.476,-1.869,3.103,1.039
1688493155.656,-1.877,3.851,1.256
1688493155.656,-1.765,4.090,1.495
1688493155.656,-2.123,3.813,1.353
1688493155.666,-2.176,3.305,1.151
1688493155.666,-2.280,2.968,0.920
1688493155.666,-2.542,2.871,0.763
1688493155.686,-2.677,3.028,0.912
1688493155.686,-2.400,3.043,0.546
1688493155.686,-2.198,3.185,0.307
1688493155.700,-2.183,3.537,0.239
1688493155.700,-1.802,3.417,0.329
1688493155.700,-1.907,3.716,0.695
1688493155.763,-2.363,3.753,1.151
1688493155.763,-2.340,3.656,1.406
1688493155.763,-2.265,3.634,1.750
1688493155.836,-2.191,3.910,2.056
1688493155.836,-2.206,3.955,2.161
1688493155.836,-2.497,4.135,2.086
1688493155.883,-2.579,4.052,1.720
1688493155.883,-2.460,4.037,1.630
1688493155.883,-2.482,3.895,1.637
1688493155.940,-2.370,3.993,1.503
1688493155.940,-2.408,3.828,1.174
1688493155.940,-2.505,3.402,0.942
1688493155.986,-2.370,3.133,0.643
1688493155.986,-2.288,3.230,0.486
1688493155.986,-2.318,3.529,0.576
1688493156.046,-1.847,3.185,0.748
1688493156.046,-2.004,3.178,0.807
1688493156.046,-2.415,3.350,0.703
1688493156.106,-3.163,3.806,0.269
1688493156.106,-2.961,4.008,0.344
1688493156.106,-2.393,3.768,0.606
1688493156.181,-1.839,3.327,0.822
1688493156.181,-1.817,2.826,0.748
1688493156.181,-1.899,2.654,0.920
1688493156.210,-2.011,3.051,1.181
1688493156.210,-1.765,3.163,1.144
1688493156.210,-1.877,3.245,1.264
1688493156.271,-2.176,3.342,1.271
1688493156.271,-2.094,3.305,1.226
1688493156.271,-2.064,3.402,1.249
1688493156.361,-1.802,3.215,1.383
1688493156.361,-1.376,2.856,1.533
1688493156.361,-1.637,2.535,1.151
1688493156.390,-2.041,2.766,1.226
1688493156.390,-2.415,3.095,1.084
1688493156.390,-2.243,3.432,1.054
1688493156.441,-1.854,3.267,0.800
1688493156.441,-2.191,3.454,0.658
1688493156.441,-2.176,3.245,0.531
1688493156.496,-2.243,2.707,0.419
1688493156.496,-2.221,2.400,0.493
1688493156.496,-2.363,2.295,0.479
1688493156.555,-2.617,2.400,0.523
1688493156.555,-2.460,2.348,0.419
1688493156.555,-2.288,2.617,0.449
1688493156.616,-2.049,2.639,0.441
1688493156.616,-1.929,2.729,0.456
1688493156.616,-1.742,2.849,0.897
1688493156.678,-1.832,2.841,1.166
1688493156.678,-1.959,2.796,1.301
1688493156.678,-1.824,2.565,1.488
1688493156.725,-2.019,2.565,1.757
1688493156.725,-1.787,2.639,1.600
1688493156.725,-1.705,2.722,1.219
1688493156.813,-1.637,3.133,1.271
1688493156.813,-1.585,3.170,1.122
1688493156.813,-1.779,3.320,0.965
1688493156.831,-1.742,3.125,0.830
1688493156.831,-1.772,2.849,0.793
1688493156.831,-2.138,2.916,0.568
1688493156.901,-2.378,2.849,0.942
1688493156.901,-2.086,2.886,1.234
1688493156.901,-1.593,3.058,1.047
1688493156.963,-2.236,3.477,1.024
1688493156.963,-2.774,3.589,0.650
1688493156.963,-2.961,3.821,0.733
1688493157.008,-2.348,3.409,0.606
1688493157.008,-2.123,3.080,0.852
1688493157.008,-2.258,2.908,0.770
1688493157.066,-2.071,2.639,0.755
1688493157.066,-1.772,2.826,1.136
1688493157.066,-1.555,2.789,1.241
1688493157.126,-1.750,2.983,1.338
1688493157.126,-2.094,3.043,1.443
1688493157.126,-2.019,3.006,1.219
1688493157.171,-2.064,3.155,1.391
1688493157.171,-2.026,3.021,1.585
1688493157.171,-1.548,2.303,1.667
1688493157.233,-1.884,2.191,1.675
1688493157.233,-2.064,2.497,1.264
1688493157.233,-2.340,2.976,1.047
1688493157.321,-1.779,3.335,0.882
1688493157.321,-1.779,3.649,1.009
1688493157.321,-2.258,3.619,0.935
1688493157.351,-2.572,3.297,0.576
1688493157.351,-2.557,2.983,0.718
1688493157.351,-2.796,3.155,0.837
1688493157.396,-2.542,3.260,0.650
1688493157.396,-2.527,3.305,0.434
1688493157.396,-2.101,3.462,0.052
1688493157.470,-2.310,3.252,0.486
1688493157.470,-2.019,3.252,0.658
1688493157.470,-1.862,3.215,0.890
1688493157.518,-1.929,3.215,1.204
1688493157.518,-1.951,3.021,1.518
1688493157.518,-1.996,3.058,1.652
1688493157.620,-1.884,2.871,1.914
1688493157.620,-1.854,2.647,1.772
1688493157.620,-1.832,2.841,1.398
1688493157.626,-1.645,2.751,1.331
1688493157.626,-1.742,2.901,1.249
1688493157.626,-1.892,3.155,1.129
1688493157.681,-1.966,3.327,1.144
1688493157.681,-2.288,3.574,0.935
1688493157.681,-2.011,3.245,0.845
1688493157.740,-2.064,2.938,0.561
1688493157.740,-2.460,2.998,0.658
1688493157.740,-2.370,3.170,0.860
1688493157.803,-2.041,3.282,0.942
1688493157.803,-1.578,3.589,1.024
1688493157.803,-1.809,3.649,0.822
1688493157.851,-2.632,3.679,0.426
1688493157.851,-3.178,3.798,0.284
1688493157.851,-2.998,3.738,0.486
1688493157.905,-2.482,3.447,0.703
1688493157.905,-2.236,3.223,0.830
1688493157.905,-2.333,3.282,0.965
1688493158.085,-2.198,3.013,0.912
1688493158.085,-1.839,3.080,1.077
1688493158.085,-1.944,3.297,1.286
1688493158.090,-2.385,3.417,1.264
1688493158.090,-2.512,3.365,1.279
1688493158.090,-2.310,3.275,1.174
1688493158.108,-2.572,3.178,1.099
1688493158.108,-2.071,2.916,1.002
1688493158.108,-1.944,2.744,1.114
1688493158.160,-2.393,2.714,0.957
1688493158.160,-2.340,2.714,0.957
1688493158.160,-2.079,3.006,0.822
1688493158.191,-1.929,3.671,1.077
1688493158.191,-2.168,3.978,0.965
1688493158.191,-2.363,3.880,1.062
1688493158.250,-2.632,3.806,0.987
1688493158.250,-2.325,3.619,0.987
1688493158.250,-2.370,3.350,0.994
1688493158.315,-2.400,3.148,0.733
1688493158.315,-2.826,3.365,0.553
1688493158.315,-2.550,3.185,0.381
1688493158.374,-2.265,3.043,0.419
1688493158.374,-2.176,2.609,0.561
1688493158.374,-2.303,2.482,0.905
1688493158.415,-2.011,2.781,1.054
1688493158.415,-2.153,2.856,1.204
