timestamps,X,Y,Z
1688257728.919,-2.168,0.209,-2.684
1688257728.919,-2.288,0.060,-3.335
1688257728.919,-2.183,-0.105,-3.761
1688257728.950,-2.639,0.239,-3.836
1688257728.950,-2.662,0.710,-3.843
1688257728.950,-2.408,0.867,-3.806
1688257729.024,-2.400,1.323,-3.566
1688257729.024,-1.974,2.034,-3.469
1688257729.024,-1.690,2.572,-2.774
1688257729.069,-1.697,3.133,-1.981
1688257729.069,-1.974,3.918,-1.107
1688257729.069,-2.123,4.576,-0.135
1688257729.114,-2.213,5.099,0.232
1688257729.114,-2.221,5.353,0.725
1688257729.114,-2.049,5.795,0.912
1688257729.189,-2.445,6.393,1.181
1688257729.189,-2.213,6.183,0.994
1688257729.189,-1.832,6.034,0.464
1688257729.237,-1.682,6.041,0.015
1688257729.237,-1.652,5.578,-0.449
1688257729.237,-1.892,5.129,-0.979
1688257729.294,-1.608,4.396,-1.757
1688257729.294,-1.376,3.978,-2.370
1688257729.294,-1.376,3.178,-3.073
1688257729.339,-1.084,2.871,-3.888
1688257729.339,-1.069,3.073,-4.329
1688257729.339,-0.785,2.594,-5.069
1688257729.399,-0.695,2.677,-5.570
1688257729.399,-0.546,3.155,-5.652
1688257729.399,-0.673,3.387,-5.204
1688257729.464,-0.927,3.753,-4.576
1688257729.464,-1.151,4.090,-3.664
1688257729.464,-1.824,4.217,-2.572
1688257729.519,-2.265,3.880,-1.488
1688257729.519,-2.243,3.065,-0.733
1688257729.519,-2.108,2.460,-0.150
1688257729.579,-1.944,1.936,-0.164
1688257729.579,-1.645,1.495,-0.307
1688257729.579,-1.622,1.062,-0.621
1688257729.624,-1.458,0.979,-1.159
1688257729.624,-0.912,0.613,-2.138
1688257729.624,-0.426,0.067,-3.335
1688257729.684,-0.336,-0.493,-4.613
1688257729.684,0.292,-0.740,-5.944
1688257729.684,0.658,-0.531,-7.529
1688257729.749,0.643,-0.583,-8.426
1688257729.749,0.404,-0.785,-9.653
1688257729.749,0.807,-0.927,-10.602
1688257729.792,0.307,-0.852,-11.200
1688257729.792,-0.419,-0.920,-11.626
1688257729.792,-1.293,-0.523,-11.611
1688257729.854,-1.510,-0.150,-11.021
1688257729.854,-2.123,0.269,-9.645
1688257729.854,-2.415,0.583,-8.725
1688257729.910,-2.647,1.226,-7.559
1688257729.910,-2.273,1.727,-6.834
1688257729.910,-2.251,1.488,-6.333
1688257729.969,-2.273,1.002,-5.922
1688257729.969,-2.228,0.822,-5.473
1688257729.969,-2.191,0.164,-5.376
1688257730.034,-2.572,-0.292,-5.301
1688257730.034,-2.707,-0.531,-5.264
1688257730.034,-2.819,-0.643,-5.122
1688257730.075,-2.796,-0.471,-4.897
1688257730.075,-2.527,0.411,-4.808
1688257730.075,-2.243,0.695,-4.882
1688257730.139,-1.794,0.957,-5.024
1688257730.139,-1.630,1.107,-4.897
1688257730.139,-1.069,1.458,-4.695
1688257730.194,-1.316,1.847,-4.404
1688257730.194,-1.548,1.959,-3.993
1688257730.194,-2.004,2.198,-3.073
1688257730.255,-1.892,2.213,-2.303
1688257730.255,-2.161,1.951,-2.049
1688257730.255,-2.520,1.525,-1.735
1688257730.314,-2.707,1.428,-1.458
1688257730.314,-2.953,1.735,-1.129
1688257730.314,-2.594,2.049,-0.479
1688257730.359,-2.437,2.505,0.105
1688257730.359,-2.221,2.370,0.329
1688257730.359,-2.602,2.228,0.464
1688257730.419,-2.490,2.258,0.576
1688257730.419,-1.989,2.071,0.381
1688257730.419,-2.041,1.907,0.314
1688257730.479,-1.922,1.675,0.479
1688257730.479,-1.854,1.660,0.920
1688257730.479,-2.191,1.428,1.286
1688257730.555,-2.161,1.480,1.473
1688257730.555,-2.243,1.884,1.750
1688257730.555,-1.817,1.974,1.862
1688257730.589,-1.772,2.034,2.236
1688257730.589,-1.533,2.430,2.998
1688257730.589,-1.174,2.228,3.544
1688257730.644,-1.092,1.510,3.970
1688257730.644,-1.107,1.039,5.017
1688257730.644,-1.122,0.202,6.161
1688257730.704,-1.570,-0.538,7.312
1688257730.704,-1.854,-1.585,8.097
1688257730.704,-2.071,-2.026,8.875
1688257730.764,-2.437,-1.914,9.346
1688257730.764,-2.520,-1.465,9.353
1688257730.764,-2.079,-0.748,8.561
1688257730.826,-2.138,0.157,7.701
1688257730.826,-2.153,1.204,6.774
1688257730.826,-1.338,2.168,5.570
1688257730.873,-1.166,3.073,4.180
1688257730.873,-1.323,3.978,3.522
1688257730.873,-1.204,4.135,2.692
1688257730.929,-1.540,4.000,2.004
1688257730.929,-1.480,3.761,1.645
1688257730.929,-1.406,3.791,1.391
1688257730.989,-1.570,3.888,1.600
1688257730.989,-1.630,3.753,1.794
1688257730.989,-2.064,3.828,1.892
1688257731.049,-2.079,4.142,1.981
1688257731.049,-1.779,4.112,1.847
1688257731.049,-1.832,3.955,1.929
1688257731.097,-1.652,3.708,1.720
1688257731.097,-1.929,3.537,1.765
1688257731.097,-2.049,3.073,1.675
1688257731.157,-2.265,2.662,1.847
1688257731.157,-2.131,2.265,1.847
1688257731.157,-2.176,1.720,1.907
1688257731.214,-2.722,1.817,1.877
1688257731.214,-2.841,2.049,1.809
1688257731.214,-2.722,2.460,1.697
1688257731.274,-2.303,2.826,1.540
1688257731.274,-2.011,2.834,1.338
1688257731.274,-1.765,2.871,1.488
1688257731.334,-1.936,2.953,1.593
1688257731.334,-2.258,3.178,1.824
1688257731.334,-2.378,3.118,1.832
1688257731.382,-2.467,2.834,1.495
1688257731.382,-2.393,2.677,1.525
1688257731.382,-2.542,2.535,1.331
1688257731.442,-2.669,2.116,1.368
1688257731.442,-2.871,2.400,1.331
1688257731.442,-2.699,2.729,1.376
1688257731.499,-2.527,2.557,1.301
1688257731.499,-2.378,2.490,1.129
1688257731.499,-2.467,2.804,1.383
1688257731.544,-2.318,2.901,1.346
1688257731.544,-2.108,3.155,1.495
1688257731.544,-2.415,3.537,1.705
1688257731.619,-2.340,3.469,1.570
1688257731.619,-2.400,3.335,1.361
1688257731.619,-2.318,3.028,1.428
1688257731.667,-2.348,2.654,1.652
1688257731.667,-2.213,2.550,1.720
1688257731.667,-2.422,2.535,1.608
1688257731.714,-2.490,2.579,1.697
1688257731.714,-2.108,2.579,1.286
1688257731.714,-2.153,2.647,1.361
1688257731.784,-2.176,2.729,1.510
1688257731.784,-1.862,2.811,1.667
1688257731.784,-1.772,2.819,1.847
1688257731.829,-2.071,3.006,2.221
1688257731.829,-2.550,2.572,2.594
1688257731.829,-2.505,2.243,2.692
1688257731.889,-2.916,2.191,2.804
1688257731.889,-3.110,2.011,2.422
1688257731.889,-3.439,2.251,2.064
1688257731.950,-3.970,2.408,2.273
1688257731.950,-3.813,2.602,2.176
1688257731.950,-3.424,2.946,2.041
1688257731.999,-2.983,2.856,1.779
1688257731.999,-2.475,3.185,1.600
1688257731.999,-2.430,3.492,1.473
1688257732.069,-2.004,3.275,1.069
1688257732.069,-1.854,3.021,0.733
1688257732.069,-1.922,2.961,0.927
1688257732.114,-1.847,2.707,0.890
