timestamps,PPG1,PPG2,PPG3
1689847738.420,600.000,108259.000,48862.000
1689847738.420,601.000,108295.000,48864.000
1689847738.420,601.000,108299.000,48860.000
1689847738.420,601.000,108241.000,48858.000
1689847738.420,601.000,108297.000,48853.000
1689847738.420,599.000,108308.000,48846.000
1689847738.513,599.000,108291.000,48877.000
1689847738.513,600.000,108345.000,48867.000
1689847738.513,600.000,108312.000,48868.000
1689847738.513,598.000,108308.000,48876.000
1689847738.513,601.000,108319.000,48890.000
1689847738.513,600.000,108291.000,48877.000
1689847738.603,599.000,108330.000,48888.000
1689847738.603,599.000,108320.000,48871.000
1689847738.603,598.000,108381.000,48906.000
1689847738.603,598.000,108377.000,48921.000
1689847738.603,598.000,108377.000,48914.000
1689847738.603,597.000,108355.000,48907.000
1689847738.693,599.000,108400.000,48931.000
1689847738.693,600.000,108377.000,48940.000
1689847738.693,599.000,108399.000,48925.000
1689847738.693,600.000,108406.000,48936.000
1689847738.693,599.000,108435.000,48941.000
1689847738.693,598.000,108422.000,48959.000
1689847738.795,601.000,108460.000,48939.000
1689847738.795,600.000,108454.000,48941.000
1689847738.795,599.000,108484.000,48966.000
1689847738.795,598.000,108450.000,48980.000
1689847738.795,599.000,108479.000,48955.000
1689847738.795,600.000,108452.000,48964.000
1689847738.886,598.000,108443.000,48965.000
1689847738.886,599.000,108365.000,48956.000
1689847738.886,597.000,108370.000,48961.000
1689847738.886,599.000,108390.000,48971.000
1689847738.886,599.000,108348.000,48950.000
1689847738.886,600.000,108341.000,48959.000
1689847738.979,598.000,108322.000,48946.000
1689847738.979,599.000,108298.000,48932.000
1689847738.979,599.000,108296.000,48952.000
1689847738.979,600.000,108252.000,48947.000
1689847738.979,598.000,108199.000,48937.000
1689847738.979,599.000,108209.000,48950.000
1689847739.069,600.000,108195.000,48907.000
1689847739.069,598.000,108151.000,48951.000
1689847739.069,598.000,108160.000,48942.000
1689847739.069,599.000,108214.000,48920.000
1689847739.069,598.000,108173.000,48948.000
1689847739.069,598.000,108170.000,48923.000
1689847739.160,598.000,108172.000,48952.000
1689847739.160,598.000,108141.000,48936.000
1689847739.160,599.000,108155.000,48942.000
1689847739.160,598.000,108147.000,48934.000
1689847739.160,599.000,108126.000,48939.000
1689847739.160,598.000,108146.000,48932.000
1689847739.264,597.000,108178.000,48938.000
1689847739.264,598.000,108127.000,48958.000
1689847739.264,599.000,108156.000,48942.000
1689847739.264,599.000,108157.000,48941.000
1689847739.264,599.000,108178.000,48934.000
1689847739.264,599.000,108192.000,48937.000
1689847739.354,599.000,108165.000,48951.000
1689847739.354,600.000,108165.000,48968.000
1689847739.354,598.000,108206.000,48943.000
