timestamps,X,Y,Z
1688757389.103,-1.854,2.894,0.643
1688757389.103,-1.974,3.148,1.009
1688757389.103,-2.131,3.006,1.533
1688757389.158,-2.071,2.819,1.398
1688757389.158,-2.153,2.781,1.660
1688757389.158,-2.475,3.155,1.765
1688757389.219,-2.430,3.118,1.929
1688757389.219,-2.064,3.275,1.488
1688757389.219,-2.026,2.879,0.890
1688757389.293,-1.996,3.051,0.710
1688757389.293,-1.809,3.103,0.426
1688757389.293,-1.765,3.148,0.359
1688757389.323,-2.094,2.886,0.224
1688757389.323,-2.303,2.512,0.366
1688757389.323,-2.153,2.677,0.486
1688757389.386,-2.340,2.931,0.822
1688757389.386,-2.333,3.095,0.875
1688757389.386,-2.251,3.320,0.837
1688757389.444,-1.944,3.185,0.493
1688757389.444,-1.951,3.073,0.239
1688757389.444,-1.981,3.036,0.598
1688757389.503,-2.243,2.953,0.845
1688757389.503,-1.847,2.348,0.807
1688757389.503,-2.049,2.138,0.815
1688757389.563,-2.221,2.265,0.568
1688757389.563,-2.639,2.452,0.950
1688757389.563,-2.609,2.579,0.778
1688757389.608,-2.191,3.103,0.636
1688757389.608,-1.832,3.200,0.613
1688757389.608,-1.989,3.193,0.897
1688757389.670,-1.839,2.901,0.972
1688757389.670,-1.742,2.789,0.935
1688757389.670,-2.251,2.467,1.271
1688757389.728,-2.722,2.699,1.174
1688757389.728,-2.355,2.961,0.920
1688757389.728,-2.333,3.350,0.785
1688757389.788,-2.437,3.439,0.740
1688757389.788,-2.161,3.342,0.800
1688757389.788,-2.415,3.372,1.204
1688757389.834,-2.251,3.193,1.099
1688757389.834,-2.318,2.894,0.994
1688757389.834,-2.131,2.879,0.927
1688757389.893,-2.049,2.864,0.673
1688757389.893,-1.877,3.073,0.822
1688757389.893,-2.116,3.342,0.935
1688757389.958,-2.213,3.537,0.658
1688757389.958,-2.295,3.462,0.748
1688757389.958,-2.408,3.058,1.099
1688757390.013,-2.385,2.811,0.830
1688757390.013,-2.213,2.550,0.658
1688757390.013,-2.176,2.497,0.501
1688757390.074,-2.146,2.550,0.755
1688757390.074,-2.026,2.512,0.763
1688757390.074,-1.787,2.430,0.374
1688757390.120,-2.176,2.707,0.815
1688757390.120,-2.318,2.572,1.069
1688757390.120,-2.191,2.759,0.725
1688757390.181,-2.295,2.908,0.733
1688757390.181,-2.333,2.871,0.725
1688757390.181,-2.071,2.535,0.703
1688757390.242,-2.452,2.714,1.062
1688757390.242,-2.108,2.684,0.733
1688757390.242,-2.236,2.804,0.695
1688757390.298,-2.363,2.983,0.688
1688757390.298,-2.393,3.036,0.748
1688757390.298,-2.385,3.237,0.912
