timestamps,PPG1,PPG2,PPG3
1688141012.101,582.000,119797.000,75179.000
1688141012.101,583.000,119797.000,75190.000
1688141012.101,583.000,119824.000,75188.000
1688141012.101,582.000,119828.000,75194.000
1688141012.101,581.000,119864.000,75194.000
1688141012.101,582.000,119829.000,75211.000
1688141012.192,581.000,119838.000,75182.000
1688141012.192,582.000,119853.000,75183.000
1688141012.192,582.000,119822.000,75148.000
1688141012.192,582.000,119821.000,75162.000
1688141012.192,583.000,119800.000,75159.000
1688141012.192,584.000,119801.000,75148.000
1688141012.283,581.000,119677.000,75136.000
1688141012.283,581.000,119727.000,75144.000
1688141012.283,585.000,119695.000,75130.000
1688141012.283,585.000,119696.000,75102.000
1688141012.283,584.000,119763.000,75126.000
1688141012.283,586.000,119728.000,75111.000
1688141012.385,585.000,119696.000,75090.000
1688141012.385,586.000,119687.000,75082.000
1688141012.385,585.000,119696.000,75097.000
1688141012.385,584.000,119673.000,75105.000
1688141012.385,586.000,119676.000,75092.000
1688141012.385,586.000,119645.000,75091.000
1688141012.476,587.000,119647.000,75094.000
1688141012.476,586.000,119658.000,75111.000
1688141012.476,585.000,119626.000,75088.000
1688141012.476,585.000,119652.000,75073.000
1688141012.476,586.000,119654.000,75078.000
1688141012.476,586.000,119637.000,75106.000
1688141012.567,585.000,119642.000,75070.000
1688141012.567,584.000,119626.000,75081.000
1688141012.567,588.000,119633.000,75090.000
1688141012.567,588.000,119652.000,75075.000
1688141012.567,589.000,119654.000,75073.000
1688141012.567,590.000,119619.000,75071.000
1688141012.672,591.000,119656.000,75070.000
1688141012.672,589.000,119688.000,75062.000
1688141012.672,590.000,119673.000,75097.000
1688141012.672,591.000,119710.000,75091.000
1688141012.672,589.000,119691.000,75099.000
1688141012.672,591.000,119682.000,75081.000
1688141012.759,590.000,119742.000,75075.000
1688141012.759,589.000,119695.000,75107.000
1688141012.759,590.000,119699.000,75098.000
1688141012.759,589.000,119762.000,75093.000
1688141012.759,591.000,119714.000,75126.000
1688141012.759,591.000,119745.000,75122.000
1688141012.850,591.000,119762.000,75136.000
1688141012.850,589.000,119760.000,75129.000
1688141012.850,589.000,119786.000,75112.000
1688141012.850,589.000,119769.000,75121.000
1688141012.850,589.000,119782.000,75107.000
1688141012.850,589.000,119729.000,75108.000
1688141012.942,589.000,119730.000,75109.000
1688141012.942,589.000,119740.000,75072.000
1688141012.942,590.000,119713.000,75090.000
1688141012.942,590.000,119704.000,75068.000
1688141012.942,590.000,119719.000,75056.000
1688141012.942,590.000,119672.000,75067.000
1688141013.032,590.000,119725.000,75049.000
1688141013.032,588.000,119665.000,75063.000
1688141013.032,589.000,119658.000,75065.000
1688141013.032,590.000,119635.000,75029.000
1688141013.032,589.000,119682.000,75072.000
1688141013.032,590.000,119678.000,75066.000
1688141013.134,589.000,119652.000,75054.000
1688141013.134,589.000,119635.000,75055.000
1688141013.134,589.000,119687.000,75056.000
1688141013.134,588.000,119672.000,75041.000
1688141013.134,590.000,119691.000,75061.000
1688141013.134,589.000,119657.000,75049.000
1688141013.226,588.000,119646.000,75069.000
1688141013.226,589.000,119634.000,75064.000
1688141013.226,589.000,119676.000,75074.000
1688141013.226,589.000,119665.000,75076.000
1688141013.226,590.000,119663.000,75058.000
1688141013.226,590.000,119636.000,75078.000
1688141013.317,589.000,119650.000,75066.000
1688141013.317,589.000,119656.000,75073.000
1688141013.317,588.000,119650.000,75080.000
1688141013.317,589.000,119653.000,75070.000
1688141013.317,589.000,119642.000,75042.000
1688141013.317,590.000,119692.000,75068.000
1688141013.421,590.000,119696.000,75070.000
1688141013.421,589.000,119702.000,75045.000
1688141013.421,589.000,119769.000,75096.000
1688141013.421,589.000,119850.000,75060.000
1688141013.421,589.000,119886.000,75055.000
1688141013.421,589.000,119899.000,75067.000
1688141013.509,588.000,119878.000,75062.000
1688141013.509,587.000,119921.000,75072.000
1688141013.509,590.000,119905.000,75092.000
1688141013.509,588.000,119933.000,75100.000
1688141013.509,589.000,119937.000,75133.000
1688141013.509,590.000,119976.000,75113.000
1688141013.615,589.000,119970.000,75119.000
1688141013.615,589.000,119972.000,75111.000
1688141013.615,590.000,119957.000,75126.000
1688141013.615,588.000,119941.000,75120.000
