timestamps,TP9,AF7,AF8,TP10,Right AUX
1688141012.037,-19.531,-37.598,-20.996,-20.508,-217.773
1688141012.041,-25.879,-34.668,-20.508,-20.996,-151.367
1688141012.045,-22.461,-39.062,-22.949,-22.461,-127.930
1688141012.049,-24.902,-48.340,-25.391,-15.625,-113.281
1688141012.053,-15.625,-46.875,-20.508,-2.930,-90.332
1688141012.057,-13.672,-38.574,-29.297,-11.230,5.859
1688141012.061,-20.996,-32.715,-34.180,-22.461,109.863
1688141012.064,-19.531,-25.391,-26.855,-33.691,11.230
1688141012.068,-22.461,-23.438,-22.461,-26.855,-138.672
1688141012.072,-11.719,-26.855,-19.043,-17.090,-62.500
1688141012.076,-13.672,-27.344,-17.578,-11.719,182.129
1688141012.080,-26.367,-27.344,-12.207,-15.137,-91.309
1688141012.098,-18.555,-23.926,-11.230,-15.137,-237.793
1688141012.102,-17.578,-25.391,-17.090,-9.766,-79.102
1688141012.106,-13.184,-29.297,-12.207,-1.953,-47.852
1688141012.110,9.277,-31.250,-6.348,-7.324,-134.766
1688141012.114,-3.906,-34.180,-19.531,-27.344,-115.723
1688141012.118,-25.391,-38.574,-28.320,-28.320,121.094
1688141012.122,-26.855,-39.551,-22.461,-14.160,67.383
1688141012.125,-17.090,-41.504,-18.555,-2.930,-45.898
1688141012.129,-9.277,-46.387,-14.648,-7.324,28.320
1688141012.133,-25.879,-43.457,-19.043,-5.371,261.719
1688141012.137,-41.016,-38.086,-21.484,-12.695,399.902
1688141012.141,-34.180,-33.691,-19.043,-18.066,23.926
1688141012.142,-18.555,-34.668,-27.832,-25.391,-156.738
1688141012.146,-20.996,-39.062,-33.691,-35.645,-73.730
1688141012.150,-29.785,-39.062,-36.621,-29.297,-190.430
1688141012.154,-25.391,-36.621,-38.574,-27.344,-245.605
1688141012.158,-25.391,-40.039,-38.574,-45.898,-112.305
1688141012.162,-20.020,-45.410,-35.645,-38.086,88.379
1688141012.166,-21.973,-49.805,-30.762,-22.949,52.734
1688141012.169,-24.902,-51.758,-23.438,-24.902,-99.609
1688141012.173,-26.367,-47.852,-25.391,-24.414,-106.934
1688141012.177,-31.738,-48.340,-33.691,-23.926,-91.797
1688141012.181,-21.973,-48.828,-27.344,-22.949,-38.086
1688141012.185,-5.371,-42.969,-29.297,-32.227,-47.852
1688141012.187,-21.484,-39.551,-40.527,-30.273,-1.953
1688141012.191,-35.645,-38.086,-39.551,-37.598,213.379
1688141012.195,-32.227,-35.156,-33.203,-43.945,-75.684
