timestamps,PPG1,PPG2,PPG3
1685717246.382,1902.000,121654.000,73594.000
1685717246.382,1895.000,121631.000,73585.000
1685717246.382,1897.000,121665.000,73569.000
1685717246.382,1896.000,121672.000,73595.000
1685717246.382,1893.000,121687.000,73566.000
1685717246.382,1900.000,121679.000,73563.000
1685717246.472,1890.000,121693.000,73575.000
1685717246.472,1901.000,121702.000,73581.000
1685717246.472,1895.000,121704.000,73597.000
1685717246.472,1903.000,121678.000,73584.000
1685717246.472,1895.000,121709.000,73578.000
1685717246.472,1901.000,121711.000,73594.000
1685717246.577,1904.000,121713.000,73562.000
1685717246.577,1890.000,121697.000,73591.000
1685717246.577,1905.000,121734.000,73576.000
1685717246.577,1892.000,121679.000,73591.000
1685717246.577,1900.000,121702.000,73552.000
1685717246.577,1888.000,121651.000,73550.000
1685717246.667,1893.000,121610.000,73563.000
1685717246.667,1890.000,121626.000,73558.000
1685717246.667,1890.000,121633.000,73549.000
1685717246.667,1898.000,121601.000,73557.000
1685717246.667,1889.000,121586.000,73515.000
1685717246.667,1894.000,121568.000,73521.000
1685717246.757,1885.000,121541.000,73528.000
1685717246.757,1892.000,121573.000,73510.000
1685717246.757,1891.000,121496.000,73526.000
1685717246.757,1888.000,121557.000,73498.000
1685717246.757,1890.000,121521.000,73506.000
1685717246.757,1886.000,121540.000,73473.000
1685717246.848,1892.000,121509.000,73504.000
1685717246.848,1885.000,121548.000,73481.000
1685717246.848,1894.000,121515.000,73496.000
1685717246.848,1887.000,121498.000,73523.000
1685717246.848,1894.000,121496.000,73486.000
1685717246.848,1888.000,121517.000,73484.000
1685717246.952,1889.000,121519.000,73511.000
1685717246.952,1892.000,121508.000,73490.000
1685717246.952,1891.000,121485.000,73449.000
1685717246.952,1897.000,121453.000,73497.000
1685717246.952,1882.000,121489.000,73493.000
1685717246.952,1893.000,121506.000,73520.000
1685717247.042,1887.000,121502.000,73530.000
1685717247.042,1890.000,121497.000,73522.000
1685717247.042,1896.000,121484.000,73514.000
1685717247.042,1892.000,121502.000,73529.000
1685717247.042,1899.000,121503.000,73539.000
1685717247.042,1888.000,121550.000,73540.000
1685717247.133,1898.000,121511.000,73508.000
1685717247.133,1889.000,121546.000,73528.000
1685717247.133,1897.000,121573.000,73520.000
1685717247.133,1894.000,121556.000,73499.000
1685717247.133,1893.000,121566.000,73511.000
1685717247.133,1896.000,121616.000,73532.000
1685717247.222,1888.000,121581.000,73522.000
1685717247.222,1898.000,121555.000,73513.000
1685717247.222,1887.000,121556.000,73502.000
1685717247.222,1895.000,121535.000,73470.000
1685717247.222,1886.000,121430.000,73525.000
1685717247.222,1887.000,121466.000,73482.000
1685717247.327,1891.000,121473.000,73478.000
1685717247.327,1885.000,121426.000,73472.000
1685717247.327,1892.000,121393.000,73460.000
1685717247.327,1885.000,121385.000,73457.000
1685717247.327,1894.000,121378.000,73442.000
1685717247.327,1888.000,121324.000,73432.000
1685717247.417,1891.000,121317.000,73439.000
1685717247.417,1888.000,121288.000,73461.000
1685717247.417,1888.000,121337.000,73433.000
1685717247.417,1900.000,121339.000,73408.000
1685717247.417,1885.000,121317.000,73414.000
1685717247.417,1894.000,121313.000,73396.000
1685717247.507,1882.000,121295.000,73417.000
1685717247.507,1895.000,121292.000,73384.000
1685717247.507,1885.000,121252.000,73438.000
1685717247.507,1888.000,121256.000,73402.000
1685717247.507,1888.000,121248.000,73400.000
1685717247.507,1881.000,121271.000,73388.000
1685717247.597,1889.000,121250.000,73413.000
1685717247.597,1879.000,121249.000,73393.000
1685717247.597,1890.000,121277.000,73407.000
1685717247.597,1879.000,121238.000,73393.000
1685717247.597,1884.000,121260.000,73397.000
1685717247.597,1883.000,121250.000,73388.000
1685717247.702,1877.000,121283.000,73397.000
1685717247.702,1880.000,121276.000,73391.000
1685717247.702,1871.000,121276.000,73398.000
1685717247.702,1875.000,121273.000,73408.000
1685717247.702,1863.000,121284.000,73411.000
1685717247.702,1869.000,121294.000,73418.000
1685717247.792,1860.000,121337.000,73407.000
1685717247.792,1856.000,121312.000,73391.000
1685717247.792,1850.000,121299.000,73404.000
1685717247.792,1840.000,121300.000,73384.000
1685717247.792,1837.000,121302.000,73387.000
1685717247.792,1820.000,121328.000,73320.000
1685717247.882,1812.000,121330.000,73328.000
1685717247.882,1788.000,121256.000,73304.000
1685717247.882,1779.000,121249.000,73247.000
1685717247.882,1761.000,121212.000,73254.000
1685717247.882,1743.000,121190.000,73264.000
1685717247.882,1741.000,121198.000,73236.000
1685717247.973,1720.000,121206.000,73215.000
1685717247.973,1717.000,121158.000,73217.000
1685717247.973,1705.000,121161.000,73176.000
1685717247.973,1711.000,121119.000,73214.000
1685717247.973,1697.000,121113.000,73186.000
1685717247.973,1697.000,121076.000,73202.000
1685717248.077,1698.000,121066.000,73197.000
1685717248.077,1686.000,121067.000,73228.000
1685717248.077,1692.000,121093.000,73209.000
1685717248.077,1683.000,121089.000,73219.000
1685717248.077,1689.000,121105.000,73230.000
1685717248.077,1678.000,121041.000,73213.000
1685717248.167,1681.000,121099.000,73235.000
1685717248.167,1677.000,121106.000,73219.000
1685717248.167,1679.000,121101.000,73206.000
1685717248.167,1679.000,121056.000,73246.000
1685717248.167,1670.000,121130.000,73228.000
1685717248.167,1684.000,121173.000,73244.000
1685717248.258,1669.000,121098.000,73252.000
1685717248.258,1678.000,121123.000,73224.000
1685717248.258,1666.000,121165.000,73251.000
1685717248.258,1665.000,121119.000,73303.000
1685717248.258,1666.000,121128.000,73285.000
1685717248.258,1660.000,121150.000,73281.000
1685717248.347,1668.000,121204.000,73293.000
1685717248.347,1658.000,121197.000,73301.000
1685717248.347,1672.000,121214.000,73299.000
1685717248.347,1662.000,121230.000,73325.000
1685717248.347,1667.000,121284.000,73334.000
1685717248.347,1668.000,121252.000,73340.000
1685717248.452,1664.000,121319.000,73332.000
1685717248.452,1673.000,121289.000,73366.000
1685717248.452,1662.000,121335.000,73374.000
1685717248.452,1675.000,121357.000,73398.000
1685717248.452,1664.000,121390.000,73395.000
1685717248.452,1676.000,121400.000,73412.000
1685717248.543,1671.000,121398.000,73435.000
1685717248.543,1674.000,121425.000,73420.000
1685717248.543,1681.000,121454.000,73422.000
1685717248.543,1669.000,121496.000,73452.000
1685717248.543,1686.000,121460.000,73446.000
1685717248.543,1672.000,121436.000,73462.000
1685717248.632,1688.000,121408.000,73462.000
1685717248.632,1673.000,121414.000,73448.000
1685717248.632,1680.000,121366.000,73446.000
1685717248.632,1682.000,121397.000,73467.000
1685717248.632,1675.000,121365.000,73479.000
1685717248.632,1688.000,121331.000,73466.000
1685717248.737,1678.000,121322.000,73450.000
1685717248.737,1695.000,121286.000,73456.000
1685717248.737,1679.000,121326.000,73447.000
1685717248.737,1698.000,121242.000,73455.000
1685717248.737,1690.000,121284.000,73472.000
1685717248.737,1696.000,121254.000,73462.000
1685717248.827,1707.000,121249.000,73469.000
1685717248.827,1703.000,121254.000,73478.000
1685717248.827,1719.000,121310.000,73498.000
1685717248.827,1705.000,121318.000,73503.000
1685717248.827,1723.000,121306.000,73530.000
1685717248.827,1716.000,121244.000,73545.000
1685717248.932,1725.000,121266.000,73499.000
1685717248.932,1731.000,121295.000,73532.000
1685717248.932,1729.000,121259.000,73528.000
1685717248.932,1744.000,121342.000,73527.000
1685717248.932,1730.000,121325.000,73537.000
1685717248.932,1751.000,121345.000,73557.000
1685717249.007,1738.000,121334.000,73566.000
1685717249.007,1750.000,121320.000,73559.000
1685717249.007,1748.000,121386.000,73559.000
1685717249.007,1748.000,121369.000,73566.000
1685717249.007,1756.000,121391.000,73590.000
1685717249.007,1748.000,121350.000,73569.000
1685717249.113,1765.000,121437.000,73590.000
1685717249.113,1749.000,121479.000,73611.000
1685717249.113,1766.000,121438.000,73640.000
1685717249.113,1754.000,121482.000,73631.000
1685717249.113,1766.000,121471.000,73622.000
1685717249.113,1764.000,121466.000,73654.000
1685717249.202,1760.000,121469.000,73656.000
1685717249.202,1770.000,121545.000,73634.000
1685717249.202,1758.000,121497.000,73681.000
1685717249.202,1773.000,121533.000,73674.000
1685717249.202,1757.000,121537.000,73667.000
1685717249.202,1769.000,121491.000,73674.000
1685717249.296,1765.000,121485.000,73680.000
1685717249.296,1762.000,121455.000,73667.000
1685717249.296,1771.000,121449.000,73710.000
1685717249.296,1761.000,121454.000,73683.000
1685717249.296,1772.000,121443.000,73669.000
1685717249.296,1758.000,121405.000,73694.000
1685717249.397,1775.000,121396.000,73683.000
1685717249.397,1761.000,121350.000,73715.000
1685717249.397,1771.000,121342.000,73739.000
1685717249.397,1776.000,121353.000,73763.000
1685717249.397,1774.000,121369.000,73785.000
1685717249.397,1785.000,121340.000,73804.000
1685717249.472,1773.000,121310.000,73825.000
1685717249.472,1796.000,121352.000,73844.000
1685717249.472,1779.000,121284.000,73839.000
1685717249.472,1796.000,121258.000,73854.000
1685717249.472,1790.000,121232.000,73858.000
1685717249.472,1787.000,121240.000,73848.000
1685717249.577,1789.000,121298.000,73843.000
1685717249.577,1783.000,121256.000,73811.000
1685717249.577,1795.000,121247.000,73764.000
1685717249.577,1779.000,121258.000,73795.000
1685717249.577,1793.000,121263.000,73761.000
1685717249.577,1781.000,121292.000,73764.000
1685717249.667,1784.000,121361.000,73769.000
1685717249.667,1784.000,121394.000,73756.000
1685717249.667,1782.000,121360.000,73757.000
1685717249.667,1795.000,121433.000,73746.000
1685717249.667,1773.000,121407.000,73782.000
1685717249.667,1790.000,121457.000,73762.000
1685717249.757,1776.000,121488.000,73775.000
1685717249.757,1786.000,121470.000,73799.000
1685717249.757,1779.000,121551.000,73769.000
1685717249.757,1784.000,121543.000,73814.000
1685717249.757,1789.000,121567.000,73817.000
1685717249.757,1778.000,121605.000,73804.000
1685717249.848,1796.000,121610.000,73850.000
1685717249.848,1779.000,121631.000,73828.000
1685717249.848,1793.000,121603.000,73877.000
1685717249.848,1779.000,121628.000,73871.000
1685717249.848,1785.000,121613.000,73879.000
1685717249.848,1784.000,121634.000,73891.000
1685717249.952,1774.000,121558.000,73889.000
1685717249.952,1789.000,121556.000,73879.000
1685717249.952,1769.000,121566.000,73891.000
1685717249.952,1788.000,121569.000,73879.000
1685717249.952,1776.000,121531.000,73892.000
1685717249.952,1784.000,121518.000,73901.000
1685717250.042,1779.000,121535.000,73898.000
1685717250.042,1776.000,121461.000,73875.000
1685717250.042,1788.000,121488.000,73858.000
1685717250.042,1779.000,121479.000,73857.000
1685717250.042,1790.000,121470.000,73869.000
1685717250.042,1775.000,121463.000,73872.000
1685717250.132,1791.000,121480.000,73874.000
1685717250.132,1781.000,121519.000,73889.000
1685717250.132,1785.000,121465.000,73888.000
1685717250.132,1785.000,121490.000,73878.000
1685717250.132,1781.000,121471.000,73900.000
1685717250.132,1793.000,121527.000,73895.000
1685717250.223,1777.000,121508.000,73911.000
1685717250.223,1795.000,121549.000,73911.000
1685717250.223,1777.000,121544.000,73920.000
1685717250.223,1789.000,121537.000,73927.000
1685717250.223,1785.000,121564.000,73928.000
1685717250.223,1779.000,121540.000,73928.000
1685717250.342,1790.000,121645.000,73917.000
1685717250.342,1776.000,121608.000,73936.000
1685717250.342,1796.000,121644.000,73937.000
1685717250.342,1777.000,121644.000,73950.000
1685717250.342,1791.000,121633.000,73961.000
1685717250.342,1780.000,121685.000,73965.000
1685717250.417,1786.000,121670.000,73940.000
1685717250.417,1786.000,121723.000,74005.000
1685717250.417,1783.000,121715.000,73975.000
1685717250.417,1795.000,121705.000,73990.000
1685717250.417,1778.000,121752.000,73992.000
1685717250.417,1797.000,121779.000,74020.000
1685717250.507,1784.000,121793.000,74036.000
1685717250.507,1794.000,121775.000,74006.000
1685717250.507,1788.000,121804.000,74000.000
1685717250.507,1790.000,121787.000,74012.000
1685717250.507,1793.000,121754.000,74018.000
1685717250.507,1781.000,121725.000,74027.000
1685717250.597,1796.000,121732.000,74031.000
1685717250.597,1778.000,121679.000,74027.000
1685717250.597,1792.000,121721.000,74024.000
1685717250.597,1778.000,121682.000,74039.000
1685717250.597,1788.000,121627.000,74024.000
1685717250.597,1786.000,121626.000,74016.000
1685717250.702,1780.000,121618.000,73998.000
1685717250.702,1789.000,121634.000,74004.000
1685717250.702,1775.000,121638.000,74014.000
1685717250.702,1790.000,121668.000,74027.000
1685717250.702,1778.000,121649.000,74043.000
1685717250.702,1790.000,121630.000,74066.000
1685717250.792,1784.000,121619.000,74067.000
1685717250.792,1782.000,121620.000,74063.000
1685717250.792,1789.000,121591.000,74081.000
1685717250.792,1776.000,121640.000,74061.000
1685717250.792,1797.000,121673.000,74072.000
1685717250.792,1779.000,121612.000,74071.000
1685717250.882,1791.000,121631.000,74032.000
1685717250.882,1783.000,121697.000,74068.000
1685717250.882,1788.000,121619.000,74067.000
1685717250.882,1791.000,121661.000,74094.000
1685717250.882,1785.000,121705.000,74106.000
1685717250.882,1793.000,121678.000,74093.000
1685717250.973,1780.000,121715.000,74115.000
1685717250.973,1794.000,121699.000,74113.000
1685717250.973,1778.000,121710.000,74108.000
1685717250.973,1791.000,121673.000,74082.000
1685717250.973,1784.000,121699.000,74122.000
1685717250.973,1787.000,121730.000,74109.000
1685717251.077,1797.000,121729.000,74136.000
1685717251.077,1780.000,121773.000,74134.000
1685717251.077,1798.000,121761.000,74125.000
