timestamps,PPG1,PPG2,PPG3
1689623084.472,483.000,118702.000,65384.000
1689623084.472,482.000,118692.000,65377.000
1689623084.472,482.000,118749.000,65395.000
1689623084.472,482.000,118778.000,65356.000
1689623084.472,482.000,118767.000,65382.000
1689623084.472,482.000,118777.000,65376.000
1689623084.575,482.000,118816.000,65362.000
1689623084.575,482.000,118757.000,65341.000
1689623084.575,482.000,118685.000,65316.000
1689623084.575,483.000,118627.000,65331.000
1689623084.575,481.000,118561.000,65329.000
1689623084.575,482.000,118569.000,65300.000
1689623084.681,482.000,118500.000,65307.000
1689623084.681,481.000,118497.000,65293.000
1689623084.681,481.000,118485.000,65308.000
1689623084.681,481.000,118538.000,65263.000
1689623084.681,481.000,118480.000,65296.000
1689623084.681,480.000,118434.000,65269.000
1689623084.757,482.000,118465.000,65263.000
1689623084.757,481.000,118397.000,65285.000
1689623084.757,481.000,118471.000,65247.000
1689623084.757,482.000,118518.000,65270.000
1689623084.757,481.000,118446.000,65289.000
1689623084.757,482.000,118392.000,65273.000
1689623084.847,480.000,118385.000,65236.000
1689623084.847,474.000,118415.000,65274.000
1689623084.847,475.000,118417.000,65284.000
1689623084.847,475.000,118426.000,65294.000
1689623084.847,473.000,118425.000,65266.000
1689623084.847,475.000,118412.000,65260.000
1689623084.938,475.000,118454.000,65264.000
1689623084.938,475.000,118424.000,65261.000
1689623084.938,476.000,118420.000,65252.000
1689623084.938,475.000,118422.000,65265.000
1689623084.938,475.000,118373.000,65249.000
1689623084.938,475.000,118432.000,65264.000
1689623085.028,475.000,118434.000,65256.000
1689623085.028,476.000,118468.000,65259.000
1689623085.028,476.000,118494.000,65292.000
1689623085.028,475.000,118482.000,65264.000
1689623085.028,474.000,118510.000,65287.000
1689623085.028,475.000,118483.000,65272.000
1689623085.134,475.000,118503.000,65288.000
1689623085.134,475.000,118539.000,65289.000
1689623085.134,475.000,118562.000,65295.000
1689623085.134,475.000,118540.000,65289.000
1689623085.134,475.000,118570.000,65304.000
1689623085.134,475.000,118622.000,65292.000
1689623085.222,475.000,118537.000,65305.000
1689623085.222,474.000,118635.000,65300.000
1689623085.222,475.000,118625.000,65331.000
1689623085.222,475.000,118677.000,65317.000
1689623085.222,475.000,118654.000,65334.000
1689623085.222,475.000,118618.000,65344.000
1689623085.326,475.000,118707.000,65326.000
1689623085.326,475.000,118696.000,65356.000
1689623085.326,474.000,118768.000,65314.000
1689623085.326,474.000,118720.000,65384.000
1689623085.326,475.000,118763.000,65375.000
1689623085.326,475.000,118754.000,65361.000
1689623085.405,475.000,118828.000,65355.000
1689623085.405,474.000,118833.000,65377.000
1689623085.405,475.000,118855.000,65388.000
1689623085.405,476.000,118863.000,65409.000
1689623085.405,474.000,118914.000,65375.000
1689623085.405,476.000,118817.000,65385.000
1689623085.506,477.000,118809.000,65357.000
1689623085.506,475.000,118756.000,65326.000
1689623085.506,476.000,118718.000,65348.000
1689623085.506,475.000,118687.000,65302.000
1689623085.506,475.000,118647.000,65323.000
1689623085.506,476.000,118642.000,65308.000
1689623085.597,475.000,118620.000,65297.000
1689623085.597,475.000,118577.000,65295.000
1689623085.597,479.000,118545.000,65315.000
1689623085.597,483.000,118593.000,65279.000
1689623085.597,482.000,118506.000,65291.000
1689623085.597,483.000,118537.000,65282.000
1689623085.689,481.000,118553.000,65291.000
1689623085.689,482.000,118496.000,65271.000
1689623085.689,482.000,118486.000,65272.000
1689623085.689,482.000,118503.000,65277.000
1689623085.689,481.000,118521.000,65296.000
1689623085.689,483.000,118468.000,65276.000
1689623085.789,482.000,118495.000,65269.000
1689623085.789,482.000,118497.000,65272.000
1689623085.789,482.000,118501.000,65260.000
1689623085.789,481.000,118487.000,65253.000
1689623085.789,482.000,118517.000,65253.000
1689623085.789,481.000,118481.000,65264.000
1689623085.881,482.000,118515.000,65235.000
1689623085.881,481.000,118508.000,65275.000
1689623085.881,482.000,118454.000,65279.000
1689623085.881,482.000,118459.000,65253.000
1689623085.881,483.000,118497.000,65277.000
1689623085.881,482.000,118513.000,65239.000
1689623085.973,482.000,118508.000,65253.000
1689623085.973,483.000,118429.000,65277.000
1689623085.973,483.000,118529.000,65281.000
1689623085.973,482.000,118555.000,65270.000
1689623085.973,482.000,118557.000,65288.000
1689623085.973,482.000,118579.000,65253.000
1689623086.062,482.000,118554.000,65277.000
1689623086.062,481.000,118569.000,65286.000
1689623086.062,482.000,118505.000,65312.000
1689623086.062,481.000,118615.000,65279.000
1689623086.062,482.000,118611.000,65303.000
1689623086.062,483.000,118663.000,65287.000
1689623086.165,481.000,118630.000,65305.000
1689623086.165,482.000,118635.000,65294.000
1689623086.165,482.000,118671.000,65323.000
1689623086.165,483.000,118626.000,65316.000
1689623086.165,481.000,118676.000,65338.000
1689623086.165,481.000,118726.000,65347.000
1689623086.284,482.000,118812.000,65344.000
1689623086.284,482.000,118787.000,65341.000
1689623086.284,483.000,118738.000,65325.000
1689623086.284,482.000,118781.000,65360.000
1689623086.284,481.000,118783.000,65374.000
1689623086.284,482.000,118840.000,65386.000
1689623086.347,482.000,118832.000,65378.000
1689623086.347,482.000,118811.000,65375.000
1689623086.347,483.000,118851.000,65362.000
1689623086.347,482.000,118863.000,65378.000
1689623086.347,481.000,118778.000,65328.000
1689623086.347,482.000,118720.000,65330.000
1689623086.437,481.000,118699.000,65326.000
1689623086.437,482.000,118660.000,65320.000
1689623086.437,482.000,118663.000,65283.000
1689623086.437,482.000,118585.000,65274.000
1689623086.437,483.000,118569.000,65273.000
1689623086.437,482.000,118565.000,65277.000
1689623086.540,481.000,118566.000,65287.000
1689623086.540,482.000,118560.000,65270.000
1689623086.540,481.000,118518.000,65258.000
1689623086.540,483.000,118484.000,65245.000
1689623086.540,481.000,118454.000,65258.000
1689623086.540,482.000,118500.000,65262.000
1689623086.632,483.000,118458.000,65245.000
1689623086.632,482.000,118431.000,65266.000
1689623086.632,483.000,118485.000,65231.000
1689623086.632,481.000,118467.000,65234.000
1689623086.632,482.000,118453.000,65245.000
1689623086.632,481.000,118487.000,65208.000
1689623086.722,482.000,118438.000,65223.000
1689623086.722,482.000,118423.000,65203.000
1689623086.722,482.000,118381.000,65244.000
1689623086.722,482.000,118434.000,65227.000
1689623086.722,483.000,118386.000,65233.000
1689623086.722,481.000,118438.000,65203.000
1689623086.814,480.000,118416.000,65195.000
1689623086.814,483.000,118348.000,65242.000
1689623086.814,482.000,118424.000,65218.000
1689623086.814,482.000,118427.000,65212.000
1689623086.814,483.000,118434.000,65231.000
1689623086.814,481.000,118466.000,65193.000
1689623086.914,482.000,118455.000,65211.000
1689623086.914,483.000,118486.000,65219.000
1689623086.914,483.000,118434.000,65230.000
1689623086.914,482.000,118488.000,65222.000
1689623086.914,482.000,118428.000,65254.000
1689623086.914,482.000,118491.000,65228.000
1689623087.007,482.000,118481.000,65233.000
1689623087.007,481.000,118496.000,65226.000
1689623087.007,482.000,118533.000,65238.000
1689623087.007,483.000,118537.000,65254.000
1689623087.007,483.000,118522.000,65244.000
1689623087.007,483.000,118581.000,65241.000
1689623087.099,482.000,118555.000,65234.000
1689623087.099,482.000,118576.000,65256.000
1689623087.099,482.000,118625.000,65286.000
1689623087.099,482.000,118584.000,65261.000
1689623087.099,481.000,118617.000,65256.000
1689623087.099,482.000,118637.000,65263.000
1689623087.187,482.000,118658.000,65288.000
1689623087.187,483.000,118640.000,65291.000
1689623087.187,481.000,118741.000,65314.000
1689623087.187,483.000,118730.000,65292.000
1689623087.187,482.000,118772.000,65292.000
1689623087.187,482.000,118739.000,65305.000
1689623087.289,483.000,118750.000,65306.000
1689623087.289,482.000,118736.000,65273.000
1689623087.289,482.000,118663.000,65267.000
1689623087.289,481.000,118640.000,65241.000
1689623087.289,482.000,118585.000,65251.000
1689623087.289,481.000,118542.000,65238.000
1689623087.382,482.000,118472.000,65235.000
1689623087.382,482.000,118479.000,65202.000
1689623087.382,483.000,118458.000,65210.000
1689623087.382,482.000,118489.000,65191.000
1689623087.382,482.000,118410.000,65202.000
1689623087.382,481.000,118384.000,65199.000
1689623087.472,481.000,118396.000,65169.000
1689623087.472,481.000,118375.000,65160.000
1689623087.472,480.000,118356.000,65181.000
1689623087.472,481.000,118358.000,65194.000
1689623087.472,480.000,118320.000,65172.000
1689623087.472,480.000,118333.000,65186.000
1689623087.562,479.000,118329.000,65169.000
1689623087.562,481.000,118313.000,65162.000
1689623087.562,480.000,118328.000,65162.000
1689623087.562,481.000,118320.000,65159.000
1689623087.562,482.000,118253.000,65179.000
1689623087.562,481.000,118265.000,65142.000
1689623087.665,480.000,118229.000,65132.000
1689623087.665,480.000,118267.000,65146.000
1689623087.665,480.000,118255.000,65151.000
1689623087.665,480.000,118278.000,65151.000
1689623087.665,480.000,118265.000,65140.000
1689623087.665,480.000,118274.000,65168.000
1689623087.756,480.000,118297.000,65152.000
1689623087.756,480.000,118302.000,65115.000
1689623087.756,480.000,118291.000,65168.000
1689623087.756,480.000,118299.000,65150.000
1689623087.756,478.000,118293.000,65174.000
1689623087.756,479.000,118319.000,65163.000
1689623087.847,479.000,118336.000,65148.000
1689623087.847,479.000,118386.000,65154.000
1689623087.847,479.000,118295.000,65182.000
1689623087.847,479.000,118362.000,65160.000
1689623087.847,480.000,118416.000,65186.000
1689623087.847,477.000,118412.000,65182.000
1689623087.939,478.000,118374.000,65203.000
1689623087.939,479.000,118387.000,65192.000
1689623087.939,479.000,118405.000,65201.000
1689623087.939,479.000,118447.000,65185.000
1689623087.939,479.000,118481.000,65181.000
1689623087.939,479.000,118471.000,65180.000
1689623088.040,480.000,118464.000,65206.000
1689623088.040,480.000,118463.000,65196.000
1689623088.040,478.000,118529.000,65195.000
1689623088.040,479.000,118553.000,65206.000
1689623088.040,479.000,118522.000,65232.000
1689623088.040,480.000,118515.000,65241.000
1689623088.132,479.000,118565.000,65237.000
1689623088.132,480.000,118600.000,65243.000
1689623088.132,479.000,118651.000,65244.000
1689623088.132,478.000,118651.000,65280.000
1689623088.132,479.000,118703.000,65252.000
1689623088.132,480.000,118696.000,65235.000
1689623088.222,478.000,118623.000,65267.000
1689623088.222,480.000,118594.000,65250.000
1689623088.222,478.000,118563.000,65221.000
1689623088.222,477.000,118549.000,65201.000
1689623088.222,479.000,118477.000,65203.000
1689623088.222,479.000,118436.000,65163.000
1689623088.312,477.000,118430.000,65204.000
1689623088.312,479.000,118382.000,65185.000
1689623088.312,478.000,118409.000,65161.000
1689623088.312,478.000,118369.000,65166.000
1689623088.312,479.000,118354.000,65136.000
1689623088.312,479.000,118300.000,65165.000
1689623088.404,480.000,118352.000,65156.000
1689623088.404,480.000,118318.000,65136.000
1689623088.404,478.000,118302.000,65152.000
1689623088.404,479.000,118329.000,65148.000
1689623088.404,480.000,118314.000,65132.000
1689623088.404,478.000,118300.000,65130.000
1689623088.520,478.000,118259.000,65144.000
1689623088.520,477.000,118294.000,65132.000
1689623088.520,479.000,118286.000,65118.000
1689623088.520,479.000,118269.000,65116.000
1689623088.520,479.000,118269.000,65116.000
1689623088.520,478.000,118236.000,65118.000
1689623088.598,480.000,118246.000,65126.000
1689623088.598,479.000,118220.000,65111.000
1689623088.598,478.000,118284.000,65151.000
1689623088.598,479.000,118268.000,65127.000
