timestamps,PPG1,PPG2,PPG3
1690053607.488,549.000,154875.000,95969.000
1690053607.488,551.000,154868.000,95990.000
1690053607.488,550.000,154935.000,95987.000
1690053607.488,550.000,154877.000,96021.000
1690053607.488,551.000,154931.000,95998.000
1690053607.488,549.000,154958.000,95985.000
1690053607.575,551.000,154967.000,95992.000
1690053607.575,551.000,154974.000,96006.000
1690053607.575,551.000,155046.000,95985.000
1690053607.575,550.000,155042.000,96008.000
1690053607.575,551.000,155104.000,96009.000
1690053607.575,551.000,155092.000,96024.000
1690053607.683,551.000,155089.000,96047.000
1690053607.683,552.000,155092.000,96025.000
1690053607.683,551.000,155169.000,96060.000
1690053607.683,551.000,155234.000,95996.000
1690053607.683,551.000,155209.000,96036.000
1690053607.683,551.000,155205.000,96044.000
1690053607.769,549.000,155216.000,96039.000
1690053607.769,550.000,155295.000,96076.000
1690053607.769,551.000,155287.000,96081.000
1690053607.769,549.000,155286.000,96077.000
1690053607.769,551.000,155327.000,96089.000
1690053607.769,549.000,155357.000,96071.000
1690053607.860,550.000,155341.000,96064.000
1690053607.860,551.000,155322.000,96074.000
1690053607.860,551.000,155294.000,96029.000
1690053607.860,550.000,155184.000,96019.000
1690053607.860,551.000,155095.000,95994.000
1690053607.860,551.000,155015.000,95961.000
1690053607.952,550.000,154977.000,95948.000
1690053607.952,549.000,154909.000,95926.000
1690053607.952,550.000,154859.000,95900.000
1690053607.952,550.000,154755.000,95891.000
1690053607.952,549.000,154748.000,95873.000
1690053607.952,549.000,154735.000,95885.000
1690053608.043,549.000,154730.000,95855.000
1690053608.043,549.000,154686.000,95826.000
1690053608.043,550.000,154718.000,95866.000
1690053608.043,549.000,154683.000,95835.000
1690053608.043,548.000,154686.000,95840.000
1690053608.043,549.000,154668.000,95843.000
1690053608.144,548.000,154642.000,95843.000
1690053608.144,548.000,154595.000,95831.000
1690053608.144,549.000,154559.000,95807.000
1690053608.144,547.000,154619.000,95789.000
1690053608.144,550.000,154560.000,95777.000
1690053608.144,548.000,154619.000,95800.000
1690053608.234,548.000,154577.000,95758.000
1690053608.234,550.000,154568.000,95774.000
1690053608.234,549.000,154535.000,95766.000
1690053608.234,549.000,154579.000,95754.000
1690053608.234,550.000,154588.000,95764.000
1690053608.234,550.000,154586.000,95729.000
1690053608.341,550.000,154553.000,95713.000
1690053608.341,550.000,154566.000,95745.000
1690053608.341,550.000,154532.000,95740.000
1690053608.341,550.000,154570.000,95714.000
1690053608.341,549.000,154540.000,95726.000
1690053608.341,550.000,154636.000,95727.000
1690053608.417,549.000,154580.000,95723.000
1690053608.417,550.000,154599.000,95705.000
1690053608.417,550.000,154612.000,95707.000
1690053608.417,550.000,154650.000,95744.000
1690053608.417,549.000,154608.000,95746.000
1690053608.417,548.000,154631.000,95740.000
1690053608.509,549.000,154693.000,95746.000
1690053608.509,551.000,154667.000,95722.000
1690053608.509,549.000,154745.000,95747.000
1690053608.509,549.000,154723.000,95747.000
1690053608.509,550.000,154750.000,95756.000
1690053608.509,549.000,154800.000,95783.000
1690053608.611,549.000,154787.000,95763.000
1690053608.611,549.000,154835.000,95757.000
1690053608.611,550.000,154842.000,95785.000
1690053608.611,550.000,154876.000,95793.000
1690053608.611,549.000,154895.000,95798.000
1690053608.611,550.000,154927.000,95774.000
1690053608.702,550.000,154996.000,95812.000
1690053608.702,551.000,154896.000,95833.000
1690053608.702,550.000,154963.000,95836.000
1690053608.702,551.000,154982.000,95842.000
1690053608.702,551.000,155066.000,95798.000
1690053608.702,549.000,155061.000,95790.000
1690053608.792,550.000,155022.000,95791.000
1690053608.792,551.000,154963.000,95778.000
1690053608.792,550.000,154899.000,95752.000
1690053608.792,551.000,154816.000,95753.000
1690053608.792,550.000,154679.000,95721.000
1690053608.792,550.000,154658.000,95693.000
1690053608.894,549.000,154595.000,95664.000
1690053608.894,550.000,154492.000,95654.000
1690053608.894,548.000,154490.000,95648.000
1690053608.894,548.000,154466.000,95636.000
1690053608.894,549.000,154386.000,95605.000
1690053608.894,551.000,154427.000,95593.000
1690053608.988,550.000,154439.000,95600.000
1690053608.988,548.000,154417.000,95589.000
1690053608.988,548.000,154384.000,95568.000
1690053608.988,549.000,154352.000,95587.000
1690053608.988,549.000,154315.000,95537.000
1690053608.988,549.000,154332.000,95568.000
1690053609.077,549.000,154367.000,95573.000
1690053609.077,548.000,154389.000,95541.000
1690053609.077,550.000,154362.000,95531.000
1690053609.077,549.000,154305.000,95552.000
1690053609.077,549.000,154285.000,95530.000
1690053609.077,548.000,154287.000,95515.000
1690053609.181,549.000,154309.000,95485.000
1690053609.181,549.000,154250.000,95502.000
1690053609.181,547.000,154288.000,95504.000
1690053609.181,547.000,154247.000,95468.000
1690053609.181,548.000,154268.000,95488.000
1690053609.181,549.000,154269.000,95512.000
1690053609.269,549.000,154283.000,95501.000
1690053609.269,548.000,154211.000,95496.000
1690053609.269,549.000,154282.000,95502.000
1690053609.269,549.000,154330.000,95491.000
1690053609.269,549.000,154335.000,95510.000
1690053609.269,549.000,154313.000,95514.000
1690053609.359,548.000,154296.000,95502.000
1690053609.359,548.000,154301.000,95491.000
1690053609.359,550.000,154360.000,95482.000
1690053609.359,549.000,154338.000,95495.000
1690053609.359,549.000,154353.000,95521.000
1690053609.359,550.000,154363.000,95505.000
1690053609.452,549.000,154441.000,95505.000
1690053609.452,548.000,154476.000,95489.000
1690053609.452,549.000,154489.000,95508.000
1690053609.452,548.000,154494.000,95535.000
1690053609.452,549.000,154552.000,95529.000
1690053609.452,549.000,154499.000,95508.000
1690053609.542,549.000,154501.000,95523.000
1690053609.542,547.000,154566.000,95558.000
1690053609.542,549.000,154573.000,95562.000
1690053609.542,549.000,154594.000,95544.000
1690053609.542,549.000,154690.000,95548.000
1690053609.542,549.000,154654.000,95572.000
1690053609.634,549.000,154724.000,95591.000
1690053609.634,549.000,154696.000,95530.000
1690053609.634,549.000,154701.000,95555.000
1690053609.634,550.000,154631.000,95520.000
1690053609.634,549.000,154523.000,95478.000
1690053609.634,548.000,154497.000,95465.000
1690053609.749,549.000,154378.000,95464.000
1690053609.749,547.000,154284.000,95421.000
1690053609.749,548.000,154218.000,95423.000
1690053609.749,548.000,154118.000,95364.000
1690053609.749,547.000,154072.000,95347.000
1690053609.749,547.000,154060.000,95338.000
1690053609.827,548.000,154038.000,95348.000
1690053609.827,547.000,154032.000,95336.000
1690053609.827,547.000,153997.000,95317.000
1690053609.827,549.000,153909.000,95325.000
1690053609.827,548.000,153940.000,95306.000
1690053609.827,547.000,153943.000,95298.000
1690053609.918,547.000,153912.000,95274.000
1690053609.918,549.000,153881.000,95301.000
1690053609.918,549.000,153894.000,95274.000
1690053609.918,547.000,153860.000,95254.000
1690053609.918,547.000,153850.000,95252.000
1690053609.918,548.000,153893.000,95228.000
1690053610.022,547.000,153824.000,95200.000
1690053610.022,547.000,153830.000,95210.000
1690053610.022,549.000,153824.000,95183.000
1690053610.022,548.000,153767.000,95167.000
1690053610.022,549.000,153803.000,95200.000
1690053610.022,548.000,153829.000,95187.000
1690053610.110,548.000,153786.000,95149.000
1690053610.110,547.000,153800.000,95167.000
1690053610.110,547.000,153773.000,95205.000
1690053610.110,548.000,153747.000,95187.000
1690053610.110,549.000,153805.000,95133.000
1690053610.110,548.000,153832.000,95139.000
1690053610.217,548.000,153827.000,95160.000
1690053610.217,547.000,153795.000,95204.000
1690053610.217,547.000,153802.000,95153.000
1690053610.217,548.000,153880.000,95160.000
1690053610.217,548.000,153752.000,95169.000
1690053610.217,548.000,153890.000,95162.000
1690053610.319,548.000,153895.000,95160.000
1690053610.319,548.000,153982.000,95179.000
1690053610.319,548.000,153960.000,95198.000
1690053610.319,548.000,153924.000,95163.000
1690053610.319,548.000,153893.000,95208.000
1690053610.319,548.000,154010.000,95192.000
1690053610.397,549.000,153977.000,95206.000
1690053610.397,547.000,154024.000,95194.000
1690053610.397,548.000,154041.000,95221.000
1690053610.397,548.000,154088.000,95238.000
1690053610.397,548.000,154115.000,95213.000
1690053610.397,547.000,154123.000,95196.000
1690053610.487,548.000,154164.000,95230.000
1690053610.487,549.000,154187.000,95251.000
1690053610.487,548.000,154256.000,95244.000
1690053610.487,548.000,154222.000,95223.000
1690053610.487,547.000,154116.000,95236.000
1690053610.487,547.000,154064.000,95189.000
1690053610.589,548.000,154035.000,95169.000
1690053610.589,548.000,153935.000,95140.000
1690053610.589,549.000,153861.000,95140.000
1690053610.589,547.000,153751.000,95088.000
1690053610.589,547.000,153692.000,95061.000
1690053610.589,548.000,153614.000,95028.000
1690053610.667,546.000,153626.000,95004.000
1690053610.667,547.000,153557.000,95011.000
1690053610.667,548.000,153496.000,94982.000
1690053610.667,547.000,153455.000,94974.000
1690053610.667,548.000,153406.000,94989.000
1690053610.667,547.000,153402.000,94960.000
1690053610.769,549.000,153390.000,94961.000
1690053610.769,547.000,153423.000,94923.000
1690053610.769,548.000,153349.000,94920.000
1690053610.769,548.000,153382.000,94945.000
1690053610.769,547.000,153319.000,94925.000
1690053610.769,548.000,153340.000,94893.000
1690053610.861,547.000,153324.000,94888.000
1690053610.861,547.000,153285.000,94901.000
1690053610.861,546.000,153233.000,94894.000
1690053610.861,545.000,153245.000,94877.000
1690053610.861,547.000,153262.000,94831.000
1690053610.861,546.000,153265.000,94836.000
1690053610.955,547.000,153192.000,94869.000
1690053610.955,545.000,153242.000,94862.000
1690053610.955,547.000,153206.000,94870.000
1690053610.955,545.000,153202.000,94820.000
1690053610.955,547.000,153174.000,94866.000
1690053610.955,548.000,153246.000,94865.000
1690053611.043,545.000,153217.000,94836.000
1690053611.043,546.000,153215.000,94842.000
1690053611.043,546.000,153206.000,94839.000
1690053611.043,547.000,153251.000,94826.000
1690053611.043,546.000,153227.000,94853.000
