timestamps,X,Y,Z
1688142809.423,0.022,0.090,0.993
1688142809.423,0.017,0.088,0.997
1688142809.423,0.017,0.092,0.997
1688142809.471,0.019,0.090,0.996
1688142809.471,0.020,0.090,0.994
1688142809.471,0.018,0.092,0.993
1688142809.542,0.014,0.090,0.997
1688142809.542,0.016,0.085,0.993
1688142809.542,0.016,0.092,0.998
1688142809.588,0.020,0.092,0.991
1688142809.588,0.023,0.094,0.998
1688142809.588,0.019,0.092,1.002
1688142809.648,0.017,0.093,0.998
1688142809.648,0.015,0.091,0.996
1688142809.648,0.012,0.092,0.996
1688142809.693,0.009,0.091,0.991
1688142809.693,0.003,0.091,0.994
1688142809.693,0.007,0.089,0.996
1688142809.756,0.010,0.090,0.998
1688142809.756,0.010,0.090,0.993
1688142809.756,0.011,0.089,0.996
1688142809.803,0.013,0.089,0.997
1688142809.803,0.018,0.089,0.989
1688142809.803,0.018,0.090,0.997
1688142809.873,0.015,0.089,1.001
1688142809.873,0.016,0.091,1.000
1688142809.873,0.015,0.095,0.995
1688142809.918,0.013,0.089,0.996
1688142809.918,0.013,0.093,0.994
1688142809.918,0.010,0.089,0.994
1688142809.979,0.012,0.092,0.995
1688142809.979,0.009,0.092,0.998
1688142809.979,0.007,0.091,0.991
1688142810.038,-0.001,0.090,0.994
1688142810.038,-0.000,0.096,1.001
1688142810.038,0.004,0.105,0.996
1688142810.085,-0.007,0.104,1.009
1688142810.085,-0.011,0.103,1.004
1688142810.085,-0.001,0.099,0.995
1688142810.143,0.009,0.099,0.985
1688142810.143,0.012,0.095,0.997
1688142810.143,0.019,0.092,0.996
1688142810.203,0.026,0.090,0.992
1688142810.203,0.033,0.090,0.992
1688142810.203,0.035,0.082,1.003
1688142810.282,0.037,0.077,1.002
1688142810.282,0.041,0.070,1.013
1688142810.282,0.048,0.064,1.004
1688142810.323,0.049,0.063,1.001
1688142810.323,0.045,0.062,1.003
1688142810.323,0.037,0.061,0.996
1688142810.386,0.028,0.064,0.993
1688142810.386,0.012,0.065,0.992
1688142810.386,-0.008,0.065,0.989
1688142810.428,-0.018,0.068,0.988
1688142810.428,-0.029,0.070,0.993
1688142810.428,-0.032,0.075,0.996
1688142810.488,-0.031,0.081,0.996
1688142810.488,-0.024,0.086,0.991
1688142810.488,-0.016,0.079,1.004
1688142810.552,0.001,0.087,0.982
1688142810.552,0.012,0.088,0.985
1688142810.552,0.012,0.083,0.990
1688142810.611,0.014,0.076,0.993
1688142810.611,0.013,0.075,0.992
1688142810.611,0.015,0.079,0.990
1688142810.653,0.001,0.077,0.982
1688142810.653,-0.013,0.077,0.989
1688142810.653,-0.024,0.077,0.995
1688142810.713,-0.019,0.079,1.000
1688142810.713,-0.021,0.082,0.994
1688142810.713,-0.026,0.086,0.998
1688142810.772,-0.024,0.078,0.993
1688142810.772,-0.013,0.074,1.006
1688142810.772,-0.005,0.071,0.994
1688142810.835,0.008,0.073,0.982
1688142810.835,0.030,0.083,0.984
1688142810.835,0.049,0.087,1.001
1688142810.881,0.071,0.096,0.999
1688142810.881,0.090,0.107,0.994
1688142810.881,0.106,0.115,0.997
1688142810.938,0.119,0.128,0.987
1688142810.938,0.106,0.139,0.982
1688142810.938,0.087,0.150,0.984
1688142810.998,0.061,0.159,0.989
1688142810.998,0.023,0.165,1.000
1688142810.998,-0.012,0.161,1.008
1688142811.057,-0.037,0.158,1.009
1688142811.057,-0.054,0.157,0.998
1688142811.057,-0.068,0.157,0.993
1688142811.121,-0.075,0.151,0.990
1688142811.121,-0.081,0.156,0.989
1688142811.121,-0.088,0.149,0.994
1688142811.163,-0.083,0.154,0.993
1688142811.163,-0.083,0.152,0.990
1688142811.163,-0.084,0.147,0.994
1688142811.238,-0.086,0.152,0.985
1688142811.238,-0.088,0.150,0.989
1688142811.238,-0.089,0.146,0.988
1688142811.283,-0.079,0.146,0.994
1688142811.283,-0.066,0.147,0.988
1688142811.283,-0.057,0.148,0.985
1688142811.342,-0.043,0.150,0.982
1688142811.342,-0.035,0.152,0.989
1688142811.342,-0.034,0.148,0.987
1688142811.403,-0.033,0.154,0.989
1688142811.403,-0.028,0.155,0.996
1688142811.403,-0.023,0.151,0.995
1688142811.448,-0.019,0.146,0.993
1688142811.448,-0.014,0.148,0.989
1688142811.448,-0.009,0.141,0.986
1688142811.508,-0.012,0.144,0.990
1688142811.508,-0.016,0.139,0.989
1688142811.508,-0.023,0.145,0.989
1688142811.568,-0.028,0.141,0.990
1688142811.568,-0.041,0.137,0.989
1688142811.568,-0.052,0.135,0.990
1688142811.613,-0.057,0.129,0.992
1688142811.613,-0.061,0.137,0.985
1688142811.613,-0.065,0.136,0.995
1688142811.677,-0.066,0.138,0.991
1688142811.677,-0.062,0.135,0.994
1688142811.677,-0.056,0.133,0.988
1688142811.733,-0.049,0.139,0.986
1688142811.733,-0.035,0.136,0.986
1688142811.733,-0.027,0.139,0.984
1688142811.793,-0.024,0.136,0.992
1688142811.793,-0.018,0.136,0.991
