timestamps,PPG1,PPG2,PPG3
1688142809.423,574.000,121526.000,74972.000
1688142809.423,574.000,121539.000,74985.000
1688142809.423,576.000,121520.000,74985.000
1688142809.423,576.000,121568.000,74971.000
1688142809.423,575.000,121631.000,74960.000
1688142809.423,575.000,121627.000,74983.000
1688142809.513,575.000,121645.000,75008.000
1688142809.513,576.000,121675.000,75004.000
1688142809.513,575.000,121684.000,75011.000
1688142809.513,577.000,121679.000,75043.000
1688142809.513,575.000,121758.000,75032.000
1688142809.513,575.000,121735.000,75051.000
1688142809.602,575.000,121796.000,75068.000
1688142809.602,576.000,121806.000,75077.000
1688142809.602,574.000,121769.000,75064.000
1688142809.602,576.000,121840.000,75060.000
1688142809.602,575.000,121828.000,75091.000
1688142809.602,575.000,121879.000,75071.000
1688142809.708,576.000,121868.000,75071.000
1688142809.708,576.000,121829.000,75060.000
1688142809.708,575.000,121845.000,75053.000
1688142809.708,575.000,121837.000,75056.000
1688142809.708,575.000,121792.000,75024.000
1688142809.708,577.000,121802.000,75019.000
1688142809.798,576.000,121764.000,75050.000
1688142809.798,576.000,121767.000,75024.000
1688142809.798,575.000,121816.000,75029.000
1688142809.798,575.000,121833.000,75045.000
1688142809.798,575.000,121773.000,75042.000
1688142809.798,575.000,121808.000,75067.000
1688142809.888,574.000,121834.000,75063.000
1688142809.888,575.000,121842.000,75086.000
1688142809.888,576.000,121832.000,75073.000
1688142809.888,575.000,121860.000,75062.000
1688142809.888,576.000,121855.000,75092.000
1688142809.888,575.000,121900.000,75079.000
1688142809.977,574.000,121880.000,75100.000
1688142809.977,575.000,121884.000,75086.000
1688142809.977,576.000,121894.000,75070.000
1688142809.977,575.000,121901.000,75113.000
1688142809.977,576.000,121915.000,75118.000
1688142809.977,576.000,121910.000,75102.000
1688142810.067,575.000,121878.000,75093.000
1688142810.067,576.000,121960.000,75124.000
1688142810.067,575.000,121952.000,75134.000
1688142810.067,573.000,121909.000,75136.000
1688142810.067,575.000,121924.000,75125.000
1688142810.067,576.000,121954.000,75143.000
1688142810.158,576.000,121915.000,75134.000
1688142810.158,574.000,121928.000,75151.000
1688142810.158,576.000,121952.000,75145.000
1688142810.158,577.000,121984.000,75173.000
1688142810.158,576.000,121996.000,75166.000
1688142810.158,577.000,121999.000,75166.000
1688142810.263,576.000,122045.000,75130.000
1688142810.263,577.000,122042.000,75191.000
1688142810.263,576.000,122012.000,75195.000
1688142810.263,577.000,121964.000,75183.000
1688142810.263,576.000,121980.000,75177.000
1688142810.263,577.000,121943.000,75157.000
1688142810.353,577.000,121955.000,75183.000
1688142810.353,576.000,121925.000,75160.000
1688142810.353,575.000,121858.000,75131.000
1688142810.353,576.000,121837.000,75103.000
1688142810.353,575.000,121789.000,75087.000
1688142810.353,576.000,121757.000,75107.000
1688142810.442,577.000,121780.000,75100.000
1688142810.442,577.000,121759.000,75099.000
1688142810.442,576.000,121775.000,75129.000
1688142810.442,577.000,121809.000,75126.000
1688142810.442,578.000,121836.000,75163.000
1688142810.442,577.000,121861.000,75183.000
1688142810.532,579.000,121914.000,75181.000
1688142810.532,578.000,121925.000,75183.000
1688142810.532,578.000,121952.000,75192.000
1688142810.532,578.000,121930.000,75204.000
1688142810.532,579.000,121923.000,75192.000
1688142810.532,579.000,121926.000,75210.000
1688142810.637,578.000,121932.000,75221.000
1688142810.637,577.000,121900.000,75185.000
1688142810.637,578.000,121902.000,75194.000
1688142810.637,578.000,121892.000,75153.000
1688142810.637,577.000,121834.000,75171.000
1688142810.637,576.000,121834.000,75168.000
1688142810.728,578.000,121853.000,75204.000
1688142810.728,578.000,121880.000,75192.000
1688142810.728,577.000,121857.000,75209.000
