timestamps,X,Y,Z
1689612318.757,-0.220,0.031,0.981
1689612318.757,-0.220,0.031,0.983
1689612318.757,-0.222,0.029,0.982
1689612318.817,-0.223,0.029,0.979
1689612318.817,-0.220,0.030,0.976
1689612318.817,-0.220,0.031,0.982
1689612318.908,-0.220,0.028,0.980
1689612318.908,-0.223,0.026,0.978
1689612318.908,-0.222,0.024,0.978
1689612318.925,-0.217,0.027,0.978
1689612318.925,-0.219,0.031,0.977
1689612318.925,-0.217,0.027,0.980
1689612318.997,-0.215,0.028,0.980
1689612318.997,-0.220,0.028,0.976
1689612318.997,-0.221,0.025,0.980
1689612319.042,-0.220,0.029,0.982
1689612319.042,-0.222,0.027,0.982
1689612319.042,-0.220,0.028,0.977
1689612319.102,-0.224,0.026,0.978
1689612319.102,-0.221,0.023,0.976
1689612319.102,-0.223,0.027,0.979
1689612319.166,-0.222,0.026,0.982
1689612319.166,-0.219,0.029,0.974
1689612319.166,-0.223,0.033,0.985
1689612319.225,-0.221,0.029,0.985
1689612319.225,-0.221,0.028,0.978
1689612319.225,-0.222,0.033,0.977
1689612319.267,-0.222,0.027,0.973
1689612319.267,-0.221,0.031,0.973
1689612319.267,-0.219,0.026,0.975
1689612319.327,-0.218,0.029,0.982
1689612319.327,-0.218,0.028,0.983
1689612319.327,-0.216,0.029,0.979
1689612319.402,-0.215,0.030,0.988
1689612319.402,-0.218,0.028,0.982
1689612319.402,-0.216,0.024,0.975
1689612319.448,-0.219,0.026,0.981
1689612319.448,-0.221,0.029,0.979
1689612319.448,-0.219,0.032,0.979
1689612319.493,-0.222,0.027,0.979
1689612319.493,-0.221,0.028,0.974
1689612319.493,-0.222,0.026,0.977
1689612319.552,-0.223,0.031,0.980
1689612319.552,-0.222,0.028,0.979
1689612319.552,-0.224,0.028,0.978
1689612319.612,-0.221,0.026,0.980
1689612319.612,-0.221,0.030,0.981
1689612319.612,-0.222,0.031,0.982
1689612319.671,-0.222,0.032,0.981
1689612319.671,-0.220,0.031,0.981
1689612319.671,-0.218,0.030,0.980
1689612319.722,-0.218,0.027,0.981
1689612319.722,-0.219,0.026,0.977
1689612319.722,-0.218,0.027,0.979
1689612319.778,-0.216,0.024,0.978
1689612319.778,-0.216,0.026,0.976
1689612319.778,-0.215,0.028,0.981
1689612319.837,-0.217,0.028,0.981
1689612319.837,-0.217,0.029,0.978
1689612319.837,-0.218,0.032,0.980
1689612319.896,-0.218,0.031,0.982
1689612319.896,-0.220,0.029,0.981
1689612319.896,-0.221,0.027,0.975
1689612319.942,-0.220,0.024,0.980
1689612319.942,-0.222,0.026,0.983
1689612319.942,-0.222,0.028,0.975
1689612320.007,-0.220,0.025,0.979
1689612320.007,-0.221,0.026,0.972
1689612320.007,-0.222,0.024,0.978
1689612320.062,-0.221,0.027,0.984
1689612320.062,-0.225,0.026,0.982
1689612320.062,-0.223,0.027,0.980
1689612320.137,-0.221,0.026,0.975
1689612320.137,-0.218,0.026,0.978
1689612320.137,-0.220,0.027,0.975
1689612320.167,-0.216,0.030,0.977
1689612320.167,-0.218,0.025,0.977
1689612320.167,-0.217,0.029,0.983
1689612320.227,-0.216,0.031,0.975
1689612320.227,-0.218,0.030,0.983
1689612320.227,-0.223,0.027,0.984
1689612320.291,-0.222,0.025,0.974
1689612320.291,-0.221,0.029,0.978
1689612320.291,-0.221,0.031,0.983
1689612320.346,-0.221,0.032,0.982
1689612320.346,-0.220,0.034,0.976
1689612320.346,-0.221,0.032,0.976
1689612320.406,-0.221,0.032,0.975
1689612320.406,-0.223,0.029,0.978
1689612320.406,-0.224,0.030,0.982
1689612320.452,-0.220,0.029,0.982
1689612320.452,-0.221,0.029,0.978
1689612320.452,-0.219,0.028,0.980
1689612320.512,-0.221,0.031,0.981
1689612320.512,-0.223,0.029,0.980
1689612320.512,-0.224,0.029,0.980
1689612320.588,-0.225,0.026,0.977
1689612320.588,-0.225,0.030,0.974
1689612320.588,-0.225,0.027,0.979
1689612320.633,-0.224,0.030,0.976
1689612320.633,-0.222,0.026,0.975
1689612320.633,-0.219,0.024,0.980
1689612320.692,-0.220,0.027,0.977
1689612320.692,-0.222,0.027,0.978
1689612320.692,-0.224,0.023,0.981
1689612320.767,-0.222,0.024,0.982
1689612320.767,-0.223,0.023,0.980
1689612320.767,-0.223,0.023,0.977
1689612320.815,-0.220,0.025,0.976
1689612320.815,-0.218,0.027,0.973
1689612320.815,-0.226,0.024,0.977
1689612320.847,-0.233,0.029,0.976
1689612320.847,-0.236,0.030,0.983
1689612320.847,-0.232,0.025,0.987
1689612320.917,-0.223,0.027,0.977
1689612320.917,-0.217,0.025,0.984
