timestamps,X,Y,Z
1692228006.626,-2.340,1.705,0.464
1692228006.626,-2.393,1.854,0.583
1692228006.626,-2.049,2.064,0.867
1692228006.686,-2.512,2.221,1.279
1692228006.686,-2.295,2.094,0.979
1692228006.686,-2.527,2.265,1.077
1692228006.731,-2.565,2.408,0.972
1692228006.731,-2.579,2.370,0.673
1692228006.731,-2.497,2.535,0.284
1692228006.806,-2.146,2.295,0.269
1692228006.806,-1.907,2.565,0.187
1692228006.806,-1.839,2.789,-0.127
1692228006.852,-2.116,3.073,0.277
1692228006.852,-2.333,3.155,0.112
1692228006.852,-1.809,2.938,-0.075
1692228006.911,-1.802,2.923,-0.007
1692228006.911,-2.183,2.796,-0.284
1692228006.911,-2.258,2.587,-0.336
1692228006.971,-2.153,2.677,-0.508
1692228006.971,-1.802,2.639,-0.486
1692228006.971,-1.331,2.856,-0.292
1692228007.016,-1.690,3.095,0.187
1692228007.016,-1.854,3.133,0.419
1692228007.016,-1.286,3.065,0.710
1692228007.082,-1.421,3.148,0.875
1692228007.082,-1.271,3.140,1.077
1692228007.082,-1.450,3.006,1.039
1692228007.136,-1.585,2.751,0.778
1692228007.136,-2.101,2.774,0.576
1692228007.136,-1.854,2.886,0.209
1692228007.212,-1.009,3.282,-0.142
1692228007.212,-0.770,3.327,-0.568
1692228007.212,-0.957,3.357,-0.778
1692228007.242,-1.279,3.230,-0.501
1692228007.242,-1.555,3.200,-0.157
1692228007.242,-1.525,3.170,-0.628
1692228007.301,-1.839,2.707,-0.965
1692228007.301,-2.176,2.998,-0.703
1692228007.301,-2.161,2.804,-0.942
1692228007.367,-2.355,2.437,-1.039
1692228007.367,-2.123,2.101,-0.725
1692228007.367,-2.026,2.138,-0.314
1692228007.422,-1.488,2.325,-0.239
1692228007.422,-1.353,2.722,0.239
1692228007.422,-0.845,2.991,0.112
1692228007.466,-0.994,3.140,0.329
1692228007.466,-1.166,3.537,0.299
1692228007.466,-1.316,3.514,0.277
1692228007.528,-1.593,3.469,0.097
1692228007.528,-1.809,3.193,0.359
1692228007.528,-1.817,3.372,0.441
1692228007.586,-1.570,2.669,0.591
1692228007.586,-1.249,1.817,0.680
1692228007.586,-0.613,1.264,0.479
1692228007.650,-0.022,0.994,0.538
1692228007.650,-0.419,1.144,0.411
1692228007.650,-0.292,1.525,0.135
1692228007.695,-0.314,2.086,-0.172
1692228007.695,-0.232,2.669,-0.269
1692228007.695,-0.224,2.811,-0.164
1692228007.751,-0.852,2.983,0.037
1692228007.751,-1.712,3.006,0.411
1692228007.751,-1.645,3.013,0.411
1692228007.811,-1.450,3.193,0.867
1692228007.811,-1.323,3.477,1.316
1692228007.811,-1.279,3.312,1.398
1692228007.872,-1.809,3.402,1.690
1692228007.872,-1.914,3.237,1.757
1692228007.872,-2.295,2.766,1.742
1692228007.932,-2.288,2.737,1.279
1692228007.932,-2.348,2.654,1.249
1692228007.932,-2.385,2.460,0.852
1692228007.977,-2.258,2.041,0.994
1692228007.977,-2.445,1.839,0.935
1692228007.977,-1.510,2.056,0.665
1692228008.036,-1.346,2.572,1.136
1692228008.036,-1.353,2.871,1.436
1692228008.036,-1.750,3.492,1.877
1692228008.096,-1.645,3.409,2.168
1692228008.096,-1.667,3.215,2.191
1692228008.096,-1.929,3.080,2.617
1692228008.159,-1.869,3.073,2.535
1692228008.159,-2.131,3.155,2.370
1692228008.159,-2.393,3.215,2.408
1692228008.220,-2.101,2.953,1.974
1692228008.220,-2.004,2.901,1.705
1692228008.220,-1.787,3.021,1.712
1692228008.261,-1.922,3.133,1.929
1692228008.261,-1.794,3.073,1.630
1692228008.261,-2.041,3.036,1.391
1692228008.336,-2.138,2.789,1.391
1692228008.336,-2.176,2.684,1.450
1692228008.336,-1.854,2.751,1.518
1692228008.381,-1.809,2.714,1.757
1692228008.381,-2.273,2.796,2.071
1692228008.381,-2.512,2.819,2.213
1692228008.444,-2.348,2.908,2.482
1692228008.444,-1.929,2.834,2.243
1692228008.444,-1.862,3.155,1.974
1692228008.491,-1.832,3.058,2.019
1692228008.491,-1.690,2.624,1.824
1692228008.491,-1.892,2.542,1.548
1692228008.546,-2.460,2.437,1.495
1692228008.546,-2.273,2.565,0.793
1692228008.546,-2.400,2.834,0.875
1692228008.606,-2.415,3.110,0.882
1692228008.606,-2.385,2.998,0.875
1692228008.606,-2.445,3.148,1.136
1692228008.666,-2.303,3.185,1.406
1692228008.666,-2.161,3.155,1.480
1692228008.666,-2.340,3.335,1.959
1692228008.727,-2.437,3.178,2.557
1692228008.727,-2.475,3.021,2.594
1692228008.727,-2.774,2.879,2.946
1692228008.774,-2.983,2.871,3.469
1692228008.774,-3.454,2.789,3.783
1692228008.774,-3.424,2.445,3.484
1692228008.831,-3.634,2.692,3.641
1692228008.831,-3.551,2.826,2.789
1692228008.831,-3.021,2.946,2.452
1692228008.891,-2.737,2.669,2.176
1692228008.891,-2.198,2.729,1.951
1692228008.891,-1.847,2.422,1.847
1692228008.951,-1.735,2.071,1.862
1692228008.951,-1.593,2.034,1.854
1692228008.951,-1.540,2.101,1.869
1692228009.000,-1.450,2.064,1.944
1692228009.000,-2.168,2.019,1.757
1692228009.000,-3.223,2.535,1.525
1692228009.057,-2.849,2.632,1.802
1692228009.057,-2.475,3.058,1.391
1692228009.057,-2.094,3.140,1.323
1692228009.116,-1.772,3.193,1.189
1692228009.116,-1.907,3.320,1.032
1692228009.116,-1.787,3.073,0.867
1692228009.164,-1.839,2.699,0.815
1692228009.164,-2.228,2.856,1.069
1692228009.164,-2.004,2.834,1.069
1692228009.222,-2.408,2.662,0.897
1692228009.222,-2.467,2.647,0.912
1692228009.222,-2.594,2.430,0.546
1692228009.284,-2.415,2.505,0.523
1692228009.284,-2.422,2.490,0.568
1692228009.284,-2.422,2.490,0.972
1692228009.341,-2.108,2.632,1.054
