timestamps,X,Y,Z
1689188989.255,-2.213,2.879,-0.060
1689188989.255,-1.884,2.766,-0.007
1689188989.255,-2.198,2.639,0.516
1689188989.301,-2.490,2.437,0.793
1689188989.301,-2.333,2.550,0.852
1689188989.301,-2.363,2.572,1.286
1689188989.363,-2.318,2.707,1.107
1689188989.363,-2.594,2.841,0.905
1689188989.363,-2.482,3.163,1.323
1689188989.435,-1.959,3.462,0.650
1689188989.435,-1.518,3.439,0.426
1689188989.435,-1.353,3.499,0.665
1689188989.480,-1.428,3.417,0.725
1689188989.480,-2.004,3.581,0.927
1689188989.480,-2.236,3.753,1.316
1689188989.540,-2.370,3.537,1.174
1689188989.540,-2.303,3.230,1.256
1689188989.540,-2.191,2.923,0.845
1689188989.585,-2.445,2.886,0.546
1689188989.585,-2.363,2.699,0.254
1689188989.585,-2.258,2.378,0.052
1689188989.649,-2.034,2.198,-0.120
1689188989.649,-2.677,2.318,0.052
1689188989.649,-3.080,2.258,0.082
1689188989.705,-2.841,2.699,0.172
1689188989.705,-2.796,3.178,0.815
1689188989.705,-1.824,3.439,0.912
1689188989.765,-1.750,3.357,0.942
1689188989.765,-1.794,3.118,0.994
1689188989.765,-1.922,3.387,1.077
1689188989.826,-2.370,3.723,1.323
1689188989.826,-2.273,3.761,1.615
1689188989.826,-2.101,3.836,1.682
1689188989.870,-2.452,4.075,1.473
1689188989.870,-2.654,4.254,1.346
1689188989.870,-2.460,4.023,1.077
1689188989.931,-2.168,3.940,0.561
1689188989.931,-1.929,3.888,0.434
1689188989.931,-1.540,4.165,0.292
1689188989.992,-1.264,4.426,0.404
1689188989.992,-1.279,4.157,0.366
1689188989.992,-1.630,3.993,0.621
1689188990.035,-1.697,3.753,0.591
1689188990.035,-1.772,3.619,0.561
1689188990.035,-2.146,3.170,0.486
1689188990.112,-2.176,3.118,0.269
1689188990.112,-2.153,3.058,0.164
1689188990.112,-1.832,2.976,0.449
1689188990.155,-1.338,3.208,0.501
1689188990.155,-1.062,3.223,0.748
1689188990.155,-1.226,3.118,1.017
1689188990.230,-1.271,3.230,1.293
1689188990.230,-1.742,3.611,1.495
1689188990.230,-1.966,3.933,1.974
1689188990.277,-2.041,4.165,1.765
1689188990.277,-2.011,4.307,1.450
1689188990.277,-1.622,4.142,1.189
1689188990.320,-1.181,4.441,1.428
1689188990.320,-0.628,4.546,1.682
1689188990.320,-0.374,4.703,1.839
1689188990.382,-0.456,4.995,2.094
1689188990.382,-0.800,5.152,2.378
1689188990.382,-1.107,5.002,2.602
1689188990.443,-1.368,4.830,2.864
1689188990.443,-1.578,4.576,2.572
1689188990.443,-1.563,4.023,2.251
1689188990.489,-1.099,3.746,1.615
1689188990.489,-1.204,3.664,1.353
1689188990.489,-0.845,3.574,1.234
1689188990.545,-0.673,3.417,0.755
1689188990.545,-1.219,3.402,0.897
1689188990.545,-2.071,3.387,0.957
1689188990.605,-2.467,3.178,0.815
1689188990.605,-2.535,3.208,0.935
1689188990.605,-2.363,2.751,1.054
1689188990.667,-2.101,2.976,0.718
1689188990.667,-2.415,3.215,0.516
1689188990.667,-2.684,3.125,0.292
1689188990.728,-2.879,2.923,0.112
1689188990.728,-2.722,2.699,0.127
1689188990.728,-2.871,2.475,0.389
1689188990.773,-2.804,2.288,0.292
1689188990.773,-2.662,2.295,0.075
1689188990.773,-2.729,2.415,0.546
1689188990.830,-2.849,2.602,0.695
1689188990.830,-2.535,2.692,0.636
1689188990.830,-2.579,3.051,0.262
1689188990.890,-2.684,3.043,0.269
1689188990.890,-2.923,2.931,0.486
1689188990.890,-2.864,2.826,0.179
1689188990.951,-2.722,2.923,0.396
1689188990.951,-2.737,2.953,0.142
1689188990.951,-2.251,2.991,-0.045
1689188991.012,-2.527,2.991,-0.112
1689188991.012,-2.422,3.125,0.127
1689188991.012,-2.445,3.320,0.217
1689188991.060,-2.340,3.036,0.314
1689188991.060,-2.236,2.931,0.336
1689188991.060,-2.056,3.065,0.591
1689188991.118,-1.981,3.215,0.800
1689188991.118,-2.108,3.462,0.621
1689188991.118,-2.161,3.275,0.688
1689188991.175,-2.258,3.432,0.628
1689188991.175,-2.639,3.611,0.194
1689188991.175,-2.026,3.537,0.082
1689188991.235,-1.832,3.357,0.314
1689188991.235,-1.772,3.596,0.404
1689188991.235,-1.645,3.402,0.628
1689188991.284,-1.869,3.110,0.583
1689188991.284,-2.183,3.357,1.047
1689188991.284,-2.452,3.252,1.144
1689188991.340,-2.594,3.215,1.391
1689188991.340,-2.505,3.193,1.264
1689188991.340,-2.385,3.275,0.725
1689188991.400,-2.310,2.879,0.254
1689188991.400,-2.236,2.908,0.179
1689188991.400,-1.922,2.983,0.359
1689188991.460,-1.951,3.447,0.254
1689188991.460,-2.460,3.791,0.105
1689188991.460,-2.684,4.075,0.135
1689188991.507,-2.624,4.194,0.112
1689188991.507,-2.138,4.254,0.628
1689188991.507,-1.652,4.097,0.307
1689188991.569,-1.622,4.239,0.172
1689188991.569,-1.884,4.396,0.052
1689188991.569,-2.041,4.142,-0.396
1689188991.625,-2.071,3.783,-0.845
1689188991.625,-2.408,3.477,-0.793
1689188991.625,-2.766,3.028,-0.359
1689188991.685,-2.602,2.452,-0.209
1689188991.685,-2.430,2.363,0.150
1689188991.685,-2.542,2.258,0.426
1689188991.746,-2.669,2.535,0.688
1689188991.746,-2.864,2.744,0.770
1689188991.746,-2.662,2.766,0.815
1689188991.792,-2.385,2.617,0.793
1689188991.792,-2.221,2.766,0.538
1689188991.792,-2.168,2.722,0.179
1689188991.853,-2.228,3.103,-0.007
1689188991.853,-2.041,3.237,-0.172
1689188991.853,-1.809,3.402,-0.322
1689188991.910,-2.019,3.746,-0.404
1689188991.910,-1.787,3.559,-0.658
1689188991.910,-1.234,3.282,-0.262
1689188991.970,-1.226,2.744,0.277
1689188991.970,-1.503,2.400,0.493
1689188991.970,-1.398,2.123,0.426
1689188992.015,-1.578,2.408,0.568
1689188992.015,-2.004,2.572,0.897
1689188992.015,-2.527,2.953,1.092
1689188992.081,-2.699,3.589,0.493
1689188992.081,-2.774,3.888,-0.007
1689188992.081,-2.535,4.299,-0.299
1689188992.136,-2.295,4.793,-0.232
1689188992.136,-2.385,4.927,-0.314
1689188992.136,-2.602,4.867,-0.561
1689188992.186,-2.826,4.643,-0.576
1689188992.186,-3.185,4.531,-0.299
1689188992.186,-3.581,4.509,-0.127
1689188992.255,-3.731,4.411,-0.441
1689188992.255,-3.866,4.344,-0.501
1689188992.255,-3.275,3.828,-0.957
1689188992.300,-2.811,3.492,-1.473
1689188992.300,-2.617,3.200,-1.615
1689188992.300,-2.871,3.110,-1.458
1689188992.363,-3.537,3.088,-1.540
1689188992.363,-3.701,2.938,-1.518
1689188992.363,-3.252,2.894,-0.912
1689188992.420,-2.116,2.796,0.082
1689188992.420,-2.131,2.557,1.017
1689188992.420,-2.265,1.877,1.555
1689188992.480,-2.310,1.473,1.847
1689188992.480,-2.251,1.241,2.430
1689188992.480,-1.682,0.755,2.677
1689188992.525,-1.009,0.852,2.931
1689188992.525,-0.800,0.523,3.043
1689188992.525,-0.351,0.247,2.983
1689188992.586,-0.389,0.142,3.036
1689188992.586,-0.516,0.120,3.230
1689188992.586,-0.254,0.299,3.656
1689188992.648,-0.030,0.493,4.823
1689188992.648,0.254,0.875,5.929
1689188992.648,0.426,1.615,7.297
1689188992.706,0.389,2.310,8.539
1689188992.706,0.052,2.258,9.376
1689188992.706,0.120,1.839,9.316
1689188992.765,0.067,1.204,8.897
1689188992.765,-0.015,-0.479,7.731
1689188992.765,0.052,-1.226,6.056
1689188992.812,0.546,-0.965,4.337
1689188992.812,0.897,-0.411,2.490
1689188992.812,1.256,1.039,0.987
1689188992.870,1.817,3.065,0.030
1689188992.870,2.901,5.376,0.097
1689188992.870,5.009,7.537,0.994
1689188992.946,7.066,9.331,2.325
1689188992.946,8.770,10.258,3.821
1689188992.946,9.324,10.826,4.830
1689188992.978,9.451,10.931,5.017
1689188992.978,9.279,11.253,4.890
1689188992.978,9.697,11.761,5.092
1689188993.035,9.959,12.127,5.488
1689188993.035,9.929,11.305,5.996
1689188993.035,7.851,9.152,6.236
1689188993.097,5.510,5.458,5.443
1689188993.097,2.108,2.415,5.137
1689188993.097,-1.024,-0.045,4.680
1689188993.155,-4.344,-2.288,4.135
1689188993.155,-7.649,-3.821,3.447
1689188993.155,-9.525,-4.733,2.557
1689188993.216,-9.443,-4.471,1.772
1689188993.216,-8.718,-3.237,1.376
1689188993.216,-7.544,-1.727,0.987
1689188993.261,-7.581,-0.015,0.688
1689188993.261,-9.099,1.323,-0.194
1689188993.261,-10.460,1.667,-1.196
1689188993.321,-12.083,1.391,-1.682
