timestamps,PPG1,PPG2,PPG3
1689188989.256,588.000,115999.000,73225.000
1689188989.256,589.000,116004.000,73236.000
1689188989.256,590.000,116040.000,73246.000
1689188989.256,589.000,116051.000,73232.000
1689188989.256,590.000,116104.000,73248.000
1689188989.256,589.000,116112.000,73268.000
1689188989.345,589.000,116136.000,73276.000
1689188989.345,589.000,116153.000,73279.000
1689188989.345,589.000,116172.000,73300.000
1689188989.345,589.000,116187.000,73321.000
1689188989.345,589.000,116219.000,73305.000
1689188989.345,589.000,116234.000,73330.000
1689188989.436,590.000,116228.000,73334.000
1689188989.436,590.000,116140.000,73316.000
1689188989.436,590.000,116204.000,73313.000
1689188989.436,589.000,116123.000,73317.000
1689188989.436,590.000,116073.000,73298.000
1689188989.436,588.000,116034.000,73326.000
1689188989.541,590.000,115993.000,73299.000
1689188989.541,590.000,115987.000,73299.000
1689188989.541,589.000,115984.000,73307.000
1689188989.541,587.000,115959.000,73282.000
1689188989.541,588.000,115917.000,73259.000
1689188989.541,589.000,115843.000,73242.000
1689188989.631,590.000,115833.000,73254.000
1689188989.631,589.000,115843.000,73221.000
1689188989.631,590.000,115758.000,73192.000
1689188989.631,590.000,115785.000,73225.000
1689188989.631,589.000,115765.000,73202.000
1689188989.631,590.000,115733.000,73189.000
1689188989.720,588.000,115772.000,73212.000
1689188989.720,590.000,115759.000,73194.000
1689188989.720,590.000,115767.000,73184.000
1689188989.720,589.000,115739.000,73152.000
1689188989.720,589.000,115734.000,73177.000
1689188989.720,590.000,115719.000,73173.000
1689188989.811,588.000,115765.000,73183.000
1689188989.811,589.000,115740.000,73151.000
1689188989.811,591.000,115702.000,73154.000
1689188989.811,591.000,115706.000,73156.000
1689188989.811,590.000,115702.000,73169.000
1689188989.811,589.000,115731.000,73185.000
1689188989.916,590.000,115751.000,73146.000
1689188989.916,589.000,115716.000,73187.000
1689188989.916,590.000,115776.000,73183.000
1689188989.916,589.000,115723.000,73171.000
1689188989.916,589.000,115770.000,73178.000
1689188989.916,589.000,115788.000,73219.000
1689188990.005,589.000,115843.000,73173.000
1689188990.005,590.000,115800.000,73193.000
1689188990.005,589.000,115849.000,73207.000
1689188990.005,589.000,115870.000,73220.000
1689188990.005,591.000,115892.000,73203.000
1689188990.005,590.000,115894.000,73230.000
1689188990.110,589.000,115920.000,73211.000
1689188990.110,588.000,115901.000,73229.000
1689188990.110,590.000,115916.000,73224.000
1689188990.110,591.000,115958.000,73262.000
1689188990.110,590.000,115981.000,73266.000
1689188990.110,592.000,115993.000,73258.000
1689188990.200,589.000,115980.000,73282.000
1689188990.200,591.000,116028.000,73267.000
1689188990.200,588.000,116035.000,73285.000
1689188990.200,587.000,116041.000,73298.000
1689188990.200,586.000,116062.000,73297.000
1689188990.200,581.000,116078.000,73335.000
1689188990.279,582.000,116141.000,73334.000
1689188990.279,583.000,116162.000,73332.000
1689188990.279,580.000,116177.000,73342.000
1689188990.279,581.000,116124.000,73336.000
1689188990.279,581.000,116173.000,73331.000
1689188990.279,581.000,116111.000,73355.000
1689188990.380,581.000,116084.000,73333.000
1689188990.380,579.000,116044.000,73343.000
1689188990.380,581.000,116027.000,73329.000
1689188990.380,581.000,115982.000,73321.000
1689188990.380,579.000,115910.000,73299.000
1689188990.380,581.000,115925.000,73305.000
1689188990.470,579.000,115943.000,73303.000
1689188990.470,581.000,115871.000,73301.000
1689188990.470,581.000,115895.000,73265.000
1689188990.470,581.000,115835.000,73267.000
1689188990.470,582.000,115809.000,73246.000
1689188990.470,580.000,115755.000,73231.000
1689188990.561,580.000,115740.000,73231.000
1689188990.561,581.000,115719.000,73250.000
1689188990.561,582.000,115717.000,73236.000
1689188990.561,582.000,115698.000,73228.000
1689188990.561,580.000,115696.000,73218.000
1689188990.561,579.000,115720.000,73223.000
1689188990.665,581.000,115696.000,73224.000
1689188990.665,580.000,115699.000,73206.000
1689188990.665,580.000,115689.000,73174.000
1689188990.665,579.000,115672.000,73213.000
1689188990.665,582.000,115682.000,73198.000
1689188990.665,581.000,115667.000,73200.000
1689188990.756,579.000,115667.000,73199.000
1689188990.756,579.000,115693.000,73179.000
1689188990.756,581.000,115660.000,73204.000
1689188990.756,582.000,115707.000,73197.000
1689188990.756,580.000,115725.000,73196.000
1689188990.756,581.000,115744.000,73205.000
1689188990.845,581.000,115714.000,73206.000
1689188990.845,582.000,115734.000,73186.000
1689188990.845,581.000,115756.000,73214.000
1689188990.845,582.000,115800.000,73221.000
1689188990.845,582.000,115792.000,73206.000
1689188990.845,581.000,115765.000,73221.000
1689188990.935,582.000,115837.000,73233.000
1689188990.935,583.000,115848.000,73243.000
1689188990.935,582.000,115879.000,73269.000
1689188990.935,583.000,115863.000,73248.000
1689188990.935,582.000,115891.000,73267.000
1689188990.935,581.000,115901.000,73269.000
1689188991.055,580.000,115953.000,73286.000
1689188991.055,582.000,115952.000,73272.000
1689188991.055,583.000,115949.000,73295.000
1689188991.055,582.000,116006.000,73317.000
1689188991.055,576.000,116008.000,73332.000
1689188991.055,574.000,116012.000,73332.000
1689188991.130,575.000,116061.000,73306.000
1689188991.130,573.000,116024.000,73331.000
1689188991.130,576.000,116102.000,73362.000
1689188991.130,574.000,116118.000,73398.000
1689188991.130,573.000,116202.000,73372.000
1689188991.130,575.000,116183.000,73372.000
1689188991.220,575.000,116184.000,73356.000
1689188991.220,574.000,116168.000,73396.000
1689188991.220,573.000,116189.000,73383.000
1689188991.220,575.000,116083.000,73369.000
1689188991.220,575.000,116068.000,73401.000
