timestamps,PPG1,PPG2,PPG3
1688141906.634,582.000,124276.000,77229.000
1688141906.634,582.000,124245.000,77226.000
1688141906.634,581.000,124234.000,77199.000
1688141906.634,582.000,124190.000,77189.000
1688141906.634,581.000,124203.000,77211.000
1688141906.634,582.000,124203.000,77191.000
1688141906.725,581.000,124161.000,77226.000
1688141906.725,581.000,124210.000,77182.000
1688141906.725,582.000,124213.000,77181.000
1688141906.725,581.000,124201.000,77185.000
1688141906.725,582.000,124191.000,77188.000
1688141906.725,581.000,124177.000,77189.000
1688141906.816,581.000,124218.000,77175.000
1688141906.816,582.000,124210.000,77223.000
1688141906.816,582.000,124165.000,77217.000
1688141906.816,583.000,124209.000,77194.000
1688141906.816,583.000,124166.000,77187.000
1688141906.816,581.000,124137.000,77183.000
1688141906.920,582.000,124131.000,77194.000
1688141906.920,581.000,124146.000,77179.000
1688141906.920,581.000,124087.000,77184.000
1688141906.920,581.000,124141.000,77198.000
1688141906.920,581.000,124155.000,77220.000
1688141906.920,581.000,124171.000,77207.000
1688141907.010,582.000,124181.000,77222.000
1688141907.010,581.000,124195.000,77217.000
1688141907.010,582.000,124164.000,77207.000
1688141907.010,580.000,124135.000,77228.000
1688141907.010,581.000,124225.000,77237.000
1688141907.010,582.000,124155.000,77231.000
1688141907.103,581.000,124217.000,77239.000
1688141907.103,582.000,124193.000,77246.000
1688141907.103,581.000,124243.000,77241.000
1688141907.103,581.000,124194.000,77257.000
1688141907.103,582.000,124189.000,77262.000
1688141907.103,582.000,124234.000,77251.000
1688141907.190,580.000,124243.000,77267.000
1688141907.190,580.000,124263.000,77247.000
1688141907.190,581.000,124224.000,77262.000
1688141907.190,581.000,124251.000,77241.000
1688141907.190,581.000,124258.000,77227.000
1688141907.190,580.000,124239.000,77239.000
1688141907.294,581.000,124211.000,77223.000
1688141907.294,581.000,124209.000,77220.000
1688141907.294,580.000,124185.000,77230.000
1688141907.294,581.000,124097.000,77213.000
1688141907.294,581.000,124127.000,77211.000
1688141907.294,580.000,124152.000,77173.000
1688141907.385,580.000,124092.000,77184.000
1688141907.385,581.000,124078.000,77170.000
1688141907.385,581.000,124069.000,77171.000
1688141907.385,581.000,124028.000,77168.000
1688141907.385,581.000,124048.000,77149.000
1688141907.385,579.000,124014.000,77184.000
1688141907.490,580.000,123976.000,77172.000
1688141907.490,580.000,124034.000,77145.000
1688141907.490,579.000,123961.000,77165.000
1688141907.490,580.000,123957.000,77152.000
1688141907.490,580.000,123940.000,77142.000
1688141907.490,580.000,123946.000,77137.000
1688141907.565,578.000,123935.000,77142.000
1688141907.565,579.000,123960.000,77139.000
1688141907.565,578.000,123949.000,77123.000
1688141907.565,580.000,123965.000,77160.000
1688141907.565,580.000,123988.000,77144.000
1688141907.565,579.000,123914.000,77136.000
1688141907.670,580.000,123921.000,77136.000
1688141907.670,579.000,123956.000,77172.000
1688141907.670,579.000,123917.000,77161.000
1688141907.670,580.000,123971.000,77163.000
1688141907.670,580.000,123966.000,77145.000
1688141907.670,579.000,123998.000,77158.000
1688141907.759,579.000,123994.000,77186.000
1688141907.759,580.000,124032.000,77189.000
1688141907.759,579.000,124010.000,77177.000
1688141907.759,580.000,124007.000,77185.000
1688141907.759,580.000,124011.000,77187.000
1688141907.759,579.000,123981.000,77193.000
1688141907.850,579.000,124091.000,77191.000
1688141907.850,580.000,124065.000,77166.000
1688141907.850,581.000,124043.000,77217.000
1688141907.850,580.000,124079.000,77219.000
1688141907.850,582.000,124058.000,77194.000
1688141907.850,579.000,124082.000,77224.000
1688141907.940,579.000,124092.000,77228.000
1688141907.940,579.000,124033.000,77201.000
1688141907.940,579.000,124061.000,77196.000
1688141907.940,578.000,124065.000,77197.000
1688141907.940,579.000,124075.000,77180.000
1688141907.940,579.000,124050.000,77166.000
1688141908.048,579.000,124039.000,77188.000
1688141908.048,580.000,124020.000,77159.000
1688141908.048,579.000,123976.000,77162.000
1688141908.048,578.000,123987.000,77182.000
1688141908.048,578.000,123942.000,77158.000
1688141908.048,579.000,123982.000,77168.000
1688141908.134,579.000,123914.000,77172.000
1688141908.134,579.000,123936.000,77153.000
1688141908.134,579.000,123927.000,77159.000
1688141908.134,579.000,123916.000,77148.000
1688141908.134,578.000,123863.000,77169.000
1688141908.134,580.000,123892.000,77161.000
1688141908.224,580.000,123916.000,77171.000
1688141908.224,579.000,123922.000,77162.000
1688141908.224,579.000,123906.000,77180.000
1688141908.224,580.000,123912.000,77155.000
1688141908.224,580.000,123946.000,77145.000
1688141908.224,580.000,123897.000,77164.000
1688141908.315,579.000,123951.000,77168.000
1688141908.315,580.000,123968.000,77179.000
1688141908.315,580.000,123979.000,77186.000
1688141908.315,580.000,123975.000,77161.000
1688141908.315,580.000,123973.000,77188.000
1688141908.315,580.000,123990.000,77188.000
1688141908.419,580.000,124007.000,77199.000
1688141908.419,581.000,123968.000,77199.000
1688141908.419,581.000,123997.000,77209.000
1688141908.419,580.000,124027.000,77207.000
1688141908.419,581.000,124104.000,77215.000
1688141908.419,582.000,124123.000,77248.000
1688141908.509,581.000,124169.000,77288.000
1688141908.509,582.000,124220.000,77282.000
1688141908.509,582.000,124314.000,77267.000
1688141908.509,583.000,124324.000,77312.000
1688141908.509,583.000,124369.000,77295.000
1688141908.509,582.000,124472.000,77383.000
1688141908.599,581.000,124560.000,77392.000
1688141908.599,583.000,124601.000,77395.000
1688141908.599,584.000,124639.000,77438.000
1688141908.599,583.000,124694.000,77438.000
1688141908.599,585.000,124766.000,77476.000
1688141908.599,584.000,124793.000,77471.000
1688141908.690,584.000,124838.000,77503.000
1688141908.690,585.000,124915.000,77506.000
1688141908.690,584.000,124941.000,77526.000
1688141908.690,585.000,125004.000,77531.000
1688141908.690,586.000,124978.000,77574.000
1688141908.690,585.000,125067.000,77572.000
1688141908.795,586.000,125059.000,77606.000
1688141908.795,587.000,125107.000,77606.000
1688141908.795,586.000,125130.000,77626.000
1688141908.795,586.000,125171.000,77660.000
1688141908.795,586.000,125218.000,77653.000
1688141908.795,588.000,125220.000,77683.000
1688141908.884,588.000,125293.000,77717.000
1688141908.884,588.000,125326.000,77733.000
1688141908.884,589.000,125362.000,77729.000
1688141908.884,588.000,125360.000,77779.000
1688141908.884,588.000,125404.000,77767.000
1688141908.884,589.000,125482.000,77776.000
1688141908.990,588.000,125441.000,77819.000
1688141908.990,588.000,125442.000,77846.000
1688141908.990,589.000,125553.000,77855.000
1688141908.990,590.000,125558.000,77838.000
1688141908.990,591.000,125546.000,77857.000
1688141908.990,588.000,125621.000,77884.000
1688141909.065,590.000,125627.000,77906.000
1688141909.065,590.000,125615.000,77907.000
1688141909.065,589.000,125701.000,77936.000
1688141909.065,590.000,125672.000,77943.000
1688141909.065,590.000,125720.000,77935.000
1688141909.065,590.000,125718.000,77961.000
1688141909.170,589.000,125781.000,77970.000
1688141909.170,591.000,125777.000,77989.000
1688141909.170,591.000,125759.000,77980.000
1688141909.170,590.000,125737.000,78012.000
1688141909.170,590.000,125752.000,77990.000
1688141909.170,591.000,125801.000,78008.000
1688141909.260,590.000,125777.000,77996.000
1688141909.260,588.000,125819.000,78060.000
1688141909.260,589.000,125839.000,78025.000
1688141909.260,592.000,125809.000,78034.000
1688141909.260,590.000,125785.000,78062.000
1688141909.260,590.000,125850.000,78046.000
1688141909.349,590.000,125849.000,78042.000
1688141909.349,589.000,125794.000,78033.000
1688141909.349,588.000,125798.000,78030.000
1688141909.349,590.000,125842.000,78048.000
1688141909.349,591.000,125850.000,78040.000
1688141909.349,590.000,125829.000,78054.000
1688141909.439,590.000,125816.000,78027.000
1688141909.439,591.000,125795.000,78048.000
1688141909.439,590.000,125846.000,78051.000
1688141909.439,591.000,125852.000,78042.000
1688141909.439,590.000,125868.000,78057.000
1688141909.439,590.000,125787.000,78040.000
1688141909.544,591.000,125800.000,78058.000
1688141909.544,591.000,125829.000,78084.000
1688141909.544,591.000,125882.000,78069.000
1688141909.544,587.000,125846.000,78081.000
1688141909.544,582.000,125839.000,78076.000
1688141909.544,583.000,125852.000,78082.000
1688141909.634,582.000,125818.000,78072.000
1688141909.634,583.000,125885.000,78101.000
1688141909.634,582.000,125870.000,78080.000
1688141909.634,584.000,125875.000,78096.000
1688141909.634,583.000,125849.000,78086.000
1688141909.634,583.000,125900.000,78096.000
1688141909.724,585.000,125894.000,78080.000
1688141909.724,584.000,125873.000,78106.000
1688141909.724,582.000,125904.000,78098.000
1688141909.724,583.000,125891.000,78115.000
1688141909.724,585.000,125858.000,78101.000
1688141909.724,584.000,125925.000,78100.000
1688141909.815,584.000,125916.000,78110.000
1688141909.815,584.000,125937.000,78131.000
1688141909.815,583.000,125938.000,78135.000
1688141909.815,584.000,125985.000,78122.000
1688141909.815,584.000,125932.000,78140.000
1688141909.815,584.000,125967.000,78117.000
1688141909.934,583.000,125980.000,78141.000
1688141909.934,583.000,125928.000,78152.000
1688141909.934,583.000,125954.000,78130.000
1688141909.934,583.000,125952.000,78141.000
1688141909.934,581.000,125887.000,78159.000
1688141909.934,581.000,125934.000,78157.000
1688141910.010,583.000,125927.000,78149.000
1688141910.010,581.000,125870.000,78118.000
1688141910.010,582.000,125856.000,78110.000
1688141910.010,579.000,125836.000,78101.000
1688141910.010,580.000,125801.000,78062.000
1688141910.010,579.000,125771.000,78072.000
1688141910.101,580.000,125760.000,78048.000
1688141910.101,579.000,125706.000,77988.000
1688141910.101,579.000,125656.000,78050.000
1688141910.101,579.000,125624.000,78029.000
1688141910.101,579.000,125589.000,78004.000
1688141910.101,578.000,125551.000,78006.000
1688141910.190,577.000,125516.000,77987.000
1688141910.190,576.000,125434.000,77989.000
1688141910.190,578.000,125405.000,77973.000
1688141910.190,577.000,125338.000,77946.000
1688141910.190,576.000,125322.000,77926.000
1688141910.190,576.000,125307.000,77916.000
1688141910.295,576.000,125278.000,77914.000
