timestamps,TP9,AF7,AF8,TP10,Right AUX
1692033888.273,-23.438,-20.996,-18.555,-20.020,-211.426
1692033888.277,-25.879,-23.926,-16.113,-22.949,31.250
1692033888.281,-24.414,-23.926,-13.184,-21.484,179.199
1692033888.285,-39.062,-26.855,-19.043,-24.902,-151.855
1692033888.289,-38.574,-27.832,-24.414,-25.879,-253.418
1692033888.293,-20.996,-24.414,-22.461,-30.762,-83.984
1692033888.297,-21.973,-20.508,-22.949,-35.645,26.367
1692033888.300,-35.645,-17.090,-20.508,-34.180,-4.395
1692033888.304,-41.992,-20.996,-19.043,-42.480,-156.250
1692033888.308,-50.781,-26.367,-17.578,-39.551,107.422
1692033888.312,-46.387,-23.438,-15.625,-31.738,245.605
1692033888.316,-33.691,-20.996,-18.555,-40.527,-129.883
1692033888.318,-42.480,-22.949,-18.066,-49.805,-176.758
1692033888.322,-55.664,-24.414,-20.996,-44.434,-96.191
1692033888.326,-46.875,-30.273,-28.809,-40.039,-165.527
1692033888.330,-29.297,-31.250,-27.832,-40.039,-183.594
1692033888.334,-24.902,-28.809,-30.273,-37.598,-66.406
1692033888.338,-29.785,-24.902,-29.297,-37.109,-7.812
1692033888.342,-38.574,-18.066,-25.391,-42.969,-43.457
1692033888.345,-40.039,-21.973,-28.320,-42.969,-54.199
1692033888.349,-23.438,-25.391,-31.250,-35.645,-5.859
1692033888.353,-20.996,-22.949,-30.273,-27.832,347.656
1692033888.357,-35.156,-27.344,-32.715,-39.062,298.340
1692033888.361,-38.574,-27.344,-33.691,-53.223,-189.941
1692033888.363,-38.574,-22.949,-28.809,-38.086,-80.078
1692033888.367,-32.227,-16.113,-25.391,-25.879,62.988
1692033888.371,-25.391,-16.113,-21.484,-31.250,-166.016
1692033888.375,-28.320,-15.625,-19.531,-30.273,-204.102
1692033888.379,-31.250,-17.090,-20.508,-26.855,-200.195
1692033888.383,-35.645,-22.949,-23.926,-34.180,-120.605
1692033888.387,-34.180,-19.531,-19.531,-35.645,-72.266
1692033888.390,-22.949,-15.625,-19.531,-29.297,-214.355
1692033888.394,-20.508,-17.090,-25.391,-25.879,-0.488
1692033888.398,-31.738,-24.414,-32.715,-36.133,87.891
1692033888.402,-34.668,-27.344,-32.715,-40.527,-219.727
1692033888.406,-30.273,-19.043,-25.391,-28.809,-217.773
1692033888.423,-19.043,-21.484,-25.879,-23.926,-95.703
1692033888.427,-22.461,-28.809,-27.832,-23.926,-58.105
1692033888.431,-36.621,-28.809,-31.250,-25.879,-166.016
1692033888.435,-35.645,-28.809,-30.273,-22.461,-144.043
1692033888.439,-31.738,-27.832,-22.461,-24.414,-26.855
1692033888.443,-35.156,-23.438,-25.391,-34.668,-89.844
1692033888.447,-39.062,-20.020,-30.273,-37.598,-94.727
1692033888.450,-44.434,-20.996,-23.438,-33.203,3.418
1692033888.454,-48.340,-25.879,-23.926,-36.621,332.031
1692033888.458,-39.062,-34.668,-29.297,-32.715,228.516
1692033888.462,-26.367,-32.227,-26.855,-27.832,-157.715
1692033888.466,-20.020,-24.414,-20.020,-30.762,-112.793
1692033888.453,-19.043,-25.391,-17.090,-26.855,-123.535
1692033888.457,-20.996,-26.367,-21.484,-28.809,-208.496
1692033888.461,-16.113,-25.391,-26.367,-26.367,-197.266
1692033888.465,-12.695,-23.438,-24.414,-16.113,-79.590
1692033888.469,-11.719,-20.020,-25.879,-19.043,-83.496
1692033888.473,-28.320,-24.902,-30.762,-32.227,-58.594
1692033888.477,-46.875,-28.809,-29.785,-34.180,39.062
1692033888.480,-35.156,-28.809,-26.855,-31.738,54.688
1692033888.484,-26.367,-27.832,-28.320,-33.203,1.953
1692033888.488,-25.879,-28.320,-29.297,-26.367,-118.164
1692033888.492,-29.785,-30.762,-20.996,-18.555,-136.719
1692033888.496,-33.203,-30.273,-21.973,-28.809,205.566
1692033888.498,-32.227,-26.367,-25.879,-33.691,200.195
1692033888.502,-30.273,-24.414,-27.344,-32.715,-171.387
1692033888.506,-23.926,-29.297,-30.273,-26.367,-115.723
1692033888.510,-29.785,-26.855,-26.367,-31.738,-60.059
1692033888.514,-38.574,-19.531,-24.902,-34.668,-128.418
1692033888.518,-40.527,-25.391,-30.762,-32.227,-99.609
1692033888.522,-23.926,-31.738,-29.297,-27.344,55.664
1692033888.525,-12.207,-21.484,-21.484,-18.555,347.656
1692033888.529,-23.438,-19.531,-23.926,-39.551,194.336
1692033888.533,-36.621,-25.879,-32.227,-59.082,-157.715
1692033888.537,-40.527,-28.320,-30.273,-53.223,-49.316
1692033888.541,-43.945,-30.762,-26.855,-40.039,106.445
1692033888.543,-44.434,-25.391,-31.738,-37.109,-106.445
1692033888.547,-41.016,-27.344,-28.320,-45.410,-178.711
1692033888.551,-38.574,-29.297,-27.344,-47.363,-140.137
1692033888.555,-39.062,-25.879,-30.762,-49.316,-174.805
1692033888.559,-37.598,-28.320,-28.809,-41.016,-150.391
1692033888.563,-35.156,-31.738,-28.809,-27.832,-62.988
1692033888.567,-41.992,-28.809,-29.785,-28.320,176.758
1692033888.570,-46.875,-26.367,-28.320,-32.227,132.812
1692033888.574,-45.410,-29.297,-25.391,-38.086,-111.328
1692033888.578,-43.457,-30.273,-26.367,-34.668,-141.602
1692033888.582,-43.457,-27.344,-24.902,-34.668,-56.152
1692033888.586,-40.527,-25.391,-27.832,-45.898,-27.344
1692033888.588,-35.645,-26.855,-31.738,-50.293,-160.645
1692033888.592,-37.109,-20.508,-30.273,-40.039,-186.523
1692033888.596,-31.738,-16.113,-30.273,-34.180,-109.375
1692033888.600,-27.344,-21.973,-30.762,-37.109,-108.887
1692033888.604,-30.762,-20.996,-25.879,-36.621,-221.680
1692033888.608,-33.691,-21.484,-23.926,-36.621,-12.695
1692033888.612,-36.621,-31.250,-27.832,-41.992,165.039
1692033888.615,-34.668,-27.832,-27.832,-40.527,-60.059
1692033888.619,-25.879,-20.996,-24.414,-36.133,-80.566
1692033888.623,-32.227,-21.973,-25.391,-36.621,76.660
1692033888.627,-45.898,-19.043,-22.949,-35.645,375.977
1692033888.631,-51.758,-13.184,-26.855,-45.410,127.441
1692033888.648,-47.363,-18.555,-34.180,-46.875,-212.891
1692033888.652,-42.480,-30.762,-30.273,-41.992,-106.934
