timestamps,X,Y,Z
1692211327.272,-0.174,0.010,0.990
1692211327.272,-0.177,0.012,0.991
1692211327.272,-0.181,0.012,0.991
1692211327.317,-0.177,0.013,0.993
1692211327.317,-0.177,0.014,0.994
1692211327.317,-0.174,0.011,0.990
1692211327.378,-0.173,0.014,0.990
1692211327.378,-0.173,0.015,0.990
1692211327.378,-0.170,0.011,0.991
1692211327.438,-0.172,0.013,0.992
1692211327.438,-0.171,0.012,0.993
1692211327.438,-0.173,0.013,0.990
1692211327.497,-0.175,0.007,0.993
1692211327.497,-0.177,0.005,0.994
1692211327.497,-0.177,0.008,0.992
1692211327.542,-0.173,0.005,0.990
1692211327.542,-0.172,0.007,0.990
1692211327.542,-0.171,0.014,0.996
1692211327.602,-0.167,0.008,0.994
1692211327.602,-0.168,0.008,0.990
1692211327.602,-0.173,0.004,0.987
1692211327.662,-0.181,0.005,0.982
1692211327.662,-0.186,0.005,0.982
1692211327.662,-0.195,0.004,0.982
1692211327.723,-0.200,0.001,0.977
1692211327.723,-0.204,0.002,0.976
1692211327.723,-0.204,0.005,0.975
1692211327.782,-0.207,0.007,0.983
1692211327.782,-0.207,0.013,0.987
1692211327.782,-0.210,0.013,0.988
1692211327.842,-0.208,0.015,0.988
1692211327.842,-0.203,0.017,0.988
1692211327.842,-0.206,0.015,0.990
1692211327.887,-0.210,0.013,0.982
1692211327.887,-0.206,0.013,0.986
1692211327.887,-0.206,0.010,0.986
1692211327.950,-0.206,0.012,0.982
1692211327.950,-0.205,0.009,0.985
1692211327.950,-0.207,0.012,0.987
1692211327.996,-0.209,0.010,0.982
1692211327.996,-0.203,0.011,0.981
1692211327.996,-0.201,0.011,0.986
1692211328.052,-0.197,0.011,0.984
1692211328.052,-0.198,0.009,0.990
1692211328.052,-0.196,0.008,0.985
1692211328.112,-0.196,0.010,0.986
1692211328.112,-0.193,0.009,0.987
1692211328.112,-0.192,0.008,0.985
1692211328.172,-0.192,0.008,0.983
1692211328.172,-0.192,0.011,0.985
1692211328.172,-0.194,0.009,0.985
1692211328.233,-0.195,0.011,0.988
1692211328.233,-0.197,0.011,0.987
1692211328.233,-0.201,0.016,0.985
1692211328.292,-0.197,0.009,0.985
1692211328.292,-0.197,0.011,0.985
1692211328.292,-0.188,0.008,0.983
1692211328.337,-0.187,0.008,0.985
1692211328.337,-0.186,0.010,0.986
1692211328.337,-0.186,0.010,0.986
1692211328.397,-0.185,0.008,0.978
1692211328.397,-0.187,0.003,0.983
1692211328.397,-0.192,0.010,0.985
1692211328.457,-0.192,0.009,0.987
1692211328.457,-0.196,0.008,0.988
1692211328.457,-0.197,0.008,0.981
1692211328.507,-0.198,0.010,0.983
1692211328.507,-0.199,0.012,0.984
1692211328.507,-0.203,0.016,0.989
1692211328.563,-0.202,0.015,0.987
1692211328.563,-0.202,0.018,0.983
1692211328.563,-0.202,0.018,0.982
1692211328.622,-0.203,0.018,0.983
1692211328.622,-0.208,0.017,0.986
1692211328.622,-0.208,0.018,0.984
1692211328.682,-0.209,0.018,0.984
1692211328.682,-0.210,0.020,0.982
1692211328.682,-0.211,0.019,0.982
1692211328.742,-0.207,0.021,0.988
1692211328.742,-0.211,0.018,0.983
1692211328.742,-0.209,0.018,0.978
1692211328.793,-0.209,0.018,0.980
1692211328.793,-0.208,0.021,0.984
1692211328.793,-0.213,0.021,0.986
1692211328.847,-0.212,0.021,0.986
1692211328.847,-0.210,0.022,0.985
1692211328.847,-0.206,0.020,0.987
1692211328.907,-0.203,0.018,0.985
1692211328.907,-0.202,0.020,0.986
1692211328.907,-0.203,0.016,0.984
1692211328.967,-0.200,0.017,0.983
1692211328.967,-0.197,0.021,0.990
1692211328.967,-0.200,0.018,0.988
1692211329.026,-0.197,0.016,0.986
1692211329.026,-0.203,0.011,0.983
1692211329.026,-0.204,0.010,0.980
1692211329.076,-0.208,0.008,0.980
1692211329.076,-0.209,0.009,0.980
1692211329.076,-0.202,0.008,0.978
1692211329.132,-0.200,0.011,0.984
