timestamps,X,Y,Z
1692228426.654,-2.041,3.065,0.882
1692228426.654,-1.817,2.923,0.972
1692228426.654,-1.735,2.789,0.695
1692228426.708,-1.996,2.998,0.650
1692228426.708,-1.832,2.452,0.322
1692228426.708,-1.794,2.482,0.209
1692228426.768,-1.914,2.722,0.232
1692228426.768,-2.011,3.073,0.396
1692228426.768,-1.735,3.140,0.209
1692228426.844,-1.944,3.380,0.284
1692228426.844,-1.802,3.133,0.471
1692228426.844,-1.533,2.781,0.381
1692228426.890,-1.480,2.714,0.807
1692228426.890,-2.094,2.714,0.920
1692228426.890,-2.722,2.535,0.785
1692228426.938,-2.729,2.617,0.561
1692228426.938,-2.355,3.073,0.247
1692228426.938,-2.019,3.372,0.254
1692228426.993,-1.832,3.492,0.037
1692228426.993,-1.809,3.193,0.194
1692228426.993,-1.495,3.200,0.344
1692228427.053,-1.645,2.602,0.501
1692228427.053,-2.116,2.452,0.426
1692228427.053,-2.116,2.609,0.516
1692228427.099,-2.393,2.991,0.688
1692228427.099,-2.378,2.632,0.793
1692228427.099,-2.183,2.303,0.322
1692228427.162,-2.034,2.206,0.179
1692228427.162,-2.191,2.437,0.329
1692228427.162,-2.467,2.707,0.426
1692228427.220,-2.408,2.864,0.561
1692228427.220,-2.475,2.968,0.508
1692228427.220,-2.198,2.819,0.299
1692228427.278,-2.198,2.871,0.381
1692228427.278,-2.094,2.894,0.404
1692228427.278,-2.348,2.781,0.247
1692228427.338,-2.303,2.737,0.269
1692228427.338,-1.907,2.707,0.209
1692228427.338,-1.847,2.781,0.224
1692228427.384,-1.877,2.729,0.351
1692228427.384,-1.765,2.737,0.516
1692228427.384,-1.809,2.879,0.591
1692228427.447,-1.877,3.125,0.576
1692228427.447,-1.772,3.223,0.598
1692228427.447,-1.832,3.185,0.785
1692228427.507,-2.064,3.170,0.822
1692228427.507,-1.877,3.006,0.538
1692228427.507,-1.690,2.789,0.493
1692228427.563,-1.981,2.467,0.224
1692228427.563,-2.639,1.877,-0.336
1692228427.563,-2.744,2.310,-0.568
1692228427.609,-2.258,2.774,-1.151
1692228427.609,-1.690,3.215,-1.854
1692228427.609,-1.391,3.776,-2.325
1692228427.668,-1.062,4.165,-2.886
1692228427.668,-0.650,4.194,-3.566
1692228427.668,-0.411,3.910,-4.172
1692228427.732,-0.688,3.761,-4.426
1692228427.732,-0.770,3.761,-4.673
1692228427.732,-1.196,3.671,-4.845
1692228427.792,-0.972,3.948,-4.523
1692228427.792,-1.301,4.307,-4.090
1692228427.792,-1.548,4.366,-3.851
1692228427.834,-1.802,4.135,-3.686
1692228427.834,-1.398,4.307,-3.140
1692228427.834,-1.712,4.239,-2.796
1692228427.908,-1.720,4.157,-2.624
1692228427.908,-1.929,3.895,-2.206
1692228427.908,-2.034,4.045,-1.675
1692228427.953,-2.116,3.701,-1.630
1692228427.953,-1.794,3.312,-1.406
1692228427.953,-2.370,3.342,-1.159
1692228428.029,-2.146,3.193,-0.987
1692228428.029,-2.400,2.931,-0.516
1692228428.029,-2.378,3.058,-0.284
1692228428.063,-2.213,3.125,-0.164
1692228428.063,-2.265,3.305,0.015
1692228428.063,-2.318,3.409,0.434
1692228428.118,-2.019,3.791,0.591
1692228428.118,-2.228,3.955,0.404
1692228428.118,-1.854,3.738,0.150
1692228428.193,-1.742,3.492,0.007
1692228428.193,-2.004,3.559,0.269
1692228428.193,-2.041,3.342,-0.299
1692228428.238,-2.520,2.789,-0.628
1692228428.238,-2.609,2.729,-0.650
1692228428.238,-2.348,2.879,-0.710
1692228428.287,-2.049,3.088,-0.493
1692228428.287,-2.116,2.976,-0.307
1692228428.287,-1.847,2.953,-0.292
1692228428.345,-1.301,2.677,0.105
1692228428.345,-1.196,2.624,0.464
1692228428.345,-1.436,2.064,0.561
1692228428.403,-1.346,2.221,1.151
1692228428.403,-1.779,2.527,1.428
1692228428.403,-1.720,2.781,1.473
1692228428.464,-1.682,2.819,1.398
1692228428.464,-1.779,2.983,1.204
1692228428.464,-1.750,2.976,1.204
1692228428.527,-1.697,3.185,1.226
1692228428.527,-1.563,3.252,0.897
1692228428.527,-1.959,3.708,0.695
1692228428.571,-1.847,3.671,0.434
1692228428.571,-2.071,3.694,0.374
1692228428.571,-2.497,3.604,0.815
1692228428.628,-2.497,3.380,0.972
1692228428.628,-2.422,3.365,0.553
1692228428.628,-2.191,3.133,0.486
1692228428.688,-2.213,3.252,0.232
1692228428.688,-1.929,3.432,-0.172
1692228428.688,-2.071,3.559,0.150
1692228428.748,-1.966,3.596,0.194
1692228428.748,-1.839,3.462,0.501
