timestamps,TP9,AF7,AF8,TP10,Right AUX
1692228426.601,-46.875,-26.855,-23.926,-24.902,-136.719
1692228426.605,-43.457,-29.297,-27.832,-16.602,-58.105
1692228426.609,-39.551,-29.785,-27.344,-31.250,-137.695
1692228426.613,-41.504,-26.367,-25.391,-44.434,-222.656
1692228426.617,-45.898,-27.832,-26.855,-41.992,-58.105
1692228426.621,-38.086,-25.879,-28.320,-27.344,146.973
1692228426.625,-34.180,-17.090,-24.902,-24.414,78.613
1692228426.628,-49.316,-20.996,-24.414,-37.109,-92.285
1692228426.632,-56.641,-31.738,-24.902,-53.223,-21.973
1692228426.636,-43.457,-26.367,-26.367,-43.945,190.918
1692228426.640,-33.203,-21.973,-29.297,-11.719,-56.152
1692228426.644,-16.602,-30.273,-24.414,2.441,-198.730
1692228426.646,-23.438,-24.902,-21.484,-30.273,-139.648
1692228426.650,-55.664,-15.625,-23.926,-78.613,-199.219
1692228426.654,-74.707,-17.090,-25.391,-93.750,-214.355
1692228426.658,-72.754,-17.090,-29.297,-78.613,-134.766
1692228426.662,-82.031,-13.184,-29.297,-75.195,-43.945
1692228426.666,-91.797,-16.602,-29.297,-97.168,-32.227
1692228426.670,-91.309,-23.926,-32.715,-112.305,-42.969
1692228426.673,-89.355,-20.996,-31.250,-102.051,-88.867
1692228426.677,-78.125,-27.344,-33.691,-75.684,220.215
1692228426.681,-67.383,-33.203,-37.598,-61.035,544.434
1692228426.685,-65.430,-26.855,-41.992,-71.289,101.562
1692228426.689,-63.965,-20.020,-41.504,-83.008,-156.738
1692228426.691,-64.941,-25.879,-30.273,-78.613,-157.715
1692228426.695,-73.242,-33.203,-29.297,-64.941,-196.777
1692228426.699,-67.871,-27.344,-32.227,-50.293,-158.691
1692228426.703,-51.758,-16.602,-27.832,-50.293,-58.105
1692228426.707,-51.270,-18.066,-28.320,-64.453,-79.590
1692228426.711,-56.641,-25.391,-29.785,-60.059,-85.449
1692228426.715,-55.664,-30.762,-25.879,-42.969,79.102
1692228426.718,-53.223,-29.297,-23.926,-30.762,190.430
1692228426.722,-51.270,-21.484,-27.344,-36.621,191.895
1692228426.726,-53.711,-21.484,-26.367,-52.734,-36.621
1692228426.730,-55.664,-22.461,-22.461,-58.594,-169.434
