timestamps,TP9,AF7,AF8,TP10,Right AUX
1689164590.196,-42.480,-21.484,-27.832,-46.387,-163.574
1689164590.200,-38.086,-14.648,-34.180,-46.875,-213.867
1689164590.204,-26.367,-19.043,-36.621,-47.852,-150.879
1689164590.208,-22.949,-22.949,-32.715,-44.434,-96.680
1689164590.212,-24.902,-19.531,-27.832,-38.086,-124.512
1689164590.216,-33.691,-26.367,-29.297,-27.832,-72.754
1689164590.220,-38.086,-27.344,-32.227,-21.973,-28.320
1689164590.223,-39.551,-25.879,-28.809,-20.996,183.105
1689164590.227,-40.039,-31.250,-31.738,-19.043,233.398
1689164590.231,-35.645,-30.762,-41.504,-21.484,-99.121
1689164590.235,-31.738,-32.715,-34.668,-38.086,-166.016
1689164590.239,-39.062,-26.855,-23.438,-31.250,135.742
1689164590.240,-47.852,-23.926,-35.156,-15.137,110.840
1689164590.244,-39.062,-27.344,-28.809,-18.555,-190.430
1689164590.248,-32.715,-26.367,-23.438,-32.715,-102.539
1689164590.252,-34.180,-26.367,-27.832,-32.227,-98.633
1689164590.256,-29.297,-23.926,-20.020,-24.902,-134.277
1689164590.260,-22.461,-23.438,-26.855,-29.785,-29.297
1689164590.264,-20.020,-22.949,-31.738,-34.668,156.738
1689164590.267,-14.160,-20.020,-24.902,-32.715,347.656
1689164590.271,-23.926,-21.973,-25.879,-30.762,95.703
1689164590.275,-37.598,-22.949,-25.391,-26.855,-167.480
1689164590.279,-36.133,-21.484,-26.855,-25.879,-89.844
1689164590.283,-28.809,-20.996,-34.180,-23.926,-45.898
1689164590.288,-32.715,-18.555,-36.133,-25.879,-100.098
1689164590.292,-27.832,-22.461,-27.832,-29.297,-127.441
1689164590.296,-25.391,-27.344,-31.250,-25.879,27.832
1689164590.300,-29.297,-24.414,-30.762,-27.344,44.922
1689164590.304,-23.438,-22.949,-18.066,-27.832,-96.191
1689164590.308,-23.438,-20.020,-17.090,-34.668,-39.062
1689164590.312,-23.926,-13.672,-20.508,-39.062,273.438
1689164590.315,-33.203,-16.602,-27.832,-27.344,245.117
1689164590.319,-39.551,-25.879,-22.949,-18.066,-124.512
1689164590.323,-27.344,-26.367,-20.020,-21.484,-9.766
1689164590.327,-28.320,-27.344,-29.297,-43.457,129.883
1689164590.331,-33.691,-27.832,-27.832,-34.180,-30.762
1689164590.332,-25.879,-31.250,-30.273,-20.508,-169.434
1689164590.336,-23.926,-34.668,-29.297,-19.043,-130.859
1689164590.340,-31.738,-31.250,-24.414,-11.719,112.305
1689164590.344,-27.832,-30.273,-21.973,-22.461,31.250
1689164590.348,-35.156,-32.227,-27.832,-29.297,-165.039
1689164590.352,-33.691,-42.969,-33.691,-17.578,11.230
1689164590.356,-0.488,-54.199,-15.137,4.883,362.793
1689164590.359,0.488,-39.062,-11.719,-5.371,119.629
1689164590.363,-34.668,-5.859,-30.762,-51.758,-231.445
1689164590.367,-55.176,2.930,-40.039,-68.848,-107.910
1689164590.371,-53.223,-6.348,-42.480,-60.547,-102.051
1689164590.375,-59.082,3.418,-44.922,-76.172,-267.578
1689164590.391,-72.754,7.324,-49.316,-104.980,-234.375
1689164590.395,-94.238,2.441,-51.270,-98.633,-148.926
1689164590.399,-102.539,8.789,-58.105,-95.215,-149.414
1689164590.403,-94.238,12.695,-63.477,-122.559,-177.734
1689164590.407,-102.051,14.160,-60.547,-134.766,-179.199
1689164590.411,-90.820,20.508,-59.570,-115.723,41.504
1689164590.415,-80.566,18.066,-61.523,-111.328,195.801
1689164590.418,-85.938,2.930,-57.617,-109.863,3.418
1689164590.422,-74.219,-6.348,-47.852,-97.656,-150.879
1689164590.426,-59.570,-8.301,-44.434,-95.703,179.688
1689164590.430,-56.641,-4.883,-49.316,-83.984,282.227
1689164590.434,-55.176,-4.395,-48.340,-70.801,-165.039
1689164590.436,-43.945,-9.277,-52.734,-69.336,-183.105
1689164590.440,-32.227,-11.719,-51.270,-60.547,-114.258
1689164590.444,-26.367,-9.766,-40.527,-55.664,-187.500
1689164590.448,-15.137,-6.348,-42.480,-48.828,-156.250
1689164590.452,-13.672,-10.254,-39.551,-46.875,-31.250
1689164590.456,-29.785,-15.625,-35.645,-46.387,77.148
1689164590.460,-35.156,-14.160,-38.574,-46.875,42.969
1689164590.463,-35.156,-17.578,-37.109,-48.340,-67.871
1689164590.467,-28.320,-20.020,-30.762,-24.902,14.648
1689164590.471,-18.555,-22.461,-29.785,-22.949,324.707
1689164590.475,-22.461,-20.508,-30.273,-43.457,137.207
1689164590.479,-24.414,-16.602,-31.738,-42.480,-203.125
1689164590.481,-32.227,-23.438,-32.715,-37.109,-163.086
1689164590.485,-30.762,-20.996,-27.832,-39.062,-104.492
1689164590.489,-34.180,-20.508,-27.344,-33.203,-94.727
1689164590.493,-35.156,-23.438,-30.273,-28.320,-80.078
1689164590.497,-32.227,-23.438,-26.367,-32.715,-27.832
1689164590.501,-24.414,-21.973,-28.809,-22.949,47.363
1689164590.505,-19.043,-21.484,-32.715,-18.555,2.441
1689164590.508,-23.438,-29.785,-21.484,-31.738,-172.852
1689164590.512,-20.996,-33.203,-18.066,-34.668,76.660
1689164590.516,-15.625,-25.879,-25.879,-19.531,274.414
1689164590.520,-16.602,-22.949,-27.832,-10.742,-21.973
1689164590.524,-23.926,-24.902,-25.391,-22.461,-165.039
1689164590.525,-31.250,-28.320,-28.320,-31.250,92.773
1689164590.529,-21.973,-32.715,-26.855,-26.855,149.414
1689164590.533,-15.137,-28.809,-25.879,-26.367,-137.207
1689164590.537,-17.090,-22.461,-27.344,-19.531,-121.094
1689164590.541,-16.602,-24.414,-28.320,-10.254,-89.844
1689164590.545,-17.578,-25.879,-38.086,-9.766,-114.258
1689164590.549,-7.324,-25.391,-36.133,-10.742,-67.871
1689164590.552,-5.859,-28.809,-26.855,-19.531,59.570
1689164590.556,-21.484,-32.715,-25.879,-28.809,244.141
1689164590.560,-32.227,-32.715,-36.621,-38.574,31.738
1689164590.564,-23.926,-28.320,-36.133,-36.621,-187.012
1689164590.568,-26.855,-29.297,-21.973,-25.391,-52.734
1689164590.571,-34.668,-33.203,-22.461,-11.230,-21.973
1689164590.575,-34.180,-28.809,-29.297,-19.531,-144.531
1689164590.579,-34.180,-30.762,-27.344,-34.668,-162.109
1689164590.583,-33.691,-34.668,-24.414,-30.762,20.996
1689164590.587,-32.227,-25.391,-29.297,-24.414,89.355
1689164590.591,-36.133,-20.996,-35.156,-29.785,-19.043
1689164590.595,-43.945,-25.391,-36.133,-42.480,-70.801
1689164590.598,-33.691,-29.297,-32.227,-36.133,113.281
1689164590.602,-27.832,-29.785,-36.621,-31.250,174.316
1689164590.606,-29.785,-24.414,-39.062,-32.715,-118.652
1689164590.610,-22.949,-27.344,-29.785,-23.438,-139.648
1689164590.614,-28.809,-28.320,-23.438,-20.020,7.812
1689164590.617,-27.832,-30.762,-24.902,-27.832,-33.203
1689164590.621,-30.762,-28.320,-29.785,-44.434,-176.758
1689164590.625,-26.855,-23.926,-28.809,-46.875,-51.270
1689164590.629,-21.973,-25.879,-32.715,-32.227,61.035
1689164590.633,-30.273,-25.391,-28.320,-23.438,-99.121
1689164590.637,-32.715,-25.879,-18.066,-30.273,-157.227
1689164590.641,-41.992,-27.344,-21.484,-40.527,20.020
1689164590.644,-35.645,-31.738,-23.438,-46.875,296.875
1689164590.648,-27.832,-35.156,-25.391,-47.852,97.168
1689164590.652,-40.527,-34.668,-32.715,-39.551,-175.293
1689164590.656,-48.340,-34.180,-41.504,-40.527,-92.773
1689164590.660,-55.176,-35.156,-32.715,-35.156,-132.324
1689164590.661,-45.898,-34.180,-22.949,-25.879,-213.867
1689164590.665,-36.133,-32.227,-26.855,-24.414,-182.129
1689164590.669,-43.457,-30.762,-29.785,-41.992,-62.988
1689164590.673,-48.828,-31.250,-31.738,-53.711,-83.008
1689164590.677,-50.293,-32.227,-29.297,-45.898,-105.957
1689164590.681,-60.059,-31.738,-24.414,-48.828,-80.078
1689164590.685,-42.969,-30.273,-23.438,-41.504,234.863
1689164590.688,-13.184,-23.926,-22.461,-35.645,348.633
1689164590.692,-24.902,-25.879,-32.227,-48.828,-89.355
1689164590.696,-40.039,-32.227,-41.504,-55.176,-110.352
1689164590.700,-34.180,-28.809,-27.832,-41.504,242.188
1689164590.704,-36.621,-26.367,-17.578,-30.273,150.391
1689164590.706,-42.480,-31.738,-27.832,-30.273,-200.684
1689164590.710,-40.039,-33.203,-27.344,-31.250,-158.691
1689164590.714,-47.363,-30.762,-18.066,-48.340,-98.145
1689164590.718,-44.922,-26.367,-17.090,-46.875,-102.539
1689164590.722,-37.598,-22.949,-18.066,-44.434,-140.625
1689164590.726,-18.555,-21.484,-20.020,-40.527,2.441
1689164590.730,-11.719,-20.508,-20.996,-36.621,237.305
1689164590.733,-27.344,-23.926,-26.367,-27.344,7.812
1689164590.737,-30.762,-29.785,-26.367,-9.277,-236.816
1689164590.741,-28.809,-31.250,-28.809,-21.484,-75.195
1689164590.745,-29.785,-23.926,-29.297,-57.129,51.758
1689164590.749,-35.645,-22.461,-29.785,-62.012,-191.406
1689164590.765,-37.598,-30.273,-34.180,-36.133,-241.699
1689164590.769,-36.621,-26.855,-37.598,-35.156,-157.715
1689164590.773,-40.039,-26.855,-37.598,-45.410,-151.367
1689164590.777,-19.531,-27.344,-34.180,-37.598,-131.836
1689164590.781,-19.531,-29.297,-29.785,-32.715,-87.891
1689164590.785,-44.922,-38.574,-23.926,-16.602,61.523
1689164590.789,-53.711,-33.203,-23.926,-23.926,111.328
1689164590.792,-44.434,-24.414,-23.438,-52.734,-60.059
1689164590.796,-41.504,-22.949,-26.367,-52.734,-184.082
1689164590.800,-40.527,-24.902,-32.227,-32.715,169.434
1689164590.804,-47.852,-31.738,-26.855,-22.461,370.117
1689164590.808,-53.711,-35.645,-25.391,-39.551,-29.785
1689164590.811,-27.832,-24.902,-27.344,-34.180,-144.531
1689164590.815,-18.555,-20.508,-21.973,-36.621,158.203
1689164590.819,-28.809,-21.973,-26.855,-47.363,96.680
1689164590.823,-18.066,-17.090,-29.785,-11.230,-262.695
1689164590.827,-11.230,-21.484,-21.484,3.418,-179.199
1689164590.831,-25.879,-27.344,-18.066,-30.273,-44.922
1689164590.835,-33.203,-37.109,-22.949,-33.691,-17.578
1689164590.838,-23.926,-43.457,-18.066,-18.555,-119.141
1689164590.842,-22.949,-43.457,-1.953,-20.508,-102.051
1689164590.846,-24.902,-44.434,3.906,-12.207,137.695
1689164590.850,-9.766,-42.969,5.859,7.324,-49.805
1689164590.854,-3.418,-50.781,8.789,14.648,-184.082
1689164590.856,-15.137,-54.688,8.789,14.648,-46.875
1689164590.860,-13.184,-63.477,7.812,20.020,-83.984
1689164590.864,-11.230,-57.617,3.418,-2.930,-205.566
1689164590.868,-27.344,-48.340,-5.859,-16.602,-187.012
1689164590.872,-32.715,-53.711,-7.812,4.395,-100.586
1689164590.876,-26.367,-53.223,-10.742,6.836,-26.855
1689164590.880,-33.203,-49.316,-13.672,0.000,-4.883
1689164590.883,-36.133,-41.016,-11.719,13.672,-70.312
1689164590.887,-39.551,-38.086,-20.508,35.156,187.500
1689164590.891,-38.086,-39.062,-22.461,23.926,325.195
1689164590.895,-30.762,-39.062,-24.414,-11.719,-63.477
1689164590.899,-25.879,-40.527,-27.344,-31.250,-168.457
1689164590.901,-27.832,-40.039,-22.949,-29.297,0.000
1689164590.905,-53.223,-42.480,-23.438,-32.715,-79.102
1689164590.909,-66.406,-46.387,-23.438,-47.363,-189.941
1689164590.913,-48.828,-38.574,-13.184,-52.246,-6.836
1689164590.917,-41.504,-36.621,-15.137,-44.434,54.688
1689164590.921,-42.969,-39.062,-26.367,-38.086,-41.504
1689164590.925,-33.691,-33.691,-28.320,-29.785,-48.828
1689164590.928,-31.738,-38.574,-31.738,-28.320,-4.883
1689164590.932,-47.363,-41.992,-28.320,-30.762,159.180
1689164590.936,-63.477,-34.180,-21.973,-41.016,-47.363
1689164590.940,-56.152,-29.785,-21.484,-42.969,-215.332
1689164590.944,-41.016,-27.344,-22.461,-42.480,-102.051
1689164590.946,-49.805,-30.273,-30.762,-41.504,-95.215
1689164590.950,-60.547,-34.180,-42.969,-25.879,-139.160
1689164590.954,-51.758,-30.273,-34.668,-28.320,-145.996
1689164590.958,-38.574,-26.855,-27.344,-45.898,-86.426
1689164590.962,-40.039,-29.785,-29.785,-32.227,-75.684
1689164590.966,-41.504,-26.367,-29.297,-21.484,-49.316
1689164590.970,-36.133,-20.996,-37.109,-37.109,-55.664
1689164590.973,-29.785,-19.531,-43.457,-40.527,234.863
1689164590.977,-32.715,-20.508,-42.480,-44.434,349.609
1689164590.981,-43.945,-25.879,-38.086,-50.781,3.906
1689164590.985,-40.039,-24.414,-36.621,-57.129,-57.617
1689164590.989,-33.203,-28.809,-31.250,-66.895,6.348
1689164590.990,-41.016,-30.273,-24.902,-47.852,-63.477
1689164590.994,-39.551,-28.809,-31.250,-38.574,-220.703
1689164590.998,-35.645,-32.227,-32.715,-36.133,-152.344
1689164591.002,-31.738,-26.367,-35.645,-27.832,-68.359
1689164591.006,-41.016,-28.320,-31.738,-36.133,-117.676
1689164591.010,-47.852,-27.832,-24.414,-34.180,-184.570
1689164591.014,-52.246,-21.973,-25.879,-34.668,0.977
1689164591.017,-55.176,-19.531,-23.926,-35.645,323.242
1689164591.021,-50.781,-20.508,-20.020,-44.922,107.910
1689164591.025,-50.781,-28.809,-26.855,-54.199,-167.480
1689164591.029,-48.340,-21.973,-24.902,-49.316,-28.320
1689164591.033,-33.203,-12.207,-20.508,-49.316,-15.625
1689164591.036,-28.809,-15.625,-24.902,-44.434,-187.500
1689164591.040,-31.250,-28.809,-25.879,-31.250,-183.594
1689164591.044,-35.645,-26.367,-30.762,-30.273,-120.605
1689164591.048,-30.762,-13.184,-29.297,-44.434,-97.168
1689164591.052,-29.785,-13.184,-23.438,-47.852,-61.035
1689164591.056,-40.527,-19.531,-24.902,-39.551,-62.500
1689164591.060,-31.738,-20.020,-27.832,-8.789,222.656
1689164591.063,-21.484,-19.531,-36.621,-15.625,311.035
1689164591.067,-20.508,-20.508,-33.691,-35.645,-138.184
1689164591.071,-29.297,-20.508,-26.855,-22.461,-125.977
1689164591.075,-28.809,-28.320,-25.879,-17.090,214.844
1689164591.079,-23.438,-28.320,-29.297,-23.438,101.562
1689164591.081,-30.762,-22.949,-33.691,-25.879,-241.211
1689164591.085,-40.039,-23.438,-29.297,-37.598,-167.969
1689164591.089,-41.016,-24.414,-30.762,-57.617,-36.133
1689164591.093,-41.016,-22.461,-41.016,-36.133,-131.348
1689164591.097,-45.898,-26.367,-37.598,-5.859,-231.445
1689164591.101,-46.875,-33.203,-22.461,-6.348,-53.711
1689164591.105,-33.691,-29.785,-12.695,-37.598,138.184
1689164591.108,-24.902,-37.598,-15.137,-52.734,-64.453
1689164591.112,-37.598,-36.621,-18.066,-38.086,-237.305
1689164591.116,-33.691,-21.484,-16.602,-27.832,-73.730
1689164591.120,-20.996,-24.902,-23.438,-35.156,33.691
1689164591.124,-21.484,-25.879,-27.344,-26.367,-105.957
1689164591.127,-20.996,-14.648,-31.250,-13.672,-111.328
1689164591.131,-30.762,-14.160,-30.273,-14.648,85.449
1689164591.135,-27.832,-15.137,-33.691,-27.344,84.473
1689164591.139,-26.367,-13.672,-51.758,-45.410,-130.859
1689164591.143,-27.832,-14.160,-38.574,-22.461,-195.801
1689164591.147,-27.344,-14.648,-8.301,-11.719,-92.773
1689164591.151,-39.062,-26.367,-18.066,-22.461,58.105
