timestamps,TP9,AF7,AF8,TP10,Right AUX
1688664946.081,-10.254,-31.250,-22.461,-33.691,39.551
1688664946.085,-21.973,-32.715,-27.344,-31.738,-172.852
1688664946.089,-39.551,-33.691,-31.738,-22.949,-228.027
1688664946.093,-40.527,-24.902,-23.926,-16.113,-83.008
1688664946.097,-22.461,-24.414,-23.438,-15.625,-7.324
1688664946.101,-29.297,-29.785,-30.762,-21.973,35.156
1688664946.105,-46.875,-28.809,-31.738,-30.273,31.738
1688664946.108,-42.969,-27.832,-26.855,-25.879,267.090
1688664946.112,-39.551,-28.320,-25.879,-22.461,338.867
1688664946.116,-23.438,-23.926,-29.785,-22.949,-88.379
1688664946.120,-13.184,-20.996,-28.809,-15.137,-147.949
1688664946.124,-21.484,-22.461,-28.320,-20.020,-84.473
1688664946.126,-28.320,-22.949,-23.926,-20.020,-145.996
1688664946.130,-31.250,-24.414,-23.438,-16.602,-188.965
1688664946.134,-26.855,-26.855,-25.879,-17.090,-92.773
1688664946.138,-34.668,-32.227,-25.879,-24.414,-49.805
1688664946.142,-30.273,-32.227,-25.391,-31.738,-103.027
1688664946.146,-12.207,-23.926,-21.484,-34.668,-70.801
1688664946.150,-20.996,-24.414,-23.926,-34.180,65.430
1688664946.153,-36.133,-36.621,-27.344,-27.832,251.953
1688664946.157,-31.738,-40.527,-24.902,-22.949,38.086
1688664946.161,-32.227,-35.156,-23.926,-28.320,-147.949
1688664946.165,-43.945,-33.691,-27.344,-32.715,-34.668
1688664946.169,-41.016,-39.062,-30.273,-30.762,59.082
1688664946.171,-39.062,-41.016,-32.715,-28.320,-86.914
1688664946.175,-33.203,-35.645,-32.227,-30.762,-222.168
1688664946.179,-21.973,-30.762,-29.297,-23.926,24.902
1688664946.183,-23.926,-29.785,-30.273,-26.855,112.793
1688664946.187,-17.578,-28.809,-28.320,-29.297,-145.508
1688664946.191,-20.508,-29.297,-33.691,-30.762,-130.859
1688664946.195,-35.156,-34.668,-37.109,-33.691,214.844
1688664946.198,-27.344,-32.227,-33.203,-25.879,219.727
1688664946.202,-24.902,-25.879,-32.715,-25.391,-213.379
1688664946.206,-33.691,-28.320,-34.180,-23.438,-235.352
1688664946.210,-24.902,-31.250,-30.762,-28.320,-50.781
1688664946.214,-16.602,-35.645,-28.320,-29.785,-33.203
