timestamps,X,Y,Z
1685718348.452,-0.062,-0.002,1.000
1685718348.452,-0.062,-0.001,0.996
1685718348.452,-0.062,-0.006,1.000
1685718348.509,-0.062,-0.000,0.999
1685718348.509,-0.062,-0.003,1.002
1685718348.509,-0.061,0.001,0.999
1685718348.569,-0.064,-0.001,1.003
1685718348.569,-0.061,0.006,1.003
1685718348.569,-0.062,0.003,1.001
1685718348.628,-0.064,-0.001,0.999
1685718348.628,-0.067,0.001,1.002
1685718348.628,-0.065,-0.004,1.002
1685718348.688,-0.061,-0.003,1.002
1685718348.688,-0.061,-0.004,1.002
1685718348.688,-0.060,-0.003,1.001
1685718348.734,-0.060,-0.003,0.999
1685718348.734,-0.059,-0.004,1.002
1685718348.734,-0.063,-0.002,0.993
1685718348.794,-0.062,-0.002,1.000
1685718348.794,-0.066,-0.002,1.006
1685718348.794,-0.065,-0.002,1.001
1685718348.857,-0.064,-0.004,0.994
1685718348.857,-0.067,-0.004,0.995
1685718348.857,-0.065,-0.000,0.998
1685718348.902,-0.062,0.001,0.998
1685718348.902,-0.063,-0.003,1.000
1685718348.902,-0.060,0.002,0.996
1685718348.962,-0.061,0.000,1.001
1685718348.962,-0.058,0.001,0.999
1685718348.962,-0.062,-0.001,1.000
1685718349.021,-0.062,-0.000,0.999
1685718349.021,-0.060,0.001,1.002
1685718349.021,-0.059,-0.005,1.000
1685718349.079,-0.064,0.001,1.000
1685718349.079,-0.064,-0.003,1.001
1685718349.079,-0.065,0.001,1.001
1685718349.141,-0.063,0.001,0.998
1685718349.141,-0.062,-0.001,0.999
1685718349.141,-0.062,-0.004,0.997
1685718349.187,-0.063,-0.002,0.997
1685718349.187,-0.061,-0.004,1.003
1685718349.187,-0.063,-0.002,0.998
1685718349.247,-0.062,0.002,0.997
1685718349.247,-0.060,0.004,0.999
1685718349.247,-0.060,-0.000,0.999
1685718349.306,-0.062,-0.001,1.000
1685718349.306,-0.065,-0.000,1.000
1685718349.306,-0.067,-0.004,1.001
1685718349.364,-0.068,-0.003,1.000
1685718349.364,-0.065,-0.002,0.999
1685718349.364,-0.061,-0.002,1.001
1685718349.425,-0.060,0.003,1.000
1685718349.425,-0.060,-0.001,1.000
1685718349.425,-0.061,-0.002,1.004
1685718349.470,-0.063,0.002,0.991
1685718349.470,-0.061,0.004,0.998
1685718349.470,-0.064,0.002,1.002
1685718349.544,-0.065,0.003,1.004
1685718349.544,-0.067,0.001,0.999
1685718349.544,-0.063,-0.001,0.994
1685718349.591,-0.064,0.003,0.995
1685718349.591,-0.065,0.000,1.000
1685718349.591,-0.065,0.006,1.003
1685718349.649,-0.061,-0.001,1.004
1685718349.649,-0.059,0.006,1.000
1685718349.649,-0.061,0.002,0.997
1685718349.697,-0.061,0.004,0.999
1685718349.697,-0.064,0.006,1.001
1685718349.697,-0.064,0.001,1.002
1685718349.754,-0.062,0.002,0.999
1685718349.754,-0.063,0.004,1.001
1685718349.754,-0.062,-0.001,0.999
1685718349.814,-0.061,-0.000,1.000
1685718349.814,-0.060,0.001,0.999
1685718349.814,-0.063,0.003,1.003
1685718349.874,-0.062,-0.002,0.998
1685718349.874,-0.062,-0.001,1.000
1685718349.874,-0.062,-0.001,0.997
1685718349.933,-0.058,0.001,0.995
1685718349.933,-0.056,-0.000,0.999
1685718349.933,-0.060,0.011,1.000
1685718349.982,-0.063,0.007,0.995
1685718349.982,-0.067,0.009,0.999
1685718349.982,-0.065,0.012,1.004
1685718350.039,-0.067,0.005,1.002
1685718350.039,-0.071,0.003,1.004
1685718350.039,-0.068,0.002,0.998
1685718350.099,-0.066,0.004,1.000
1685718350.099,-0.067,-0.003,0.998
1685718350.099,-0.067,-0.003,1.001
1685718350.146,-0.064,-0.003,0.994
1685718350.146,-0.068,-0.002,0.994
1685718350.146,-0.073,-0.002,1.003
1685718350.204,-0.070,-0.001,1.001
1685718350.204,-0.073,-0.003,0.995
1685718350.204,-0.073,-0.003,0.991
1685718350.267,-0.071,-0.002,0.994
1685718350.267,-0.074,0.002,0.996
1685718350.267,-0.074,-0.002,0.999
1685718350.327,-0.072,0.002,1.000
1685718350.327,-0.072,0.005,1.001
1685718350.327,-0.074,0.004,0.998
1685718350.384,-0.075,0.005,0.998
1685718350.384,-0.077,0.003,1.000
1685718350.384,-0.080,0.003,0.997
1685718350.431,-0.077,0.000,0.996
1685718350.431,-0.079,0.005,1.001
1685718350.431,-0.083,0.004,0.998
1685718350.492,-0.078,0.005,1.002
1685718350.492,-0.083,0.004,0.999
1685718350.492,-0.080,0.007,0.997
1685718350.549,-0.080,0.001,1.000
1685718350.549,-0.077,0.006,0.996
1685718350.549,-0.077,0.002,1.001
1685718350.610,-0.078,0.008,0.996
1685718350.610,-0.079,0.003,0.996
1685718350.610,-0.079,0.007,1.001
1685718350.668,-0.077,0.010,1.002
1685718350.668,-0.082,0.007,0.999
1685718350.668,-0.081,0.003,1.001
1685718350.716,-0.081,0.008,1.001
1685718350.716,-0.080,0.001,0.998
1685718350.716,-0.081,0.003,0.999
1685718350.792,-0.078,-0.001,0.997
1685718350.792,-0.080,-0.001,0.999
1685718350.792,-0.077,-0.002,0.998
1685718350.834,-0.079,-0.001,1.002
1685718350.834,-0.076,-0.001,0.994
1685718350.834,-0.078,0.003,0.995
1685718350.894,-0.078,0.004,1.005
1685718350.894,-0.081,0.003,1.004
1685718350.894,-0.081,0.000,0.999
1685718350.939,-0.080,0.004,0.994
1685718350.939,-0.084,0.001,0.994
1685718350.939,-0.084,0.004,0.996
1685718350.999,-0.081,0.004,1.002
1685718350.999,-0.079,0.002,1.002
1685718350.999,-0.080,0.009,0.999
1685718351.062,-0.077,0.003,0.999
1685718351.062,-0.078,0.009,1.000
1685718351.062,-0.080,0.007,0.999
1685718351.107,-0.073,0.008,0.998
1685718351.107,-0.074,0.004,0.998
1685718351.107,-0.072,0.008,1.002
1685718351.164,-0.073,0.010,1.000
