timestamps,TP9,AF7,AF8,TP10,Right AUX
1689274750.574,-22.461,-28.320,-26.367,16.113,-17.578
1689274750.578,-30.762,-27.832,-32.715,18.555,-59.082
1689274750.582,-29.297,-29.785,-32.227,24.414,-146.484
1689274750.586,-25.879,-29.297,-28.320,23.926,-73.242
1689274750.590,-26.367,-32.227,-23.926,19.043,125.000
1689274750.594,-26.367,-34.180,-25.391,14.648,100.586
1689274750.598,-47.363,-34.180,-24.414,24.414,-36.621
1689274750.601,-63.965,-36.133,-15.625,23.926,-10.742
1689274750.605,-55.176,-35.156,-20.508,10.742,176.758
1689274750.609,-41.016,-33.203,-31.738,21.973,28.809
1689274750.613,-32.227,-32.715,-27.832,22.461,-199.707
1689274750.617,-45.410,-33.203,-16.113,11.719,-93.262
1689274750.633,-41.992,-35.156,-18.555,17.578,-49.316
1689274750.637,-25.879,-35.156,-16.602,13.672,-144.531
1689274750.641,-20.996,-38.086,-17.090,2.930,-182.617
1689274750.645,-33.203,-42.480,-20.508,12.207,-90.820
1689274750.649,-41.016,-42.969,-15.625,11.719,-16.113
1689274750.653,-20.996,-40.039,-17.578,-9.277,-3.418
1689274750.657,-18.555,-36.133,-27.832,-17.090,11.719
1689274750.660,-39.551,-40.527,-28.320,-6.836,88.379
1689274750.664,-32.715,-40.039,-26.367,0.488,235.840
1689274750.668,-31.738,-33.691,-32.715,-19.531,-41.992
1689274750.672,-43.457,-30.762,-32.715,-4.395,-198.730
1689274750.676,-33.203,-27.344,-23.926,9.766,-104.980
1689274750.665,-13.672,-29.785,-20.508,9.766,-127.441
1689274750.669,-12.207,-26.855,-22.461,24.902,-135.742
1689274750.673,-33.203,-24.414,-23.926,2.930,26.855
1689274750.677,-31.738,-28.809,-22.461,-5.859,298.828
1689274750.681,-23.926,-25.391,-23.926,-9.277,159.180
1689274750.685,-27.344,-25.879,-25.879,-26.367,-92.773
1689274750.689,-23.926,-28.809,-26.367,-16.113,-26.367
1689274750.692,-28.809,-35.156,-22.461,-5.371,16.113
1689274750.696,-37.109,-37.109,-19.531,0.488,-98.145
1689274750.700,-31.738,-30.273,-24.414,15.137,-216.309
1689274750.704,-33.203,-27.344,-25.391,6.348,-178.223
1689274750.708,-31.738,-34.668,-26.855,-3.906,192.383
1689274750.710,-10.254,-37.598,-28.809,-6.836,87.402
1689274750.714,-10.742,-30.273,-28.320,-14.648,-154.785
1689274750.718,-27.832,-25.879,-28.809,-15.137,-86.914
1689274750.722,-30.762,-28.809,-22.461,-20.508,-131.348
1689274750.726,-33.691,-31.738,-12.695,-14.160,-85.449
1689274750.730,-35.645,-30.273,-20.020,-18.555,0.000
1689274750.734,-36.133,-30.762,-27.832,-32.715,135.742
1689274750.737,-39.062,-27.832,-25.391,-40.527,378.906
1689274750.741,-29.785,-24.414,-24.902,-30.762,52.734
1689274750.745,-19.043,-28.809,-26.855,-19.043,-229.004
1689274750.749,-28.320,-29.785,-31.250,-20.996,-88.867
1689274750.753,-33.203,-28.320,-33.203,-37.109,-100.586
1689274750.753,-26.367,-30.273,-28.320,-32.715,-188.477
1689274750.757,-24.902,-35.156,-25.879,-8.301,-168.945
1689274750.761,-31.250,-36.621,-22.461,-22.461,-37.109
1689274750.765,-27.344,-35.156,-25.391,-38.574,55.176
1689274750.769,-17.090,-31.738,-31.250,-19.531,-48.340
1689274750.773,-31.250,-32.227,-20.020,-14.648,-93.750
1689274750.777,-34.668,-34.180,-19.531,-27.832,209.961
1689274750.780,-21.973,-35.156,-29.297,-24.902,344.727
1689274750.784,-37.109,-34.668,-28.320,-26.855,-51.270
1689274750.788,-45.898,-36.133,-30.273,-22.949,-166.504
1689274750.792,-42.480,-33.203,-29.785,-16.602,-63.965
1689274750.796,-36.133,-22.949,-26.855,-25.391,-157.227
1689274750.801,-30.273,-22.949,-27.344,-31.738,-246.582
1689274750.805,-35.645,-34.180,-34.180,-42.969,-176.270
1689274750.809,-39.551,-31.250,-39.062,-40.039,-113.770
1689274750.813,-38.574,-30.762,-18.066,-31.250,-126.953
1689274750.817,-83.008,-33.691,-5.371,-73.242,-157.227
1689274750.821,-120.117,-24.414,-7.324,-115.234,20.996
1689274750.825,-122.070,-25.391,-11.230,-126.953,201.660
1689274750.828,-134.766,-16.602,-9.766,-154.297,3.906
1689274750.832,-186.035,-2.441,6.348,-204.102,-116.211
1689274750.836,-231.934,-2.441,28.809,-232.422,99.121
1689274750.840,-252.930,6.348,38.574,-265.625,186.035
1689274750.844,-254.395,6.836,40.527,-287.109,-86.426
1689274750.859,-267.578,11.230,38.574,-312.012,-123.535
1689274750.863,-299.805,29.785,39.062,-325.684,-76.660
1689274750.867,-310.059,0.977,27.344,-322.266,-152.344
1689274750.871,-296.387,-7.812,27.344,-317.871,-112.305
1689274750.875,-281.250,7.812,38.086,-300.293,-105.957
1689274750.879,-269.531,-9.277,37.598,-277.344,279.785
1689274750.883,-249.023,-9.277,21.484,-256.348,517.090
1689274750.886,-230.469,1.465,9.277,-274.902,-23.438
1689274750.890,-213.867,-5.859,14.648,-270.020,-291.992
1689274750.894,-185.547,-14.160,1.465,-228.027,-174.316
1689274750.898,-159.668,-22.461,-8.301,-196.289,-136.230
1689274750.902,-132.324,-37.109,-0.977,-197.754,-214.355
1689274750.903,-118.164,-29.297,0.488,-197.754,-141.113
1689274750.907,-115.723,-30.762,-6.348,-156.738,-16.602
1689274750.911,-91.797,-50.781,-19.531,-124.023,-147.949
1689274750.915,-75.195,-39.062,-12.695,-138.184,-178.223
1689274750.919,-57.129,-20.020,-7.812,-120.117,-107.422
1689274750.923,-44.922,-16.113,-20.508,-76.172,-45.410
1689274750.927,-29.785,-17.090,-25.879,-63.965,13.184
1689274750.930,-14.160,-23.438,-21.973,-53.223,-16.602
1689274750.934,0.000,-22.949,-21.484,-35.645,77.637
