timestamps,X,Y,Z
1689274750.650,-1.779,1.757,1.765
1689274750.650,-1.503,1.750,0.875
1689274750.650,-1.316,1.951,-0.479
1689274750.711,-1.705,2.744,-1.720
1689274750.711,-1.271,2.826,-2.206
1689274750.711,-0.905,2.460,-2.684
1689274750.760,-0.837,1.578,-3.327
1689274750.760,-1.092,1.144,-3.798
1689274750.760,-1.196,0.905,-3.993
1689274750.816,-1.144,-0.247,-4.015
1689274750.816,-1.518,-2.991,-4.045
1689274750.816,-2.363,-8.247,-4.292
1689274750.875,-2.998,-15.552,-4.157
1689274750.875,-4.090,-24.225,-4.808
1689274750.875,-4.920,-31.455,-4.950
1689274750.936,-5.503,-37.122,-5.338
1689274750.936,-5.690,-41.078,-5.495
1689274750.936,-5.488,-41.773,-5.256
1689274750.996,-4.725,-39.620,-5.219
1689274750.996,-3.394,-36.091,-4.860
1689274750.996,-2.161,-33.481,-4.426
1689274751.044,-1.092,-32.599,-4.509
1689274751.044,-1.002,-30.580,-5.099
1689274751.044,-0.897,-27.455,-5.241
1689274751.100,-0.075,-25.040,-4.980
1689274751.100,0.613,-24.060,-4.389
1689274751.100,0.994,-23.911,-4.239
1689274751.160,1.009,-22.909,-3.880
1689274751.160,0.950,-21.361,-3.492
1689274751.160,0.710,-21.212,-2.714
1689274751.238,0.912,-21.481,-1.675
1689274751.238,1.047,-21.129,-0.994
1689274751.238,0.359,-20.210,-0.890
1689274751.283,0.493,-19.275,-0.673
1689274751.283,0.523,-17.593,0.015
1689274751.283,0.897,-15.716,0.247
1689274751.329,0.613,-13.937,0.411
1689274751.329,0.157,-12.038,0.628
1689274751.329,-0.202,-10.340,0.553
1689274751.385,-0.344,-8.830,1.159
1689274751.385,-0.456,-7.656,1.809
1689274751.385,-0.411,-6.894,2.490
1689274751.445,-0.449,-6.213,2.901
1689274751.445,-0.785,-5.361,3.604
1689274751.445,-1.720,-4.187,4.381
1689274751.507,-2.542,-2.572,4.920
1689274751.507,-2.894,-1.495,4.942
1689274751.507,-2.774,-0.583,4.628
1689274751.567,-3.200,0.224,4.808
1689274751.567,-3.297,0.830,4.553
1689274751.567,-3.230,1.376,4.254
1689274751.611,-3.402,1.697,3.230
1689274751.611,-4.150,2.505,2.236
1689274751.611,-4.396,3.342,1.047
1689274751.671,-3.985,4.015,-0.105
1689274751.671,-3.619,4.180,-0.912
1689274751.671,-3.708,4.127,-1.645
1689274751.730,-3.806,3.716,-2.071
1689274751.730,-3.798,3.537,-2.049
1689274751.730,-3.738,3.492,-1.951
1689274751.791,-3.574,3.372,-1.735
1689274751.791,-3.978,3.133,-1.757
1689274751.791,-4.008,2.722,-1.503
1689274751.850,-3.821,2.161,-1.383
1689274751.850,-3.866,2.041,-1.039
1689274751.850,-4.344,2.108,-0.920
1689274751.895,-4.598,2.026,-1.271
1689274751.895,-4.337,2.101,-1.421
1689274751.895,-4.509,2.064,-1.436
1689274751.955,-4.725,1.847,-1.226
1689274751.955,-4.793,1.525,-0.882
1689274751.955,-5.017,1.436,-0.479
1689274752.015,-5.166,1.249,-0.127
1689274752.015,-5.376,1.264,0.351
1689274752.015,-4.980,1.421,0.890
1689274752.062,-4.987,1.234,1.151
1689274752.062,-5.092,1.144,1.540
1689274752.062,-4.897,1.084,1.966
1689274752.123,-4.740,0.793,2.064
1689274752.123,-4.082,0.247,2.550
1689274752.123,-3.851,0.202,2.983
1689274752.185,-3.589,0.269,2.931
1689274752.185,-3.776,0.381,2.789
1689274752.185,-3.753,0.725,2.594
1689274752.240,-3.230,0.950,2.318
1689274752.240,-2.737,1.234,2.654
1689274752.240,-2.497,1.600,2.737
1689274752.300,-1.989,1.465,2.692
1689274752.300,-1.809,1.443,3.051
1689274752.300,-1.518,1.368,3.432
1689274752.347,-1.174,1.652,3.806
1689274752.347,-1.264,1.869,4.180
1689274752.347,-1.151,1.279,4.740
1689274752.408,-0.994,0.217,5.316
1689274752.408,-1.226,-0.531,6.153
1689274752.408,-1.600,-0.994,7.051
1689274752.468,-2.258,-1.122,8.030
1689274752.468,-2.408,-1.107,8.853
1689274752.468,-2.408,-0.957,9.406
1689274752.525,-2.714,-0.815,9.548
1689274752.525,-2.430,-0.359,9.353
1689274752.525,-2.243,-0.127,9.219
1689274752.570,-2.138,-0.052,8.516
1689274752.570,-1.675,0.075,7.395
1689274752.570,-1.518,-0.142,6.602
1689274752.632,-1.914,-0.142,6.191
1689274752.632,-1.735,0.067,5.563
1689274752.632,-1.540,0.090,5.211
1689274752.692,-1.316,0.523,5.084
1689274752.692,-1.682,0.994,4.815
1689274752.692,-2.064,1.211,4.523
1689274752.750,-2.116,1.630,4.262
1689274752.750,-2.116,1.981,4.254
1689274752.750,-1.742,2.213,4.120
1689274752.795,-2.400,2.467,3.522
1689274752.795,-2.490,2.677,2.602
1689274752.795,-2.811,2.953,1.899
1689274752.855,-2.983,3.103,1.480
1689274752.855,-3.133,2.916,1.069
1689274752.855,-2.923,2.886,0.680
1689274752.919,-2.781,3.178,0.441
1689274752.919,-2.714,3.163,0.419
