timestamps,TP9,AF7,AF8,TP10,Right AUX
1685715529.028,-19.531,-30.273,-23.926,-31.250,-270.996
1685715529.032,-7.812,-26.367,-22.949,-24.414,-76.660
1685715529.036,-20.996,-22.461,-22.461,-22.461,-18.555
1685715529.040,-26.855,-21.484,-21.973,-21.973,-164.551
1685715529.044,-32.715,-26.855,-28.320,-20.020,-239.746
1685715529.048,-35.645,-32.227,-30.762,-20.508,-169.434
1685715529.052,-24.414,-32.715,-25.879,-19.531,212.891
1685715529.055,-22.949,-28.320,-28.320,-26.367,483.398
1685715529.059,-37.598,-24.902,-28.809,-32.227,-55.176
1685715529.063,-36.621,-27.832,-25.879,-33.203,-370.117
1685715529.067,-23.438,-30.273,-26.855,-25.879,-200.684
1685715529.071,-17.090,-32.715,-34.668,-24.414,-37.109
1685715529.072,-19.531,-30.762,-40.039,-31.738,-10.742
1685715529.076,-28.809,-21.484,-32.715,-26.367,-80.566
1685715529.080,-25.879,-18.555,-21.484,-23.926,-145.508
1685715529.084,-15.137,-23.926,-22.949,-30.762,-165.527
1685715529.088,-14.160,-28.809,-24.414,-26.367,-73.730
1685715529.092,-20.020,-27.344,-20.996,-25.391,129.395
1685715529.096,-31.738,-24.902,-20.508,-31.738,414.062
1685715529.099,-37.109,-22.461,-19.531,-39.551,129.395
1685715529.103,-22.949,-19.043,-20.996,-36.133,-261.719
1685715529.107,-19.531,-17.090,-21.484,-29.785,-93.750
1685715529.111,-25.391,-20.996,-22.461,-29.297,347.656
1685715529.115,-32.715,-29.297,-29.785,-41.016,89.844
1685715529.133,-34.668,-29.785,-31.250,-43.457,-331.055
1685715529.137,-27.832,-28.809,-27.832,-32.715,-250.977
1685715529.141,-19.043,-27.344,-21.973,-24.414,-99.121
1685715529.145,-16.602,-29.785,-22.461,-22.949,12.695
1685715529.149,-32.715,-27.344,-26.855,-29.297,-31.738
1685715529.153,-36.133,-21.484,-26.367,-31.250,-11.230
1685715529.157,-24.414,-24.902,-27.344,-25.879,0.488
1685715529.160,-17.578,-23.438,-24.902,-19.043,-77.148
1685715529.164,-17.578,-23.926,-24.902,-19.043,-9.277
1685715529.168,-25.879,-27.832,-24.414,-11.719,276.855
1685715529.172,-33.691,-20.996,-23.926,-8.789,209.473
1685715529.176,-35.156,-24.414,-22.461,-30.273,-241.211
1685715529.177,-28.809,-29.297,-25.391,-32.227,-187.988
1685715529.181,-20.020,-23.438,-31.250,-30.762,47.852
1685715529.185,-19.043,-20.508,-26.855,-35.645,30.762
1685715529.189,-32.227,-19.531,-21.973,-29.297,-165.039
1685715529.193,-40.039,-20.996,-22.461,-35.156,-252.930
1685715529.197,-34.180,-25.391,-26.855,-38.574,-14.648
1685715529.201,-22.949,-25.879,-29.785,-29.785,115.723
1685715529.204,-30.762,-30.273,-32.715,-37.598,32.227
1685715529.208,-45.410,-34.668,-34.668,-47.852,-53.223
1685715529.212,-37.598,-29.297,-28.320,-39.062,165.527
1685715529.216,-26.855,-27.344,-25.879,-30.762,65.430
1685715529.220,-18.066,-21.973,-23.926,-32.227,-69.336
1685715529.223,-20.508,-19.043,-29.297,-31.738,115.234
1685715529.227,-33.203,-21.484,-33.691,-27.344,0.000
1685715529.231,-33.691,-16.602,-32.227,-27.344,-270.508
1685715529.235,-20.508,-14.648,-35.645,-27.344,-276.855
1685715529.239,-12.695,-21.484,-31.738,-22.949,-51.270
1685715529.243,-22.949,-24.902,-27.832,-27.832,154.785
1685715529.247,-42.969,-26.367,-29.785,-32.227,78.125
1685715529.250,-45.410,-23.438,-27.832,-28.320,-231.934
1685715529.254,-31.250,-20.996,-27.344,-30.762,-32.715
1685715529.258,-20.996,-24.414,-27.832,-31.738,238.281
1685715529.262,-20.996,-25.391,-27.344,-31.250,-14.160
