timestamps,PPG1,PPG2,PPG3
1688260680.273,513.000,132042.000,139306.000
1688260680.273,511.000,132120.000,139360.000
1688260680.273,512.000,132221.000,139322.000
1688260680.273,512.000,132256.000,139364.000
1688260680.273,512.000,132338.000,139394.000
1688260680.273,511.000,132340.000,139464.000
1688260680.376,512.000,132449.000,139514.000
1688260680.376,513.000,132506.000,139641.000
1688260680.376,512.000,132596.000,139795.000
1688260680.376,512.000,132675.000,139879.000
1688260680.376,513.000,132805.000,139997.000
1688260680.376,513.000,132914.000,140111.000
1688260680.466,514.000,133029.000,140230.000
1688260680.466,512.000,133180.000,140354.000
1688260680.466,513.000,133244.000,140454.000
1688260680.466,514.000,133356.000,140592.000
1688260680.466,514.000,133497.000,140707.000
1688260680.466,514.000,133622.000,140781.000
1688260680.573,513.000,133730.000,140923.000
1688260680.573,513.000,133849.000,141069.000
1688260680.573,514.000,133947.000,141159.000
1688260680.573,514.000,134154.000,141266.000
1688260680.573,515.000,134301.000,141409.000
1688260680.573,515.000,134446.000,141493.000
1688260680.648,515.000,134519.000,141586.000
1688260680.648,515.000,134606.000,141666.000
1688260680.648,515.000,134742.000,141730.000
1688260680.648,514.000,134835.000,141726.000
1688260680.648,515.000,134909.000,141727.000
1688260680.648,515.000,135035.000,141726.000
1688260680.738,516.000,135177.000,141727.000
1688260680.738,516.000,135308.000,141743.000
1688260680.738,514.000,135357.000,141750.000
1688260680.738,515.000,135544.000,141809.000
1688260680.738,517.000,135627.000,141776.000
1688260680.738,514.000,135760.000,141794.000
1688260680.840,516.000,135863.000,141776.000
1688260680.840,516.000,135966.000,141760.000
1688260680.840,516.000,136115.000,141750.000
1688260680.840,515.000,136195.000,141803.000
1688260680.840,515.000,136403.000,141809.000
1688260680.840,516.000,136570.000,141929.000
1688260680.946,515.000,136667.000,141993.000
1688260680.946,516.000,136818.000,142013.000
1688260680.946,515.000,136926.000,142028.000
1688260680.946,517.000,137031.000,142061.000
1688260680.946,515.000,137173.000,142068.000
1688260680.946,516.000,137243.000,142121.000
1688260681.023,514.000,137389.000,142111.000
1688260681.023,515.000,137500.000,142078.000
1688260681.023,515.000,137546.000,142061.000
1688260681.023,515.000,137594.000,142049.000
1688260681.023,516.000,137746.000,142042.000
1688260681.023,515.000,137812.000,142046.000
