timestamps,X,Y,Z
1690985456.605,-1.922,3.694,2.886
1690985456.605,-2.079,4.037,2.938
1690985456.605,-2.019,3.679,2.602
1690985456.650,-1.899,3.484,1.869
1690985456.650,-2.288,3.394,1.742
1690985456.650,-2.452,2.901,1.555
1690985456.707,-2.669,2.639,1.421
1690985456.707,-2.811,2.310,1.234
1690985456.707,-2.849,2.221,0.994
1690985456.769,-2.527,2.101,1.017
1690985456.769,-2.707,2.243,1.107
1690985456.769,-2.280,2.041,1.316
1690985456.827,-2.393,2.026,1.563
1690985456.827,-2.684,1.981,1.144
1690985456.827,-2.938,2.258,1.017
1690985456.890,-2.744,2.527,1.226
1690985456.890,-2.587,2.908,2.101
1690985456.890,-1.578,2.983,2.251
1690985456.935,-1.630,3.888,2.430
1690985456.935,-1.727,4.329,2.759
1690985456.935,-1.421,4.187,3.080
1690985456.992,-1.234,3.499,3.185
1690985456.992,-1.122,3.372,3.619
1690985456.992,-1.316,2.931,3.282
1690985457.054,-1.293,2.826,3.065
1690985457.054,-1.368,2.856,2.946
1690985457.054,-1.279,2.789,2.864
1690985457.112,-1.600,2.894,2.490
1690985457.112,-1.525,3.088,2.146
1690985457.112,-1.518,3.327,1.593
1690985457.172,-1.802,3.402,1.376
1690985457.172,-1.593,3.492,1.077
1690985457.172,-1.465,3.492,1.443
1690985457.218,-1.495,3.200,1.443
1690985457.218,-1.944,3.118,1.899
1690985457.218,-2.228,3.252,1.802
1690985457.277,-1.989,3.178,2.146
1690985457.277,-1.936,2.789,2.108
1690985457.277,-2.011,2.677,2.086
1690985457.337,-1.877,2.751,1.936
1690985457.337,-1.981,2.849,1.944
1690985457.337,-2.213,3.058,1.660
1690985457.397,-2.034,3.163,1.249
1690985457.397,-2.041,2.894,0.680
1690985457.397,-2.378,2.811,0.621
1690985457.445,-2.258,3.058,0.807
1690985457.445,-2.408,3.312,0.755
1690985457.445,-2.535,3.065,0.987
1690985457.503,-2.669,2.923,1.047
1690985457.503,-2.400,3.036,0.837
1690985457.503,-2.206,2.916,0.837
1690985457.562,-1.802,3.028,1.002
1690985457.562,-2.198,3.686,1.204
1690985457.562,-2.213,4.030,1.174
1690985457.623,-2.430,4.217,1.226
1690985457.623,-2.176,4.793,1.652
1690985457.623,-2.056,5.137,2.228
1690985457.682,-2.153,5.024,2.004
1690985457.682,-2.288,4.718,1.922
1690985457.682,-2.333,3.993,1.667
1690985457.758,-2.243,3.290,1.465
1690985457.758,-2.176,2.931,0.905
1690985457.758,-2.191,3.080,1.129
1690985457.790,-1.794,3.731,1.047
1690985457.790,-1.660,4.860,1.376
1690985457.790,-1.211,5.817,1.323
1690985457.847,-1.069,6.340,1.413
1690985457.847,-0.725,6.266,1.922
1690985457.847,-0.950,5.922,2.026
1690985457.908,-1.039,5.795,2.280
1690985457.908,-0.950,5.720,3.051
1690985457.908,0.606,5.256,3.806
1690985457.952,1.630,5.368,5.032
1690985457.952,2.699,6.415,6.138
1690985457.952,3.439,6.647,6.609
1690985458.030,3.843,4.935,6.931
1690985458.030,5.361,0.703,6.826
1690985458.030,7.110,-4.135,7.357
1690985458.074,8.725,-7.245,8.419
1690985458.074,10.639,-8.426,9.563
1690985458.074,12.441,-8.053,10.692
1690985458.147,13.249,-6.774,11.604
1690985458.147,13.406,-5.540,12.254
1690985458.147,13.294,-4.628,12.613
1690985458.178,13.152,-3.492,13.428
1690985458.178,12.718,-2.452,14.056
1690985458.178,11.567,-1.323,14.161
1690985458.237,10.094,0.075,13.727
1690985458.237,8.501,2.138,13.241
1690985458.237,6.251,4.105,12.486
1690985458.299,4.165,6.146,11.178
1690985458.299,1.570,7.507,9.668
1690985458.299,-1.652,8.785,8.247
1690985458.357,-4.322,9.481,6.624
1690985458.357,-6.378,9.294,4.232
1690985458.357,-7.918,8.853,1.996
1690985458.417,-9.204,8.053,-0.179
1690985458.417,-10.191,7.297,-1.750
1690985458.417,-10.139,6.131,-2.976
