timestamps,X,Y,Z
1689611962.649,-0.113,0.059,0.998
1689611962.649,-0.110,0.060,0.994
1689611962.649,-0.111,0.059,0.993
1689611962.697,-0.110,0.059,0.993
1689611962.697,-0.112,0.059,0.992
1689611962.697,-0.114,0.057,0.990
1689611962.753,-0.114,0.062,0.992
1689611962.753,-0.111,0.064,0.995
1689611962.753,-0.115,0.066,0.999
1689611962.814,-0.109,0.067,0.996
1689611962.814,-0.107,0.068,0.999
1689611962.814,-0.105,0.072,0.995
1689611962.874,-0.103,0.072,0.996
1689611962.874,-0.107,0.076,0.998
1689611962.874,-0.103,0.074,0.986
1689611962.933,-0.106,0.073,0.996
1689611962.933,-0.109,0.077,1.002
1689611962.933,-0.108,0.083,1.001
1689611962.980,-0.106,0.081,0.995
1689611962.980,-0.105,0.081,0.992
1689611962.980,-0.108,0.078,0.992
1689611963.038,-0.107,0.075,0.993
1689611963.038,-0.105,0.076,0.992
1689611963.038,-0.106,0.079,0.994
1689611963.098,-0.103,0.072,1.000
1689611963.098,-0.102,0.076,0.994
1689611963.098,-0.105,0.073,0.997
1689611963.158,-0.105,0.071,0.998
1689611963.158,-0.107,0.070,0.990
1689611963.158,-0.109,0.071,0.997
1689611963.207,-0.108,0.071,0.999
1689611963.207,-0.106,0.069,0.999
1689611963.207,-0.109,0.072,0.994
1689611963.264,-0.109,0.071,0.992
1689611963.264,-0.114,0.072,0.994
1689611963.264,-0.112,0.070,0.992
1689611963.338,-0.114,0.072,0.996
1689611963.338,-0.113,0.072,0.994
1689611963.338,-0.112,0.069,0.995
1689611963.384,-0.113,0.074,0.996
1689611963.384,-0.118,0.072,0.995
1689611963.384,-0.116,0.070,0.996
1689611963.429,-0.113,0.072,0.997
1689611963.429,-0.112,0.071,0.995
1689611963.429,-0.115,0.068,0.994
1689611963.492,-0.112,0.072,0.990
1689611963.492,-0.110,0.069,0.992
1689611963.492,-0.111,0.071,0.994
1689611963.564,-0.110,0.073,0.993
1689611963.564,-0.110,0.072,0.997
1689611963.564,-0.112,0.073,0.996
1689611963.608,-0.110,0.070,0.994
1689611963.608,-0.109,0.069,0.997
1689611963.608,-0.109,0.075,0.997
1689611963.668,-0.111,0.070,0.991
1689611963.668,-0.111,0.068,0.990
1689611963.668,-0.110,0.075,0.996
1689611963.728,-0.111,0.076,0.990
1689611963.728,-0.108,0.073,0.998
1689611963.728,-0.114,0.074,1.001
1689611963.788,-0.111,0.075,1.000
1689611963.788,-0.113,0.077,0.997
1689611963.788,-0.112,0.075,0.993
1689611963.848,-0.112,0.076,0.992
1689611963.848,-0.118,0.077,0.991
1689611963.848,-0.113,0.074,0.993
1689611963.895,-0.108,0.072,0.992
1689611963.895,-0.111,0.072,0.997
1689611963.895,-0.112,0.073,0.998
1689611963.939,-0.112,0.065,0.997
1689611963.939,-0.117,0.061,0.993
1689611963.939,-0.114,0.067,0.995
1689611964.029,-0.112,0.064,0.997
1689611964.029,-0.115,0.062,0.999
1689611964.029,-0.109,0.063,0.996
1689611964.059,-0.111,0.068,0.992
1689611964.059,-0.109,0.065,0.989
1689611964.059,-0.107,0.060,0.989
1689611964.119,-0.109,0.061,0.993
1689611964.119,-0.109,0.060,0.993
1689611964.119,-0.113,0.061,0.993
1689611964.180,-0.115,0.065,0.991
1689611964.180,-0.115,0.067,0.996
1689611964.180,-0.119,0.063,0.998
1689611964.223,-0.116,0.070,1.000
1689611964.223,-0.116,0.067,0.997
1689611964.223,-0.121,0.063,0.996
1689611964.287,-0.120,0.062,0.992
