timestamps,PPG1,PPG2,PPG3
1690202782.278,700.000,112869.000,78602.000
1690202782.278,697.000,112819.000,78626.000
1690202782.278,703.000,112869.000,78617.000
1690202782.278,695.000,112878.000,78648.000
1690202782.278,705.000,112872.000,78638.000
1690202782.278,700.000,112907.000,78654.000
1690202782.371,703.000,112893.000,78658.000
1690202782.371,701.000,112887.000,78679.000
1690202782.371,701.000,112925.000,78653.000
1690202782.371,706.000,112906.000,78661.000
1690202782.371,699.000,112939.000,78678.000
1690202782.371,705.000,112933.000,78671.000
1690202782.460,698.000,112927.000,78672.000
1690202782.460,706.000,112922.000,78662.000
1690202782.460,700.000,112929.000,78683.000
1690202782.460,699.000,112926.000,78657.000
1690202782.460,699.000,112890.000,78635.000
1690202782.460,699.000,112946.000,78646.000
1690202782.561,705.000,112857.000,78677.000
1690202782.561,693.000,112889.000,78652.000
1690202782.561,702.000,112905.000,78640.000
1690202782.561,698.000,112899.000,78677.000
1690202782.561,701.000,112904.000,78643.000
1690202782.561,698.000,112884.000,78654.000
1690202782.670,698.000,112923.000,78654.000
1690202782.670,707.000,112926.000,78659.000
1690202782.670,697.000,112900.000,78664.000
1690202782.670,703.000,112908.000,78673.000
1690202782.670,696.000,112914.000,78662.000
1690202782.670,705.000,112939.000,78679.000
1690202782.745,699.000,112930.000,78645.000
1690202782.745,698.000,112899.000,78678.000
1690202782.745,700.000,112918.000,78686.000
1690202782.745,698.000,112932.000,78660.000
1690202782.745,702.000,112919.000,78686.000
1690202782.745,694.000,112883.000,78691.000
1690202782.835,700.000,112943.000,78681.000
1690202782.835,696.000,112907.000,78644.000
1690202782.835,696.000,112912.000,78657.000
1690202782.835,694.000,112884.000,78686.000
1690202782.835,694.000,112925.000,78676.000
1690202782.835,700.000,112921.000,78675.000
1690202782.937,691.000,112908.000,78688.000
1690202782.937,697.000,112901.000,78673.000
1690202782.937,691.000,112936.000,78686.000
1690202782.937,700.000,112911.000,78680.000
1690202782.937,693.000,112918.000,78660.000
1690202782.937,691.000,112967.000,78691.000
1690202783.029,696.000,112966.000,78665.000
