timestamps,X,Y,Z
1690202782.262,1.600,1.017,4.763
1690202782.262,1.234,0.411,4.897
1690202782.262,0.120,-0.015,4.823
1690202782.307,-0.987,-0.045,4.479
1690202782.307,-1.809,0.254,3.656
1690202782.307,-2.609,0.965,2.550
1690202782.370,-2.819,2.340,1.473
1690202782.370,-2.901,3.821,0.007
1690202782.370,-2.490,5.062,-1.510
1690202782.427,-2.251,5.608,-2.729
1690202782.427,-1.862,5.966,-3.596
1690202782.427,-1.697,6.744,-3.514
1690202782.486,-1.249,6.916,-2.953
1690202782.486,-0.852,7.073,-1.525
1690202782.486,0.022,6.138,-0.374
1690202782.547,0.471,4.778,0.703
1690202782.547,-0.613,3.282,1.308
1690202782.547,-1.720,2.191,1.480
1690202782.608,-3.320,1.765,1.765
1690202782.608,-4.449,1.877,2.228
1690202782.608,-4.748,2.071,1.996
1690202782.669,-4.935,2.004,1.510
1690202782.669,-5.974,2.557,1.069
1690202782.669,-6.677,3.223,0.164
1690202782.712,-6.976,4.232,-1.092
1690202782.712,-6.983,5.234,-1.869
1690202782.712,-7.552,6.161,-2.542
1690202782.771,-7.410,6.796,-2.617
1690202782.771,-6.916,6.707,-2.221
1690202782.771,-6.236,6.512,-1.996
1690202782.817,-4.651,5.824,-1.697
1690202782.817,-3.260,5.533,-1.353
1690202782.817,-3.006,5.234,-0.807
1690202782.880,-2.639,4.494,-0.695
1690202782.880,-3.701,3.836,-0.748
1690202782.880,-4.995,3.185,-1.114
1690202782.938,-5.570,2.594,-1.368
1690202782.938,-5.570,2.176,-1.660
1690202782.938,-5.451,2.034,-1.450
1690202782.996,-5.383,1.884,-1.256
1690202782.996,-5.114,1.824,-1.174
1690202782.996,-4.875,2.011,-0.950
1690202783.057,-5.017,2.505,-0.860
1690202783.057,-4.695,2.908,-0.217
1690202783.057,-3.708,3.125,0.187
1690202783.102,-2.692,3.492,0.643
1690202783.102,-2.236,3.940,1.391
1690202783.102,-1.854,3.806,2.064
1690202783.165,-1.533,3.596,2.378
1690202783.165,-1.824,3.933,2.251
