timestamps,X,Y,Z
1690198817.898,-1.951,3.013,3.409
1690198817.898,-2.811,2.871,6.475
1690198817.898,-3.223,2.744,8.703
1690198817.956,-3.424,2.295,9.705
1690198817.956,-3.327,1.974,9.668
1690198817.956,-3.380,1.398,7.836
1690198818.031,-3.237,0.703,5.024
1690198818.031,-3.178,-0.045,1.712
1690198818.031,-3.492,-0.194,-1.555
1690198818.061,-3.604,0.232,-4.538
1690198818.061,-3.537,1.338,-6.460
1690198818.061,-3.193,1.757,-6.864
1690198818.121,-3.118,1.443,-6.400
1690198818.121,-2.811,0.755,-5.219
1690198818.121,-2.378,0.292,-3.753
1690198818.183,-1.675,0.935,-2.251
1690198818.183,-1.017,1.062,-1.376
1690198818.183,-0.710,0.905,-1.346
1690198818.244,-0.867,0.950,-1.936
1690198818.244,-0.905,1.234,-2.699
1690198818.244,-1.099,2.071,-2.901
1690198818.289,-1.234,2.879,-2.079
1690198818.289,-1.436,3.282,-0.471
1690198818.289,-2.138,3.649,1.039
1690198818.346,-3.051,4.097,2.340
1690198818.346,-3.843,3.753,3.200
1690198818.346,-4.194,3.051,3.365
1690198818.406,-4.523,2.206,3.409
1690198818.406,-4.411,1.249,2.834
1690198818.406,-4.479,0.695,1.600
1690198818.466,-3.828,0.778,0.688
1690198818.466,-3.260,0.680,0.150
1690198818.466,-2.557,-0.090,-0.239
1690198818.528,-2.221,-1.099,0.247
1690198818.528,-2.467,-1.084,0.613
1690198818.528,-2.550,-0.591,0.553
1690198818.573,-1.832,-0.202,0.987
1690198818.573,-1.480,-0.299,1.293
1690198818.573,-0.830,-0.867,0.733
1690198818.631,-0.733,-1.069,-0.082
1690198818.631,-0.650,-0.202,-0.680
1690198818.631,0.112,0.822,-1.226
1690198818.691,0.187,2.280,-0.411
1690198818.691,-0.553,3.858,0.942
1690198818.691,-1.338,4.755,2.348
1690198818.751,-1.533,5.368,3.372
1690198818.751,-1.981,6.213,4.419
1690198818.751,-1.578,5.750,4.793
1690198818.811,-1.630,4.837,4.501
1690198818.811,-1.563,3.738,4.254
1690198818.811,-1.421,3.110,3.626
1690198818.857,-1.234,2.632,2.901
1690198818.857,-1.436,2.206,2.819
1690198818.857,-1.884,1.944,2.991
1690198818.931,-2.355,1.936,2.961
1690198818.931,-2.550,2.041,2.931
1690198818.931,-2.707,2.183,2.430
1690198818.976,-2.512,2.729,2.056
1690198818.976,-2.393,2.991,1.353
1690198818.976,-2.206,2.879,0.979
1690198819.036,-2.034,2.864,0.688
1690198819.036,-1.622,2.669,0.807
1690198819.036,-1.757,2.415,0.860
1690198819.084,-1.585,2.116,0.942
1690198819.084,-1.705,1.966,1.174
1690198819.084,-1.772,1.779,1.570
1690198819.141,-1.533,1.525,1.839
1690198819.141,-1.682,1.443,1.615
1690198819.141,-1.510,1.450,1.286
1690198819.201,-1.443,1.981,0.979
1690198819.201,-1.465,2.497,1.092
1690198819.201,-1.458,2.819,1.084
1690198819.261,-1.368,2.796,1.323
1690198819.261,-1.473,2.662,1.727
1690198819.261,-1.832,2.520,2.251
1690198819.308,-1.735,2.168,2.422
1690198819.308,-1.974,2.333,2.594
1690198819.308,-1.697,2.168,2.288
1690198819.369,-1.690,2.183,1.779
1690198819.369,-1.443,2.333,1.735
1690198819.369,-1.353,2.034,1.271
1690198819.426,-1.727,2.490,0.957
1690198819.426,-2.138,3.065,0.449
1690198819.426,-2.602,3.694,0.366
1690198819.486,-2.475,3.708,0.262
1690198819.486,-1.914,3.320,0.359
1690198819.486,-1.630,2.998,0.920
1690198819.531,-1.301,3.013,0.852
1690198819.531,-1.406,3.065,1.144
1690198819.531,-1.443,2.856,1.637
1690198819.591,-1.323,2.265,2.505
1690198819.591,-1.092,1.869,2.968
1690198819.591,-1.652,2.041,2.781
1690198819.653,-2.258,2.707,2.385
1690198819.653,-2.034,2.722,2.221
1690198819.653,-1.570,2.123,2.520
1690198819.711,-1.264,0.576,3.118
1690198819.711,-1.563,-0.935,3.477
1690198819.711,-1.765,-1.615,3.634
1690198819.756,-1.077,-0.897,4.643
1690198819.756,-0.135,-0.299,6.692
1690198819.756,0.471,-0.725,8.995
1690198819.816,0.067,-1.293,10.385
1690198819.816,-0.897,-0.621,10.064
1690198819.816,-1.166,0.232,8.374
1690198819.892,-0.800,0.875,6.161
1690198819.892,-0.718,0.658,3.469
1690198819.892,-0.650,0.292,1.099
1690198819.936,-1.338,0.262,-0.591
1690198819.936,-1.854,0.142,-1.047
1690198819.936,-2.004,-0.389,-1.017
1690198819.984,-2.273,-0.830,-0.247
1690198819.984,-2.355,-0.920,0.972
1690198819.984,-2.340,-0.598,2.131
1690198820.041,-2.273,0.650,3.140
1690198820.041,-2.236,2.310,3.895
1690198820.041,-2.108,2.983,3.925
1690198820.101,-1.750,2.819,3.746
1690198820.101,-1.839,2.445,3.671
1690198820.101,-1.608,2.221,3.903
1690198820.164,-1.346,1.922,3.806
1690198820.164,-1.757,2.183,4.015
1690198820.164,-1.450,2.079,3.372
1690198820.221,-1.563,1.772,2.452
1690198820.221,-1.458,1.966,1.570
1690198820.221,-1.772,2.737,0.606
1690198820.266,-1.697,3.320,-0.531
1690198820.266,-2.026,3.611,-1.211
1690198820.266,-2.535,4.008,-1.383
1690198820.326,-3.252,4.770,-1.249
1690198820.326,-4.262,5.368,-1.682
1690198820.326,-5.204,6.101,-1.697
1690198820.386,-5.301,6.228,-1.869
1690198820.386,-4.621,6.123,-1.847
1690198820.386,-4.142,5.824,-1.787
1690198820.448,-3.873,5.623,-1.645
1690198820.448,-3.821,5.181,-1.637
1690198820.448,-3.327,4.269,-1.772
1690198820.507,-2.647,3.993,-1.622
1690198820.507,-2.520,3.768,-0.740
1690198820.507,-2.430,3.566,-0.591
1690198820.551,-2.527,3.589,-0.471
1690198820.551,-3.036,4.329,-0.120
1690198820.551,-2.916,4.531,0.097
1690198820.627,-2.467,4.823,0.120
1690198820.627,-2.953,4.882,0.015
1690198820.627,-3.125,4.509,-0.232
1690198820.671,-2.804,4.157,-0.336
1690198820.671,-2.557,4.112,-0.007
1690198820.671,-2.669,3.746,0.396
1690198820.747,-2.303,3.574,0.688
1690198820.747,-2.602,3.357,1.398
1690198820.747,-2.609,3.297,1.391
1690198820.778,-2.490,2.901,1.555
1690198820.778,-2.303,2.692,1.069
1690198820.778,-2.415,2.849,1.189
1690198820.836,-2.968,2.490,1.622
1690198820.836,-3.058,2.019,2.213
1690198820.836,-2.677,1.936,2.684
1690198820.911,-2.333,2.415,2.452
1690198820.911,-2.108,3.110,1.518
1690198820.911,-2.049,3.290,0.172
1690198820.956,-1.862,3.566,-1.301
1690198820.956,-1.892,3.499,-1.712
1690198820.956,-2.026,3.312,-1.413
1690198821.019,-2.138,2.796,-0.277
1690198821.019,-2.176,2.430,1.054
1690198821.019,-2.333,2.759,2.624
1690198821.061,-2.527,3.118,3.327
1690198821.061,-2.550,3.065,2.789
1690198821.061,-2.400,3.051,1.989
1690198821.121,-1.981,2.759,1.316
1690198821.121,-2.094,2.632,0.650
1690198821.121,-2.236,2.579,0.217
1690198821.183,-2.161,2.497,0.314
1690198821.183,-2.258,2.265,0.703
1690198821.183,-2.333,1.996,1.428
1690198821.241,-2.804,1.847,1.974
1690198821.241,-3.447,2.490,2.400
1690198821.241,-3.163,3.088,2.475
1690198821.289,-2.624,3.993,2.460
1690198821.289,-2.303,4.434,1.884
1690198821.289,-1.966,4.449,1.047
1690198821.346,-2.161,4.254,0.815
1690198821.346,-2.101,4.165,0.516
1690198821.346,-1.847,4.217,-0.060
1690198821.406,-1.899,4.366,-0.793
1690198821.406,-2.146,4.538,-1.533
1690198821.406,-1.989,4.456,-1.862
1690198821.466,-1.944,4.194,-2.101
1690198821.466,-1.772,3.581,-1.114
1690198821.466,-1.652,3.036,-0.172
1690198821.528,-2.228,2.699,0.957
1690198821.528,-2.662,2.325,1.839
1690198821.528,-2.594,2.026,2.707
1690198821.575,-2.355,2.273,2.751
1690198821.575,-1.622,2.490,2.168
1690198821.575,-1.600,2.961,1.705
1690198821.647,-1.877,3.290,1.301
1690198821.647,-2.153,3.320,0.815
1690198821.647,-2.378,3.118,0.254
1690198821.691,-2.490,2.998,0.441
1690198821.691,-2.879,2.961,0.606
1690198821.691,-3.080,3.058,0.650
1690198821.738,-2.856,3.148,0.374
1690198821.738,-2.490,2.923,0.329
1690198821.738,-2.213,2.759,0.725
1690198821.814,-1.735,2.505,1.017
1690198821.814,-1.899,2.445,1.450
1690198821.814,-1.892,2.460,1.465
1690198821.856,-1.877,2.811,1.301
1690198821.856,-1.578,2.968,0.815
1690198821.856,-1.727,3.065,0.650
1690198821.916,-1.301,2.931,0.351
1690198821.916,-1.637,2.826,0.052
1690198821.916,-1.877,2.864,0.097
1690198821.976,-2.183,2.669,-0.314
1690198821.976,-2.295,2.587,-0.396
1690198821.976,-2.512,2.482,0.060
1690198822.023,-2.243,2.348,0.142
1690198822.023,-2.542,2.415,0.307
1690198822.023,-2.722,2.834,0.942
1690198822.084,-2.505,2.677,1.159
1690198822.084,-2.318,2.280,1.166
1690198822.084,-2.460,2.310,0.852
1690198822.141,-2.729,3.118,0.456
1690198822.141,-2.894,3.275,0.224
1690198822.141,-2.452,3.507,0.307
1690198822.201,-2.026,3.327,0.531
1690198822.201,-1.914,3.402,0.576
1690198822.201,-1.877,3.551,0.882
1690198822.246,-2.176,3.537,1.585
1690198822.246,-1.712,3.103,1.652
1690198822.246,-1.779,2.751,1.555
1690198822.307,-1.959,2.452,1.293
1690198822.307,-1.929,2.385,0.830
1690198822.307,-1.727,2.370,0.449
1690198822.369,-1.308,2.370,0.381
1690198822.369,-1.406,2.594,1.122
1690198822.369,-2.049,3.065,1.458
1690198822.426,-2.452,3.088,1.622
1690198822.426,-2.236,3.163,1.862
1690198822.426,-2.221,3.237,1.847
1690198822.486,-2.161,2.968,1.555
1690198822.486,-2.422,2.789,1.069
1690198822.486,-1.936,2.632,0.284
1690198822.531,-1.854,2.639,-0.052
1690198822.531,-1.765,2.594,0.075
1690198822.531,-1.637,2.864,0.464
1690198822.591,-1.548,2.953,0.882
1690198822.591,-2.034,3.260,1.465
1690198822.591,-1.802,3.432,1.772
1690198822.668,-1.705,3.761,1.735
1690198822.668,-1.742,3.828,1.293
1690198822.668,-2.004,4.135,1.428
1690198822.699,-1.854,4.075,1.144
1690198822.699,-1.712,3.776,1.256
1690198822.699,-1.525,3.462,1.211
1690198822.759,-1.622,3.155,1.391
1690198822.759,-1.637,3.013,1.473
1690198822.759,-1.824,3.148,1.593
1690198822.816,-2.004,3.155,1.279
1690198822.816,-1.697,3.170,0.531
1690198822.816,-2.041,3.267,0.135
1690198822.876,-2.071,3.193,0.194
1690198822.876,-2.243,3.140,0.471
1690198822.876,-2.094,3.327,0.875
1690198822.936,-1.817,3.380,1.256
1690198822.936,-1.652,3.170,1.787
1690198822.936,-1.548,2.991,2.191
1690198822.981,-1.854,3.230,2.079
1690198822.981,-2.408,3.454,1.518
1690198822.981,-2.535,3.656,1.144
1690198823.041,-2.071,3.237,0.905
1690198823.041,-1.705,2.624,0.905
1690198823.041,-1.510,2.572,0.920
1690198823.101,-1.196,2.565,1.338
1690198823.101,-1.555,2.751,2.064
1690198823.101,-1.563,3.118,2.422
1690198823.161,-1.495,2.998,2.378
1690198823.161,-1.750,3.208,2.415
1690198823.161,-2.079,3.402,1.959
1690198823.209,-2.400,3.200,1.069
1690198823.209,-1.892,2.886,0.673
1690198823.209,-1.510,2.729,0.045
1690198823.266,-2.049,2.273,-0.187
1690198823.266,-2.176,1.974,0.366
1690198823.266,-1.824,1.630,1.024
1690198823.326,-1.705,2.056,1.824
1690198823.326,-2.251,2.624,2.236
1690198823.326,-2.138,3.095,1.996
1690198823.386,-2.303,3.619,1.525
1690198823.386,-2.288,3.611,1.204
1690198823.386,-2.385,3.290,0.875
1690198823.463,-2.146,2.609,0.404
1690198823.463,-2.034,2.505,0.381
1690198823.463,-2.011,2.415,0.553
1690198823.508,-2.251,2.482,1.069
1690198823.508,-2.437,2.647,1.264
1690198823.508,-2.310,2.707,1.735
1690198823.551,-2.325,2.789,1.966
1690198823.551,-2.565,3.178,1.951
1690198823.551,-2.265,3.103,1.922
1690198823.611,-2.355,2.976,1.996
1690198823.611,-2.094,2.647,1.578
1690198823.611,-2.236,2.460,1.660
1690198823.671,-1.884,2.415,1.503
1690198823.671,-2.168,2.542,1.316
1690198823.671,-2.452,2.744,1.817
1690198823.732,-2.415,3.051,1.443
1690198823.732,-2.236,3.297,1.226
1690198823.732,-2.131,3.365,1.196
1690198823.779,-1.892,3.170,1.144
1690198823.779,-2.243,2.879,0.950
1690198823.779,-2.722,2.744,0.598
1690198823.836,-3.006,3.267,0.404
1690198823.836,-2.894,3.604,0.516
1690198823.836,-2.624,3.626,0.830
1690198823.898,-2.079,3.372,1.024
1690198823.898,-2.191,3.208,1.107
1690198823.898,-2.370,3.312,1.249
1690198823.956,-2.191,3.394,1.099
1690198823.956,-1.899,3.305,0.957
1690198823.956,-2.385,3.409,1.271
1690198824.004,-2.766,3.140,1.211
1690198824.004,-2.781,2.841,0.845
1690198824.004,-2.677,2.669,0.845
1690198824.061,-2.408,2.415,0.972
1690198824.061,-1.966,2.340,0.905
1690198824.061,-2.460,2.422,0.927
1690198824.121,-2.766,2.490,0.882
1690198824.121,-3.110,2.460,0.718
1690198824.121,-2.811,2.901,0.860
1690198824.182,-2.460,3.439,0.807
1690198824.182,-2.325,3.634,0.665
1690198824.182,-2.609,3.701,0.449
1690198824.226,-2.856,3.193,0.636
1690198824.226,-2.751,2.871,0.658
1690198824.226,-2.557,2.677,0.703
1690198824.289,-2.056,2.415,0.508
1690198824.289,-2.288,2.393,0.658
1690198824.289,-2.370,2.325,0.950
1690198824.349,-2.265,2.340,1.069
1690198824.349,-2.019,2.669,1.226
1690198824.349,-2.153,2.923,1.615
1690198824.406,-1.869,2.991,1.368
1690198824.406,-2.221,3.133,1.510
1690198824.406,-2.430,3.245,1.391
1690198824.466,-2.422,3.200,1.241
1690198824.466,-2.482,3.028,0.979
1690198824.466,-2.273,2.497,0.673
1690198824.511,-2.123,2.378,0.583
1690198824.511,-2.086,2.251,0.411
