timestamps,PPG1,PPG2,PPG3
1692229058.482,476.000,132455.000,73311.000
1692229058.482,477.000,132492.000,73332.000
1692229058.482,476.000,132491.000,73302.000
1692229058.482,478.000,132545.000,73312.000
1692229058.482,476.000,132462.000,73297.000
1692229058.482,475.000,132442.000,73231.000
1692229058.571,476.000,132458.000,73236.000
1692229058.571,476.000,132395.000,73223.000
1692229058.571,476.000,132409.000,73229.000
1692229058.571,475.000,132361.000,73245.000
1692229058.571,476.000,132346.000,73200.000
1692229058.571,477.000,132321.000,73217.000
1692229058.663,475.000,132322.000,73226.000
1692229058.663,478.000,132313.000,73212.000
1692229058.663,475.000,132263.000,73232.000
1692229058.663,477.000,132353.000,73212.000
1692229058.663,476.000,132311.000,73221.000
1692229058.663,477.000,132303.000,73193.000
1692229058.754,477.000,132269.000,73228.000
1692229058.754,475.000,132369.000,73200.000
1692229058.754,475.000,132325.000,73207.000
1692229058.754,475.000,132347.000,73243.000
1692229058.754,476.000,132301.000,73226.000
1692229058.754,476.000,132346.000,73231.000
1692229058.856,476.000,132342.000,73215.000
1692229058.856,476.000,132344.000,73239.000
1692229058.856,476.000,132328.000,73236.000
1692229058.856,476.000,132387.000,73246.000
1692229058.856,477.000,132348.000,73221.000
1692229058.856,475.000,132389.000,73240.000
1692229058.947,475.000,132391.000,73263.000
1692229058.947,475.000,132390.000,73241.000
1692229058.947,475.000,132390.000,73249.000
1692229058.947,474.000,132383.000,73250.000
1692229058.947,476.000,132393.000,73254.000
1692229058.947,474.000,132437.000,73250.000
1692229059.036,476.000,132437.000,73244.000
1692229059.036,478.000,132498.000,73257.000
1692229059.036,479.000,132475.000,73289.000
1692229059.036,480.000,132513.000,73282.000
1692229059.036,480.000,132499.000,73298.000
1692229059.036,480.000,132519.000,73302.000
1692229059.141,480.000,132535.000,73326.000
1692229059.141,480.000,132518.000,73295.000
1692229059.141,478.000,132518.000,73297.000
1692229059.141,480.000,132506.000,73268.000
1692229059.141,480.000,132447.000,73253.000
1692229059.141,480.000,132466.000,73215.000
1692229059.231,481.000,132385.000,73207.000
1692229059.231,481.000,132395.000,73219.000
1692229059.231,480.000,132400.000,73196.000
1692229059.231,480.000,132381.000,73195.000
1692229059.231,480.000,132309.000,73198.000
1692229059.231,481.000,132291.000,73179.000
1692229059.321,479.000,132288.000,73198.000
1692229059.321,480.000,132262.000,73156.000
1692229059.321,479.000,132262.000,73194.000
1692229059.321,479.000,132248.000,73178.000
1692229059.321,479.000,132240.000,73168.000
1692229059.321,481.000,132303.000,73205.000
1692229059.411,480.000,132208.000,73151.000
1692229059.411,480.000,132287.000,73154.000
1692229059.411,480.000,132192.000,73158.000
1692229059.411,480.000,132247.000,73171.000
1692229059.411,479.000,132230.000,73177.000
1692229059.411,480.000,132255.000,73148.000
1692229059.516,479.000,132266.000,73146.000
1692229059.516,480.000,132230.000,73154.000
1692229059.516,480.000,132250.000,73161.000
1692229059.516,480.000,132326.000,73158.000
1692229059.516,481.000,132255.000,73181.000
1692229059.516,481.000,132211.000,73149.000
1692229059.606,481.000,132250.000,73157.000
1692229059.606,480.000,132282.000,73179.000
1692229059.606,480.000,132296.000,73173.000
1692229059.606,480.000,132275.000,73188.000
1692229059.606,481.000,132345.000,73180.000
1692229059.606,480.000,132311.000,73217.000
1692229059.697,479.000,132363.000,73206.000
1692229059.697,479.000,132366.000,73197.000
1692229059.697,480.000,132340.000,73214.000
1692229059.697,481.000,132318.000,73224.000
1692229059.697,480.000,132360.000,73207.000
1692229059.697,480.000,132389.000,73204.000
1692229059.788,481.000,132405.000,73214.000
1692229059.788,481.000,132412.000,73216.000
1692229059.788,480.000,132371.000,73178.000
1692229059.788,481.000,132320.000,73128.000
1692229059.788,480.000,132272.000,73138.000
1692229059.788,480.000,132224.000,73094.000
1692229059.891,481.000,132210.000,73081.000
1692229059.891,480.000,132204.000,73079.000
1692229059.891,480.000,132104.000,73094.000
1692229059.891,480.000,132148.000,73075.000
1692229059.891,481.000,132119.000,73075.000
1692229059.891,480.000,132103.000,73056.000
1692229059.982,481.000,132063.000,73067.000
1692229059.982,479.000,132065.000,73041.000
1692229059.982,480.000,131974.000,73039.000
1692229059.982,480.000,132032.000,73037.000
1692229059.982,481.000,132039.000,73040.000
1692229059.982,480.000,131956.000,73025.000
1692229060.073,481.000,131968.000,73040.000
1692229060.073,480.000,131981.000,73028.000
1692229060.073,480.000,131941.000,73032.000
1692229060.073,482.000,131960.000,73054.000
1692229060.073,480.000,131859.000,73033.000
1692229060.073,479.000,131955.000,73049.000
1692229060.161,480.000,131939.000,73046.000
1692229060.161,480.000,131962.000,73027.000
1692229060.161,480.000,131957.000,73042.000
1692229060.161,481.000,131941.000,73046.000
1692229060.161,480.000,131945.000,73063.000
1692229060.161,480.000,132005.000,73051.000
1692229060.266,480.000,131925.000,73062.000
1692229060.266,480.000,131984.000,73064.000
1692229060.266,480.000,131965.000,73062.000
1692229060.266,480.000,131978.000,73059.000
1692229060.266,480.000,131948.000,73053.000
1692229060.266,480.000,131939.000,73048.000
1692229060.372,480.000,132039.000,73091.000
1692229060.372,480.000,131952.000,73068.000
1692229060.372,480.000,132053.000,73103.000
1692229060.372,479.000,132017.000,73116.000
1692229060.372,480.000,132061.000,73143.000
1692229060.372,481.000,132062.000,73125.000
1692229060.446,480.000,132063.000,73098.000
1692229060.446,478.000,132063.000,73102.000
1692229060.446,480.000,131994.000,73078.000
1692229060.446,481.000,131955.000,73033.000
1692229060.446,479.000,131914.000,73014.000
1692229060.446,479.000,131869.000,73008.000
1692229060.536,480.000,131866.000,72964.000
1692229060.536,479.000,131758.000,72987.000
1692229060.536,480.000,131725.000,72999.000
1692229060.536,480.000,131746.000,72998.000
1692229060.536,480.000,131734.000,72988.000
1692229060.536,479.000,131658.000,72979.000
1692229060.643,481.000,131642.000,72991.000
1692229060.643,481.000,131687.000,72973.000
1692229060.643,480.000,131665.000,72973.000
1692229060.643,479.000,131648.000,72999.000
1692229060.643,479.000,131647.000,72994.000
1692229060.643,481.000,131624.000,72976.000
1692229060.731,481.000,131649.000,73025.000
1692229060.731,480.000,131627.000,72981.000
1692229060.731,481.000,131629.000,72998.000
1692229060.731,480.000,131631.000,73010.000
1692229060.731,480.000,131581.000,73011.000
1692229060.731,481.000,131615.000,73011.000
1692229060.821,481.000,131575.000,73014.000
1692229060.821,480.000,131591.000,73051.000
1692229060.821,480.000,131600.000,73036.000
1692229060.821,481.000,131595.000,73054.000
1692229060.821,479.000,131595.000,73054.000
1692229060.821,481.000,131609.000,73073.000
1692229060.911,481.000,131648.000,73072.000
1692229060.911,482.000,131622.000,73116.000
1692229060.911,480.000,131675.000,73104.000
1692229060.911,479.000,131710.000,73115.000
1692229060.911,481.000,131630.000,73120.000
1692229060.911,480.000,131713.000,73114.000
1692229061.016,480.000,131691.000,73144.000
1692229061.016,480.000,131684.000,73143.000
1692229061.016,480.000,131749.000,73171.000
1692229061.016,480.000,131743.000,73168.000
1692229061.016,479.000,131786.000,73204.000
1692229061.016,481.000,131771.000,73154.000
1692229061.107,481.000,131731.000,73177.000
1692229061.107,481.000,131704.000,73179.000
1692229061.107,479.000,131706.000,73139.000
1692229061.107,480.000,131633.000,73079.000
1692229061.107,479.000,131565.000,73095.000
1692229061.107,480.000,131518.000,73068.000
1692229061.196,481.000,131487.000,73060.000
1692229061.196,480.000,131481.000,73042.000
1692229061.196,480.000,131421.000,73091.000
1692229061.196,481.000,131425.000,73076.000
1692229061.196,480.000,131390.000,73085.000
1692229061.196,479.000,131356.000,73051.000
1692229061.286,480.000,131362.000,73054.000
1692229061.286,481.000,131352.000,73054.000
1692229061.286,480.000,131262.000,73086.000
1692229061.286,481.000,131329.000,73094.000
1692229061.286,480.000,131340.000,73084.000
1692229061.286,479.000,131327.000,73086.000
1692229061.391,480.000,131236.000,73075.000
1692229061.391,480.000,131274.000,73076.000
1692229061.391,481.000,131260.000,73110.000
1692229061.391,480.000,131243.000,73104.000
1692229061.391,480.000,131214.000,73089.000
1692229061.391,480.000,131250.000,73122.000
1692229061.481,481.000,131296.000,73128.000
1692229061.481,479.000,131276.000,73142.000
1692229061.481,480.000,131345.000,73124.000
1692229061.481,480.000,131276.000,73142.000
1692229061.481,480.000,131335.000,73190.000
1692229061.481,479.000,131385.000,73175.000
1692229061.586,480.000,131345.000,73194.000
1692229061.586,480.000,131322.000,73218.000
1692229061.586,479.000,131354.000,73213.000
1692229061.586,480.000,131375.000,73253.000
1692229061.586,481.000,131399.000,73221.000
1692229061.586,480.000,131391.000,73226.000
1692229061.662,479.000,131426.000,73258.000
1692229061.662,481.000,131452.000,73279.000
1692229061.662,480.000,131415.000,73287.000
1692229061.662,479.000,131474.000,73314.000
1692229061.662,481.000,131452.000,73287.000
1692229061.662,479.000,131419.000,73255.000
1692229061.767,478.000,131328.000,73213.000
1692229061.767,479.000,131285.000,73203.000
1692229061.767,480.000,131252.000,73182.000
1692229061.767,479.000,131265.000,73150.000
1692229061.767,480.000,131174.000,73174.000
1692229061.767,480.000,131125.000,73167.000
1692229061.856,480.000,131114.000,73138.000
1692229061.856,478.000,131102.000,73147.000
1692229061.856,479.000,131038.000,73140.000
1692229061.856,480.000,131017.000,73139.000
1692229061.856,479.000,131000.000,73131.000
1692229061.856,480.000,131026.000,73149.000
1692229061.946,482.000,131002.000,73162.000
1692229061.946,481.000,131024.000,73185.000
1692229061.946,479.000,130996.000,73186.000
1692229061.946,480.000,131042.000,73179.000
1692229061.946,480.000,131008.000,73188.000
1692229061.946,480.000,131024.000,73197.000
1692229062.051,479.000,130997.000,73171.000
1692229062.051,479.000,130949.000,73197.000
1692229062.051,478.000,131055.000,73220.000
1692229062.051,480.000,130995.000,73206.000
1692229062.051,479.000,131039.000,73224.000
1692229062.051,479.000,131001.000,73260.000
1692229062.141,479.000,131049.000,73264.000
1692229062.141,479.000,131075.000,73252.000
1692229062.141,479.000,131089.000,73277.000
1692229062.141,480.000,131132.000,73295.000
1692229062.141,479.000,131137.000,73312.000
1692229062.141,479.000,131119.000,73326.000
1692229062.231,479.000,131173.000,73318.000
1692229062.231,478.000,131162.000,73347.000
1692229062.231,478.000,131203.000,73367.000
1692229062.231,480.000,131224.000,73390.000
1692229062.231,479.000,131220.000,73393.000
1692229062.231,478.000,131285.000,73404.000
1692229062.321,480.000,131297.000,73431.000
1692229062.321,479.000,131321.000,73430.000
1692229062.321,479.000,131303.000,73402.000
1692229062.321,479.000,131220.000,73365.000
1692229062.321,480.000,131185.000,73333.000
1692229062.321,479.000,131133.000,73320.000
1692229062.413,480.000,131113.000,73304.000
1692229062.413,481.000,131074.000,73294.000
1692229062.413,479.000,131057.000,73295.000
1692229062.413,478.000,131044.000,73300.000
1692229062.413,480.000,130960.000,73299.000
1692229062.413,479.000,130938.000,73283.000
1692229062.516,480.000,130968.000,73275.000
1692229062.516,479.000,130954.000,73304.000
1692229062.516,478.000,130937.000,73264.000
1692229062.516,479.000,130928.000,73274.000
1692229062.516,480.000,130976.000,73292.000
1692229062.516,479.000,130973.000,73315.000
1692229062.606,480.000,130933.000,73290.000
1692229062.606,479.000,130950.000,73316.000
1692229062.606,480.000,130949.000,73284.000
1692229062.606,479.000,130939.000,73323.000
1692229062.606,480.000,130961.000,73301.000
1692229062.606,479.000,130961.000,73297.000
1692229062.696,480.000,130954.000,73352.000
1692229062.696,480.000,130945.000,73336.000
1692229062.696,479.000,130984.000,73353.000
1692229062.696,479.000,131033.000,73381.000
1692229062.696,481.000,131048.000,73335.000
1692229062.696,480.000,131037.000,73396.000
1692229062.787,480.000,131080.000,73385.000
1692229062.787,482.000,131091.000,73398.000
1692229062.787,480.000,131085.000,73399.000
1692229062.787,480.000,131123.000,73436.000
1692229062.787,480.000,131084.000,73431.000
1692229062.787,481.000,131128.000,73481.000
1692229062.891,479.000,131170.000,73467.000
1692229062.891,479.000,131188.000,73503.000
1692229062.891,480.000,131248.000,73514.000
1692229062.891,479.000,131227.000,73526.000
1692229062.891,480.000,131227.000,73526.000
1692229062.891,479.000,131234.000,73505.000
1692229062.981,480.000,131241.000,73477.000
1692229062.981,480.000,131176.000,73475.000
1692229062.981,478.000,131102.000,73432.000
1692229062.981,481.000,131098.000,73450.000
1692229062.981,479.000,131039.000,73409.000
1692229062.981,481.000,131017.000,73428.000
1692229063.072,481.000,131066.000,73386.000
1692229063.072,481.000,131027.000,73396.000
1692229063.072,481.000,130999.000,73418.000
1692229063.072,479.000,130999.000,73381.000
1692229063.072,479.000,130982.000,73381.000
1692229063.072,479.000,130986.000,73405.000
1692229063.161,480.000,130977.000,73388.000
1692229063.161,480.000,130977.000,73401.000
1692229063.161,481.000,130989.000,73406.000
1692229063.161,479.000,131018.000,73406.000
1692229063.161,479.000,130971.000,73420.000
1692229063.161,478.000,131010.000,73423.000
1692229063.266,479.000,130998.000,73416.000
1692229063.266,479.000,131007.000,73419.000
1692229063.266,479.000,130963.000,73430.000
1692229063.266,480.000,131006.000,73433.000
1692229063.266,479.000,131050.000,73443.000
1692229063.266,478.000,131075.000,73447.000
1692229063.358,480.000,131080.000,73481.000
1692229063.358,479.000,131086.000,73484.000
1692229063.358,479.000,131091.000,73495.000
1692229063.358,480.000,131050.000,73503.000
1692229063.358,480.000,131153.000,73520.000
1692229063.358,479.000,131118.000,73494.000
1692229063.447,477.000,131117.000,73535.000
1692229063.447,479.000,131142.000,73532.000
1692229063.447,479.000,131192.000,73530.000
1692229063.447,480.000,131242.000,73538.000
1692229063.447,480.000,131248.000,73556.000
1692229063.447,478.000,131286.000,73547.000
1692229063.537,479.000,131225.000,73571.000
1692229063.537,478.000,131312.000,73596.000
1692229063.537,479.000,131338.000,73554.000
1692229063.537,479.000,131321.000,73594.000
1692229063.537,479.000,131230.000,73551.000
1692229063.537,479.000,131234.000,73493.000
1692229063.642,479.000,131194.000,73465.000
1692229063.642,480.000,131120.000,73476.000
1692229063.642,478.000,131133.000,73461.000
1692229063.642,478.000,131104.000,73458.000
1692229063.642,479.000,131091.000,73457.000
1692229063.642,477.000,131128.000,73450.000
1692229063.731,478.000,131057.000,73475.000
1692229063.731,478.000,131058.000,73472.000
1692229063.731,477.000,131035.000,73418.000
1692229063.731,477.000,131090.000,73460.000
1692229063.731,477.000,131047.000,73475.000
1692229063.731,476.000,131044.000,73464.000
1692229063.821,477.000,131069.000,73467.000
1692229063.821,477.000,131034.000,73472.000
1692229063.821,478.000,131016.000,73483.000
1692229063.821,477.000,131079.000,73496.000
1692229063.821,478.000,131052.000,73488.000
1692229063.821,478.000,131042.000,73491.000
1692229063.912,478.000,131069.000,73474.000
1692229063.912,477.000,131106.000,73492.000
1692229063.912,477.000,131112.000,73503.000
1692229063.912,479.000,131109.000,73509.000
1692229063.912,477.000,131112.000,73516.000
1692229063.912,476.000,131157.000,73530.000
1692229064.017,476.000,131140.000,73539.000
1692229064.017,477.000,131152.000,73554.000
1692229064.017,477.000,131198.000,73566.000
1692229064.017,477.000,131219.000,73554.000
1692229064.017,478.000,131240.000,73565.000
1692229064.017,478.000,131224.000,73582.000
1692229064.106,477.000,131255.000,73576.000
1692229064.106,477.000,131256.000,73597.000
1692229064.106,478.000,131289.000,73598.000
1692229064.106,478.000,131317.000,73628.000
1692229064.106,477.000,131342.000,73614.000
1692229064.106,476.000,131311.000,73620.000
1692229064.196,477.000,131374.000,73611.000
1692229064.196,478.000,131341.000,73582.000
1692229064.196,479.000,131294.000,73551.000
1692229064.196,477.000,131255.000,73535.000
1692229064.196,477.000,131162.000,73514.000
1692229064.196,477.000,131168.000,73537.000
1692229064.302,477.000,131162.000,73526.000
1692229064.302,477.000,131155.000,73476.000
1692229064.302,477.000,131123.000,73483.000
1692229064.302,477.000,131148.000,73508.000
1692229064.302,477.000,131097.000,73479.000
1692229064.302,475.000,131097.000,73494.000
1692229064.391,476.000,131047.000,73475.000
1692229064.391,476.000,131081.000,73515.000
1692229064.391,477.000,131088.000,73516.000
