timestamps,X,Y,Z
1685715843.288,0.056,0.106,0.996
1685715843.288,0.061,0.106,0.998
1685715843.288,0.066,0.107,0.999
1685715843.350,0.070,0.108,0.998
1685715843.350,0.067,0.106,1.002
1685715843.350,0.064,0.107,0.996
1685715843.406,0.064,0.106,0.992
1685715843.406,0.062,0.104,0.993
1685715843.406,0.061,0.102,0.991
1685715843.466,0.063,0.101,0.994
1685715843.466,0.064,0.101,0.994
1685715843.466,0.063,0.104,0.991
1685715843.526,0.070,0.099,0.992
1685715843.526,0.072,0.102,0.994
1685715843.526,0.072,0.102,0.997
1685715843.573,0.074,0.100,0.995
1685715843.573,0.076,0.097,0.997
1685715843.573,0.071,0.096,0.995
1685715843.635,0.069,0.100,0.993
1685715843.635,0.072,0.100,0.993
1685715843.635,0.071,0.101,0.993
1685715843.692,0.063,0.101,0.992
1685715843.692,0.063,0.106,0.992
1685715843.692,0.057,0.103,0.988
1685715843.766,0.058,0.106,0.987
1685715843.766,0.055,0.102,0.991
1685715843.766,0.057,0.103,0.995
1685715843.796,0.059,0.102,0.990
1685715843.796,0.062,0.104,0.992
1685715843.796,0.065,0.105,0.996
1685715843.861,0.069,0.105,0.995
1685715843.861,0.069,0.105,0.996
1685715843.861,0.072,0.103,0.996
1685715843.916,0.070,0.099,0.996
1685715843.916,0.072,0.102,0.991
1685715843.916,0.073,0.099,0.990
1685715843.976,0.073,0.099,0.992
1685715843.976,0.076,0.102,0.996
1685715843.976,0.070,0.098,0.994
1685715844.036,0.073,0.099,0.988
1685715844.036,0.074,0.099,0.985
1685715844.036,0.073,0.097,0.984
1685715844.081,0.069,0.099,0.988
1685715844.081,0.068,0.100,0.990
1685715844.081,0.076,0.102,0.991
1685715844.145,0.075,0.101,0.994
1685715844.145,0.077,0.102,0.996
1685715844.145,0.074,0.110,0.995
1685715844.201,0.074,0.109,0.999
1685715844.201,0.068,0.110,0.999
1685715844.201,0.063,0.111,1.000
1685715844.261,0.055,0.107,0.993
1685715844.261,0.046,0.110,0.994
1685715844.261,0.038,0.097,0.989
1685715844.307,0.033,0.097,0.993
1685715844.307,0.032,0.099,0.989
1685715844.307,0.037,0.105,0.985
1685715844.366,0.037,0.103,0.991
1685715844.366,0.047,0.106,0.994
1685715844.366,0.054,0.104,0.990
1685715844.431,0.060,0.107,0.991
1685715844.431,0.060,0.101,0.994
1685715844.431,0.059,0.102,0.992
1685715844.475,0.051,0.103,0.996
1685715844.475,0.049,0.106,0.996
1685715844.475,0.043,0.102,0.998
1685715844.531,0.045,0.103,0.995
1685715844.531,0.037,0.104,0.994
1685715844.531,0.042,0.102,0.991
1685715844.591,0.041,0.099,0.991
1685715844.591,0.043,0.101,0.989
1685715844.591,0.053,0.099,0.986
1685715844.651,0.051,0.102,0.997
1685715844.651,0.047,0.100,0.997
1685715844.651,0.039,0.097,0.997
1685715844.713,0.038,0.098,0.998
1685715844.713,0.035,0.102,0.999
1685715844.713,0.034,0.102,0.996
1685715844.759,0.032,0.106,0.994
1685715844.759,0.032,0.107,0.995
1685715844.759,0.031,0.109,0.995
1685715844.817,0.030,0.110,0.992
1685715844.817,0.027,0.110,0.991
1685715844.817,0.026,0.110,0.994
1685715844.876,0.024,0.106,0.996
1685715844.876,0.023,0.111,0.998
1685715844.876,0.022,0.109,1.000
1685715844.936,0.022,0.111,0.998
1685715844.936,0.027,0.113,0.999
1685715844.936,0.022,0.107,0.998
1685715844.986,0.018,0.104,0.997
1685715844.986,0.019,0.106,0.993
1685715844.986,0.016,0.103,0.995
1685715845.041,0.015,0.105,0.994
1685715845.041,0.015,0.099,0.992
1685715845.041,0.009,0.101,0.994
1685715845.101,0.008,0.102,0.997
1685715845.101,0.004,0.100,0.996
1685715845.101,-0.001,0.099,0.993
1685715845.161,-0.005,0.096,1.000
1685715845.161,-0.011,0.095,0.997
1685715845.161,-0.012,0.091,0.998
1685715845.221,-0.017,0.092,0.994
1685715845.221,-0.018,0.089,0.992
1685715845.221,-0.021,0.091,1.000
1685715845.284,-0.025,0.083,0.995
1685715845.284,-0.024,0.085,0.998
1685715845.284,-0.024,0.077,1.001
1685715845.326,-0.027,0.076,0.996
1685715845.326,-0.021,0.070,0.992
1685715845.326,-0.028,0.072,0.993
1685715845.386,-0.025,0.072,0.994
1685715845.386,-0.023,0.066,0.994
1685715845.386,-0.024,0.069,0.991
1685715845.448,-0.023,0.064,0.994
1685715845.448,-0.023,0.066,0.994
1685715845.448,-0.019,0.065,0.991
1685715845.509,-0.023,0.060,0.988
1685715845.509,-0.020,0.063,0.992
1685715845.509,-0.023,0.062,0.998
1685715845.553,-0.018,0.063,0.995
1685715845.553,-0.017,0.062,1.000
1685715845.553,-0.014,0.065,1.000
1685715845.611,-0.010,0.067,1.001
1685715845.611,-0.009,0.065,1.003
1685715845.611,-0.003,0.067,0.995
1685715845.671,-0.003,0.067,0.998
1685715845.671,-0.007,0.061,1.002
1685715845.671,-0.006,0.065,1.003
1685715845.732,-0.010,0.059,0.997
1685715845.732,-0.007,0.063,0.997
1685715845.732,-0.007,0.062,1.000
1685715845.791,-0.012,0.065,0.994
1685715845.791,-0.011,0.064,1.000
1685715845.791,-0.010,0.067,0.991
1685715845.836,-0.011,0.065,0.996
1685715845.836,-0.014,0.070,0.998
1685715845.836,-0.017,0.071,0.997
1685715845.896,-0.021,0.072,0.998
1685715845.896,-0.014,0.070,0.995
1685715845.896,-0.017,0.069,0.996
1685715845.956,-0.021,0.070,0.995
1685715845.956,-0.019,0.075,0.994
1685715845.956,-0.017,0.074,1.002
1685715846.003,-0.020,0.072,1.004
