timestamps,TP9,AF7,AF8,TP10,Right AUX
1688466690.271,-18.555,-28.320,-15.137,-6.836,-63.965
1688466690.275,-26.855,-22.461,-10.742,-11.230,-135.254
1688466690.279,-12.207,-2.930,-2.930,-2.441,-129.883
1688466690.283,-0.977,-9.277,-15.625,-8.789,-122.070
1688466690.287,-0.977,-33.203,-17.090,-11.719,-166.504
1688466690.291,4.395,-26.855,-9.277,-9.766,-14.648
1688466690.295,-6.836,-21.484,-15.137,-5.859,14.160
1688466690.298,-11.719,-31.250,-17.090,-4.883,122.559
1688466690.302,1.465,-28.320,-15.137,-7.812,138.184
1688466690.306,-7.324,-29.785,-16.113,-2.930,-146.973
1688466690.310,-4.395,-33.203,-11.230,10.254,-165.039
1688466690.314,-4.883,-32.715,-14.160,12.207,-64.941
1688466690.318,-22.461,-40.039,-19.043,0.000,-94.727
1688466690.322,-28.320,-40.527,-15.137,-0.977,-176.758
1688466690.326,-17.090,-31.250,-7.812,-11.230,-35.645
1688466690.330,-15.137,-35.156,-17.090,-24.902,248.047
1688466690.334,-13.672,-31.250,-20.020,-20.996,64.453
1688466690.338,-18.555,-25.391,-18.555,-26.855,-116.211
1688466690.342,-22.949,-22.461,-15.625,-31.250,80.566
1688466690.345,-15.625,-16.602,-12.207,-13.672,318.359
1688466690.349,-9.277,-23.438,-20.020,-6.836,-23.926
1688466690.353,-1.953,-24.902,-11.230,-16.602,-254.883
1688466690.357,0.488,-16.113,-7.812,-18.555,-176.758
1688466690.361,-10.254,-25.879,-18.555,-14.648,-216.309
1688466690.363,-6.836,-28.809,-17.090,-12.207,-239.258
1688466690.367,-2.930,-21.484,-24.902,-8.301,-135.742
1688466690.371,-8.301,-30.762,-28.320,-14.160,31.738
1688466690.375,-3.906,-30.762,-23.438,-20.508,4.883
1688466690.379,-9.277,-31.250,-22.949,-12.207,-108.887
1688466690.383,-19.531,-36.621,-25.879,-10.742,-89.844
1688466690.387,-14.648,-26.855,-27.344,-4.395,297.363
1688466690.390,-12.695,-21.973,-26.367,-6.836,436.523
1688466690.394,-22.949,-26.855,-29.297,-22.949,-82.031
1688466690.398,-24.414,-37.598,-33.203,-31.738,-265.137
1688466690.402,-27.832,-32.715,-36.133,-34.180,-149.902
1688466690.406,-50.781,-24.414,-36.133,-34.180,-158.203
1688466690.407,-47.852,-21.484,-25.879,-37.109,-196.777
1688466690.411,-17.578,-18.066,-16.113,-24.902,-111.816
1688466690.415,-9.766,-25.391,-17.578,-2.930,25.879
1688466690.419,-15.625,-22.949,-25.391,-11.719,-90.332
1688466690.423,-28.320,-29.785,-33.691,-31.738,-186.523
1688466690.427,-26.855,-29.785,-20.020,-23.926,-37.598
1688466690.431,-3.906,-22.949,-9.766,-3.906,335.938
