timestamps,X,Y,Z
1688639066.294,-0.036,0.064,1.007
1688639066.294,-0.037,0.065,1.003
1688639066.294,-0.037,0.063,0.999
1688639066.357,-0.031,0.062,0.992
1688639066.357,-0.035,0.063,0.994
1688639066.357,-0.035,0.061,0.995
1688639066.403,-0.034,0.063,0.993
1688639066.403,-0.034,0.065,0.996
1688639066.403,-0.033,0.067,1.000
1688639066.459,-0.033,0.070,0.996
1688639066.459,-0.038,0.066,1.003
1688639066.459,-0.036,0.066,0.995
1688639066.519,-0.031,0.068,0.995
1688639066.519,-0.032,0.069,0.998
1688639066.519,-0.034,0.071,0.998
1688639066.579,-0.033,0.069,1.001
1688639066.579,-0.026,0.068,0.997
1688639066.579,-0.028,0.073,0.994
1688639066.640,-0.033,0.067,0.996
1688639066.640,-0.035,0.067,0.995
1688639066.640,-0.035,0.068,0.993
1688639066.700,-0.032,0.068,0.994
1688639066.700,-0.036,0.068,0.995
1688639066.700,-0.037,0.070,0.998
1688639066.747,-0.043,0.073,0.995
1688639066.747,-0.047,0.069,0.993
1688639066.747,-0.051,0.068,0.996
1688639066.806,-0.054,0.071,0.997
1688639066.806,-0.053,0.069,0.994
1688639066.806,-0.055,0.064,0.992
1688639066.864,-0.054,0.063,0.990
1688639066.864,-0.058,0.066,0.988
1688639066.864,-0.059,0.063,0.991
1688639066.913,-0.057,0.067,0.996
1688639066.913,-0.054,0.069,0.997
1688639066.913,-0.056,0.069,1.001
1688639066.969,-0.056,0.075,1.001
1688639066.969,-0.045,0.074,1.000
1688639066.969,-0.046,0.077,0.998
1688639067.029,-0.040,0.079,1.002
1688639067.029,-0.040,0.080,0.998
1688639067.029,-0.039,0.073,0.999
1688639067.089,-0.041,0.079,1.001
1688639067.089,-0.038,0.077,0.997
1688639067.089,-0.040,0.079,0.996
1688639067.164,-0.045,0.078,0.999
1688639067.164,-0.041,0.076,0.992
1688639067.164,-0.037,0.078,0.995
1688639067.198,-0.037,0.079,0.998
1688639067.198,-0.043,0.076,0.995
1688639067.198,-0.043,0.076,1.002
1688639067.269,-0.038,0.084,0.992
1688639067.269,-0.034,0.077,0.991
1688639067.269,-0.038,0.076,0.990
1688639067.314,-0.035,0.074,0.996
1688639067.314,-0.034,0.072,0.995
1688639067.314,-0.032,0.073,0.993
1688639067.361,-0.038,0.071,0.995
1688639067.361,-0.046,0.073,0.993
1688639067.361,-0.059,0.073,0.989
1688639067.419,-0.080,0.080,0.984
1688639067.419,-0.083,0.072,0.966
1688639067.419,-0.060,0.062,0.986
1688639067.482,-0.024,0.065,0.979
1688639067.482,-0.008,0.067,0.983
1688639067.482,-0.001,0.063,0.994
1688639067.539,0.010,0.062,0.998
1688639067.539,0.015,0.064,1.005
1688639067.539,0.017,0.065,1.008
1688639067.599,0.020,0.066,1.019
1688639067.599,0.023,0.065,1.025
1688639067.599,0.032,0.064,1.019
1688639067.644,0.039,0.060,1.009
1688639067.644,0.041,0.057,1.002
1688639067.644,0.043,0.054,0.995
1688639067.719,0.044,0.052,0.988
1688639067.719,0.038,0.055,0.989
1688639067.719,0.035,0.055,0.991
1688639067.764,0.036,0.058,0.996
1688639067.764,0.037,0.056,0.997
1688639067.764,0.042,0.052,1.008
1688639067.824,0.042,0.053,1.001
1688639067.824,0.044,0.049,1.001
1688639067.824,0.051,0.051,1.000
1688639067.884,0.051,0.048,1.001
1688639067.884,0.052,0.047,0.997
1688639067.884,0.053,0.042,0.999
1688639067.930,0.052,0.045,1.000
1688639067.930,0.060,0.049,1.000
1688639067.930,0.061,0.049,1.007
1688639067.993,0.052,0.045,1.008
1688639067.993,0.051,0.045,1.005
1688639067.993,0.048,0.048,1.004
1688639068.049,0.044,0.043,1.000
1688639068.049,0.043,0.043,1.001
1688639068.049,0.041,0.043,0.994
1688639068.109,0.040,0.042,1.003
1688639068.109,0.034,0.042,1.001
1688639068.109,0.034,0.042,0.997
1688639068.154,0.031,0.043,0.997
1688639068.154,0.030,0.042,0.998
1688639068.154,0.037,0.047,0.995
1688639068.214,0.030,0.041,1.005
1688639068.214,0.029,0.044,0.999
1688639068.214,0.028,0.042,1.002
1688639068.278,0.023,0.043,1.008
1688639068.278,0.024,0.044,1.004
1688639068.278,0.026,0.044,1.006
1688639068.323,0.023,0.040,1.001
1688639068.323,0.027,0.042,0.996
1688639068.323,0.019,0.039,0.998
1688639068.394,0.021,0.040,0.995
1688639068.394,0.019,0.043,0.996
1688639068.394,0.015,0.044,1.000
1688639068.439,0.012,0.043,1.003
1688639068.439,0.001,0.044,1.003
1688639068.439,0.002,0.044,0.999
1688639068.499,-0.002,0.045,0.998
1688639068.499,-0.013,0.044,1.001
1688639068.499,-0.011,0.051,0.999
1688639068.561,-0.014,0.047,0.999
1688639068.561,-0.017,0.053,0.997
1688639068.561,-0.016,0.050,0.996
1688639068.607,-0.018,0.052,0.997
1688639068.607,-0.013,0.048,0.993
1688639068.607,-0.016,0.055,0.996
1688639068.667,-0.017,0.056,1.001
1688639068.667,-0.023,0.055,1.001
1688639068.667,-0.026,0.053,1.000
1688639068.724,-0.031,0.056,0.998
1688639068.724,-0.034,0.052,0.998
1688639068.724,-0.035,0.051,0.997
1688639068.785,-0.032,0.051,0.996
1688639068.785,-0.038,0.054,0.997
1688639068.785,-0.042,0.055,0.994
1688639068.833,-0.037,0.055,0.992
1688639068.833,-0.040,0.055,0.990
1688639068.833,-0.044,0.056,0.993
1688639068.889,-0.048,0.057,0.997
1688639068.889,-0.050,0.060,0.999
1688639068.889,-0.051,0.062,1.006
1688639068.951,-0.053,0.062,1.002
1688639068.951,-0.054,0.062,0.997
1688639068.951,-0.050,0.057,0.994
1688639069.009,-0.052,0.061,0.998
1688639069.009,-0.052,0.064,0.992
1688639069.009,-0.054,0.061,0.993
1688639069.069,-0.056,0.066,0.992
1688639069.069,-0.056,0.063,0.997
1688639069.069,-0.056,0.064,0.990
1688639069.118,-0.063,0.063,0.998
1688639069.118,-0.062,0.067,0.997
1688639069.118,-0.063,0.064,0.998
1688639069.174,-0.066,0.066,0.997
1688639069.174,-0.067,0.069,1.000
1688639069.174,-0.068,0.069,0.997
1688639069.236,-0.068,0.066,0.996
1688639069.236,-0.069,0.065,0.994
1688639069.236,-0.072,0.070,0.990
1688639069.294,-0.078,0.072,0.993
1688639069.294,-0.073,0.071,0.995
1688639069.294,-0.074,0.074,0.995
1688639069.357,-0.075,0.071,0.994
1688639069.357,-0.079,0.072,0.995
1688639069.357,-0.072,0.076,0.996
1688639069.417,-0.068,0.071,0.995
1688639069.417,-0.070,0.069,0.995
1688639069.417,-0.073,0.067,0.997
1688639069.461,-0.075,0.070,0.995
1688639069.461,-0.076,0.066,0.997
1688639069.461,-0.073,0.064,0.992
1688639069.519,-0.069,0.064,0.991
1688639069.519,-0.073,0.062,0.993
1688639069.519,-0.069,0.065,0.993
1688639069.579,-0.072,0.065,0.997
1688639069.579,-0.072,0.068,0.998
1688639069.579,-0.071,0.065,0.997
1688639069.640,-0.071,0.063,0.999
1688639069.640,-0.070,0.064,0.999
1688639069.640,-0.069,0.066,0.995
1688639069.700,-0.070,0.066,0.992
1688639069.700,-0.065,0.064,0.998
1688639069.700,-0.066,0.064,0.998
1688639069.744,-0.064,0.063,0.999
1688639069.744,-0.062,0.064,0.995
1688639069.744,-0.072,0.068,1.003
1688639069.804,-0.073,0.069,0.998
1688639069.804,-0.076,0.066,0.999
1688639069.804,-0.079,0.066,0.996
1688639069.863,-0.084,0.065,1.002
1688639069.863,-0.091,0.073,1.000
1688639069.863,-0.092,0.071,0.996
1688639069.913,-0.097,0.072,0.993
1688639069.913,-0.099,0.072,0.987
1688639069.913,-0.108,0.072,0.994
1688639069.969,-0.114,0.080,0.993
1688639069.969,-0.121,0.077,0.990
1688639069.969,-0.140,0.076,0.992
1688639070.029,-0.155,0.078,0.988
1688639070.029,-0.154,0.082,0.980
1688639070.029,-0.145,0.090,0.981
1688639070.089,-0.140,0.093,0.984
1688639070.089,-0.142,0.093,0.991
1688639070.089,-0.135,0.095,0.991
1688639070.149,-0.134,0.095,0.997
1688639070.149,-0.139,0.093,0.996
1688639070.149,-0.140,0.091,0.992
1688639070.198,-0.141,0.089,0.987
1688639070.198,-0.149,0.091,0.984
