timestamps,X,Y,Z
1690986053.636,-2.221,3.776,0.508
1690986053.636,-2.041,3.738,0.628
1690986053.636,-1.869,3.604,0.755
1690986053.684,-2.086,3.357,0.867
1690986053.684,-2.378,3.380,1.024
1690986053.684,-2.505,3.559,1.301
1690986053.742,-2.243,3.409,1.234
1690986053.742,-2.422,3.439,1.660
1690986053.742,-2.318,3.417,1.413
1690986053.801,-2.108,3.492,1.637
1690986053.801,-2.228,3.768,1.555
1690986053.801,-2.191,3.888,0.965
1690986053.846,-2.393,3.948,1.002
1690986053.846,-1.832,4.112,1.069
1690986053.846,-1.690,4.456,1.249
1690986053.906,-1.802,4.202,1.032
1690986053.906,-2.378,4.075,1.204
1690986053.906,-2.594,3.791,1.293
1690986053.955,-2.542,3.432,1.458
1690986053.955,-2.123,3.110,1.271
1690986053.955,-1.817,2.602,1.181
1690986054.011,-1.765,2.624,1.383
1690986054.011,-2.004,2.669,1.174
1690986054.011,-1.779,2.355,1.189
1690986054.071,-1.107,1.892,1.017
1690986054.071,-1.316,1.361,1.151
1690986054.071,-1.802,0.516,1.062
1690986054.131,-1.922,-0.621,0.538
1690986054.131,-1.922,-1.107,0.120
1690986054.131,-1.406,-1.002,-0.284
1690986054.176,-1.398,-0.523,-0.501
1690986054.176,-1.779,0.007,-0.793
1690986054.176,-2.108,0.097,-1.308
1690986054.254,-2.153,0.703,-1.675
1690986054.254,-2.288,1.316,-1.757
1690986054.254,-2.430,1.465,-1.578
1690986054.296,-2.527,1.450,-1.555
1690986054.296,-2.557,1.510,-1.622
1690986054.296,-3.006,1.585,-1.608
1690986054.346,-3.103,1.540,-1.682
1690986054.346,-3.402,1.981,-1.525
1690986054.346,-3.065,2.408,-1.802
1690986054.416,-2.923,3.320,-1.914
1690986054.416,-2.923,3.925,-2.011
1690986054.416,-3.036,4.830,-2.445
1690986054.461,-2.714,5.720,-2.385
1690986054.461,-2.460,6.654,-1.944
1690986054.461,-2.176,6.886,-1.443
1690986054.525,-2.333,6.542,-1.391
1690986054.525,-3.140,5.817,-1.742
1690986054.525,-4.075,5.159,-2.520
1690986054.582,-4.008,5.264,-2.856
1690986054.582,-3.641,5.675,-3.275
1690986054.582,-3.320,6.452,-3.708
1690986054.631,-2.826,7.118,-3.589
1690986054.631,-2.086,7.619,-3.589
1690986054.631,-2.161,8.150,-3.208
1690986054.686,-1.884,8.524,-2.737
1690986054.686,-1.608,8.583,-1.847
1690986054.686,-1.608,8.576,-1.189
1690986054.746,-1.256,8.105,-0.561
1690986054.746,-1.129,7.596,0.404
1690986054.746,-1.159,7.148,1.219
1690986054.808,-1.488,6.849,1.652
1690986054.808,-1.428,6.497,2.168
1690986054.808,-1.077,5.914,2.243
1690986054.869,-0.800,5.548,2.288
1690986054.869,-0.740,4.882,2.318
1690986054.869,-0.583,4.389,2.183
1690986054.912,-0.994,3.634,2.265
1690986054.912,-0.718,2.856,2.086
1690986054.912,-0.538,2.026,1.742
1690986054.986,-0.112,1.017,1.473
1690986054.986,-0.067,1.084,1.406
1690986054.986,0.082,1.054,1.488
1690986055.049,0.127,0.875,1.667
1690986055.049,0.404,0.740,1.690
1690986055.049,0.680,0.598,1.787
1690986055.106,0.194,0.404,1.510
1690986055.106,-0.508,0.381,1.488
1690986055.106,-0.486,0.464,1.787
1690986055.166,-0.082,0.658,1.787
1690986055.166,-0.411,1.054,1.989
1690986055.166,-0.770,1.495,2.258
1690986055.227,-1.495,1.742,2.550
1690986055.227,-1.959,1.832,2.452
1690986055.227,-1.720,2.123,2.295
1690986055.271,-1.563,2.295,2.378
1690986055.271,-1.421,2.198,2.378
1690986055.271,-1.772,2.475,2.527
1690986055.334,-1.518,2.258,2.228
1690986055.334,-1.301,1.899,2.168
1690986055.334,-1.279,1.615,2.161
1690986055.391,-1.039,1.824,2.280
1690986055.391,-0.516,1.877,2.191
1690986055.391,-0.718,2.243,2.452
1690986055.451,-1.107,2.535,2.804
1690986055.451,-1.308,2.557,2.639
1690986055.451,-1.480,2.692,2.714
1690986055.511,-1.428,2.714,2.452
1690986055.511,-1.682,2.594,2.445
1690986055.511,-2.094,2.131,2.318
1690986055.574,-1.966,1.892,2.280
1690986055.574,-2.026,2.056,2.183
1690986055.574,-1.817,2.146,1.914
1690986055.617,-1.720,1.884,1.839
1690986055.617,-2.094,1.817,1.787
1690986055.617,-2.310,1.578,1.824
1690986055.666,-2.221,1.383,1.907
1690986055.666,-2.348,1.174,2.206
1690986055.666,-2.617,1.578,2.415
1690986055.722,-2.594,1.593,2.333
1690986055.722,-2.654,1.391,2.161
1690986055.722,-2.729,1.398,2.049
1690986055.781,-2.370,1.383,1.794
1690986055.781,-2.101,1.264,1.563
1690986055.781,-2.505,1.249,0.942
1690986055.844,-2.243,1.353,0.538
1690986055.844,-2.512,1.204,0.037
1690986055.844,-2.647,1.308,-0.277
1690986055.901,-2.647,1.622,-0.591
1690986055.901,-2.355,1.705,-0.957
1690986055.901,-2.774,1.279,-1.279
1690986055.948,-2.811,1.189,-1.832
1690986055.948,-2.961,0.965,-1.936
1690986055.948,-2.879,0.254,-2.348
1690986056.006,-3.080,-0.643,-2.430
1690986056.006,-2.871,-0.621,-2.460
1690986056.006,-2.901,-0.164,-2.437
1690986056.066,-2.527,-0.441,-2.318
1690986056.066,-2.430,-0.688,-2.041
1690986056.066,-3.125,-0.636,-1.929
1690986056.131,-3.148,-0.374,-2.146
1690986056.131,-3.223,-0.022,-2.408
1690986056.131,-3.065,0.351,-2.123
1690986056.175,-2.662,0.785,-2.535
1690986056.175,-2.729,0.807,-2.669
1690986056.175,-2.707,1.286,-2.796
1690986056.232,-2.400,1.690,-3.469
1690986056.232,-2.587,1.951,-3.791
1690986056.232,-2.340,2.079,-4.254
1690986056.291,-2.041,1.996,-4.867
1690986056.291,-2.265,1.966,-5.488
1690986056.291,-2.408,2.019,-5.750
1690986056.351,-2.310,2.228,-5.966
1690986056.351,-2.026,2.639,-6.026
1690986056.351,-1.480,2.512,-6.236
1690986056.415,-1.720,2.609,-6.475
1690986056.415,-1.189,2.482,-7.088
1690986056.415,-0.755,2.744,-7.335
1690986056.459,-0.531,2.953,-7.716
1690986056.459,-0.127,2.856,-7.970
1690986056.459,0.105,3.394,-8.067
1690986056.521,0.112,3.649,-8.127
1690986056.521,0.224,3.701,-8.359
1690986056.521,0.254,4.097,-8.254
1690986056.576,0.075,4.135,-7.395
1690986056.576,0.172,3.738,-6.991
1690986056.576,0.194,3.634,-6.595
1690986056.636,-0.120,3.566,-5.570
1690986056.636,-0.456,3.694,-5.107
1690986056.636,-0.785,3.761,-4.509
1690986056.701,-1.271,4.090,-3.462
1690986056.701,-1.436,3.925,-2.677
1690986056.701,-2.079,3.888,-2.079
1690986056.742,-2.340,3.783,-1.727
1690986056.742,-2.565,3.566,-1.226
1690986056.742,-2.751,3.088,-0.576
1690986056.801,-2.841,2.901,-0.052
1690986056.801,-2.295,2.378,0.254
1690986056.801,-2.445,2.729,0.643
1690986056.862,-2.221,3.178,0.807
1690986056.862,-2.161,3.604,1.122
1690986056.862,-2.131,3.925,1.338
1690986056.921,-2.505,5.211,2.034
1690986056.921,-2.318,5.892,1.809
1690986056.921,-2.333,6.131,1.951
1690986056.972,-2.662,6.714,2.011
1690986056.972,-2.535,6.811,2.056
1690986056.972,-2.722,6.714,2.049
1690986057.026,-2.864,6.722,1.922
1690986057.026,-2.482,6.572,1.368
1690986057.026,-2.348,6.109,1.480
1690986057.088,-2.422,5.510,1.533
1690986057.088,-2.609,5.189,1.809
1690986057.088,-2.363,4.688,1.944
1690986057.146,-1.989,4.180,2.056
1690986057.146,-2.340,4.269,2.512
1690986057.146,-2.871,4.135,2.594
1690986057.209,-3.200,3.978,2.587
1690986057.209,-3.230,3.851,2.662
1690986057.209,-2.811,3.993,2.998
