timestamps,PPG1,PPG2,PPG3
1690986053.598,901.000,122461.000,78724.000
1690986053.598,902.000,122530.000,78725.000
1690986053.598,900.000,122508.000,78703.000
1690986053.598,902.000,122485.000,78733.000
1690986053.598,900.000,122547.000,78727.000
1690986053.598,899.000,122490.000,78729.000
1690986053.685,901.000,122502.000,78722.000
1690986053.685,901.000,122506.000,78751.000
1690986053.685,901.000,122543.000,78732.000
1690986053.685,899.000,122527.000,78743.000
1690986053.685,902.000,122568.000,78754.000
1690986053.685,900.000,122560.000,78754.000
1690986053.774,902.000,122579.000,78766.000
1690986053.774,900.000,122514.000,78759.000
1690986053.774,898.000,122566.000,78757.000
1690986053.774,900.000,122570.000,78763.000
1690986053.774,899.000,122606.000,78774.000
1690986053.774,898.000,122606.000,78774.000
1690986053.876,900.000,122613.000,78771.000
1690986053.876,897.000,122558.000,78766.000
1690986053.876,897.000,122518.000,78755.000
1690986053.876,898.000,122525.000,78701.000
1690986053.876,899.000,122436.000,78716.000
1690986053.876,898.000,122490.000,78718.000
1690986053.967,897.000,122413.000,78702.000
1690986053.967,898.000,122413.000,78691.000
1690986053.967,897.000,122377.000,78705.000
1690986053.967,896.000,122348.000,78693.000
1690986053.967,895.000,122304.000,78673.000
1690986053.967,897.000,122301.000,78676.000
1690986054.057,895.000,122299.000,78658.000
1690986054.057,896.000,122240.000,78659.000
1690986054.057,896.000,122268.000,78651.000
1690986054.057,895.000,122224.000,78667.000
1690986054.057,896.000,122235.000,78668.000
1690986054.057,896.000,122236.000,78647.000
1690986054.149,895.000,122186.000,78642.000
1690986054.149,895.000,122135.000,78594.000
1690986054.149,895.000,122157.000,78647.000
1690986054.149,894.000,122151.000,78627.000
1690986054.149,895.000,122146.000,78660.000
1690986054.149,895.000,122142.000,78615.000
1690986054.255,894.000,122179.000,78615.000
1690986054.255,896.000,122078.000,78633.000
1690986054.255,898.000,122107.000,78647.000
1690986054.255,899.000,122133.000,78630.000
1690986054.255,899.000,122088.000,78647.000
1690986054.255,897.000,122106.000,78655.000
1690986054.344,900.000,122111.000,78638.000
1690986054.344,902.000,122101.000,78653.000
1690986054.344,899.000,122105.000,78653.000
1690986054.344,901.000,122067.000,78667.000
1690986054.344,902.000,122101.000,78640.000
1690986054.344,904.000,122169.000,78661.000
1690986054.432,903.000,122121.000,78675.000
1690986054.432,903.000,122131.000,78665.000
1690986054.432,902.000,122180.000,78688.000
1690986054.432,904.000,122170.000,78695.000
1690986054.432,903.000,122166.000,78698.000
1690986054.432,905.000,122193.000,78706.000
1690986054.526,903.000,122212.000,78707.000
1690986054.526,903.000,122154.000,78693.000
1690986054.526,903.000,122185.000,78713.000
1690986054.526,901.000,122206.000,78699.000
1690986054.526,904.000,122153.000,78716.000
1690986054.526,904.000,122211.000,78726.000
1690986054.629,903.000,122231.000,78727.000
1690986054.629,907.000,122213.000,78725.000
1690986054.629,902.000,122247.000,78740.000
1690986054.629,905.000,122248.000,78752.000
1690986054.629,904.000,122246.000,78704.000
1690986054.629,904.000,122297.000,78733.000
1690986054.716,906.000,122224.000,78745.000
1690986054.716,905.000,122313.000,78727.000
1690986054.716,906.000,122309.000,78783.000
1690986054.716,907.000,122276.000,78759.000
1690986054.716,905.000,122335.000,78755.000
1690986054.716,904.000,122311.000,78742.000
1690986054.809,905.000,122346.000,78760.000
1690986054.809,904.000,122368.000,78769.000
1690986054.809,902.000,122339.000,78778.000
1690986054.809,903.000,122365.000,78769.000
1690986054.809,903.000,122367.000,78796.000
1690986054.809,903.000,122409.000,78772.000
1690986054.899,900.000,122372.000,78768.000
1690986054.899,898.000,122332.000,78764.000
1690986054.899,900.000,122311.000,78730.000
1690986054.899,897.000,122262.000,78727.000
1690986054.899,899.000,122224.000,78698.000
1690986054.899,899.000,122203.000,78721.000
1690986055.005,898.000,122165.000,78669.000
1690986055.005,897.000,122143.000,78675.000
1690986055.005,895.000,122155.000,78697.000
1690986055.005,895.000,122119.000,78703.000
1690986055.005,894.000,122080.000,78674.000
1690986055.005,896.000,122103.000,78673.000
1690986055.094,894.000,122081.000,78663.000
1690986055.094,895.000,122090.000,78694.000
1690986055.094,897.000,122012.000,78640.000
1690986055.094,895.000,122101.000,78688.000
1690986055.094,895.000,122022.000,78664.000
1690986055.094,895.000,122005.000,78663.000
1690986055.185,894.000,122068.000,78670.000
1690986055.185,896.000,122057.000,78671.000
1690986055.185,896.000,122039.000,78663.000
1690986055.185,897.000,122028.000,78659.000
1690986055.185,894.000,122007.000,78648.000
1690986055.185,898.000,121952.000,78637.000
1690986055.289,895.000,121978.000,78650.000
1690986055.289,896.000,121960.000,78668.000
1690986055.289,898.000,121993.000,78674.000
1690986055.289,897.000,122008.000,78679.000
1690986055.289,897.000,121982.000,78643.000
1690986055.289,897.000,121944.000,78643.000
1690986055.379,895.000,121993.000,78673.000
1690986055.379,896.000,121968.000,78688.000
1690986055.379,897.000,121964.000,78681.000
1690986055.379,896.000,121971.000,78680.000
1690986055.379,898.000,121985.000,78678.000
1690986055.379,897.000,122016.000,78681.000
1690986055.469,896.000,122025.000,78677.000
1690986055.469,896.000,121989.000,78678.000
1690986055.469,896.000,122062.000,78686.000
1690986055.469,894.000,122049.000,78701.000
1690986055.469,896.000,122031.000,78716.000
1690986055.469,892.000,122037.000,78692.000
1690986055.575,894.000,122008.000,78714.000
1690986055.575,893.000,122089.000,78678.000
1690986055.575,892.000,122031.000,78685.000
1690986055.575,893.000,122074.000,78706.000
1690986055.575,893.000,122073.000,78709.000
1690986055.575,895.000,122044.000,78677.000
1690986055.664,894.000,122084.000,78665.000
1690986055.664,893.000,122104.000,78700.000
1690986055.664,894.000,122157.000,78750.000
1690986055.664,894.000,122128.000,78699.000
1690986055.664,894.000,122146.000,78712.000
1690986055.664,894.000,122095.000,78709.000
1690986055.754,894.000,122158.000,78738.000
1690986055.754,895.000,122122.000,78734.000
1690986055.754,895.000,122151.000,78747.000
1690986055.754,894.000,122193.000,78726.000
1690986055.754,894.000,122151.000,78744.000
1690986055.754,894.000,122244.000,78734.000
1690986055.846,895.000,122158.000,78749.000
1690986055.846,894.000,122269.000,78758.000
1690986055.846,892.000,122231.000,78749.000
1690986055.846,896.000,122248.000,78774.000
1690986055.846,895.000,122181.000,78750.000
1690986055.846,894.000,122175.000,78739.000
1690986055.946,894.000,122090.000,78724.000
1690986055.946,891.000,122119.000,78716.000
1690986055.946,895.000,122061.000,78706.000
1690986055.946,894.000,122017.000,78697.000
1690986055.946,895.000,122020.000,78698.000
1690986055.946,895.000,121966.000,78699.000
1690986056.053,895.000,121962.000,78670.000
1690986056.053,898.000,121991.000,78654.000
1690986056.053,897.000,121901.000,78658.000
1690986056.053,898.000,121965.000,78682.000
1690986056.053,900.000,121875.000,78635.000
1690986056.053,901.000,121923.000,78678.000
1690986056.129,902.000,121886.000,78665.000
1690986056.129,902.000,121877.000,78665.000
1690986056.129,902.000,121927.000,78671.000
1690986056.129,903.000,121895.000,78649.000
1690986056.129,903.000,121891.000,78654.000
1690986056.129,904.000,121880.000,78662.000
1690986056.219,907.000,121869.000,78651.000
1690986056.219,908.000,121835.000,78654.000
1690986056.219,905.000,121868.000,78660.000
1690986056.219,909.000,121844.000,78677.000
1690986056.219,908.000,121839.000,78648.000
1690986056.219,910.000,121833.000,78613.000
1690986056.310,911.000,121829.000,78638.000
1690986056.310,913.000,121826.000,78650.000
1690986056.310,912.000,121820.000,78645.000
1690986056.310,914.000,121832.000,78671.000
1690986056.310,916.000,121843.000,78636.000
1690986056.310,920.000,121859.000,78647.000
1690986056.413,919.000,121864.000,78628.000
1690986056.413,922.000,121897.000,78672.000
1690986056.413,923.000,121904.000,78671.000
1690986056.413,924.000,121885.000,78670.000
1690986056.413,928.000,121901.000,78668.000
1690986056.413,928.000,121866.000,78652.000
1690986056.519,931.000,121922.000,78674.000
1690986056.519,933.000,121919.000,78688.000
1690986056.519,934.000,121896.000,78649.000
1690986056.519,937.000,121954.000,78685.000
1690986056.519,939.000,121926.000,78699.000
1690986056.519,940.000,121945.000,78684.000
1690986056.594,942.000,121971.000,78679.000
1690986056.594,945.000,121997.000,78689.000
1690986056.594,945.000,121970.000,78715.000
1690986056.594,948.000,121975.000,78707.000
1690986056.594,950.000,122064.000,78718.000
1690986056.594,953.000,121985.000,78708.000
1690986056.699,957.000,122048.000,78724.000
1690986056.699,958.000,122034.000,78724.000
1690986056.699,959.000,122081.000,78707.000
1690986056.699,961.000,122077.000,78730.000
1690986056.699,962.000,122108.000,78742.000
1690986056.699,964.000,122050.000,78728.000
1690986056.788,965.000,122121.000,78737.000
1690986056.788,964.000,122109.000,78747.000
1690986056.788,965.000,122156.000,78761.000
1690986056.788,965.000,122212.000,78779.000
1690986056.788,968.000,122210.000,78766.000
1690986056.788,968.000,122194.000,78750.000
1690986056.879,969.000,122223.000,78770.000
1690986056.879,967.000,122185.000,78747.000
1690986056.879,968.000,122291.000,78791.000
1690986056.879,968.000,122258.000,78798.000
1690986056.879,970.000,122306.000,78773.000
1690986056.879,970.000,122227.000,78791.000
1690986056.969,971.000,122295.000,78773.000
1690986056.969,966.000,122264.000,78807.000
1690986056.969,968.000,122292.000,78783.000
1690986056.969,966.000,122198.000,78783.000
1690986056.969,963.000,122261.000,78783.000
1690986056.969,966.000,122230.000,78784.000
1690986057.086,964.000,122176.000,78780.000
1690986057.086,965.000,122112.000,78778.000
1690986057.086,965.000,122102.000,78762.000
1690986057.086,960.000,122157.000,78751.000
1690986057.086,962.000,122158.000,78769.000
1690986057.086,962.000,122087.000,78740.000
1690986057.162,959.000,122111.000,78741.000
1690986057.162,961.000,122072.000,78754.000
1690986057.162,960.000,122101.000,78754.000
1690986057.162,959.000,122082.000,78756.000
1690986057.162,960.000,122063.000,78729.000
1690986057.162,958.000,122081.000,78751.000
1690986057.254,958.000,122061.000,78737.000
1690986057.254,955.000,122073.000,78740.000
1690986057.254,953.000,122045.000,78738.000
1690986057.254,954.000,122078.000,78717.000
1690986057.254,954.000,122020.000,78744.000
1690986057.254,953.000,122063.000,78739.000
1690986057.344,954.000,122048.000,78730.000
1690986057.344,951.000,122037.000,78724.000
1690986057.344,954.000,122021.000,78730.000
1690986057.344,952.000,122029.000,78717.000
1690986057.344,950.000,122012.000,78713.000
1690986057.344,953.000,121954.000,78755.000
1690986057.440,951.000,122033.000,78713.000
1690986057.440,953.000,122079.000,78708.000
1690986057.440,951.000,122003.000,78710.000
1690986057.440,951.000,122051.000,78733.000
1690986057.440,953.000,122084.000,78737.000
1690986057.440,949.000,122066.000,78767.000
1690986057.537,953.000,122082.000,78751.000
1690986057.537,951.000,122123.000,78747.000
1690986057.537,951.000,122139.000,78746.000
1690986057.537,950.000,122101.000,78757.000
1690986057.537,950.000,122120.000,78749.000
1690986057.537,950.000,122169.000,78749.000
1690986057.626,948.000,122150.000,78746.000
1690986057.626,949.000,122162.000,78751.000
1690986057.626,946.000,122134.000,78764.000
1690986057.626,948.000,122224.000,78773.000
1690986057.626,949.000,122172.000,78790.000
1690986057.626,946.000,122171.000,78768.000
1690986057.716,950.000,122188.000,78783.000
1690986057.716,947.000,122255.000,78787.000
1690986057.716,950.000,122253.000,78783.000
1690986057.716,948.000,122231.000,78804.000
