timestamps,PPG1,PPG2,PPG3
1690199226.397,605.000,104042.000,66180.000
1690199226.397,602.000,104047.000,66228.000
1690199226.397,604.000,104061.000,66222.000
1690199226.397,602.000,104072.000,66224.000
1690199226.397,604.000,104082.000,66220.000
1690199226.397,603.000,104085.000,66219.000
1690199226.488,603.000,104083.000,66249.000
1690199226.488,604.000,104101.000,66224.000
1690199226.488,603.000,104130.000,66230.000
1690199226.488,604.000,104089.000,66253.000
1690199226.488,602.000,104131.000,66283.000
1690199226.488,604.000,104129.000,66303.000
1690199226.607,602.000,104153.000,66272.000
1690199226.607,606.000,104187.000,66281.000
1690199226.607,601.000,104231.000,66294.000
1690199226.607,606.000,104204.000,66301.000
1690199226.607,606.000,104236.000,66326.000
1690199226.607,604.000,104280.000,66332.000
1690199226.682,605.000,104265.000,66321.000
1690199226.682,602.000,104280.000,66324.000
1690199226.682,606.000,104325.000,66314.000
1690199226.682,603.000,104362.000,66360.000
1690199226.682,603.000,104339.000,66370.000
1690199226.682,603.000,104427.000,66377.000
1690199226.773,603.000,104294.000,66318.000
1690199226.773,604.000,104213.000,66280.000
1690199226.773,601.000,104107.000,66253.000
1690199226.773,603.000,104061.000,66188.000
1690199226.773,603.000,104035.000,66181.000
1690199226.773,605.000,103996.000,66145.000
1690199226.877,601.000,103938.000,66165.000
1690199226.877,603.000,103901.000,66151.000
1690199226.877,600.000,103830.000,66143.000
1690199226.877,601.000,103798.000,66133.000
1690199226.877,604.000,103777.000,66085.000
1690199226.877,601.000,103716.000,66091.000
1690199226.966,604.000,103782.000,66084.000
1690199226.966,601.000,103713.000,66069.000
1690199226.966,601.000,103695.000,66067.000
1690199226.966,603.000,103687.000,66057.000
1690199226.966,603.000,103609.000,66043.000
1690199226.966,603.000,103670.000,66035.000
1690199227.057,599.000,103626.000,66035.000
1690199227.057,602.000,103590.000,66022.000
1690199227.057,602.000,103589.000,66027.000
1690199227.057,603.000,103616.000,66009.000
1690199227.057,601.000,103565.000,66010.000
1690199227.057,603.000,103533.000,66037.000
1690199227.147,603.000,103545.000,65992.000
1690199227.147,601.000,103555.000,66015.000
1690199227.147,602.000,103518.000,65984.000
1690199227.147,600.000,103538.000,66004.000
1690199227.147,604.000,103569.000,65995.000
1690199227.147,600.000,103573.000,65997.000
1690199227.252,601.000,103552.000,65986.000
1690199227.252,601.000,103593.000,65997.000
1690199227.252,602.000,103568.000,66007.000
1690199227.252,602.000,103599.000,66013.000
1690199227.252,600.000,103650.000,66009.000
1690199227.252,602.000,103609.000,66021.000
1690199227.342,601.000,103630.000,66028.000
1690199227.342,604.000,103654.000,66054.000
1690199227.342,601.000,103668.000,66033.000
1690199227.342,601.000,103667.000,66041.000
1690199227.342,602.000,103669.000,66053.000
1690199227.342,601.000,103726.000,66039.000
1690199227.432,602.000,103717.000,66070.000
1690199227.432,600.000,103710.000,66078.000
1690199227.432,602.000,103782.000,66071.000
1690199227.432,600.000,103783.000,66092.000
1690199227.432,601.000,103747.000,66110.000
1690199227.432,601.000,103800.000,66114.000
1690199227.522,599.000,103830.000,66122.000
1690199227.522,602.000,103838.000,66112.000
1690199227.522,598.000,103831.000,66112.000
1690199227.522,602.000,103822.000,66159.000
1690199227.522,601.000,103858.000,66150.000
1690199227.522,603.000,103860.000,66178.000
1690199227.642,601.000,103944.000,66158.000
1690199227.642,602.000,103982.000,66185.000
1690199227.642,603.000,104001.000,66191.000
1690199227.642,601.000,103984.000,66201.000
1690199227.642,603.000,104002.000,66230.000
1690199227.642,598.000,104054.000,66202.000
1690199227.717,603.000,104040.000,66231.000
1690199227.717,601.000,103980.000,66183.000
1690199227.717,601.000,103871.000,66154.000
1690199227.717,600.000,103853.000,66105.000
1690199227.717,599.000,103776.000,66060.000
1690199227.717,602.000,103698.000,66047.000
1690199227.807,599.000,103712.000,65994.000
1690199227.807,600.000,103670.000,65995.000
1690199227.807,599.000,103576.000,65997.000
1690199227.807,600.000,103553.000,65953.000
1690199227.807,598.000,103530.000,65977.000
1690199227.807,599.000,103509.000,65918.000
1690199227.912,599.000,103445.000,65946.000
1690199227.912,599.000,103419.000,65904.000
1690199227.912,600.000,103406.000,65907.000
1690199227.912,598.000,103392.000,65910.000
1690199227.912,602.000,103370.000,65925.000
1690199227.912,599.000,103380.000,65914.000
1690199228.002,598.000,103363.000,65888.000
1690199228.002,600.000,103324.000,65888.000
1690199228.002,599.000,103295.000,65887.000
1690199228.002,601.000,103280.000,65865.000
1690199228.002,599.000,103225.000,65873.000
1690199228.002,601.000,103197.000,65884.000
1690199228.092,599.000,103257.000,65856.000
1690199228.092,602.000,103244.000,65869.000
1690199228.092,600.000,103227.000,65863.000
1690199228.092,599.000,103247.000,65847.000
1690199228.092,600.000,103200.000,65870.000
1690199228.092,599.000,103289.000,65874.000
1690199228.183,600.000,103263.000,65852.000
1690199228.183,598.000,103260.000,65841.000
1690199228.183,601.000,103255.000,65840.000
1690199228.183,599.000,103281.000,65855.000
1690199228.183,599.000,103314.000,65848.000
1690199228.183,601.000,103311.000,65859.000
1690199228.272,599.000,103317.000,65869.000
1690199228.272,602.000,103327.000,65864.000
1690199228.272,599.000,103349.000,65897.000
1690199228.272,601.000,103370.000,65884.000
1690199228.272,601.000,103384.000,65882.000
1690199228.272,599.000,103387.000,65898.000
1690199228.376,600.000,103411.000,65922.000
1690199228.376,601.000,103415.000,65908.000
1690199228.376,601.000,103455.000,65909.000
1690199228.376,599.000,103457.000,65934.000
1690199228.376,603.000,103439.000,65921.000
1690199228.376,600.000,103530.000,65933.000
1690199228.468,601.000,103515.000,65974.000
1690199228.468,599.000,103535.000,65970.000
1690199228.468,600.000,103539.000,65978.000
1690199228.468,603.000,103538.000,65999.000
1690199228.468,598.000,103590.000,65999.000
1690199228.468,602.000,103637.000,66043.000
1690199228.557,599.000,103631.000,66013.000
1690199228.557,603.000,103693.000,66023.000
1690199228.557,600.000,103733.000,66068.000
1690199228.557,601.000,103749.000,66089.000
1690199228.557,601.000,103732.000,66075.000
1690199228.557,599.000,103811.000,66093.000
1690199228.647,602.000,103815.000,66104.000
1690199228.647,600.000,103839.000,66114.000
1690199228.647,601.000,103852.000,66135.000
1690199228.647,599.000,103935.000,66131.000
1690199228.647,604.000,103865.000,66159.000
1690199228.647,601.000,103953.000,66132.000
1690199228.752,601.000,103932.000,66135.000
1690199228.752,603.000,103832.000,66106.000
1690199228.752,600.000,103812.000,66067.000
1690199228.752,602.000,103704.000,66039.000
1690199228.752,598.000,103661.000,66003.000
1690199228.752,603.000,103614.000,65968.000
1690199228.842,598.000,103611.000,65952.000
1690199228.842,598.000,103514.000,65962.000
1690199228.842,600.000,103529.000,65936.000
1690199228.842,599.000,103467.000,65953.000
1690199228.842,602.000,103432.000,65934.000
