timestamps,TP9,AF7,AF8,TP10,Right AUX
1690199226.364,16.602,-19.043,-22.949,21.484,-208.984
1690199226.368,55.176,-18.555,-20.508,142.090,-81.543
1690199226.372,-9.766,-24.414,-23.438,44.434,-37.598
1690199226.376,-99.609,-29.297,-28.809,-150.879,-172.852
1690199226.380,-93.262,-27.344,-31.250,-189.453,-316.406
1690199226.384,0.977,-20.020,-31.738,-8.301,-112.305
1690199226.388,45.410,-15.625,-29.297,141.602,362.793
1690199226.391,-6.836,-20.508,-24.414,61.035,256.348
1690199226.395,-98.633,-24.414,-23.926,-140.137,-112.305
1690199226.399,-112.793,-22.461,-26.855,-200.195,-173.340
1690199226.403,-16.113,-20.996,-24.414,-31.250,40.039
1690199226.407,57.129,-23.926,-22.461,129.395,23.926
1690199226.411,26.367,-38.086,-35.645,90.332,-79.102
1690199226.415,-24.414,-36.133,-33.691,43.945,221.680
1690199226.419,-107.910,-33.691,-34.668,-130.859,185.547
1690199226.422,-116.211,-33.203,-36.621,-207.031,-70.801
1690199226.426,-46.387,-29.785,-35.645,-93.750,-172.363
1690199226.430,35.645,-27.344,-27.832,98.633,113.770
1690199226.434,14.160,-26.367,-25.879,106.445,257.812
1690199226.438,-83.496,-31.250,-33.691,-72.266,-130.859
1690199226.456,-121.582,-33.691,-32.715,-195.801,-277.832
1690199226.460,-48.340,-26.367,-25.879,-101.562,-72.754
1690199226.464,39.062,-29.297,-31.250,86.426,-40.527
1690199226.468,29.785,-31.738,-33.691,111.816,-92.285
1690199226.472,-63.965,-30.273,-32.227,-62.012,-91.309
1690199226.476,-120.605,-31.738,-31.250,-195.801,-28.809
1690199226.480,-67.383,-30.762,-30.762,-119.141,-36.133
1690199226.483,28.320,-26.367,-29.297,70.312,-73.730
1690199226.487,39.062,-24.414,-24.902,125.488,42.480
1690199226.491,-55.664,-31.250,-26.367,-26.855,307.129
1690199226.495,-119.629,-31.738,-28.320,-192.383,8.789
1690199226.499,-65.430,-29.785,-28.320,-148.438,-216.797
1690199226.500,35.645,-32.715,-26.367,52.246,29.297
1690199226.504,61.035,-25.391,-23.926,141.602,152.344
1690199226.508,-20.996,-22.461,-27.832,0.000,-31.250
1690199226.512,-92.285,-24.902,-25.391,-174.316,-255.859
1690199226.516,-58.105,-25.879,-24.902,-151.855,-138.184
1690199226.520,31.738,-28.809,-28.809,39.062,180.176
1690199226.524,60.059,-29.785,-25.879,144.043,176.270
1690199226.527,-19.043,-28.320,-23.926,33.203,14.160
1690199226.531,-103.027,-32.227,-21.484,-142.578,39.062
1690199226.535,-81.055,-33.691,-20.996,-159.668,173.340
1690199226.539,6.836,-32.227,-22.949,6.836,-62.988
1690199226.543,49.805,-31.250,-24.414,138.672,-71.289
1690199226.561,-16.113,-31.250,-26.367,47.363,2.441
1690199226.565,-110.840,-28.809,-26.367,-144.043,-200.684
1690199226.569,-98.145,-28.320,-24.414,-172.852,-291.016
1690199226.573,1.953,-30.273,-27.344,-11.230,-96.191
1690199226.577,58.105,-32.227,-28.809,129.395,142.090
1690199226.581,3.418,-28.320,-26.367,67.871,121.094
1690199226.585,-94.727,-25.879,-29.297,-123.535,-61.523
1690199226.588,-101.074,-26.367,-32.715,-188.477,-203.125
1690199226.592,-7.812,-22.461,-27.344,-31.250,174.805
1690199226.596,52.734,-24.414,-29.297,125.488,233.398
1690199226.600,1.465,-32.227,-31.738,82.520,-50.293
1690199226.604,-89.844,-33.691,-28.320,-98.145,-78.613
1690199226.590,-112.305,-32.227,-27.344,-188.965,-210.449
1690199226.594,-34.180,-31.250,-27.344,-65.918,-215.332
1690199226.598,43.945,-30.273,-31.250,99.609,-23.926
1690199226.602,13.184,-36.133,-34.668,86.914,52.734
1690199226.606,-85.449,-39.062,-26.855,-83.984,-106.934
1690199226.610,-109.863,-32.715,-24.414,-187.988,-210.449
1690199226.614,-38.086,-30.762,-30.273,-82.031,-72.266
1690199226.617,39.551,-26.855,-29.297,100.586,206.543
1690199226.621,25.879,-24.902,-28.809,114.746,216.797
1690199226.625,-62.012,-26.855,-29.785,-60.547,-78.613
1690199226.629,-111.816,-24.902,-27.344,-187.012,-252.441
1690199226.633,-53.223,-28.809,-27.832,-93.750,23.438
1690199226.636,44.434,-26.367,-25.879,102.051,475.098
1690199226.640,46.875,-22.461,-27.344,131.348,274.414
1690199226.644,-51.758,-28.320,-29.785,-53.223,-102.051
1690199226.648,-107.422,-26.367,-29.297,-192.383,-229.004
1690199226.652,-55.664,-24.902,-30.273,-125.977,-258.789
1690199226.656,35.156,-25.879,-25.391,63.965,-97.168
1690199226.660,55.664,-32.715,-20.020,151.367,198.242
1690199226.663,-43.945,-27.832,-22.949,0.488,309.082
1690199226.667,-120.117,-17.090,-28.320,-185.059,-47.363
1690199226.671,-77.148,-18.066,-31.738,-162.598,-264.160
1690199226.675,10.742,-19.531,-39.062,20.508,-102.539
1690199226.679,38.086,-16.602,-40.527,110.840,102.051
