timestamps,PPG1,PPG2,PPG3
1692123625.620,588.000,111718.000,70116.000
1692123625.620,588.000,111726.000,70096.000
1692123625.620,588.000,111752.000,70118.000
1692123625.620,587.000,111723.000,70120.000
1692123625.620,587.000,111752.000,70124.000
1692123625.620,588.000,111761.000,70138.000
1692123625.709,587.000,111782.000,70120.000
1692123625.709,588.000,111801.000,70139.000
1692123625.709,589.000,111787.000,70162.000
1692123625.709,589.000,111777.000,70168.000
1692123625.709,588.000,111846.000,70190.000
1692123625.709,588.000,111873.000,70179.000
1692123625.814,588.000,111833.000,70185.000
1692123625.814,589.000,111856.000,70153.000
1692123625.814,588.000,111875.000,70175.000
1692123625.814,587.000,111887.000,70163.000
1692123625.814,589.000,111876.000,70178.000
1692123625.814,588.000,111857.000,70145.000
1692123625.904,587.000,111847.000,70148.000
1692123625.904,588.000,111813.000,70130.000
1692123625.904,587.000,111849.000,70151.000
1692123625.904,586.000,111816.000,70154.000
1692123625.904,587.000,111778.000,70132.000
1692123625.904,588.000,111809.000,70115.000
1692123625.994,586.000,111768.000,70123.000
1692123625.994,587.000,111814.000,70116.000
1692123625.994,588.000,111768.000,70145.000
1692123625.994,587.000,111757.000,70123.000
1692123625.994,586.000,111733.000,70115.000
1692123625.994,588.000,111759.000,70100.000
1692123626.084,586.000,111756.000,70118.000
1692123626.084,588.000,111776.000,70114.000
1692123626.084,588.000,111769.000,70119.000
1692123626.084,587.000,111746.000,70106.000
1692123626.084,589.000,111758.000,70108.000
1692123626.084,587.000,111794.000,70100.000
1692123626.189,589.000,111792.000,70110.000
1692123626.189,588.000,111788.000,70123.000
1692123626.189,588.000,111739.000,70114.000
1692123626.189,588.000,111787.000,70127.000
1692123626.189,588.000,111821.000,70132.000
1692123626.189,588.000,111790.000,70119.000
1692123626.279,587.000,111794.000,70120.000
1692123626.279,587.000,111831.000,70127.000
1692123626.279,588.000,111812.000,70127.000
1692123626.279,589.000,111819.000,70152.000
1692123626.279,589.000,111821.000,70135.000
1692123626.279,589.000,111834.000,70146.000
1692123626.369,588.000,111888.000,70150.000
1692123626.369,587.000,111869.000,70152.000
1692123626.369,587.000,111843.000,70155.000
1692123626.369,587.000,111879.000,70136.000
1692123626.369,589.000,111893.000,70165.000
1692123626.369,589.000,111879.000,70168.000
1692123626.459,589.000,111888.000,70171.000
1692123626.459,589.000,111935.000,70152.000
1692123626.459,589.000,111944.000,70176.000
1692123626.459,588.000,111961.000,70179.000
1692123626.459,589.000,111962.000,70194.000
1692123626.459,589.000,111939.000,70169.000
1692123626.564,590.000,111990.000,70177.000
1692123626.564,588.000,111972.000,70199.000
1692123626.564,589.000,111984.000,70206.000
1692123626.564,590.000,112028.000,70192.000
1692123626.564,588.000,112013.000,70193.000
1692123626.564,588.000,112020.000,70194.000
1692123626.654,589.000,111971.000,70175.000
1692123626.654,588.000,111953.000,70158.000
1692123626.654,590.000,111957.000,70183.000
1692123626.654,589.000,111989.000,70160.000
1692123626.654,588.000,111972.000,70156.000
1692123626.654,589.000,111937.000,70162.000
1692123626.744,587.000,111925.000,70153.000
1692123626.744,587.000,111925.000,70153.000
1692123626.744,588.000,111950.000,70163.000
1692123626.744,589.000,111932.000,70159.000
1692123626.744,589.000,111907.000,70132.000
1692123626.744,590.000,111918.000,70149.000
1692123626.834,590.000,111888.000,70128.000
1692123626.834,589.000,111861.000,70129.000
1692123626.834,589.000,111940.000,70164.000
1692123626.834,590.000,111916.000,70148.000
1692123626.834,589.000,111895.000,70131.000
1692123626.834,589.000,111906.000,70139.000
1692123626.939,588.000,111915.000,70136.000
1692123626.939,588.000,111928.000,70113.000
1692123626.939,588.000,111927.000,70144.000
1692123626.939,589.000,111888.000,70155.000
1692123626.939,588.000,111901.000,70123.000
1692123626.939,588.000,111922.000,70138.000
1692123627.029,589.000,111892.000,70126.000
1692123627.029,588.000,111893.000,70143.000
1692123627.029,589.000,111960.000,70134.000
1692123627.029,588.000,111922.000,70137.000
1692123627.029,587.000,111992.000,70136.000
1692123627.029,589.000,111931.000,70121.000
1692123627.119,588.000,111976.000,70150.000
1692123627.119,589.000,111942.000,70158.000
1692123627.119,589.000,111946.000,70157.000
1692123627.119,589.000,111971.000,70165.000
1692123627.119,589.000,111978.000,70162.000
1692123627.119,589.000,112003.000,70139.000
1692123627.210,589.000,112018.000,70174.000
1692123627.210,588.000,112004.000,70154.000
1692123627.210,587.000,111985.000,70175.000
1692123627.210,589.000,112038.000,70137.000
1692123627.210,588.000,112017.000,70171.000
1692123627.210,589.000,112033.000,70171.000
1692123627.314,590.000,112069.000,70152.000
1692123627.314,589.000,112068.000,70170.000
1692123627.314,588.000,112105.000,70179.000
1692123627.314,589.000,112116.000,70181.000
1692123627.314,590.000,112066.000,70177.000
1692123627.314,588.000,112079.000,70153.000
1692123627.404,588.000,112083.000,70160.000
1692123627.404,587.000,112030.000,70156.000
1692123627.404,589.000,112018.000,70141.000
1692123627.404,589.000,111979.000,70129.000
1692123627.404,589.000,111986.000,70123.000
1692123627.404,590.000,111970.000,70113.000
1692123627.495,589.000,111983.000,70108.000
1692123627.495,588.000,111937.000,70132.000
1692123627.495,590.000,111980.000,70111.000
1692123627.495,589.000,111938.000,70112.000
1692123627.495,589.000,111928.000,70118.000
1692123627.495,589.000,111938.000,70114.000
1692123627.584,590.000,111886.000,70095.000
1692123627.584,589.000,111917.000,70109.000
1692123627.584,589.000,111931.000,70101.000
1692123627.584,590.000,111879.000,70112.000
1692123627.584,588.000,111922.000,70104.000
1692123627.584,588.000,111880.000,70088.000
1692123627.689,586.000,111926.000,70096.000
1692123627.689,587.000,111905.000,70095.000
1692123627.689,590.000,111873.000,70114.000
1692123627.689,589.000,111923.000,70114.000
1692123627.689,589.000,111898.000,70084.000
1692123627.689,587.000,111887.000,70083.000
1692123627.779,588.000,111906.000,70073.000
1692123627.779,588.000,111872.000,70091.000
1692123627.779,590.000,111916.000,70092.000
1692123627.779,588.000,111918.000,70090.000
1692123627.779,588.000,111941.000,70095.000
1692123627.779,589.000,111919.000,70105.000
1692123627.869,590.000,111944.000,70124.000
1692123627.869,589.000,111892.000,70099.000
1692123627.869,589.000,111944.000,70113.000
1692123627.869,590.000,111934.000,70087.000
1692123627.869,590.000,111997.000,70124.000
1692123627.869,589.000,111938.000,70113.000
1692123627.959,591.000,111986.000,70092.000
1692123627.959,590.000,111992.000,70129.000
1692123627.959,590.000,112009.000,70123.000
1692123627.959,591.000,111965.000,70116.000
1692123627.959,588.000,112038.000,70133.000
1692123627.959,588.000,112008.000,70088.000
1692123628.064,588.000,112043.000,70103.000
1692123628.064,589.000,112052.000,70118.000
1692123628.064,588.000,112032.000,70135.000
1692123628.064,590.000,112068.000,70152.000
1692123628.064,589.000,112080.000,70127.000
1692123628.064,589.000,112062.000,70138.000
1692123628.154,587.000,112085.000,70107.000
1692123628.154,589.000,112077.000,70159.000
