timestamps,TP9,AF7,AF8,TP10,Right AUX
1689185418.909,40.039,-70.801,-7.812,34.668,-84.961
1689185418.913,42.969,-64.941,-3.418,48.340,-168.945
1689185418.917,-15.625,-67.871,-2.441,49.805,-123.535
1689185418.921,-33.691,-61.035,-11.230,26.855,-85.938
1689185418.925,-6.348,-50.293,-19.043,22.461,-155.273
1689185418.929,6.836,-49.805,-19.531,5.859,-79.590
1689185418.933,7.324,-51.270,-16.602,-2.441,146.484
1689185418.936,-18.066,-46.875,-12.695,13.672,13.672
1689185418.940,-7.324,-40.527,-12.695,28.320,-159.180
1689185418.944,9.277,-37.598,-17.578,3.906,-152.344
1689185418.948,1.465,-38.574,-23.438,36.133,95.703
1689185418.952,-3.906,-41.992,-22.949,34.668,479.980
1689185418.954,-18.555,-41.992,-20.020,-18.066,136.719
1689185418.958,-27.344,-43.457,-25.391,-17.578,-252.930
1689185418.962,-8.789,-39.551,-32.715,8.301,-183.105
1689185418.966,0.488,-30.762,-28.320,42.480,-140.137
1689185418.970,38.086,-27.344,-26.855,49.316,-165.527
1689185418.974,45.410,-31.250,-27.832,57.617,-86.914
1689185418.978,-34.180,-37.598,-22.949,-28.809,99.609
1689185418.981,-89.355,-36.621,-19.531,-85.938,26.855
1689185418.985,-37.109,-33.691,-22.461,-23.926,-181.152
1689185418.989,-7.324,-32.227,-27.832,-29.297,-146.484
1689185418.993,-57.129,-36.621,-22.949,-26.855,-24.902
1689185418.997,-62.988,-36.621,-18.555,-20.020,-64.453
1689185418.999,-2.441,-30.273,-25.879,-1.465,-197.266
1689185419.003,10.254,-31.250,-31.738,-13.184,-59.082
1689185419.007,-25.879,-31.250,-21.973,-4.883,89.355
1689185419.011,-19.531,-31.738,-24.902,0.000,-53.711
1689185419.015,-0.488,-26.367,-33.691,2.441,-191.406
1689185419.019,-8.789,-27.344,-26.855,5.859,89.355
1689185419.023,3.906,-37.109,-26.367,-2.441,315.918
1689185419.026,-17.578,-33.691,-25.391,-5.371,28.809
1689185419.030,-47.363,-27.832,-25.879,-38.086,-164.062
1689185419.034,-50.781,-29.785,-34.668,-51.758,-53.711
1689185419.038,-21.973,-34.668,-37.598,1.953,107.910
1689185419.042,-11.230,-36.621,-38.574,31.250,-21.484
1689185419.059,-11.230,-36.133,-40.527,-23.926,-104.492
1689185419.063,-37.109,-38.086,-33.203,-62.500,125.977
1689185419.067,-40.039,-36.133,-34.180,-47.363,179.199
1689185419.071,-20.508,-38.086,-39.062,-45.410,-110.352
1689185419.075,-26.367,-40.527,-32.715,-51.758,-158.691
1689185419.079,-36.621,-40.039,-33.691,-42.480,26.855
1689185419.083,-28.320,-39.062,-39.062,-7.324,98.633
1689185419.086,-20.020,-34.668,-42.480,-17.090,-86.914
1689185419.090,-36.621,-34.180,-42.480,-56.152,-140.137
1689185419.094,-22.949,-37.598,-44.434,-52.246,108.887
1689185419.098,8.301,-36.133,-51.270,-27.832,86.426
1689185419.102,-19.043,-39.551,-48.340,-15.137,-86.914
1689185419.119,-41.992,-46.387,-42.969,-25.391,-76.172
1689185419.123,-32.715,-41.992,-39.062,-31.738,-99.121
1689185419.127,-34.180,-40.527,-37.598,-11.719,-112.305
1689185419.131,-19.531,-41.992,-45.410,-6.836,-116.211
1689185419.135,-2.441,-41.504,-52.246,-12.207,99.609
1689185419.139,-27.344,-41.992,-42.969,-24.414,240.723
1689185419.143,-37.109,-38.574,-30.273,-55.176,-18.066
1689185419.146,-22.949,-37.109,-33.203,-67.871,-154.785
1689185419.150,-39.551,-38.574,-41.016,-58.105,53.223
1689185419.154,-39.551,-35.156,-39.551,-16.602,227.051
1689185419.158,-41.016,-36.133,-36.133,-23.438,-8.301
1689185419.162,-44.922,-37.598,-38.086,-63.965,-238.770
1689185419.149,-30.762,-37.109,-41.504,-74.219,-89.844
1689185419.153,-35.156,-34.180,-42.480,-48.828,-1.953
1689185419.157,-28.320,-32.227,-42.969,-43.457,-206.055
1689185419.161,4.883,-30.762,-38.574,-28.320,-223.633
1689185419.165,-6.348,-29.297,-42.969,-8.301,-162.109
1689185419.169,-26.855,-34.180,-48.340,-42.480,-93.750
1689185419.173,-30.762,-35.156,-39.551,-50.293,-79.102
1689185419.176,-48.828,-31.250,-30.762,-30.273,69.824
1689185419.180,-57.617,-31.738,-28.320,-48.828,110.352
1689185419.184,-48.828,-28.809,-29.297,-48.828,-132.324
1689185419.188,-30.273,-28.320,-30.762,-43.945,-193.848
1689185419.192,1.465,-32.227,-33.691,-36.133,-74.707
1689185419.194,25.879,-30.273,-34.180,-40.039,315.918
1689185419.198,14.648,-29.785,-36.133,-22.461,290.527
1689185419.202,-27.344,-31.250,-36.621,-29.297,-110.840
1689185419.206,-50.293,-30.762,-30.762,-66.406,-142.578
1689185419.210,-52.246,-30.762,-33.203,-68.848,-101.562
1689185419.214,-63.965,-46.387,-34.668,-68.359,32.715
1689185419.218,-68.848,-54.199,-33.691,-67.383,39.062
1689185419.221,-61.035,-26.367,-50.293,-66.895,20.996
1689185419.225,-54.688,-14.160,-57.617,-82.520,170.898
1689185419.229,-60.059,-19.531,-49.805,-96.191,-34.668
1689185419.233,-56.641,-15.625,-54.199,-89.844,-175.781
1689185419.237,-61.523,-14.160,-57.129,-55.176,115.723
1689185419.239,-85.449,-13.184,-59.570,-93.262,208.496
1689185419.243,-116.699,-13.672,-68.359,-149.414,-138.184
1689185419.247,-123.535,-13.184,-69.824,-121.582,-169.434
1689185419.251,-104.980,-17.090,-60.547,-136.230,-75.195
1689185419.255,-113.281,-22.461,-55.664,-142.090,-115.234
1689185419.259,-130.371,-19.043,-56.152,-142.090,-93.262
1689185419.263,-126.953,-20.508,-50.293,-133.301,-58.594
1689185419.266,-83.008,-25.391,-53.711,-114.746,223.633
1689185419.270,-62.012,-28.320,-55.176,-100.586,204.590
1689185419.274,-54.688,-26.855,-43.945,-80.566,-122.559
1689185419.278,-66.895,-20.020,-58.105,-112.793,-149.902
1689185419.282,-145.996,-20.020,-73.242,-132.812,-89.844
1689185419.299,-113.770,-28.320,-57.617,-115.723,-97.168
1689185419.303,-71.289,-29.785,-48.340,-88.379,-186.035
1689185419.307,-69.824,-26.855,-41.016,-74.219,-20.508
1689185419.311,-62.012,-30.762,-37.109,-94.727,70.312
1689185419.315,-74.707,-36.133,-37.109,-90.820,-139.160
1689185419.319,-48.340,-32.715,-35.645,-67.871,-153.809
1689185419.323,-20.508,-27.344,-47.363,-53.711,152.832
1689185419.326,-25.879,-27.344,-46.387,-63.965,321.289
1689185419.330,-39.551,-30.762,-35.645,-92.773,-11.719
1689185419.334,-76.172,-35.156,-34.180,-88.379,-201.172
1689185419.338,-83.496,-35.156,-32.715,-54.688,-4.395
1689185419.342,-47.363,-34.180,-35.156,-27.344,36.621
1689185419.330,-32.227,-39.062,-37.598,-17.578,-107.422
1689185419.334,-36.133,-36.133,-33.203,-6.836,-104.980
1689185419.338,-37.109,-27.344,-33.203,-48.340,117.188
1689185419.342,-7.812,-22.461,-34.668,-69.336,72.754
1689185419.346,-6.836,-23.926,-32.715,-36.621,-154.297
1689185419.350,-28.809,-31.738,-28.809,-25.391,-2.930
1689185419.354,-41.504,-28.320,-29.785,-52.734,146.484
1689185419.357,-71.777,-26.367,-33.691,-63.477,3.418
1689185419.361,-35.645,-28.809,-32.227,-9.277,-173.340
1689185419.365,-1.953,-25.879,-36.133,9.766,-101.074
1689185419.369,-20.996,-34.668,-53.711,-80.566,253.906
1689185419.373,-29.297,-38.086,-48.828,-61.523,166.504
1689185419.374,-43.945,-37.598,-29.785,-18.555,-208.984
1689185419.378,-64.941,-42.480,-32.227,-60.059,-172.363
1689185419.382,-21.973,-43.457,-33.691,-22.461,-109.863
1689185419.386,10.742,-37.598,-28.320,5.371,-84.961
1689185419.390,-41.992,-32.715,-24.414,-18.066,-102.051
1689185419.394,-50.781,-34.180,-21.484,-25.391,0.977
1689185419.398,-37.109,-38.574,-26.367,-28.320,326.660
1689185419.401,-0.488,-32.715,-30.273,-34.180,123.047
1689185419.405,20.996,-30.273,-37.109,-32.227,-170.410
1689185419.409,-13.672,-39.551,-38.574,-21.973,-109.863
1689185419.413,-30.762,-44.922,-26.855,-26.367,6.348
1689185419.417,-8.301,-50.293,-16.602,3.418,-66.406
1689185419.434,6.348,-31.738,-25.879,13.672,-194.824
1689185419.438,-37.109,-9.277,-37.598,-14.648,34.668
1689185419.442,-55.176,-17.090,-34.668,-28.320,93.750
1689185419.446,-59.570,-27.344,-36.621,-55.176,-156.250
1689185419.450,-98.633,-26.855,-49.805,-83.984,-143.066
1689185419.454,-82.520,-23.926,-60.547,-104.004,56.152
1689185419.458,-93.262,-23.438,-54.199,-123.535,88.867
1689185419.461,-130.371,-19.531,-49.805,-130.859,-8.301
1689185419.465,-116.211,-10.742,-56.641,-154.785,-104.004
1689185419.469,-104.492,-9.766,-58.105,-162.109,160.645
1689185419.473,-146.973,-19.531,-55.176,-169.922,220.215
1689185419.477,-148.438,-28.809,-42.969,-141.602,-120.117
1689185419.479,-115.723,-29.297,-37.109,-111.816,-50.781
1689185419.483,-120.605,-24.902,-50.781,-118.652,-11.719
1689185419.487,-107.422,-24.902,-60.547,-118.164,-166.992
1689185419.491,-95.703,-24.414,-50.293,-111.328,-155.273
1689185419.495,-77.148,-32.715,-45.898,-118.164,-2.441
1689185419.499,-89.355,-40.039,-53.223,-134.766,65.918
1689185419.503,-102.539,-33.203,-51.758,-141.602,50.781
1689185419.506,-78.613,-36.133,-43.457,-121.094,-58.594
1689185419.510,-24.902,-36.621,-25.879,-65.430,43.945
1689185419.514,-14.648,-33.691,-21.484,-19.531,381.836
1689185419.518,-23.926,-38.086,-27.832,-33.691,172.852
1689185419.522,-34.180,-36.621,-26.367,-73.242,-153.809
