timestamps,TP9,AF7,AF8,TP10,Right AUX
1692229375.034,-34.180,-21.484,-36.621,-41.504,-82.031
1692229375.038,-32.227,-18.066,-35.645,-40.039,-127.441
1692229375.042,-34.668,-18.066,-35.156,-33.203,-182.617
1692229375.046,-34.180,-18.555,-33.691,-32.715,-156.250
1692229375.050,-30.273,-18.555,-32.227,-33.203,-0.488
1692229375.054,-27.344,-17.090,-30.762,-31.250,88.379
1692229375.058,-32.227,-20.020,-31.738,-29.297,-7.324
1692229375.061,-32.227,-21.484,-32.227,-25.391,-32.715
1692229375.065,-24.902,-23.926,-30.273,-27.344,223.145
1692229375.069,-32.227,-26.367,-27.344,-33.203,297.363
1692229375.073,-37.598,-28.809,-29.297,-36.621,-117.188
1692229375.077,-35.645,-28.809,-30.273,-37.109,-246.094
1692229375.080,-36.133,-20.020,-28.809,-34.668,-54.688
1692229375.084,-30.762,-23.438,-27.832,-32.227,10.742
1692229375.088,-21.484,-28.320,-26.367,-34.668,-97.656
1692229375.092,-25.879,-24.902,-28.809,-40.039,-87.891
1692229375.096,-31.738,-25.879,-24.414,-39.551,-20.020
1692229375.100,-20.508,-20.020,-22.461,-31.738,-72.754
1692229375.104,-13.672,-16.113,-25.879,-31.738,-69.336
1692229375.107,-17.578,-22.949,-27.832,-36.133,20.996
1692229375.111,-21.484,-24.414,-28.320,-35.156,138.672
1692229375.115,-15.137,-14.648,-20.508,-30.762,-128.906
1692229375.119,-5.859,-10.742,-13.184,-22.461,-297.852
1692229375.123,-4.883,-10.742,-15.137,-17.578,-164.062
1692229375.123,-5.859,-10.742,-20.508,-22.949,-91.797
1692229375.127,-11.230,-12.207,-23.438,-29.297,-153.809
1692229375.131,-16.113,-15.625,-22.461,-36.621,-189.453
1692229375.135,-15.625,-19.043,-25.391,-25.879,-108.398
1692229375.139,-20.508,-18.066,-30.273,-19.531,35.645
1692229375.143,-26.855,-16.113,-23.926,-23.926,38.574
1692229375.147,-35.645,-15.625,-22.949,-23.926,-78.613
1692229375.150,-36.133,-16.113,-24.414,-27.344,118.164
1692229375.154,-33.203,-19.531,-25.391,-24.902,456.543
1692229375.158,-33.203,-17.090,-26.367,-24.902,138.672
1692229375.162,-32.715,-19.531,-27.344,-27.344,-135.742
1692229375.166,-37.109,-28.809,-30.273,-25.391,-45.898
1692229375.169,-41.016,-32.227,-33.203,-34.180,-113.281
1692229375.173,-39.062,-28.809,-26.855,-34.668,-195.801
1692229375.177,-29.297,-25.879,-26.855,-29.785,-122.070
1692229375.181,-26.367,-22.461,-32.227,-30.273,-39.062
1692229375.185,-32.227,-21.973,-25.391,-26.367,-87.891
1692229375.189,-34.180,-20.508,-15.625,-26.367,-102.539
1692229375.193,-34.180,-21.973,-19.531,-24.902,-14.160
1692229375.196,-32.715,-31.250,-24.414,-21.973,394.043
1692229375.200,-30.762,-30.273,-22.949,-30.762,215.332
1692229375.204,-34.668,-25.391,-21.484,-35.156,-226.074
1692229375.208,-41.992,-29.297,-24.414,-39.551,-170.898
1692229375.212,-36.621,-29.297,-28.809,-41.016,-162.598
1692229375.214,-24.902,-21.484,-25.879,-26.367,-152.344
1692229375.218,-20.996,-21.484,-22.949,-22.949,-124.512
1692229375.222,-20.508,-26.855,-26.855,-33.203,-90.332
1692229375.226,-20.996,-25.879,-34.180,-34.668,-136.230
1692229375.230,-28.320,-23.438,-34.668,-29.785,-190.430
1692229375.234,-35.645,-31.250,-31.738,-23.438,-98.633
1692229375.238,-32.715,-31.738,-25.879,-15.625,275.391
1692229375.241,-26.367,-19.043,-19.531,-18.555,280.762
1692229375.245,-27.832,-13.672,-20.996,-28.809,-92.285
1692229375.249,-35.156,-17.090,-22.949,-36.133,-142.090
1692229375.253,-38.086,-23.926,-23.438,-26.855,139.648
1692229375.257,-29.785,-26.855,-29.785,-21.484,176.270
1692229375.259,-24.902,-20.996,-32.715,-32.227,-160.156
1692229375.263,-30.762,-15.625,-28.809,-37.109,-125.000
1692229375.267,-29.297,-12.695,-21.973,-35.156,-54.199
1692229375.271,-28.809,-12.695,-18.555,-35.645,-133.789
1692229375.275,-26.855,-12.695,-18.555,-32.227,-166.992
1692229375.279,-20.020,-12.207,-15.137,-23.438,46.387
