timestamps,X,Y,Z
1688665374.835,-2.064,3.477,0.636
1688665374.835,-1.907,3.312,0.665
1688665374.835,-2.445,3.267,0.965
1688665374.882,-2.303,3.065,0.912
1688665374.882,-2.527,3.095,1.039
1688665374.882,-2.490,3.178,1.017
1688665374.938,-2.138,3.223,1.084
1688665374.938,-1.794,3.507,1.032
1688665374.938,-1.712,3.282,0.927
1688665374.999,-1.839,3.230,0.725
1688665374.999,-1.757,3.140,0.793
1688665374.999,-1.832,3.335,0.920
1688665375.058,-2.161,3.350,1.047
1688665375.058,-1.907,3.013,1.122
1688665375.058,-2.004,2.774,1.323
1688665375.108,-2.310,2.759,0.867
1688665375.108,-2.280,2.445,0.680
1688665375.108,-2.437,2.692,0.508
1688665375.179,-2.841,2.826,0.426
1688665375.179,-2.617,2.856,0.269
1688665375.179,-2.400,2.976,0.015
1688665375.223,-2.071,2.953,0.097
1688665375.223,-2.071,2.714,0.389
1688665375.223,-2.131,2.729,0.523
1688665375.284,-2.340,2.729,0.867
1688665375.284,-2.236,2.445,0.987
1688665375.284,-2.445,2.520,1.279
1688665375.329,-2.557,2.624,1.107
1688665375.329,-2.236,2.662,1.166
1688665375.329,-1.989,2.482,1.054
1688665375.392,-1.899,2.236,0.972
1688665375.392,-2.198,2.565,0.875
1688665375.392,-2.168,3.118,1.234
1688665375.448,-1.802,3.387,1.002
1688665375.448,-1.697,3.551,0.920
1688665375.448,-1.899,3.978,0.979
1688665375.498,-2.094,3.791,0.576
1688665375.498,-2.265,3.477,0.733
1688665375.498,-2.415,3.522,0.673
1688665375.554,-2.295,3.439,0.277
1688665375.554,-2.251,3.305,0.232
1688665375.554,-2.288,2.983,0.434
1688665375.614,-2.228,2.774,0.359
1688665375.614,-2.460,2.781,0.606
1688665375.614,-2.408,3.193,0.449
1688665375.677,-2.116,3.163,0.471
1688665375.677,-2.034,3.073,0.740
1688665375.677,-1.488,2.826,0.875
1688665375.734,-1.316,2.834,1.301
1688665375.734,-1.585,2.856,1.892
1688665375.734,-1.675,2.565,1.899
1688665375.794,-1.847,2.527,1.727
1688665375.794,-1.862,2.684,1.907
1688665375.794,-1.765,3.006,1.600
1688665375.839,-2.026,3.148,1.122
1688665375.839,-2.146,3.641,1.077
1688665375.839,-2.041,3.350,0.479
1688665375.898,-1.907,3.065,0.546
1688665375.898,-2.041,2.953,0.650
1688665375.898,-2.123,2.946,0.523
1688665375.960,-2.243,2.826,0.733
1688665375.960,-2.303,2.699,0.920
1688665375.960,-2.153,2.557,1.122
1688665376.007,-2.363,2.849,0.987
1688665376.007,-1.914,3.110,1.099
1688665376.007,-1.839,3.006,1.540
1688665376.064,-1.705,2.961,1.316
1688665376.064,-2.056,3.095,1.697
1688665376.064,-1.869,3.036,1.181
1688665376.124,-1.473,2.946,1.032
1688665376.124,-1.608,3.215,1.540
1688665376.124,-1.750,3.492,1.443
1688665376.183,-1.922,3.312,1.047
1688665376.183,-1.907,2.998,0.755
1688665376.183,-2.206,2.931,0.942
1688665376.260,-2.348,2.751,0.800
1688665376.260,-2.422,2.393,0.621
1688665376.260,-2.542,2.422,0.127
1688665376.290,-2.206,2.251,-0.127
1688665376.290,-2.295,2.520,-0.247
1688665376.290,-2.288,2.565,-0.269
1688665376.348,-2.168,2.520,-0.090
1688665376.348,-1.884,2.617,0.224
1688665376.348,-1.757,2.751,0.479
1688665376.410,-1.181,2.647,0.912
1688665376.410,-1.563,2.572,1.540
1688665376.410,-1.936,2.445,1.809
1688665376.469,-1.862,2.759,2.071
1688665376.469,-1.936,2.737,2.467
1688665376.469,-2.348,2.976,2.101
1688665376.517,-2.318,3.118,1.533
1688665376.517,-2.079,3.155,1.241
1688665376.517,-2.146,3.342,0.755
1688665376.573,-1.892,3.080,0.120
1688665376.573,-2.079,3.208,-0.090
1688665376.573,-2.348,2.991,0.015
1688665376.634,-2.677,2.976,0.553
1688665376.634,-2.408,2.983,0.658
1688665376.634,-2.535,3.103,0.755
1688665376.695,-2.363,2.983,0.606
1688665376.695,-2.206,2.938,0.800
1688665376.695,-2.056,2.692,1.159
1688665376.757,-2.430,3.080,1.436
1688665376.757,-2.258,3.200,1.271
1688665376.757,-2.325,3.634,1.092
1688665376.802,-2.183,4.112,0.770
1688665376.802,-1.779,4.396,0.710
1688665376.802,-1.548,4.396,0.755
1688665376.859,-1.907,4.299,0.875
1688665376.859,-1.862,4.194,0.755
1688665376.859,-2.280,4.000,0.733
1688665376.918,-2.348,3.791,0.793
1688665376.918,-2.385,3.866,0.688
1688665376.918,-2.393,3.357,0.665
1688665376.980,-2.348,3.312,0.673
1688665376.980,-2.594,3.230,0.508
1688665376.980,-2.617,3.372,0.643
1688665377.040,-2.123,3.335,0.314
1688665377.040,-1.907,3.671,0.449
1688665377.040,-1.458,3.708,0.822
1688665377.099,-1.391,3.589,1.062
1688665377.099,-1.503,3.215,1.413
1688665377.099,-1.406,3.178,1.652
1688665377.143,-1.675,3.043,1.892
1688665377.143,-1.772,3.036,1.750
1688665377.143,-2.400,3.125,1.622
