timestamps,X,Y,Z
1685719450.532,-0.210,0.216,0.964
1685719450.532,-0.213,0.211,0.958
1685719450.532,-0.219,0.212,0.953
1685719450.593,-0.216,0.214,0.955
1685719450.593,-0.216,0.213,0.957
1685719450.593,-0.214,0.204,0.953
1685719450.650,-0.215,0.210,0.947
1685719450.650,-0.214,0.212,0.953
1685719450.650,-0.219,0.213,0.962
1685719450.711,-0.220,0.217,0.961
1685719450.711,-0.211,0.214,0.953
1685719450.711,-0.215,0.215,0.955
1685719450.756,-0.214,0.216,0.952
1685719450.756,-0.214,0.216,0.955
1685719450.756,-0.214,0.218,0.961
1685719450.817,-0.207,0.219,0.961
1685719450.817,-0.207,0.216,0.959
1685719450.817,-0.199,0.220,0.960
1685719450.864,-0.199,0.224,0.964
1685719450.864,-0.197,0.219,0.959
1685719450.864,-0.198,0.223,0.961
1685719450.925,-0.197,0.221,0.961
1685719450.925,-0.197,0.223,0.958
1685719450.925,-0.196,0.223,0.953
1685719450.981,-0.209,0.218,0.962
1685719450.981,-0.217,0.219,0.949
1685719450.981,-0.217,0.211,0.956
1685719451.040,-0.214,0.213,0.957
1685719451.040,-0.212,0.214,0.952
1685719451.040,-0.208,0.217,0.952
1685719451.103,-0.204,0.217,0.961
1685719451.103,-0.204,0.212,0.953
1685719451.103,-0.202,0.220,0.953
1685719451.149,-0.204,0.220,0.949
1685719451.149,-0.200,0.223,0.964
1685719451.149,-0.201,0.218,0.964
1685719451.206,-0.201,0.223,0.960
1685719451.206,-0.202,0.219,0.955
1685719451.206,-0.205,0.221,0.960
1685719451.266,-0.204,0.224,0.956
1685719451.266,-0.206,0.223,0.955
1685719451.266,-0.211,0.220,0.955
1685719451.325,-0.213,0.220,0.960
1685719451.325,-0.215,0.219,0.961
1685719451.325,-0.210,0.221,0.952
1685719451.385,-0.207,0.217,0.952
1685719451.385,-0.208,0.218,0.952
1685719451.385,-0.212,0.216,0.954
1685719451.433,-0.212,0.216,0.955
1685719451.433,-0.206,0.219,0.955
1685719451.433,-0.199,0.223,0.962
1685719451.491,-0.202,0.221,0.960
1685719451.491,-0.201,0.221,0.955
1685719451.491,-0.204,0.220,0.955
1685719451.550,-0.207,0.222,0.956
1685719451.550,-0.207,0.225,0.956
1685719451.550,-0.203,0.222,0.962
1685719451.610,-0.204,0.227,0.963
1685719451.610,-0.198,0.227,0.956
1685719451.610,-0.201,0.224,0.953
1685719451.661,-0.203,0.228,0.958
1685719451.661,-0.203,0.225,0.962
1685719451.661,-0.206,0.221,0.961
1685719451.716,-0.203,0.221,0.947
1685719451.716,-0.201,0.222,0.948
1685719451.716,-0.206,0.221,0.955
1685719451.776,-0.208,0.223,0.957
1685719451.776,-0.202,0.225,0.959
1685719451.776,-0.196,0.228,0.960
1685719451.850,-0.195,0.229,0.959
1685719451.850,-0.197,0.226,0.961
1685719451.850,-0.192,0.230,0.960
1685719451.895,-0.188,0.229,0.954
1685719451.895,-0.191,0.230,0.949
1685719451.895,-0.195,0.234,0.961
1685719451.956,-0.198,0.234,0.966
1685719451.956,-0.204,0.234,0.953
1685719451.956,-0.209,0.226,0.954
1685719452.000,-0.213,0.228,0.959
1685719452.000,-0.204,0.226,0.956
1685719452.000,-0.208,0.229,0.954
1685719452.061,-0.198,0.229,0.959
