timestamps,X,Y,Z
1689807015.729,-0.013,-0.022,0.998
1689807015.729,-0.018,-0.017,1.000
1689807015.729,-0.018,-0.021,1.004
1689807015.786,-0.017,-0.028,1.008
1689807015.786,-0.014,-0.022,0.999
1689807015.786,-0.012,-0.019,1.002
1689807015.846,-0.017,-0.024,1.007
1689807015.846,-0.015,-0.021,1.006
1689807015.846,-0.013,-0.023,0.996
1689807015.906,-0.012,-0.022,0.995
1689807015.906,-0.011,-0.020,0.996
1689807015.906,-0.012,-0.022,1.000
1689807015.951,-0.013,-0.024,0.997
1689807015.951,-0.012,-0.024,1.006
1689807015.951,-0.012,-0.026,0.998
1689807016.012,-0.012,-0.026,1.001
1689807016.012,-0.010,-0.025,1.007
1689807016.012,-0.009,-0.024,1.005
1689807016.071,-0.009,-0.026,1.004
1689807016.071,-0.012,-0.024,1.000
1689807016.071,-0.013,-0.022,1.000
1689807016.131,-0.015,-0.022,0.999
1689807016.131,-0.017,-0.021,0.997
1689807016.131,-0.020,-0.025,0.999
1689807016.178,-0.020,-0.026,0.996
1689807016.178,-0.019,-0.024,1.003
1689807016.178,-0.015,-0.026,0.998
1689807016.240,-0.016,-0.027,0.997
1689807016.240,-0.016,-0.023,0.999
1689807016.240,-0.019,-0.023,1.004
1689807016.296,-0.017,-0.029,1.006
1689807016.296,-0.017,-0.025,0.995
1689807016.296,-0.019,-0.027,1.001
1689807016.356,-0.020,-0.023,1.005
1689807016.356,-0.019,-0.022,1.008
1689807016.356,-0.018,-0.019,1.003
1689807016.402,-0.022,-0.022,0.990
1689807016.402,-0.023,-0.022,0.990
1689807016.402,-0.022,-0.022,0.996
1689807016.463,-0.023,-0.017,0.996
1689807016.463,-0.025,-0.018,1.005
1689807016.463,-0.022,-0.017,0.997
1689807016.525,-0.026,-0.021,0.999
1689807016.525,-0.027,-0.020,1.006
1689807016.525,-0.027,-0.020,1.003
1689807016.581,-0.024,-0.022,1.002
1689807016.581,-0.024,-0.023,0.997
1689807016.581,-0.027,-0.021,0.996
1689807016.640,-0.028,-0.020,0.998
1689807016.640,-0.031,-0.021,0.998
1689807016.640,-0.032,-0.022,1.000
1689807016.686,-0.033,-0.020,1.004
1689807016.686,-0.036,-0.015,1.001
1689807016.686,-0.035,-0.021,0.999
1689807016.762,-0.037,-0.015,1.001
1689807016.762,-0.042,-0.019,0.998
1689807016.762,-0.041,-0.021,1.008
1689807016.809,-0.037,-0.020,1.006
1689807016.809,-0.035,-0.019,0.994
1689807016.809,-0.039,-0.017,1.002
1689807016.855,-0.035,-0.017,1.008
1689807016.855,-0.033,-0.023,1.007
1689807016.855,-0.034,-0.014,1.002
1689807016.926,-0.036,-0.021,0.995
1689807016.926,-0.036,-0.020,0.994
1689807016.926,-0.036,-0.019,0.996
1689807016.971,-0.035,-0.022,0.996
1689807016.971,-0.038,-0.027,1.004
1689807016.971,-0.038,-0.024,0.996
1689807017.031,-0.040,-0.022,1.000
1689807017.031,-0.040,-0.021,1.001
1689807017.031,-0.040,-0.022,1.005
1689807017.092,-0.038,-0.023,1.004
1689807017.092,-0.040,-0.023,1.001
1689807017.092,-0.037,-0.020,1.002
1689807017.151,-0.040,-0.024,0.998
1689807017.151,-0.038,-0.018,0.997
1689807017.151,-0.041,-0.024,1.000
1689807017.196,-0.041,-0.020,1.000
1689807017.196,-0.043,-0.021,1.001
1689807017.196,-0.042,-0.024,0.996
1689807017.256,-0.045,-0.021,1.001
1689807017.256,-0.046,-0.021,1.003
1689807017.256,-0.046,-0.026,1.004
1689807017.316,-0.045,-0.024,1.003
1689807017.316,-0.038,-0.020,0.993
1689807017.316,-0.042,-0.022,1.002
1689807017.365,-0.038,-0.022,1.007
1689807017.365,-0.038,-0.026,1.007
1689807017.365,-0.041,-0.023,1.005
1689807017.421,-0.039,-0.021,0.994
1689807017.421,-0.043,-0.025,0.990
1689807017.421,-0.043,-0.027,0.998
1689807017.481,-0.042,-0.024,0.995
1689807017.481,-0.049,-0.027,1.005
1689807017.481,-0.045,-0.027,1.000
1689807017.541,-0.048,-0.032,1.001
1689807017.541,-0.045,-0.030,1.002
1689807017.541,-0.045,-0.033,1.005
1689807017.601,-0.047,-0.032,1.002
1689807017.601,-0.046,-0.031,1.001
1689807017.601,-0.047,-0.034,0.998
1689807017.649,-0.052,-0.034,0.998
1689807017.649,-0.054,-0.041,0.996
1689807017.649,-0.057,-0.042,0.998
1689807017.707,-0.059,-0.044,0.993
1689807017.707,-0.057,-0.043,0.995
1689807017.707,-0.056,-0.045,0.992
1689807017.766,-0.050,-0.035,0.998
1689807017.766,-0.048,-0.041,1.004
1689807017.766,-0.048,-0.039,1.002
1689807017.826,-0.049,-0.040,1.005
1689807017.826,-0.051,-0.038,0.995
1689807017.826,-0.052,-0.038,1.000
1689807017.887,-0.055,-0.035,1.002
1689807017.887,-0.056,-0.037,1.000
1689807017.887,-0.059,-0.036,0.994
1689807017.934,-0.062,-0.033,0.992
1689807017.934,-0.060,-0.035,0.990
1689807017.934,-0.057,-0.031,1.000
1689807017.991,-0.060,-0.037,0.998
1689807017.991,-0.059,-0.034,1.006
1689807017.991,-0.058,-0.037,0.997
1689807018.051,-0.058,-0.037,1.002
1689807018.051,-0.055,-0.036,1.003
1689807018.051,-0.051,-0.032,1.003
1689807018.111,-0.047,-0.033,1.001
1689807018.111,-0.047,-0.031,0.999
1689807018.111,-0.050,-0.035,0.998
1689807018.171,-0.054,-0.035,0.998
1689807018.171,-0.058,-0.033,0.997
1689807018.171,-0.059,-0.032,0.998
1689807018.220,-0.060,-0.037,1.000
1689807018.220,-0.060,-0.036,0.999
1689807018.220,-0.057,-0.035,0.999
1689807018.276,-0.051,-0.033,0.999
1689807018.276,-0.051,-0.033,1.003
1689807018.276,-0.049,-0.040,1.005
1689807018.336,-0.044,-0.040,1.000
1689807018.336,-0.044,-0.036,0.996
1689807018.336,-0.039,-0.037,1.009
1689807018.381,-0.045,-0.039,1.009
1689807018.381,-0.045,-0.038,1.007
1689807018.381,-0.047,-0.037,0.994
1689807018.444,-0.050,-0.035,0.990
1689807018.444,-0.049,-0.039,0.989
1689807018.444,-0.046,-0.042,0.995
1689807018.501,-0.045,-0.041,0.998
1689807018.501,-0.045,-0.044,1.003
1689807018.501,-0.045,-0.038,0.997
1689807018.561,-0.042,-0.034,1.003
1689807018.561,-0.042,-0.034,1.006
1689807018.561,-0.045,-0.037,1.006
1689807018.620,-0.047,-0.035,1.002
1689807018.620,-0.050,-0.035,0.999
1689807018.620,-0.050,-0.037,1.000
1689807018.666,-0.049,-0.038,0.999
1689807018.666,-0.048,-0.037,0.996
1689807018.666,-0.053,-0.033,0.995
1689807018.730,-0.057,-0.033,0.996
1689807018.730,-0.056,-0.038,0.997
1689807018.730,-0.055,-0.039,0.998
1689807018.786,-0.056,-0.034,0.999
1689807018.786,-0.058,-0.035,1.005
1689807018.786,-0.053,-0.040,1.009
1689807018.846,-0.052,-0.035,0.998
1689807018.846,-0.051,-0.037,0.996
1689807018.846,-0.055,-0.039,1.003
1689807018.906,-0.051,-0.040,1.009
1689807018.906,-0.050,-0.039,1.000
1689807018.906,-0.052,-0.041,0.996
1689807018.951,-0.053,-0.039,0.993
1689807018.951,-0.051,-0.044,0.996
1689807018.951,-0.050,-0.040,0.995
1689807019.012,-0.053,-0.041,1.001
1689807019.012,-0.056,-0.042,0.998
1689807019.012,-0.059,-0.038,0.997
1689807019.071,-0.057,-0.042,1.001
1689807019.071,-0.059,-0.045,1.001
1689807019.071,-0.057,-0.045,0.999
1689807019.131,-0.059,-0.043,0.996
1689807019.131,-0.054,-0.041,0.999
1689807019.131,-0.055,-0.044,0.998
1689807019.178,-0.058,-0.040,0.996
1689807019.178,-0.054,-0.043,0.994
1689807019.178,-0.057,-0.041,0.993
1689807019.236,-0.057,-0.039,0.996
1689807019.236,-0.055,-0.039,0.995
1689807019.236,-0.059,-0.039,0.998
1689807019.296,-0.061,-0.039,0.998
1689807019.296,-0.063,-0.038,1.001
1689807019.296,-0.064,-0.043,1.008
1689807019.342,-0.062,-0.036,1.001
1689807019.342,-0.065,-0.038,0.997
1689807019.342,-0.060,-0.036,1.003
1689807019.401,-0.061,-0.038,1.014
1689807019.401,-0.060,-0.036,1.004
1689807019.401,-0.063,-0.039,0.994
1689807019.478,-0.059,-0.036,0.988
1689807019.478,-0.058,-0.038,0.994
