timestamps,X,Y,Z
1689806076.083,-2.280,4.030,0.920
1689806076.083,-2.183,3.888,0.830
1689806076.083,-2.176,3.574,0.755
1689806076.133,-2.056,3.537,1.047
1689806076.133,-1.697,3.223,0.688
1689806076.133,-1.548,2.864,0.366
1689806076.189,-1.794,2.796,0.164
1689806076.189,-1.765,2.908,0.254
1689806076.189,-1.899,3.155,0.905
1689806076.250,-1.922,2.983,0.613
1689806076.250,-2.138,2.714,0.396
1689806076.250,-2.041,2.864,0.508
1689806076.308,-1.989,2.722,0.344
1689806076.308,-2.183,2.856,0.396
1689806076.308,-2.056,2.871,0.366
1689806076.368,-2.236,2.804,0.396
1689806076.368,-2.019,2.864,0.381
1689806076.368,-1.765,3.103,0.845
1689806076.416,-1.839,3.267,0.950
1689806076.416,-2.146,3.327,1.151
1689806076.416,-2.385,3.783,1.428
1689806076.473,-2.094,4.037,1.884
1689806076.473,-1.465,3.880,2.146
1689806076.473,-1.473,3.694,1.847
1689806076.533,-1.615,3.813,1.308
1689806076.533,-1.578,4.142,1.219
1689806076.533,-1.608,4.389,1.480
1689806076.593,-1.959,4.344,1.540
1689806076.593,-2.288,4.314,1.465
1689806076.593,-2.766,3.761,1.540
1689806076.655,-2.722,3.701,1.047
1689806076.655,-2.744,3.529,0.561
1689806076.655,-2.236,3.215,0.239
1689806076.701,-1.981,3.185,0.232
1689806076.701,-1.548,2.871,0.247
1689806076.701,-1.488,2.789,0.127
1689806076.763,-1.951,2.572,0.150
1689806076.763,-1.892,2.983,0.292
1689806076.763,-2.026,3.282,0.740
1689806076.818,-1.779,3.477,1.144
1689806076.818,-1.877,3.589,1.024
1689806076.818,-1.772,3.282,0.912
1689806076.863,-2.079,2.983,0.830
1689806076.863,-1.757,2.497,0.322
1689806076.863,-1.622,2.415,0.292
1689806076.938,-1.742,2.460,0.194
1689806076.938,-1.802,2.340,0.232
1689806076.938,-1.450,2.131,0.568
1689806076.983,-1.488,2.243,0.867
1689806076.983,-1.645,2.280,1.234
1689806076.983,-2.153,2.520,1.174
1689806077.043,-1.832,2.512,1.667
1689806077.043,-1.323,2.557,1.996
1689806077.043,-1.406,2.542,1.907
1689806077.103,-1.585,2.916,1.667
1689806077.103,-1.436,3.439,1.630
1689806077.103,-1.391,4.239,1.682
1689806077.148,-1.622,4.509,1.458
1689806077.148,-1.615,4.486,1.136
1689806077.148,-2.041,4.254,0.845
1689806077.211,-1.503,3.843,0.359
1689806077.211,-1.062,3.559,-0.060
1689806077.211,-0.845,3.305,-0.112
1689806077.268,-0.740,3.402,-0.015
1689806077.268,-0.284,4.008,-0.232
1689806077.268,-0.322,3.970,-0.217
1689806077.328,-0.845,3.469,-0.598
1689806077.328,-1.974,1.892,-0.912
1689806077.328,-3.581,0.643,-0.030
1689806077.373,-4.509,-0.075,1.518
1689806077.373,-5.017,-0.150,3.036
1689806077.373,-5.361,0.090,3.940
1689806077.433,-5.264,0.426,3.918
1689806077.433,-4.680,0.807,3.895
1689806077.433,-4.180,0.920,3.664
1689806077.496,-4.015,0.508,3.402
1689806077.496,-3.462,0.007,2.841
1689806077.496,-2.505,-0.830,1.951
1689806077.568,-1.271,-1.667,1.428
1689806077.568,0.561,-2.879,0.501
1689806077.568,1.697,-3.507,-0.187
1689806077.598,2.213,-4.037,-0.867
1689806077.598,2.617,-3.970,-0.763
1689806077.598,2.452,-4.023,-0.755
1689806077.658,0.994,-3.596,-0.112
1689806077.658,-0.419,-3.671,0.127
1689806077.658,-1.159,-3.596,0.217
1689806077.718,-2.183,-2.923,0.217
1689806077.718,-3.223,-2.363,-0.105
1689806077.718,-4.112,-1.854,-0.778
1689806077.780,-4.389,-1.346,-0.785
1689806077.780,-4.194,-0.822,-0.531
1689806077.780,-3.925,-0.852,-0.523
1689806077.825,-3.118,-0.740,-0.389
1689806077.825,-2.445,-0.404,0.179
1689806077.825,-1.824,0.105,0.972
1689806077.884,-1.249,0.770,1.465
1689806077.884,-1.114,1.166,1.735
1689806077.884,-1.271,2.108,2.251
1689806077.943,-1.286,3.327,2.355
1689806077.943,-1.637,4.680,2.460
1689806077.943,-1.353,5.585,2.325
1689806078.003,-1.495,5.937,1.966
1689806078.003,-1.832,6.333,1.593
1689806078.003,-1.959,6.423,1.077
1689806078.065,-1.809,6.348,0.464
1689806078.065,-2.026,6.430,-0.194
1689806078.065,-2.168,6.467,-0.456
1689806078.123,-2.647,6.662,-0.606
1689806078.123,-2.722,6.452,-0.740
1689806078.123,-2.445,6.445,-1.084
1689806078.168,-2.011,6.146,-1.413
1689806078.168,-1.750,6.131,-1.735
1689806078.168,-0.927,6.161,-1.794
1689806078.243,0.105,5.772,-2.004
1689806078.243,0.740,5.563,-1.802
1689806078.243,1.032,5.443,-1.697
1689806078.291,0.493,5.092,-1.346
1689806078.291,-0.740,3.910,-0.875
1689806078.291,-1.548,2.983,0.060
1689806078.338,-2.056,2.206,0.822
1689806078.338,-2.041,1.578,1.563
1689806078.338,-1.787,1.107,2.475
1689806078.393,-1.174,0.695,2.968
1689806078.393,-0.606,0.583,3.006
1689806078.393,-0.718,0.493,1.413
1689806078.453,-2.026,0.120,-0.538
1689806078.453,-3.148,-1.495,-2.138
1689806078.453,-3.753,-3.873,-2.879
1689806078.513,-4.262,-5.877,-2.572
1689806078.513,-4.127,-7.185,-1.413
1689806078.513,-3.970,-7.095,0.127
1689806078.575,-3.955,-6.116,1.488
1689806078.575,-3.761,-4.837,2.191
1689806078.575,-3.350,-3.305,2.737
