timestamps,X,Y,Z
1690052158.930,-2.535,3.006,1.174
1690052158.930,-2.452,2.991,1.465
1690052158.930,-2.355,2.781,1.062
1690052158.990,-2.587,3.559,0.688
1690052158.990,-2.378,3.806,0.359
1690052158.990,-2.310,3.828,0.748
1690052159.036,-2.273,3.148,1.234
1690052159.036,-2.071,2.841,1.667
1690052159.036,-2.340,2.632,1.862
1690052159.095,-2.221,2.565,1.488
1690052159.095,-2.587,2.684,1.645
1690052159.095,-2.408,3.185,1.615
1690052159.159,-2.422,3.394,1.383
1690052159.159,-1.989,3.282,0.942
1690052159.159,-1.585,3.095,1.077
1690052159.215,-1.779,2.624,1.406
1690052159.215,-2.101,2.452,1.488
1690052159.215,-2.378,2.609,1.166
1690052159.275,-2.781,2.991,1.323
1690052159.275,-2.662,2.901,1.279
1690052159.275,-2.363,2.886,1.406
1690052159.336,-2.019,3.335,1.241
1690052159.336,-2.026,3.335,1.151
1690052159.336,-2.011,3.163,0.905
1690052159.381,-1.907,3.095,0.643
1690052159.381,-1.742,2.961,0.628
1690052159.381,-2.243,2.811,0.807
1690052159.444,-2.542,3.200,0.965
1690052159.444,-2.587,2.856,0.957
1690052159.444,-2.699,3.080,1.376
1690052159.489,-2.445,2.953,1.301
1690052159.489,-2.295,2.714,1.159
1690052159.489,-2.422,2.766,1.406
1690052159.546,-2.265,2.864,1.510
1690052159.546,-1.944,2.908,1.286
1690052159.546,-1.697,2.789,1.092
1690052159.605,-1.974,2.856,1.226
1690052159.605,-2.086,3.200,1.368
1690052159.605,-2.251,3.252,1.249
1690052159.665,-2.049,3.148,1.092
1690052159.665,-1.989,3.088,1.166
1690052159.665,-2.228,3.013,1.159
1690052159.729,-1.981,2.946,1.009
1690052159.729,-2.243,2.983,1.301
1690052159.729,-2.385,3.245,1.293
1690052159.773,-2.340,3.028,1.032
1690052159.773,-2.183,3.088,1.174
1690052159.773,-2.056,3.148,0.912
1690052159.832,-2.609,3.178,1.458
1690052159.832,-2.079,2.804,1.465
1690052159.832,-2.206,2.550,1.092
1690052159.891,-2.804,3.125,1.069
1690052159.891,-2.602,3.484,0.920
1690052159.891,-2.318,3.200,0.950
1690052159.950,-2.004,3.051,0.912
1690052159.950,-1.854,3.193,1.122
1690052159.950,-2.004,2.938,1.608
1690052159.999,-2.041,3.028,1.690
1690052159.999,-1.944,3.178,1.660
1690052159.999,-2.273,3.006,1.667
1690052160.056,-2.355,3.043,1.510
1690052160.056,-2.004,3.036,0.733
1690052160.056,-2.557,3.335,0.613
1690052160.117,-2.460,3.320,0.613
1690052160.117,-2.318,2.998,0.830
1690052160.117,-2.094,2.849,0.389
1690052160.191,-2.385,2.908,0.150
1690052160.191,-2.191,2.737,0.396
1690052160.191,-2.161,2.804,0.920
1690052160.235,-2.408,2.983,1.271
1690052160.235,-2.348,3.103,1.159
1690052160.235,-2.049,3.193,1.189
1690052160.284,-1.922,3.223,0.957
1690052160.284,-2.131,3.133,0.665
1690052160.284,-1.974,3.006,0.553
1690052160.340,-2.265,3.073,0.538
1690052160.340,-2.602,3.208,0.837
1690052160.340,-2.400,3.275,1.009
1690052160.416,-1.869,3.193,1.279
1690052160.416,-1.593,2.938,1.361
1690052160.416,-1.884,2.871,1.675
1690052160.475,-2.011,2.826,1.622
1690052160.475,-2.116,2.789,1.503
1690052160.475,-2.049,2.557,1.585
1690052160.537,-2.221,2.991,1.256
1690052160.537,-2.400,2.983,1.301
1690052160.537,-2.452,3.185,1.032
1690052160.582,-2.452,3.282,0.740
1690052160.582,-2.146,3.260,0.665
1690052160.582,-2.131,3.507,0.576
1690052160.625,-2.206,3.208,0.785
1690052160.625,-2.310,3.051,0.770
1690052160.625,-1.989,2.908,1.293
1690052160.686,-2.004,2.938,1.196
1690052160.686,-2.393,3.006,1.092
1690052160.686,-2.236,3.088,1.219
1690052160.745,-2.138,2.744,1.338
1690052160.745,-1.996,2.550,1.323
1690052160.745,-2.288,3.125,1.368
1690052160.805,-2.310,3.439,0.845
1690052160.805,-2.094,3.223,0.897
1690052160.805,-2.550,3.058,1.279
1690052160.852,-2.639,3.417,1.667
1690052160.852,-2.011,3.095,1.391
1690052160.852,-1.660,2.901,1.533
1690052160.910,-2.146,2.983,1.465
1690052160.910,-2.176,2.938,1.585
1690052160.910,-2.482,2.908,1.368
1690052160.970,-2.654,2.923,0.882
1690052160.970,-2.662,2.864,0.591
1690052160.970,-2.639,3.230,0.673
1690052161.016,-2.363,3.327,0.912
1690052161.016,-2.333,2.968,0.778
1690052161.016,-2.684,2.998,0.636
1690052161.079,-2.617,3.178,0.688
1690052161.079,-2.378,3.312,0.830
1690052161.079,-1.735,2.938,1.047
1690052161.136,-2.041,3.133,1.301
1690052161.136,-2.041,3.424,1.279
1690052161.136,-1.817,2.923,0.815
1690052161.212,-2.265,2.998,0.994
1690052161.212,-2.609,2.826,1.308
1690052161.212,-2.587,3.028,1.323
1690052161.243,-2.692,2.923,1.421
1690052161.243,-2.467,2.856,1.346
1690052161.243,-1.922,2.991,1.107
1690052161.307,-1.555,2.699,1.293
1690052161.307,-1.869,2.744,1.727
1690052161.307,-2.108,2.781,1.727
1690052161.360,-2.243,2.938,1.966
1690052161.360,-2.482,3.148,2.011
1690052161.360,-2.527,3.036,1.675
1690052161.424,-2.385,3.133,1.286
1690052161.424,-2.422,3.170,1.084
1690052161.424,-2.318,3.394,0.793
1690052161.483,-2.086,3.365,0.561
1690052161.483,-2.318,3.551,0.733
1690052161.483,-2.153,3.671,0.688
1690052161.546,-2.460,3.589,0.785
1690052161.546,-2.557,3.559,1.039
1690052161.546,-2.400,3.297,0.807
1690052161.585,-2.378,3.365,1.114
1690052161.585,-2.258,2.923,1.450
1690052161.585,-2.101,2.931,1.144
1690052161.645,-2.714,3.738,0.965
1690052161.645,-2.938,4.037,0.725
1690052161.645,-2.572,3.776,0.905
1690052161.735,-2.363,3.200,1.436
1690052161.735,-2.251,3.006,1.809
1690052161.735,-2.079,2.946,1.869
1690052161.750,-2.273,2.871,2.034
1690052161.750,-2.467,2.811,1.862
1690052161.750,-2.363,2.946,1.675
1690052161.810,-2.041,2.998,1.002
1690052161.810,-2.452,3.208,0.942
1690052161.810,-2.303,2.916,1.047
1690052161.871,-2.348,2.834,1.151
1690052161.871,-2.318,2.565,0.785
1690052161.871,-2.579,2.692,0.927
1690052161.946,-2.961,3.110,0.935
1690052161.946,-2.497,3.507,0.875
1690052161.946,-2.198,3.895,0.950
1690052161.979,-1.996,3.731,0.665
1690052161.979,-2.064,3.387,0.718
1690052161.979,-2.475,3.223,0.882
1690052162.035,-2.699,3.275,1.099
1690052162.035,-2.527,3.357,1.054
1690052162.035,-2.318,3.454,0.965
1690052162.096,-2.295,3.327,0.785
1690052162.096,-2.594,3.230,1.047
1690052162.096,-2.467,2.871,1.421
1690052162.156,-2.295,2.520,1.533
1690052162.156,-2.079,2.408,1.563
1690052162.156,-2.295,1.839,1.436
1690052162.219,-1.869,2.004,1.189
1690052162.219,-2.011,2.452,1.249
1690052162.219,-2.138,2.340,1.204
1690052162.264,-2.146,2.206,1.024
1690052162.264,-1.966,2.348,0.882
1690052162.264,-1.787,3.342,0.748
1690052162.320,-1.951,3.245,0.322
1690052162.320,-2.766,3.664,0.591
1690052162.320,-2.602,3.903,0.695
1690052162.380,-2.692,3.821,0.875
1690052162.380,-2.467,3.469,1.368
1690052162.380,-2.781,3.484,1.286
1690052162.440,-2.557,3.178,0.763
1690052162.440,-2.310,3.963,0.471
1690052162.440,-2.138,3.634,0.217
1690052162.502,-2.056,3.783,0.277
1690052162.502,-1.877,3.252,0.650
1690052162.502,-1.922,2.707,1.189
1690052162.549,-1.765,2.056,1.256
1690052162.549,-2.108,1.802,1.600
1690052162.549,-2.213,1.959,2.026
1690052162.606,-2.153,2.041,2.019
1690052162.606,-2.632,2.520,1.697
1690052162.606,-2.587,2.968,1.652
1690052162.700,-2.295,2.856,1.144
1690052162.700,-2.041,2.923,0.553
1690052162.700,-2.318,2.886,0.643
1690052162.744,-2.557,2.953,0.837
1690052162.744,-2.707,3.065,1.256
1690052162.744,-2.280,2.714,1.368
1690052162.789,-2.325,2.520,1.585
1690052162.789,-2.191,2.856,1.286
1690052162.789,-2.079,2.811,1.107
1690052162.845,-2.183,2.901,1.226
1690052162.845,-2.437,3.103,0.927
1690052162.845,-2.146,3.230,0.628
1690052162.905,-2.393,3.327,0.793
1690052162.905,-2.325,3.230,0.920
1690052162.905,-2.258,2.938,1.181
1690052162.965,-2.138,2.737,1.271
1690052162.965,-2.236,2.834,1.376
1690052162.965,-2.123,2.699,1.308
1690052163.027,-2.206,2.841,1.249
1690052163.027,-2.430,2.938,1.151
1690052163.027,-2.467,2.834,1.084
1690052163.073,-2.617,3.133,0.905
1690052163.073,-2.437,3.148,0.867
1690052163.073,-2.138,2.961,0.935
1690052163.132,-2.378,2.953,1.039
1690052163.132,-2.265,3.036,1.563
1690052163.132,-2.079,3.140,1.884
1690052163.191,-1.705,3.036,1.892
1690052163.191,-2.385,3.275,1.383
1690052163.191,-2.609,3.559,0.875
1690052163.250,-2.579,3.267,1.039
1690052163.250,-2.303,3.043,1.151
1690052163.250,-2.086,2.819,1.368
1690052163.312,-1.802,2.976,1.682
1690052163.312,-1.966,2.923,1.645
1690052163.312,-2.228,3.021,1.353
1690052163.370,-2.452,3.043,1.368
1690052163.370,-2.408,2.894,1.256
1690052163.370,-2.378,3.021,0.920
1690052163.415,-2.714,3.312,1.024
1690052163.415,-2.213,3.140,0.927
1690052163.415,-2.273,2.684,0.905
1690052163.475,-2.460,2.699,0.688
1690052163.475,-2.467,2.811,0.202
1690052163.475,-2.497,2.916,0.568
1690052163.535,-2.445,3.350,0.890
1690052163.535,-2.116,3.095,0.867
1690052163.535,-2.288,3.140,0.920
1690052163.586,-2.146,2.991,0.770
1690052163.586,-2.280,3.155,0.935
1690052163.586,-2.527,3.043,0.793
1690052163.640,-2.654,3.178,1.062
1690052163.640,-2.557,3.387,1.002
1690052163.640,-2.273,3.380,1.136
1690052163.700,-2.168,3.185,1.361
1690052163.700,-1.600,3.185,1.637
1690052163.700,-1.675,3.110,1.929
1690052163.761,-1.974,2.849,1.899
1690052163.761,-2.123,2.953,1.847
1690052163.761,-2.183,3.095,1.824
1690052163.805,-2.280,3.275,1.936
1690052163.805,-2.385,3.193,1.548
1690052163.805,-2.609,3.342,1.443
1690052163.871,-2.422,3.432,0.972
1690052163.871,-2.221,3.350,0.755
1690052163.871,-1.996,3.223,0.725
1690052163.925,-2.056,3.073,1.062
1690052163.925,-2.094,2.849,1.578
1690052163.925,-2.168,2.976,1.660
1690052163.985,-2.542,3.365,1.473
1690052163.985,-2.714,3.821,0.710
1690052163.985,-2.722,4.112,0.508
1690052164.045,-2.340,3.596,0.748
1690052164.045,-2.520,3.245,1.234
1690052164.045,-2.191,2.766,1.338
1690052164.106,-2.280,2.579,1.480
1690052164.106,-2.385,2.781,1.570
1690052164.106,-2.565,2.991,1.264
1690052164.154,-2.437,3.432,1.181
1690052164.154,-2.340,3.529,0.830
1690052164.154,-2.535,3.424,0.621
1690052164.210,-2.340,3.163,0.718
1690052164.210,-2.243,2.923,0.621
1690052164.210,-2.557,2.931,0.553
1690052164.270,-2.714,2.834,0.516
1690052164.270,-2.639,2.991,0.867
1690052164.270,-2.251,3.477,1.241
1690052164.315,-2.041,3.566,0.935
1690052164.315,-1.944,3.477,0.718
1690052164.315,-2.475,3.357,0.867
1690052164.379,-2.512,2.998,0.800
1690052164.379,-2.452,3.095,0.830
1690052164.379,-2.385,3.193,0.897
1690052164.436,-2.475,3.544,1.024
1690052164.436,-2.355,3.447,1.054
1690052164.436,-1.996,3.305,1.286
1690052164.484,-1.996,3.170,1.129
1690052164.484,-1.690,3.118,1.166
1690052164.484,-1.809,3.028,1.518
1690052164.540,-2.183,2.856,1.555
1690052164.540,-2.445,2.998,1.578
1690052164.540,-2.265,2.826,1.413
1690052164.600,-1.854,2.983,1.249
1690052164.600,-2.041,3.230,1.047
1690052164.600,-2.273,2.976,1.301
1690052164.664,-2.221,2.707,1.054
1690052164.664,-2.161,2.998,0.793
1690052164.664,-2.191,2.849,0.665
1690052164.711,-2.086,2.961,0.950
1690052164.711,-2.565,3.394,0.935
1690052164.711,-2.722,3.596,0.314
1690052164.780,-2.430,3.776,0.404
1690052164.780,-1.989,3.566,0.531
1690052164.780,-1.824,3.215,0.860
1690052164.825,-2.206,2.699,1.241
1690052164.825,-2.520,2.408,1.062
1690052164.825,-3.051,2.617,1.286
1690052164.885,-2.938,3.178,1.226
1690052164.885,-2.766,3.275,1.518
1690052164.885,-2.325,3.312,1.009
1690052164.949,-2.355,2.968,0.748
1690052164.949,-2.034,2.422,0.770
1690052164.949,-1.548,2.333,0.800
1690052164.996,-2.041,2.430,0.837
1690052164.996,-2.415,2.699,0.994
1690052164.996,-2.602,2.976,1.510
1690052165.050,-2.579,3.133,1.570
1690052165.050,-2.243,3.297,1.234
1690052165.050,-1.765,3.275,1.032
1690052165.110,-2.034,3.282,1.189
1690052165.110,-2.348,3.118,1.271
1690052165.110,-2.557,3.125,1.122
1690052165.171,-2.639,3.365,1.518
1690052165.171,-2.303,3.267,1.458
1690052165.171,-2.422,4.015,1.219
1690052165.238,-2.183,3.783,0.965
1690052165.238,-2.011,3.514,1.002
1690052165.238,-1.637,3.252,0.867
1690052165.278,-1.226,2.834,0.531
1690052165.278,-1.473,2.707,1.039
1690052165.278,-1.854,2.370,1.189
1690052165.342,-1.959,2.437,1.406
1690052165.342,-2.041,2.609,1.585
1690052165.342,-1.959,2.647,1.548
1690052165.395,-2.086,2.452,1.398
1690052165.395,-2.198,2.699,1.129
1690052165.395,-2.071,2.879,0.920
1690052165.455,-2.213,2.894,1.204
1690052165.455,-2.280,2.535,1.181
1690052165.455,-1.996,2.490,0.950
1690052165.518,-2.587,3.110,0.561
1690052165.518,-2.931,3.828,0.479
1690052165.518,-2.856,3.701,0.426
