timestamps,PPG1,PPG2,PPG3
1690052158.890,561.000,111133.000,63217.000
1690052158.890,562.000,111144.000,63198.000
1690052158.890,562.000,111193.000,63218.000
1690052158.890,562.000,111188.000,63221.000
1690052158.890,562.000,111240.000,63234.000
1690052158.890,562.000,111251.000,63252.000
1690052158.992,562.000,111249.000,63229.000
1690052158.992,562.000,111308.000,63249.000
1690052158.992,562.000,111342.000,63290.000
1690052158.992,562.000,111363.000,63261.000
1690052158.992,562.000,111353.000,63261.000
1690052158.992,562.000,111328.000,63229.000
1690052159.080,561.000,111260.000,63180.000
1690052159.080,561.000,111221.000,63179.000
1690052159.080,562.000,111145.000,63125.000
1690052159.080,563.000,111109.000,63150.000
1690052159.080,562.000,111063.000,63118.000
1690052159.080,561.000,111054.000,63122.000
1690052159.171,562.000,111026.000,63112.000
1690052159.171,561.000,111043.000,63122.000
1690052159.171,561.000,110974.000,63118.000
1690052159.171,562.000,111008.000,63105.000
1690052159.171,562.000,110982.000,63132.000
1690052159.171,562.000,111044.000,63111.000
1690052159.277,562.000,110983.000,63123.000
1690052159.277,562.000,111024.000,63136.000
1690052159.277,562.000,111037.000,63149.000
1690052159.277,562.000,111050.000,63157.000
1690052159.277,562.000,110997.000,63126.000
1690052159.277,561.000,111050.000,63140.000
1690052159.365,562.000,111018.000,63134.000
1690052159.365,562.000,111037.000,63160.000
1690052159.365,561.000,111031.000,63146.000
1690052159.365,562.000,111041.000,63118.000
1690052159.365,561.000,110980.000,63126.000
1690052159.365,561.000,111008.000,63132.000
1690052159.455,562.000,111032.000,63146.000
1690052159.455,562.000,111043.000,63134.000
1690052159.455,560.000,111065.000,63152.000
1690052159.455,562.000,111000.000,63163.000
1690052159.455,562.000,111097.000,63157.000
1690052159.455,562.000,111100.000,63169.000
1690052159.561,560.000,111101.000,63210.000
1690052159.561,563.000,111128.000,63187.000
1690052159.561,562.000,111132.000,63187.000
1690052159.561,562.000,111167.000,63212.000
1690052159.561,562.000,111183.000,63182.000
1690052159.561,563.000,111187.000,63201.000
1690052159.650,563.000,111182.000,63236.000
1690052159.650,564.000,111214.000,63233.000
1690052159.650,561.000,111218.000,63258.000
1690052159.650,563.000,111296.000,63262.000
1690052159.650,563.000,111305.000,63269.000
1690052159.650,562.000,111298.000,63273.000
1690052159.740,560.000,111367.000,63275.000
1690052159.740,563.000,111388.000,63307.000
1690052159.740,561.000,111357.000,63272.000
1690052159.740,562.000,111399.000,63306.000
1690052159.740,563.000,111423.000,63315.000
1690052159.740,561.000,111457.000,63328.000
1690052159.830,563.000,111443.000,63336.000
1690052159.830,561.000,111487.000,63326.000
1690052159.830,562.000,111559.000,63355.000
1690052159.830,563.000,111543.000,63350.000
1690052159.830,562.000,111570.000,63400.000
1690052159.830,562.000,111642.000,63382.000
1690052159.935,563.000,111642.000,63398.000
1690052159.935,563.000,111607.000,63374.000
1690052159.935,563.000,111589.000,63325.000
1690052159.935,563.000,111561.000,63294.000
1690052159.935,563.000,111458.000,63268.000
1690052159.935,563.000,111455.000,63251.000
1690052160.026,563.000,111323.000,63189.000
1690052160.026,562.000,111346.000,63193.000
1690052160.026,562.000,111262.000,63202.000
1690052160.026,563.000,111244.000,63192.000
1690052160.026,562.000,111204.000,63183.000
1690052160.026,561.000,111203.000,63185.000
1690052160.115,559.000,111182.000,63179.000
1690052160.115,562.000,111180.000,63178.000
1690052160.115,562.000,111149.000,63182.000
1690052160.115,562.000,111179.000,63197.000
1690052160.115,562.000,111160.000,63171.000
1690052160.115,562.000,111161.000,63171.000
1690052160.205,563.000,111204.000,63197.000
1690052160.205,560.000,111200.000,63169.000
1690052160.205,562.000,111177.000,63193.000
1690052160.205,562.000,111165.000,63173.000
1690052160.205,562.000,111183.000,63197.000
1690052160.205,561.000,111172.000,63169.000
1690052160.310,561.000,111174.000,63170.000
1690052160.310,561.000,111153.000,63176.000
1690052160.310,561.000,111169.000,63170.000
1690052160.310,561.000,111109.000,63161.000
1690052160.310,561.000,111124.000,63180.000
1690052160.310,560.000,111140.000,63176.000
1690052160.400,562.000,111157.000,63193.000
1690052160.400,560.000,111159.000,63201.000
1690052160.400,560.000,111158.000,63191.000
1690052160.400,560.000,111176.000,63173.000
1690052160.400,562.000,111184.000,63184.000
1690052160.400,561.000,111218.000,63209.000
1690052160.491,560.000,111212.000,63196.000
1690052160.491,561.000,111244.000,63201.000
1690052160.491,561.000,111241.000,63219.000
1690052160.491,561.000,111244.000,63229.000
1690052160.491,561.000,111308.000,63238.000
1690052160.491,560.000,111295.000,63244.000
1690052160.584,561.000,111339.000,63234.000
1690052160.584,561.000,111341.000,63253.000
1690052160.584,562.000,111349.000,63263.000
1690052160.584,562.000,111355.000,63264.000
1690052160.584,560.000,111415.000,63307.000
1690052160.584,562.000,111412.000,63280.000
1690052160.671,563.000,111435.000,63302.000
1690052160.671,562.000,111442.000,63317.000
1690052160.671,563.000,111470.000,63301.000
1690052160.671,562.000,111467.000,63335.000
1690052160.671,563.000,111517.000,63309.000
1690052160.671,563.000,111543.000,63346.000
1690052160.776,563.000,111581.000,63357.000
1690052160.776,561.000,111585.000,63338.000
1690052160.776,562.000,111580.000,63349.000
1690052160.776,562.000,111616.000,63376.000
1690052160.776,565.000,111664.000,63369.000
1690052160.776,562.000,111652.000,63359.000
1690052160.865,563.000,111599.000,63289.000
1690052160.865,562.000,111559.000,63274.000
1690052160.865,562.000,111482.000,63246.000
1690052160.865,562.000,111399.000,63191.000
1690052160.865,561.000,111372.000,63189.000
1690052160.865,561.000,111340.000,63169.000
1690052160.955,562.000,111296.000,63148.000
1690052160.955,562.000,111249.000,63165.000
1690052160.955,562.000,111232.000,63166.000
1690052160.955,562.000,111209.000,63182.000
1690052160.955,562.000,111204.000,63156.000
1690052160.955,563.000,111189.000,63135.000
1690052161.045,562.000,111198.000,63146.000
1690052161.045,562.000,111192.000,63160.000
1690052161.045,562.000,111188.000,63160.000
1690052161.045,562.000,111235.000,63172.000
1690052161.045,563.000,111228.000,63148.000
1690052161.045,562.000,111194.000,63171.000
1690052161.151,561.000,111178.000,63155.000
1690052161.151,561.000,111186.000,63167.000
1690052161.151,560.000,111162.000,63175.000
1690052161.151,561.000,111176.000,63151.000
1690052161.151,561.000,111186.000,63139.000
1690052161.151,562.000,111180.000,63134.000
1690052161.241,562.000,111123.000,63126.000
1690052161.241,562.000,111093.000,63145.000
1690052161.241,562.000,111158.000,63141.000
1690052161.241,561.000,111185.000,63163.000
1690052161.241,560.000,111165.000,63189.000
1690052161.241,562.000,111186.000,63149.000
1690052161.331,562.000,111169.000,63150.000
1690052161.331,562.000,111203.000,63161.000
1690052161.331,561.000,111224.000,63184.000
1690052161.331,561.000,111264.000,63190.000
1690052161.331,562.000,111217.000,63198.000
1690052161.331,563.000,111250.000,63214.000
1690052161.425,562.000,111295.000,63189.000
1690052161.425,562.000,111303.000,63183.000
1690052161.425,563.000,111324.000,63231.000
1690052161.425,562.000,111306.000,63224.000
1690052161.425,562.000,111360.000,63247.000
1690052161.425,561.000,111358.000,63223.000
1690052161.543,562.000,111390.000,63219.000
1690052161.543,562.000,111371.000,63238.000
1690052161.543,562.000,111435.000,63251.000
1690052161.543,563.000,111433.000,63263.000
1690052161.543,561.000,111494.000,63252.000
1690052161.543,561.000,111531.000,63280.000
1690052161.615,564.000,111550.000,63265.000
1690052161.615,563.000,111576.000,63270.000
1690052161.615,563.000,111524.000,63289.000
1690052161.615,564.000,111598.000,63301.000
1690052161.615,563.000,111620.000,63282.000
1690052161.615,564.000,111628.000,63310.000
1690052161.736,562.000,111619.000,63266.000
1690052161.736,562.000,111603.000,63234.000
1690052161.736,564.000,111500.000,63222.000
1690052161.736,561.000,111439.000,63169.000
1690052161.736,562.000,111402.000,63162.000
1690052161.736,562.000,111358.000,63125.000
1690052161.798,563.000,111334.000,63150.000
1690052161.798,562.000,111291.000,63150.000
1690052161.798,562.000,111325.000,63132.000
1690052161.798,561.000,111260.000,63119.000
1690052161.798,560.000,111289.000,63130.000
1690052161.798,561.000,111231.000,63142.000
1690052161.900,561.000,111297.000,63135.000
1690052161.900,560.000,111286.000,63109.000
1690052161.900,562.000,111251.000,63111.000
1690052161.900,560.000,111270.000,63156.000
1690052161.900,560.000,111288.000,63133.000
1690052161.900,560.000,111266.000,63116.000
1690052161.990,562.000,111256.000,63158.000
1690052161.990,561.000,111266.000,63145.000
1690052161.990,561.000,111274.000,63136.000
1690052161.990,563.000,111242.000,63118.000
1690052161.990,561.000,111206.000,63111.000
1690052161.990,562.000,111225.000,63139.000
1690052162.084,562.000,111297.000,63134.000
1690052162.084,561.000,111213.000,63136.000
1690052162.084,562.000,111271.000,63119.000
1690052162.084,562.000,111276.000,63161.000
1690052162.084,562.000,111247.000,63150.000
1690052162.084,560.000,111295.000,63156.000
1690052162.172,561.000,111291.000,63148.000
1690052162.172,562.000,111287.000,63167.000
1690052162.172,562.000,111305.000,63162.000
1690052162.172,563.000,111280.000,63156.000
1690052162.172,562.000,111342.000,63147.000
1690052162.172,562.000,111319.000,63173.000
1690052162.265,561.000,111362.000,63189.000
1690052162.265,562.000,111362.000,63164.000
1690052162.265,560.000,111378.000,63150.000
1690052162.265,562.000,111409.000,63187.000
1690052162.265,562.000,111421.000,63194.000
1690052162.265,562.000,111434.000,63210.000
1690052162.365,564.000,111407.000,63196.000
1690052162.365,562.000,111445.000,63228.000
1690052162.365,562.000,111478.000,63218.000
1690052162.365,561.000,111472.000,63201.000
1690052162.365,562.000,111530.000,63229.000
1690052162.365,563.000,111539.000,63222.000
1690052162.455,564.000,111592.000,63229.000
1690052162.455,563.000,111584.000,63202.000
1690052162.455,563.000,111579.000,63198.000
1690052162.455,562.000,111508.000,63182.000
1690052162.455,563.000,111531.000,63171.000
1690052162.455,562.000,111499.000,63123.000
1690052162.550,561.000,111370.000,63117.000
1690052162.550,560.000,111332.000,63111.000
1690052162.550,560.000,111289.000,63071.000
1690052162.550,562.000,111257.000,63066.000
1690052162.550,562.000,111266.000,63068.000
1690052162.550,561.000,111255.000,63080.000
1690052162.698,561.000,111282.000,63068.000
1690052162.698,562.000,111265.000,63079.000
1690052162.698,563.000,111255.000,63082.000
1690052162.698,561.000,111226.000,63068.000
1690052162.698,561.000,111263.000,63100.000
1690052162.698,562.000,111253.000,63101.000
1690052162.745,563.000,111267.000,63110.000
