timestamps,X,Y,Z
1687265311.786,-0.254,0.002,0.972
1687265311.786,-0.254,0.003,0.972
1687265311.786,-0.255,0.000,0.967
1687265311.849,-0.254,0.001,0.966
1687265311.849,-0.252,0.001,0.975
1687265311.849,-0.255,-0.003,0.973
1687265311.896,-0.254,-0.003,0.970
1687265311.896,-0.257,-0.002,0.968
1687265311.896,-0.256,-0.009,0.966
1687265311.952,-0.260,-0.007,0.962
1687265311.952,-0.262,-0.008,0.967
1687265311.952,-0.267,-0.009,0.969
1687265312.012,-0.263,-0.011,0.961
1687265312.012,-0.265,-0.011,0.966
1687265312.012,-0.269,-0.010,0.968
1687265312.071,-0.264,-0.013,0.965
1687265312.071,-0.263,-0.013,0.963
1687265312.071,-0.259,-0.014,0.962
1687265312.132,-0.257,-0.012,0.964
1687265312.132,-0.259,-0.015,0.965
1687265312.132,-0.255,-0.016,0.968
1687265312.178,-0.256,-0.014,0.969
1687265312.178,-0.258,-0.016,0.964
1687265312.178,-0.261,-0.009,0.966
1687265312.237,-0.263,-0.009,0.971
1687265312.237,-0.265,-0.009,0.966
1687265312.237,-0.268,-0.010,0.968
1687265312.297,-0.269,-0.007,0.964
1687265312.297,-0.266,-0.010,0.965
1687265312.297,-0.265,-0.011,0.965
1687265312.356,-0.260,-0.010,0.969
1687265312.356,-0.258,-0.018,0.967
1687265312.356,-0.253,-0.016,0.968
1687265312.405,-0.248,-0.012,0.967
1687265312.405,-0.251,-0.013,0.973
1687265312.405,-0.254,-0.019,0.970
1687265312.462,-0.264,-0.016,0.972
1687265312.462,-0.263,-0.013,0.966
1687265312.462,-0.265,-0.015,0.966
1687265312.521,-0.267,-0.016,0.963
1687265312.521,-0.266,-0.015,0.957
1687265312.521,-0.264,-0.014,0.959
1687265312.581,-0.263,-0.013,0.960
1687265312.581,-0.261,-0.008,0.960
1687265312.581,-0.263,-0.009,0.969
1687265312.626,-0.263,-0.005,0.976
1687265312.626,-0.268,-0.005,0.972
1687265312.626,-0.270,-0.006,0.970
1687265312.690,-0.269,-0.005,0.967
1687265312.690,-0.268,-0.002,0.965
1687265312.690,-0.271,-0.001,0.966
1687265312.746,-0.272,-0.001,0.963
1687265312.746,-0.270,-0.007,0.964
1687265312.746,-0.267,-0.004,0.969
1687265312.807,-0.270,-0.004,0.965
1687265312.807,-0.268,-0.004,0.963
1687265312.807,-0.270,-0.006,0.966
1687265312.852,-0.271,-0.004,0.965
1687265312.852,-0.271,-0.008,0.965
1687265312.852,-0.273,-0.006,0.959
1687265312.911,-0.272,-0.005,0.958
1687265312.911,-0.273,-0.007,0.962
1687265312.911,-0.271,-0.007,0.960
1687265312.973,-0.277,-0.004,0.958
1687265312.973,-0.275,-0.001,0.963
1687265312.973,-0.273,-0.002,0.968
1687265313.021,-0.278,-0.003,0.968
1687265313.021,-0.276,-0.003,0.969
1687265313.021,-0.276,-0.007,0.966
1687265313.091,-0.276,-0.003,0.968
1687265313.091,-0.276,-0.001,0.963
1687265313.091,-0.275,-0.001,0.961
1687265313.137,-0.276,0.002,0.957
1687265313.137,-0.282,0.004,0.960
1687265313.137,-0.286,-0.000,0.967
1687265313.211,-0.282,0.001,0.970
1687265313.211,-0.281,-0.003,0.971
1687265313.211,-0.279,-0.003,0.966
1687265313.257,-0.280,-0.006,0.962
1687265313.257,-0.282,-0.007,0.959
1687265313.257,-0.278,-0.006,0.956
1687265313.303,-0.280,-0.010,0.956
1687265313.303,-0.284,-0.010,0.958
1687265313.303,-0.286,-0.006,0.959
1687265313.362,-0.287,-0.004,0.959
1687265313.362,-0.285,-0.005,0.962
1687265313.362,-0.286,-0.006,0.961
1687265313.436,-0.285,-0.005,0.966
1687265313.436,-0.280,-0.001,0.967
1687265313.436,-0.276,-0.002,0.963
1687265313.502,-0.274,-0.004,0.963
1687265313.502,-0.271,-0.005,0.961
1687265313.502,-0.272,-0.008,0.965
1687265313.530,-0.271,-0.011,0.967
1687265313.530,-0.276,-0.013,0.959
1687265313.530,-0.284,-0.010,0.963
1687265313.587,-0.286,-0.008,0.959
1687265313.587,-0.287,-0.008,0.953
1687265313.587,-0.291,-0.001,0.957
1687265313.647,-0.293,0.002,0.964
1687265313.647,-0.294,-0.002,0.962
1687265313.647,-0.289,0.005,0.963
1687265313.706,-0.284,0.004,0.960
1687265313.706,-0.286,0.008,0.961
1687265313.706,-0.287,0.004,0.952
1687265313.771,-0.289,0.011,0.957
1687265313.771,-0.286,0.010,0.960
1687265313.771,-0.285,0.009,0.963
1687265313.815,-0.290,0.012,0.965
1687265313.815,-0.297,0.012,0.967
1687265313.815,-0.295,0.011,0.969
1687265313.872,-0.296,0.011,0.968
1687265313.872,-0.296,0.009,0.963
1687265313.872,-0.296,0.002,0.961
1687265313.932,-0.291,0.006,0.957
1687265313.932,-0.292,0.004,0.955
1687265313.932,-0.291,-0.001,0.957
1687265313.991,-0.284,0.007,0.960
1687265313.991,-0.285,0.006,0.965
1687265313.991,-0.284,0.011,0.965
1687265314.054,-0.285,0.010,0.968
1687265314.054,-0.284,0.004,0.969
1687265314.054,-0.286,0.004,0.966
1687265314.099,-0.284,0.001,0.962
1687265314.099,-0.282,-0.000,0.959
1687265314.099,-0.285,-0.001,0.960
1687265314.157,-0.287,-0.002,0.956
1687265314.157,-0.292,-0.005,0.959
1687265314.157,-0.291,-0.006,0.955
1687265314.217,-0.293,-0.010,0.950
1687265314.217,-0.298,-0.008,0.958
1687265314.217,-0.293,-0.009,0.952
1687265314.280,-0.295,-0.005,0.958
1687265314.280,-0.295,-0.014,0.958
1687265314.280,-0.300,-0.007,0.959
1687265314.336,-0.297,-0.007,0.959
1687265314.336,-0.291,-0.009,0.953
1687265314.336,-0.287,-0.012,0.955
1687265314.385,-0.286,-0.011,0.951
1687265314.385,-0.288,-0.011,0.956
1687265314.385,-0.286,-0.010,0.958
1687265314.444,-0.284,-0.012,0.962
1687265314.444,-0.282,-0.009,0.966
1687265314.444,-0.286,-0.013,0.963
1687265314.501,-0.285,-0.010,0.965
1687265314.501,-0.285,-0.011,0.961
1687265314.501,-0.288,-0.017,0.961
1687265314.561,-0.287,-0.017,0.955
1687265314.561,-0.289,-0.017,0.958
1687265314.561,-0.290,-0.016,0.960
1687265314.612,-0.288,-0.017,0.962
1687265314.612,-0.286,-0.014,0.961
