timestamps,PPG1,PPG2,PPG3
1689608808.869,866.000,128609.000,60547.000
1689608808.869,867.000,128641.000,60553.000
1689608808.869,867.000,128610.000,60559.000
1689608808.869,866.000,128687.000,60566.000
1689608808.869,868.000,128728.000,60569.000
1689608808.869,868.000,128753.000,60588.000
1689608808.962,871.000,128745.000,60574.000
1689608808.962,868.000,128813.000,60602.000
1689608808.962,870.000,128816.000,60580.000
1689608808.962,870.000,128858.000,60610.000
1689608808.962,871.000,128851.000,60586.000
1689608808.962,873.000,128929.000,60638.000
1689608809.052,871.000,128944.000,60649.000
1689608809.052,873.000,128951.000,60639.000
1689608809.052,875.000,129007.000,60644.000
1689608809.052,872.000,129065.000,60659.000
1689608809.052,874.000,129091.000,60669.000
1689608809.052,876.000,129095.000,60665.000
1689608809.142,874.000,129068.000,60664.000
1689608809.142,873.000,129050.000,60638.000
1689608809.142,874.000,128957.000,60623.000
1689608809.142,871.000,128902.000,60595.000
1689608809.142,871.000,128791.000,60584.000
1689608809.142,871.000,128652.000,60534.000
1689608809.245,870.000,128574.000,60516.000
1689608809.245,870.000,128517.000,60469.000
1689608809.245,871.000,128436.000,60475.000
1689608809.245,869.000,128460.000,60476.000
1689608809.245,869.000,128392.000,60450.000
1689608809.245,869.000,128334.000,60433.000
1689608809.337,869.000,128349.000,60435.000
1689608809.337,870.000,128325.000,60452.000
1689608809.337,870.000,128319.000,60422.000
1689608809.337,869.000,128320.000,60460.000
1689608809.337,870.000,128398.000,60449.000
1689608809.337,870.000,128364.000,60465.000
1689608809.427,869.000,128363.000,60437.000
1689608809.427,871.000,128371.000,60429.000
1689608809.427,871.000,128340.000,60442.000
1689608809.427,871.000,128297.000,60429.000
1689608809.427,871.000,128337.000,60443.000
1689608809.427,871.000,128330.000,60430.000
1689608809.530,873.000,128284.000,60425.000
1689608809.530,870.000,128290.000,60432.000
1689608809.530,870.000,128296.000,60429.000
1689608809.530,871.000,128341.000,60433.000
1689608809.530,870.000,128339.000,60434.000
1689608809.530,872.000,128374.000,60441.000
1689608809.650,873.000,128368.000,60464.000
1689608809.650,872.000,128328.000,60446.000
1689608809.650,871.000,128344.000,60437.000
1689608809.650,866.000,128316.000,60411.000
1689608809.650,858.000,128280.000,60416.000
1689608809.650,848.000,128260.000,60419.000
1689608809.711,843.000,128280.000,60422.000
1689608809.711,838.000,128341.000,60432.000
1689608809.711,839.000,128349.000,60442.000
1689608809.711,839.000,128461.000,60483.000
1689608809.711,842.000,128401.000,60472.000
1689608809.711,845.000,128557.000,60506.000
1689608809.803,849.000,128606.000,60545.000
1689608809.803,853.000,128652.000,60552.000
1689608809.803,858.000,128729.000,60544.000
1689608809.803,859.000,128727.000,60569.000
1689608809.803,864.000,128852.000,60600.000
1689608809.803,870.000,128919.000,60599.000
1689608809.892,874.000,128995.000,60622.000
1689608809.892,877.000,129020.000,60619.000
1689608809.892,882.000,129043.000,60632.000
1689608809.892,879.000,129015.000,60620.000
1689608809.892,881.000,128950.000,60619.000
1689608809.892,883.000,128851.000,60555.000
1689608809.995,883.000,128749.000,60575.000
1689608809.995,885.000,128660.000,60540.000
1689608809.995,886.000,128535.000,60510.000
1689608809.995,884.000,128595.000,60510.000
1689608809.995,884.000,128524.000,60512.000
1689608809.995,886.000,128505.000,60506.000
1689608810.087,886.000,128527.000,60515.000
1689608810.087,886.000,128549.000,60504.000
1689608810.087,886.000,128498.000,60507.000
1689608810.087,889.000,128567.000,60515.000
1689608810.087,889.000,128507.000,60522.000
1689608810.087,893.000,128597.000,60531.000
1689608810.177,894.000,128618.000,60548.000
1689608810.177,891.000,128580.000,60555.000
1689608810.177,893.000,128575.000,60537.000
1689608810.177,895.000,128612.000,60535.000
1689608810.177,896.000,128626.000,60527.000
1689608810.177,896.000,128604.000,60549.000
1689608810.267,897.000,128558.000,60564.000
1689608810.267,899.000,128612.000,60540.000
1689608810.267,899.000,128584.000,60566.000
1689608810.267,898.000,128659.000,60583.000
1689608810.267,900.000,128606.000,60579.000
1689608810.267,900.000,128592.000,60592.000
1689608810.385,899.000,128698.000,60596.000
1689608810.385,902.000,128680.000,60603.000
1689608810.385,902.000,128739.000,60631.000
1689608810.385,900.000,128747.000,60631.000
1689608810.385,901.000,128796.000,60623.000
1689608810.385,904.000,128817.000,60652.000
1689608810.461,899.000,128831.000,60661.000
1689608810.461,900.000,128932.000,60670.000
1689608810.461,901.000,128902.000,60695.000
1689608810.461,902.000,128959.000,60684.000
1689608810.461,903.000,129011.000,60709.000
1689608810.461,904.000,129077.000,60727.000
1689608810.552,906.000,129020.000,60711.000
1689608810.552,907.000,129096.000,60736.000
1689608810.552,906.000,129109.000,60743.000
1689608810.552,908.000,129160.000,60748.000
1689608810.552,907.000,129205.000,60737.000
1689608810.552,908.000,129285.000,60786.000
1689608810.653,912.000,129312.000,60793.000
1689608810.653,911.000,129320.000,60787.000
1689608810.653,912.000,129338.000,60790.000
1689608810.653,910.000,129340.000,60824.000
1689608810.653,913.000,129261.000,60798.000
1689608810.653,911.000,129261.000,60762.000
1689608810.744,912.000,129151.000,60720.000
1689608810.744,912.000,129116.000,60713.000
1689608810.744,913.000,129014.000,60707.000
1689608810.744,911.000,128917.000,60684.000
1689608810.744,912.000,128920.000,60682.000
1689608810.744,911.000,128872.000,60658.000
1689608810.835,911.000,128851.000,60636.000
1689608810.835,912.000,128888.000,60657.000
1689608810.835,911.000,128847.000,60650.000
1689608810.835,913.000,128855.000,60660.000
1689608810.835,911.000,128901.000,60703.000
1689608810.835,912.000,128950.000,60684.000
1689608810.928,913.000,128990.000,60720.000
1689608810.928,910.000,128940.000,60721.000
1689608810.928,913.000,129004.000,60700.000
1689608810.928,914.000,129023.000,60731.000
1689608810.928,914.000,129015.000,60706.000
1689608810.928,913.000,129019.000,60710.000
1689608811.017,912.000,129024.000,60706.000
1689608811.017,912.000,129023.000,60702.000
1689608811.017,914.000,129016.000,60720.000
1689608811.017,911.000,129014.000,60700.000
1689608811.017,913.000,128996.000,60679.000
1689608811.017,915.000,129033.000,60713.000
1689608811.118,913.000,129024.000,60720.000
1689608811.118,914.000,129090.000,60726.000
1689608811.118,916.000,129056.000,60728.000
1689608811.118,917.000,129181.000,60751.000
1689608811.118,917.000,129159.000,60751.000
1689608811.118,917.000,129212.000,60744.000
1689608811.211,921.000,129263.000,60764.000
1689608811.211,921.000,129312.000,60783.000
1689608811.211,920.000,129350.000,60787.000
1689608811.211,924.000,129330.000,60785.000
1689608811.211,923.000,129348.000,60816.000
1689608811.211,924.000,129447.000,60818.000
1689608811.313,925.000,129400.000,60828.000
1689608811.313,923.000,129416.000,60843.000
1689608811.313,926.000,129507.000,60850.000
1689608811.313,927.000,129539.000,60845.000
1689608811.313,926.000,129578.000,60863.000
1689608811.313,927.000,129574.000,60850.000
1689608811.406,928.000,129667.000,60904.000
1689608811.406,928.000,129626.000,60912.000
1689608811.406,925.000,129650.000,60907.000
1689608811.406,926.000,129601.000,60885.000
1689608811.406,924.000,129569.000,60833.000
1689608811.406,925.000,129524.000,60833.000
1689608811.494,924.000,129447.000,60826.000
1689608811.494,925.000,129338.000,60795.000
1689608811.494,925.000,129300.000,60777.000
1689608811.494,923.000,129194.000,60743.000
1689608811.494,923.000,129227.000,60720.000
1689608811.494,923.000,129173.000,60728.000
1689608811.586,924.000,129180.000,60735.000
1689608811.586,927.000,129200.000,60757.000
1689608811.586,926.000,129214.000,60736.000
1689608811.586,929.000,129238.000,60754.000
1689608811.586,927.000,129208.000,60740.000
1689608811.586,927.000,129277.000,60738.000
1689608811.688,928.000,129330.000,60755.000
1689608811.688,930.000,129372.000,60765.000
1689608811.688,932.000,129377.000,60766.000
1689608811.688,930.000,129357.000,60777.000
1689608811.688,932.000,129400.000,60809.000
1689608811.688,932.000,129366.000,60774.000
1689608811.767,931.000,129359.000,60773.000
1689608811.767,932.000,129315.000,60787.000
1689608811.767,932.000,129351.000,60768.000
1689608811.767,932.000,129343.000,60760.000
1689608811.767,930.000,129364.000,60784.000
1689608811.767,933.000,129377.000,60774.000
1689608811.872,934.000,129438.000,60783.000
1689608811.872,933.000,129373.000,60794.000
1689608811.872,933.000,129475.000,60777.000
1689608811.872,934.000,129522.000,60816.000
1689608811.872,933.000,129548.000,60808.000
1689608811.872,934.000,129504.000,60829.000
1689608811.960,935.000,129612.000,60855.000
1689608811.960,936.000,129665.000,60851.000
1689608811.960,934.000,129732.000,60865.000
1689608811.960,935.000,129752.000,60900.000
1689608811.960,934.000,129769.000,60879.000
1689608811.960,936.000,129798.000,60893.000
1689608812.052,937.000,129837.000,60919.000
1689608812.052,935.000,129873.000,60909.000
1689608812.052,936.000,129897.000,60925.000
1689608812.052,937.000,129978.000,60938.000
1689608812.052,934.000,129956.000,60959.000
1689608812.052,937.000,129999.000,60952.000
1689608812.142,939.000,130029.000,60967.000
1689608812.142,938.000,130006.000,60937.000
1689608812.142,936.000,129951.000,60954.000
1689608812.142,937.000,129851.000,60895.000
1689608812.142,934.000,129793.000,60876.000
1689608812.142,934.000,129679.000,60847.000
1689608812.248,933.000,129618.000,60836.000
1689608812.248,931.000,129534.000,60780.000
1689608812.248,931.000,129519.000,60808.000
1689608812.248,932.000,129429.000,60762.000
1689608812.248,931.000,129410.000,60756.000
1689608812.248,933.000,129370.000,60769.000
1689608812.350,932.000,129364.000,60759.000
1689608812.350,933.000,129386.000,60739.000
1689608812.350,933.000,129393.000,60734.000
1689608812.350,934.000,129382.000,60762.000
1689608812.350,933.000,129436.000,60758.000
1689608812.350,933.000,129479.000,60773.000
