timestamps,TP9,AF7,AF8,TP10,Right AUX
1690202413.178,34.180,-37.109,-41.504,76.172,-113.281
1690202413.182,43.457,-41.992,-31.738,196.777,89.355
1690202413.186,-32.715,-33.203,-29.785,32.227,-121.094
1690202413.190,-95.703,-22.949,-33.691,-196.289,-303.711
1690202413.194,-74.219,-14.648,-30.273,-197.754,-247.070
1690202413.198,15.625,-16.602,-33.203,34.668,5.859
1690202413.202,55.176,-21.484,-34.668,174.316,114.746
1690202413.205,-15.137,-12.695,-33.203,44.922,-96.680
1690202413.209,-91.797,-23.438,-34.180,-180.664,-168.457
1690202413.213,-80.078,-37.109,-35.156,-217.773,114.746
1690202413.217,-11.230,-29.785,-37.109,-15.137,-10.742
1690202413.221,22.461,-30.762,-25.391,156.738,-161.133
1690202413.223,-25.879,-40.527,-19.043,72.754,-69.336
1690202413.227,-98.145,-45.898,-23.926,-165.039,-58.105
1690202413.231,-103.027,-38.086,-28.809,-242.188,-169.922
1690202413.235,-24.414,-35.156,-36.621,-41.504,-163.574
1690202413.239,25.879,-32.715,-31.738,160.156,116.211
1690202413.243,-24.414,-27.832,-32.715,90.820,156.738
1690202413.247,-102.539,-31.250,-40.527,-150.391,-55.664
1690202413.250,-102.051,-33.691,-50.781,-256.836,-157.715
1690202413.254,-23.926,-36.133,-46.875,-74.707,113.770
1690202413.258,41.504,-34.668,-28.320,158.691,396.973
1690202413.262,14.160,-20.020,-22.461,123.535,14.648
1690202413.266,-80.566,-16.113,-27.832,-112.793,-196.289
1690202413.268,-100.098,-32.715,-25.879,-234.863,-12.695
1690202413.272,-28.320,-38.574,-27.344,-100.098,-78.613
1690202413.276,30.273,-28.320,-33.203,120.605,-152.832
1690202413.280,16.113,-18.555,-31.738,136.230,25.879
1690202413.284,-70.801,-20.020,-27.344,-80.078,19.531
1690202413.288,-123.535,-30.273,-31.250,-238.770,-48.340
1690202413.292,-60.059,-25.391,-33.203,-128.418,-45.410
1690202413.295,35.156,-14.648,-36.133,118.652,11.230
1690202413.299,31.250,-22.949,-32.227,186.523,322.266
1690202413.303,-48.828,-27.344,-25.879,-23.438,58.105
1690202413.307,-99.609,-19.531,-27.832,-221.191,-321.777
1690202413.311,-53.711,-25.391,-30.273,-147.949,-241.699
1690202413.313,25.391,-34.668,-26.855,92.285,-95.703
1690202413.317,25.391,-31.250,-25.879,176.758,-119.629
1690202413.321,-57.129,-22.949,-33.691,-19.531,-168.457
1690202413.325,-107.910,-22.949,-36.621,-229.004,-138.184
1690202413.329,-58.105,-24.414,-30.762,-177.734,-123.047
1690202413.333,28.320,-25.391,-26.855,62.988,-17.578
1690202413.337,46.387,-24.902,-27.832,177.246,29.297
1690202413.340,-28.320,-20.020,-23.926,31.738,273.926
1690202413.344,-95.703,-20.508,-22.461,-180.176,342.285
1690202413.348,-66.406,-21.973,-27.344,-182.129,-45.898
1690202413.352,26.367,-23.926,-29.297,40.527,-132.812
1690202413.356,53.223,-23.438,-23.926,186.035,175.781
1690202413.358,-19.043,-21.973,-21.484,49.316,36.621
1690202413.362,-98.633,-31.738,-28.809,-183.594,-206.543
1690202413.366,-90.332,-39.062,-30.762,-206.543,-163.086
1690202413.370,1.465,-41.992,-29.297,8.789,-115.723
1690202413.374,40.527,-34.668,-28.809,182.129,-69.336
1690202413.378,-28.809,-27.344,-32.227,89.844,-15.137
1690202413.382,-105.957,-22.461,-38.086,-154.785,-23.438
1690202413.385,-99.609,-17.090,-34.180,-225.586,110.352
1690202413.389,-8.301,-24.902,-33.203,-31.250,57.129
1690202413.393,37.598,-26.367,-33.203,160.156,-86.426
1690202413.397,-7.324,-27.344,-31.250,104.004,-66.895
1690202413.401,-71.289,-34.180,-31.738,-133.789,-74.219
1690202413.403,-96.680,-26.367,-33.203,-247.070,-179.688
1690202413.407,-31.250,-15.625,-33.203,-77.148,-166.504
1690202413.411,45.410,-12.695,-30.273,145.508,-18.066
1690202413.415,18.555,-12.207,-29.785,121.582,0.977
1690202413.419,-68.848,-16.602,-29.297,-111.328,-135.254
1690202413.423,-90.332,-31.738,-30.273,-247.070,-173.828
1690202413.427,-19.043,-37.109,-38.574,-91.309,66.406
1690202413.430,46.387,-31.738,-37.598,145.020,240.234
1690202413.434,19.043,-23.926,-34.668,142.090,-14.160
1690202413.438,-62.012,-32.227,-36.133,-83.008,-134.766
1690202413.442,-99.609,-39.062,-40.527,-232.422,49.805
1690202413.446,-43.945,-23.438,-41.992,-107.910,67.383
1690202413.448,33.691,-15.625,-39.551,128.418,-69.336
1690202413.452,20.020,-25.391,-37.109,166.016,-21.484
1690202413.456,-63.477,-37.598,-35.156,-47.363,78.613
1690202413.460,-90.332,-37.598,-37.598,-238.281,-124.512
1690202413.464,-51.758,-32.227,-34.668,-151.367,-244.629
1690202413.468,7.324,-24.902,-30.273,104.004,-6.348
1690202413.472,16.602,-21.484,-33.691,178.711,251.465
1690202413.475,-56.152,-25.391,-33.203,-23.438,51.758
1690202413.479,-104.004,-17.090,-34.668,-221.680,-240.234
1690202413.483,-59.082,-20.020,-37.598,-171.875,-201.660
1690202413.487,24.902,-27.832,-29.297,73.730,-7.812
1690202413.491,46.387,-28.320,-28.320,190.430,-13.184
1690202413.494,-21.973,-29.297,-32.227,25.391,-83.496
1690202413.498,-94.727,-22.949,-27.832,-189.941,-0.977
1690202413.502,-77.148,-20.508,-23.926,-193.848,-32.227
1690202413.506,16.602,-49.316,-27.344,41.504,-67.871
1690202413.510,69.336,-45.898,-29.297,216.309,-4.883
1690202413.514,-23.926,-16.602,-22.461,47.363,109.863
1690202413.518,-139.648,-10.254,-24.902,-220.215,107.910
1690202413.521,-126.465,-9.766,-25.391,-243.164,-143.066
1690202413.525,-43.945,-10.742,-17.578,-38.086,-160.156
1690202413.529,-17.090,-21.973,-18.555,122.559,348.633
1690202413.533,-95.215,-48.340,-21.973,0.000,344.238
1690202413.537,-185.059,-45.410,-26.855,-261.719,-195.312
1690202413.553,-184.570,-27.344,-30.762,-325.684,-267.578
1690202413.557,-116.699,-38.086,-33.691,-140.625,-110.840
1690202413.561,-80.078,-49.316,-28.809,39.551,-29.785
1690202413.565,-126.465,-48.828,-29.297,-21.484,-80.566
1690202413.569,-210.449,-48.340,-37.109,-249.512,-65.430
1690202413.573,-214.844,-33.203,-37.109,-337.402,136.719
1690202413.577,-111.328,-22.461,-35.645,-146.973,66.895
1690202413.580,-28.809,-31.250,-40.039,70.801,-126.465
1690202413.584,-53.711,-50.293,-38.574,46.387,-50.781
1690202413.588,-120.117,-43.945,-36.621,-165.527,102.539
1690202413.592,-142.090,-27.344,-39.062,-292.480,-167.480
1690202413.596,-65.918,-33.691,-36.133,-132.324,-274.902
1690202413.598,15.625,-38.086,-36.133,107.422,-94.727
1690202413.602,-9.277,-39.551,-32.227,114.746,-67.871
1690202413.606,-74.707,-46.875,-30.273,-93.262,-152.344
1690202413.610,-96.680,-46.875,-34.668,-234.375,-170.898
1690202413.614,-36.621,-37.109,-33.203,-115.234,-37.598
1690202413.618,34.668,-25.879,-35.645,121.094,117.188
1690202413.622,20.996,-28.320,-35.645,161.133,141.602
1690202413.625,-59.570,-43.945,-29.297,-45.410,-25.391
1690202413.629,-94.238,-47.363,-30.273,-219.727,121.094
1690202413.633,-35.645,-34.668,-33.203,-130.859,544.434
1690202413.637,41.504,-15.137,-25.391,104.492,215.820
1690202413.641,36.133,-13.672,-25.879,171.875,-174.316
1690202413.643,-41.504,-17.090,-31.738,-15.137,-136.719
1690202413.647,-84.473,-29.785,-31.738,-208.984,-241.211
1690202413.651,-40.039,-48.828,-30.762,-151.855,-335.449
1690202413.655,36.133,-40.527,-31.250,81.055,-182.129
1690202413.659,40.527,-29.297,-33.691,180.664,-26.855
1690202413.663,-35.156,-15.137,-35.156,18.066,-31.250
1690202413.667,-87.891,-27.344,-39.062,-204.102,-154.785
1690202413.670,-43.945,-66.895,-33.691,-185.547,-152.832
1690202413.674,24.902,-63.965,-31.250,59.570,243.652
1690202413.678,38.086,-30.762,-34.668,183.105,226.562
1690202413.682,-30.762,-14.648,-32.715,39.062,-114.258
1690202413.686,-95.215,-10.254,-38.574,-176.758,-156.738
1690202413.688,-75.684,-13.672,-41.016,-199.707,-91.797
1690202413.692,-2.930,-15.625,-31.250,9.277,-51.758
1690202413.696,27.832,-13.672,-27.344,168.457,-74.707
1690202413.700,-31.738,-11.230,-31.250,63.965,-37.109
1690202413.704,-97.168,-14.160,-33.203,-167.480,-118.652
1690202413.708,-67.383,-19.043,-30.273,-208.008,-113.770
1690202413.712,10.254,-17.090,-27.344,-16.113,45.410
1690202413.715,50.293,-22.461,-27.832,163.574,224.609
1690202413.719,-5.371,-30.762,-27.832,91.309,229.004
1690202413.723,-90.332,-35.645,-27.832,-153.809,-77.148
1690202413.727,-93.262,-30.273,-29.785,-243.652,-237.305
1690202413.731,-19.043,-23.438,-27.344,-55.664,70.312
1690202413.733,33.691,-21.484,-26.367,157.715,83.984
1690202413.737,2.930,-23.438,-32.227,121.582,-153.320
1690202413.741,-73.242,-26.367,-34.180,-104.980,-152.344
1690202413.745,-89.844,-37.598,-31.250,-221.191,-164.062
1690202413.749,-25.879,-45.898,-32.227,-84.473,-204.590
1690202413.753,34.180,-35.156,-33.691,134.766,-112.305
1690202413.757,2.930,-35.156,-33.691,143.066,63.477
1690202413.760,-68.848,-33.691,-34.668,-76.660,264.648
1690202413.764,-89.355,-22.461,-28.320,-236.816,44.922
1690202413.768,-30.762,-18.555,-27.344,-117.188,-197.754
1690202413.772,54.688,-24.414,-24.414,130.859,-48.340
1690202413.776,50.293,-20.020,-23.438,177.734,51.758
1690202413.779,-39.551,-13.672,-26.855,-29.785,-92.285
1690202413.783,-109.863,-29.785,-28.320,-217.285,-233.887
1690202413.787,-63.965,-37.109,-28.320,-134.277,-94.238
1690202413.791,26.367,-25.391,-31.250,97.656,31.250
1690202413.795,23.926,-22.949,-34.180,167.969,-45.898
1690202413.799,-43.945,-29.297,-26.855,-6.836,-44.434
1690202413.803,-95.215,-37.598,-27.344,-205.078,148.926
1690202413.806,-64.941,-30.762,-29.785,-162.598,125.488
1690202413.810,14.160,-22.949,-33.203,67.871,-114.258
1690202413.814,21.484,-21.484,-40.039,178.223,18.066
1690202413.818,-45.898,-19.531,-40.527,16.113,170.410
1690202413.822,-96.680,-20.508,-32.715,-198.730,-87.891
1690202413.823,-59.570,-20.020,-28.809,-184.570,-267.578
1690202413.827,31.250,-24.902,-33.203,47.363,-128.418
1690202413.831,46.875,-34.668,-32.227,181.152,36.133
1690202413.835,-20.020,-38.574,-30.273,44.922,-37.109
1690202413.839,-81.055,-31.738,-32.227,-177.246,-170.898
1690202413.843,-66.895,-26.855,-33.203,-199.707,2.930
1690202413.847,8.301,-27.832,-25.879,28.809,395.508
1690202413.850,43.457,-25.879,-20.996,183.105,281.738
1690202413.854,-13.672,-30.762,-28.320,70.801,-84.473
1690202413.858,-85.449,-30.273,-26.367,-146.973,-139.160
1690202413.862,-68.359,-20.508,-23.438,-209.473,-197.754
1690202413.866,11.230,-14.648,-26.855,-18.066,-160.156
1690202413.886,45.898,-23.438,-27.832,172.363,-100.586
1690202413.890,-7.812,-33.691,-26.367,105.957,-69.336
1690202413.894,-95.215,-25.879,-24.902,-129.883,-125.000
1690202413.898,-100.098,-23.438,-23.438,-232.422,-244.141
1690202413.902,-16.602,-21.484,-26.367,-44.434,-157.715
1690202413.906,46.387,-28.320,-26.855,174.805,125.488
1690202413.910,4.883,-35.156,-25.391,119.629,108.398
1690202413.913,-81.055,-25.879,-26.367,-104.980,-43.457
1690202413.917,-84.473,-27.832,-32.715,-219.727,-98.145
1690202413.921,-6.836,-36.621,-37.598,-70.312,177.246
1690202413.925,50.781,-31.250,-34.180,155.762,563.965
1690202413.929,12.207,-12.695,-33.691,144.043,202.148
1690202413.928,-74.707,-5.371,-33.691,-89.844,-89.844
1690202413.932,-100.098,-16.602,-28.809,-238.281,-81.055
1690202413.936,-30.762,-25.879,-32.227,-116.211,-135.254
1690202413.940,46.387,-34.180,-34.180,113.770,-90.332
1690202413.944,26.855,-42.480,-31.738,146.973,26.855
1690202413.948,-52.734,-37.598,-28.809,-49.805,102.539
1690202413.952,-84.473,-21.973,-26.367,-215.820,-57.129
1690202413.955,-32.227,-12.695,-25.879,-140.625,-238.281
1690202413.959,42.480,-10.254,-23.926,97.656,-66.406
1690202413.963,32.227,-12.695,-20.996,185.547,438.965
1690202413.967,-53.223,-27.344,-22.461,-7.324,200.195
1690202413.971,-102.051,-33.203,-26.855,-218.750,-243.652
1690202413.973,-52.246,-22.949,-26.855,-165.527,-133.301
1690202413.977,35.156,-14.648,-25.391,76.172,-41.504
1690202413.981,28.809,-15.137,-25.879,160.156,-122.559
1690202413.985,-55.176,-25.879,-25.879,-16.602,-165.039
1690202413.989,-109.375,-34.668,-25.391,-218.750,-162.109
1690202413.993,-77.148,-36.621,-27.344,-202.148,-119.141
1690202413.997,2.930,-34.668,-25.879,24.414,12.695
1690202414.000,26.855,-31.738,-32.715,162.109,-30.273
1690202414.004,-42.969,-23.438,-34.180,40.527,154.785
1690202414.008,-114.258,-17.090,-22.949,-181.641,338.379
1690202414.012,-85.449,-22.461,-18.066,-216.797,-137.695
1690202414.016,-1.953,-36.621,-18.555,-0.977,-146.484
1690202414.018,32.227,-42.969,-18.555,165.527,234.863
1690202414.022,-14.648,-22.461,-12.695,61.523,11.719
1690202414.026,-96.191,-7.324,-18.555,-175.781,-247.559
1690202414.030,-95.215,-13.184,-22.461,-222.656,-186.523
1690202414.034,1.953,-22.461,-20.508,-4.883,-10.254
1690202414.038,54.688,-28.320,-20.508,171.875,41.992
1690202414.042,5.371,-29.297,-21.484,89.355,-23.926
1690202414.045,-90.332,-27.832,-21.484,-138.672,-66.895
1690202414.049,-102.539,-33.691,-20.020,-227.051,39.062
1690202414.053,-21.484,-24.902,-20.996,-50.781,-83.008
1690202414.057,36.133,-13.184,-21.973,156.738,-115.723
1690202414.061,1.953,-20.508,-20.020,119.629,-17.090
1690202414.079,-68.848,-47.852,-19.531,-106.934,-32.715
1690202414.083,-87.402,-49.316,-27.344,-224.609,-187.012
1690202414.087,-34.668,-21.973,-35.156,-79.590,-134.766
1690202414.091,30.273,-7.324,-33.691,140.625,85.938
1690202414.095,7.812,-10.742,-34.180,129.395,101.562
1690202414.099,-67.383,-14.160,-27.832,-93.750,11.230
1690202414.103,-92.285,-16.113,-23.438,-227.539,-96.191
1690202414.106,-24.414,-22.949,-25.391,-97.168,49.316
1690202414.110,38.086,-24.414,-27.832,125.000,159.668
1690202414.114,9.766,-24.902,-27.832,142.090,-75.684
1690202414.118,-73.242,-34.180,-28.809,-67.871,-233.398
1690202414.122,-112.305,-47.363,-31.738,-229.492,-77.148
1690202414.108,-52.734,-43.945,-33.203,-139.648,-81.055
1690202414.112,20.020,-24.902,-30.273,83.984,-116.699
1690202414.116,8.301,-11.719,-28.809,143.066,-74.707
1690202414.120,-64.941,-9.766,-29.297,-40.527,-140.625
