timestamps,X,Y,Z
1692032565.169,-0.171,0.064,0.983
1692032565.169,-0.167,0.067,0.986
1692032565.169,-0.167,0.069,0.988
1692032565.229,-0.170,0.068,0.990
1692032565.229,-0.169,0.063,0.989
1692032565.229,-0.169,0.063,0.986
1692032565.274,-0.173,0.063,0.982
1692032565.274,-0.172,0.062,0.985
1692032565.274,-0.173,0.064,0.981
1692032565.356,-0.174,0.067,0.981
1692032565.356,-0.170,0.065,0.982
1692032565.356,-0.173,0.067,0.983
1692032565.397,-0.175,0.069,0.986
1692032565.397,-0.171,0.064,0.989
1692032565.397,-0.175,0.069,0.991
1692032565.472,-0.174,0.067,0.988
1692032565.472,-0.173,0.063,0.983
1692032565.472,-0.174,0.067,0.984
1692032565.503,-0.172,0.068,0.986
1692032565.503,-0.170,0.060,0.984
1692032565.503,-0.169,0.061,0.986
1692032565.575,-0.169,0.060,0.987
1692032565.575,-0.169,0.058,0.986
1692032565.575,-0.170,0.057,0.984
1692032565.619,-0.171,0.058,0.989
1692032565.619,-0.170,0.055,0.980
1692032565.619,-0.172,0.056,0.987
1692032565.679,-0.171,0.056,0.986
1692032565.679,-0.170,0.057,0.983
1692032565.679,-0.167,0.060,0.981
1692032565.738,-0.171,0.062,0.988
1692032565.738,-0.167,0.064,0.989
1692032565.738,-0.167,0.066,0.990
1692032565.784,-0.163,0.067,0.991
1692032565.784,-0.168,0.066,0.990
1692032565.784,-0.170,0.062,0.990
1692032565.844,-0.171,0.059,0.987
1692032565.844,-0.174,0.057,0.985
1692032565.844,-0.177,0.059,0.990
1692032565.904,-0.176,0.056,0.987
1692032565.904,-0.175,0.059,0.985
1692032565.904,-0.176,0.054,0.986
1692032565.963,-0.178,0.057,0.987
1692032565.963,-0.179,0.053,0.984
1692032565.963,-0.181,0.053,0.982
1692032566.017,-0.182,0.054,0.987
1692032566.017,-0.179,0.055,0.983
1692032566.017,-0.179,0.052,0.983
1692032566.069,-0.177,0.050,0.980
1692032566.069,-0.176,0.053,0.982
1692032566.069,-0.173,0.051,0.984
1692032566.129,-0.172,0.056,0.986
1692032566.129,-0.170,0.057,0.987
1692032566.129,-0.170,0.057,0.991
1692032566.189,-0.167,0.059,0.988
1692032566.189,-0.171,0.059,0.988
1692032566.189,-0.175,0.059,0.988
1692032566.234,-0.173,0.056,0.984
1692032566.234,-0.176,0.057,0.991
1692032566.234,-0.177,0.056,0.985
1692032566.296,-0.178,0.057,0.986
1692032566.296,-0.178,0.056,0.983
1692032566.296,-0.176,0.056,0.985
1692032566.356,-0.176,0.055,0.985
1692032566.356,-0.178,0.056,0.985
1692032566.356,-0.178,0.056,0.983
1692032566.403,-0.183,0.056,0.984
1692032566.403,-0.180,0.058,0.986
1692032566.403,-0.178,0.060,0.988
