timestamps,TP9,AF7,AF8,TP10,Right AUX
1692032565.092,-27.344,-9.277,-38.574,11.230,-107.910
1692032565.096,-23.926,-12.695,-37.109,26.367,-226.562
1692032565.100,-15.625,-17.578,-32.227,31.250,11.230
1692032565.104,-11.230,-12.207,-35.156,20.508,52.734
1692032565.108,-21.484,-9.766,-41.992,7.324,-218.262
1692032565.112,-24.902,-15.137,-41.016,10.254,-150.879
1692032565.116,-20.020,-18.555,-43.457,19.531,1.465
1692032565.119,-21.973,-18.066,-44.434,20.996,14.648
1692032565.123,-22.461,-15.625,-37.109,11.230,-103.516
1692032565.127,-27.832,-16.602,-35.645,-1.465,-198.242
1692032565.131,-36.133,-19.043,-37.109,9.277,122.070
1692032565.135,-33.203,-13.184,-35.645,18.555,328.125
1692032565.137,-21.484,-12.207,-37.598,13.672,-65.918
1692032565.141,-21.973,-14.160,-41.992,6.348,-151.855
1692032565.145,-34.668,-16.113,-42.480,-0.977,-56.152
1692032565.149,-29.297,-18.555,-44.922,3.418,-124.512
1692032565.153,-20.020,-18.555,-41.504,11.719,-162.598
1692032565.157,-29.785,-17.578,-38.574,11.719,32.227
1692032565.161,-28.809,-18.066,-36.133,5.859,210.938
1692032565.164,-23.438,-20.508,-35.156,6.836,-65.430
1692032565.168,-24.902,-19.531,-39.551,13.184,-270.508
1692032565.172,-16.602,-20.996,-37.109,20.508,-51.758
1692032565.176,-9.766,-19.531,-35.156,29.785,186.523
1692032565.180,-16.113,-14.648,-33.691,26.855,9.277
1692032565.196,-27.344,-18.555,-35.156,18.555,-184.082
1692032565.200,-29.785,-23.926,-35.645,19.531,-26.367
1692032565.204,-23.926,-21.484,-33.691,26.855,178.223
1692032565.208,-17.090,-16.113,-38.086,25.391,-18.066
1692032565.212,-23.438,-19.043,-36.133,17.090,-112.305
1692032565.216,-30.762,-20.996,-36.621,12.695,13.184
1692032565.220,-31.250,-21.484,-38.574,7.324,30.273
1692032565.223,-23.438,-21.484,-35.645,5.859,-153.809
1692032565.227,-20.996,-21.484,-36.621,6.348,-224.121
1692032565.231,-24.902,-27.344,-39.062,-0.977,51.758
