timestamps,TP9,AF7,AF8,TP10,Right AUX
1689804064.545,-55.664,-39.062,-17.090,-128.418,-227.539
1689804064.549,-38.086,-34.180,-35.645,-33.203,-26.367
1689804064.553,13.184,-30.762,-30.762,88.379,-15.137
1689804064.557,24.902,-40.039,-25.391,76.660,-158.203
1689804064.561,-19.531,-29.785,-20.020,-58.594,-78.125
1689804064.565,-69.336,-21.484,-28.809,-149.902,155.273
1689804064.569,-63.477,-22.949,-30.273,-76.660,53.223
1689804064.572,-10.742,-29.785,-14.648,63.965,-113.770
1689804064.576,0.977,-51.758,-17.578,77.637,20.020
1689804064.580,-35.645,-51.270,-27.832,-47.852,146.484
1689804064.584,-58.594,-40.039,-24.414,-149.414,-104.004
1689804064.588,-57.617,-59.570,-13.184,-99.121,-193.848
1689804064.591,-83.496,-43.945,-18.066,-93.750,-119.141
1689804064.595,-32.715,-44.922,-21.484,55.176,74.707
1689804064.599,-16.113,-47.363,-23.926,88.379,43.945
1689804064.602,-43.945,-41.504,-11.230,-20.508,-135.742
1689804064.606,-78.613,-49.805,-5.371,-135.254,-135.254
1689804064.610,-84.473,-60.547,-12.207,-121.582,-147.949
1689804064.614,-44.922,-32.227,-23.926,7.324,-178.711
1689804064.618,-16.113,-30.762,-26.367,72.754,-112.305
1689804064.624,-30.762,-47.363,-18.066,-20.508,157.227
1689804064.628,-66.406,-36.133,-26.855,-139.160,170.410
1689804064.632,-74.707,-37.598,-22.461,-125.000,-122.070
1689804064.636,-37.598,-37.598,-19.531,9.277,-37.109
1689804064.640,0.000,-31.738,-32.715,101.562,227.051
1689804064.644,-8.789,-31.738,-35.645,21.484,175.781
1689804064.648,-47.363,-55.664,-32.715,-112.793,-86.426
1689804064.651,-68.848,-61.035,-19.043,-144.043,-82.031
1689804064.655,-54.199,-38.574,-11.230,-28.320,125.000
1689804064.659,-22.461,-30.762,-17.090,77.637,9.277
1689804064.663,-16.113,-28.809,-20.996,31.738,-145.508
1689804064.667,-53.711,-35.645,-20.996,-93.262,-138.184
1689804064.665,-82.520,-45.410,-15.137,-135.742,-216.309
1689804064.669,-62.500,-40.527,-14.160,-37.109,-223.145
1689804064.673,0.488,-44.922,0.000,82.520,-95.215
1689804064.677,17.090,-40.039,-7.812,52.246,-12.695
1689804064.681,-37.109,-22.461,-33.203,-95.215,-70.312
1689804064.685,-73.242,-29.785,-37.598,-157.227,-75.684
1689804064.689,-54.199,-34.180,-53.711,-66.895,24.902
1689804064.692,-8.301,-34.180,-53.223,54.199,371.582
1689804064.696,4.395,-34.668,-27.344,49.316,480.469
1689804064.700,-22.461,-24.902,-10.254,-77.148,-23.438
1689804064.704,-55.664,-36.133,-3.418,-154.785,-228.027
1689804064.708,-42.969,-36.133,5.371,-71.777,-131.836
1689804064.710,6.836,-17.090,8.789,62.988,-129.395
1689804064.714,26.855,-21.484,-18.555,72.266,-55.176
1689804064.718,-8.789,-26.367,-34.668,-52.734,0.488
1689804064.722,-60.059,-16.113,-30.273,-150.391,-20.020
1689804064.726,-67.871,-21.484,-43.457,-102.539,-124.023
1689804064.730,-28.320,-30.762,-38.574,28.809,-84.961
1689804064.734,0.488,-30.762,-22.461,62.988,130.371
1689804064.737,-24.902,-32.227,-15.137,-40.527,329.590
1689804064.741,-68.359,-13.184,-13.672,-149.902,5.859
1689804064.745,-64.453,-25.879,-18.066,-116.699,-318.359
1689804064.749,-17.578,-29.785,-19.043,23.926,-17.578
1689804064.753,9.277,-6.348,-19.531,72.266,129.883
1689804064.756,-7.812,-7.812,-28.809,-35.156,-100.098
1689804064.760,-37.109,-17.090,-35.156,-145.996,-208.008
1689804064.764,-47.852,-23.438,-32.715,-122.559,-166.504
1689804064.768,-12.207,-14.160,-28.809,12.207,-120.605
1689804064.772,29.785,-11.230,-27.832,89.355,-108.887
1689804064.776,18.555,-14.160,-23.438,4.883,-126.953
1689804064.780,-23.438,-5.371,-28.320,-116.211,100.098
1689804064.783,-32.227,-5.859,-34.180,-107.422,128.906
1689804064.787,-0.977,-3.906,-10.254,20.508,-187.012
1689804064.791,29.785,-3.906,-2.930,98.633,-118.164
1689804064.795,15.625,-9.277,-11.719,21.484,43.945
1689804064.799,-42.480,-5.859,-7.324,-107.422,-105.957
1689804064.800,-76.172,-9.277,-6.836,-122.559,-250.977
1689804064.804,-48.340,-24.902,-9.277,-5.371,-104.980
1689804064.808,-5.371,-33.691,-24.902,93.750,131.348
1689804064.812,-12.207,-25.391,-33.691,43.457,18.066
1689804064.816,-49.805,-19.043,-28.320,-97.656,-243.652
1689804064.820,-71.777,-22.461,-22.949,-138.184,-61.035
1689804064.824,-62.500,-26.855,-28.320,-30.762,210.449
1689804064.827,-26.367,-26.367,-27.832,70.312,38.574
