timestamps,X,Y,Z
1689804064.609,-2.019,2.520,1.219
1689804064.609,-1.922,2.789,1.316
1689804064.609,-2.131,3.140,1.241
1689804064.671,-2.542,3.753,1.271
1689804064.671,-2.370,3.813,1.122
1689804064.671,-1.817,3.806,1.062
1689804064.727,-1.966,3.507,1.069
1689804064.727,-2.565,3.065,0.396
1689804064.727,-2.722,3.282,0.336
1689804064.772,-2.333,4.023,0.523
1689804064.772,-1.944,4.209,1.084
1689804064.772,-1.877,4.015,1.413
1689804064.832,-1.944,3.544,1.458
1689804064.832,-2.303,3.514,1.555
1689804064.832,-2.340,3.193,1.473
1689804064.894,-2.475,2.916,1.630
1689804064.894,-2.415,2.789,1.600
1689804064.894,-2.437,2.938,1.271
1689804064.956,-1.966,2.766,1.024
1689804064.956,-2.026,2.654,1.017
1689804064.956,-2.467,2.482,0.493
1689804065.000,-2.976,2.781,0.464
1689804065.000,-2.422,3.178,0.606
1689804065.000,-2.138,3.813,0.972
1689804065.057,-2.460,4.082,1.032
1689804065.057,-2.355,3.806,0.591
1689804065.057,-2.557,4.097,1.129
1689804065.117,-2.497,4.314,1.219
1689804065.117,-2.161,4.023,1.189
1689804065.117,-2.071,3.656,0.912
1689804065.177,-1.929,3.566,1.017
1689804065.177,-2.086,3.342,1.406
1689804065.177,-1.839,3.387,1.271
1689804065.240,-1.996,3.252,1.480
1689804065.240,-1.914,3.252,1.286
1689804065.240,-1.735,3.223,1.286
1689804065.297,-1.630,3.163,1.705
1689804065.297,-1.907,2.991,1.765
1689804065.297,-2.662,3.036,1.211
1689804065.342,-2.707,3.148,0.942
1689804065.342,-2.535,3.783,1.234
1689804065.342,-2.123,4.030,1.443
1689804065.403,-2.034,3.978,1.585
1689804065.403,-1.765,3.880,1.264
1689804065.403,-1.839,3.469,1.032
1689804065.462,-1.398,3.252,0.650
1689804065.462,-1.376,3.223,0.366
1689804065.462,-1.884,3.462,0.000
1689804065.537,-1.563,3.223,-0.591
1689804065.537,-1.600,2.953,-0.748
1689804065.537,-2.183,2.774,-0.875
1689804065.568,-2.826,2.796,-0.568
1689804065.568,-2.707,2.759,-0.419
1689804065.568,-2.153,2.766,-0.090
1689804065.627,-1.712,2.587,0.164
1689804065.627,-2.191,2.834,0.404
1689804065.627,-2.497,2.908,0.351
1689804065.687,-2.370,2.834,0.553
1689804065.687,-2.288,2.490,0.650
1689804065.687,-2.026,2.482,0.927
1689804065.734,-1.645,2.624,1.084
1689804065.734,-1.293,2.714,1.032
1689804065.734,-1.563,2.677,1.069
1689804065.795,-1.099,2.692,1.114
1689804065.795,-0.508,3.163,1.421
1689804065.795,-0.284,3.350,1.869
1689804065.852,0.090,3.208,2.213
1689804065.852,0.576,3.484,2.998
1689804065.852,0.464,3.492,3.492
1689804065.913,-0.561,2.609,3.499
1689804065.913,-1.944,1.338,3.866
1689804065.913,-2.864,0.486,4.090
1689804065.972,-3.589,0.082,4.456
1689804065.972,-4.404,-0.307,4.247
1689804065.972,-5.495,-0.419,4.105
1689804066.019,-5.735,-0.351,3.634
1689804066.019,-5.675,-0.164,3.193
1689804066.019,-4.995,0.187,2.871
1689804066.080,-4.456,0.217,2.587
1689804066.080,-4.120,0.366,2.983
1689804066.080,-3.581,1.122,3.290
1689804066.137,-2.953,1.533,3.492
1689804066.137,-2.722,2.400,3.342
1689804066.137,-2.138,3.125,2.415
1689804066.197,-1.069,4.247,1.622
1689804066.197,-0.277,5.907,0.703
1689804066.197,-0.262,7.282,-0.127
1689804066.257,-1.054,8.673,-1.129
1689804066.257,-1.675,8.965,-1.391
1689804066.257,-2.340,9.092,-1.279
1689804066.302,-3.028,8.972,-0.778
1689804066.302,-3.806,8.142,-0.516
1689804066.302,-4.217,7.671,0.135
1689804066.365,-3.925,6.497,0.695
1689804066.365,-3.447,5.062,0.972
1689804066.365,-2.871,4.030,1.226
1689804066.423,-2.168,3.372,1.092
1689804066.423,-1.697,2.766,1.189
1689804066.423,-1.488,2.123,1.084
1689804066.482,-1.510,1.839,0.800
1689804066.482,-1.286,1.062,0.449
1689804066.482,-1.832,0.740,0.314
1689804066.527,-2.550,0.897,-0.127
1689804066.527,-3.230,1.151,-0.501
1689804066.527,-3.170,1.854,-0.680
1689804066.590,-3.380,2.714,-0.299
1689804066.590,-3.365,3.163,-0.030
1689804066.590,-3.469,3.708,0.194
1689804066.647,-3.237,3.970,0.449
1689804066.647,-2.774,4.000,0.837
1689804066.647,-2.123,3.768,1.301
1689804066.707,-1.712,3.895,1.555
1689804066.707,-1.308,3.858,1.907
1689804066.707,-0.710,3.671,2.176
1689804066.752,-0.621,3.282,2.123
1689804066.752,-0.785,2.811,2.019
1689804066.752,-1.144,2.677,2.497
1689804066.812,-1.077,2.699,2.422
1689804066.812,-0.882,3.036,2.579
1689804066.812,-1.391,3.065,2.422
1689804066.875,-1.854,2.707,2.355
1689804066.875,-1.877,2.632,2.086
1689804066.875,-2.318,2.437,1.727
1689804066.933,-2.325,2.497,1.009
1689804066.933,-2.198,2.355,0.583
1689804066.933,-1.936,2.153,0.097
1689804066.977,-2.049,2.467,0.120
1689804066.977,-2.101,2.796,0.426
1689804066.977,-2.094,3.208,0.471
1689804067.037,-2.325,3.514,0.718
1689804067.037,-2.325,3.589,0.920
1689804067.037,-2.236,3.551,1.151
1689804067.097,-2.161,3.858,1.436
1689804067.097,-2.191,3.529,1.735
1689804067.097,-2.467,3.439,1.226
1689804067.159,-2.811,3.589,0.793
1689804067.159,-2.236,3.522,0.523
1689804067.159,-1.877,3.679,0.703
1689804067.205,-1.869,3.851,0.710
1689804067.205,-2.094,3.529,0.164
1689804067.205,-2.101,3.223,0.127
1689804067.262,-2.198,3.350,0.045
1689804067.262,-1.742,3.342,-0.112
1689804067.262,-1.682,3.335,-0.703
1689804067.324,-1.503,3.551,-0.613
1689804067.324,-1.690,3.297,-0.508
1689804067.324,-1.981,3.155,-0.523
1689804067.382,-2.789,2.789,-0.262
1689804067.382,-3.215,2.587,-0.090
1689804067.382,-2.983,2.684,0.052
1689804067.442,-3.193,3.223,0.493
1689804067.442,-2.991,3.402,0.538
1689804067.442,-2.916,3.110,0.336
1689804067.490,-2.684,3.155,0.351
1689804067.490,-2.737,3.095,0.217
