timestamps,PPG1,PPG2,PPG3
1689613048.562,663.000,125916.000,62645.000
1689613048.562,663.000,125850.000,62616.000
1689613048.562,663.000,125952.000,62631.000
1689613048.562,663.000,125901.000,62645.000
1689613048.562,663.000,125909.000,62645.000
1689613048.562,663.000,125851.000,62617.000
1689613048.663,663.000,125872.000,62621.000
1689613048.663,662.000,125908.000,62625.000
1689613048.663,662.000,125876.000,62632.000
1689613048.663,663.000,125866.000,62649.000
1689613048.663,664.000,125915.000,62653.000
1689613048.663,663.000,125940.000,62642.000
1689613048.754,664.000,125957.000,62645.000
1689613048.754,664.000,126004.000,62664.000
1689613048.754,662.000,126007.000,62680.000
1689613048.754,663.000,126027.000,62710.000
1689613048.754,665.000,126059.000,62724.000
1689613048.754,664.000,126077.000,62712.000
1689613048.847,665.000,126102.000,62733.000
1689613048.847,665.000,126118.000,62732.000
1689613048.847,665.000,126137.000,62715.000
1689613048.847,666.000,126174.000,62743.000
1689613048.847,666.000,126204.000,62723.000
1689613048.847,666.000,126218.000,62755.000
1689613048.936,666.000,126300.000,62758.000
1689613048.936,664.000,126310.000,62770.000
1689613048.936,666.000,126353.000,62773.000
1689613048.936,666.000,126328.000,62798.000
1689613048.936,667.000,126365.000,62798.000
1689613048.936,666.000,126426.000,62809.000
1689613049.039,669.000,126459.000,62826.000
1689613049.039,667.000,126457.000,62800.000
1689613049.039,666.000,126402.000,62772.000
1689613049.039,666.000,126368.000,62701.000
1689613049.039,665.000,126239.000,62662.000
1689613049.039,663.000,126202.000,62600.000
1689613049.130,662.000,126101.000,62564.000
1689613049.130,663.000,126000.000,62560.000
1689613049.130,663.000,125963.000,62531.000
1689613049.130,662.000,125869.000,62517.000
1689613049.130,665.000,125857.000,62533.000
1689613049.130,661.000,125876.000,62533.000
1689613049.219,664.000,125876.000,62542.000
1689613049.219,663.000,125829.000,62542.000
1689613049.219,662.000,125885.000,62523.000
1689613049.219,665.000,125864.000,62570.000
1689613049.219,664.000,125933.000,62572.000
1689613049.219,664.000,125904.000,62583.000
1689613049.325,664.000,125952.000,62588.000
1689613049.325,664.000,125948.000,62589.000
1689613049.325,663.000,125917.000,62556.000
1689613049.325,664.000,125916.000,62549.000
1689613049.325,663.000,125896.000,62523.000
1689613049.325,664.000,125845.000,62526.000
1689613049.413,664.000,125843.000,62504.000
1689613049.413,664.000,125876.000,62493.000
1689613049.413,665.000,125841.000,62525.000
1689613049.413,663.000,125835.000,62515.000
1689613049.413,664.000,125808.000,62518.000
1689613049.413,664.000,125917.000,62532.000
1689613049.503,662.000,125853.000,62529.000
1689613049.503,663.000,125825.000,62563.000
1689613049.503,664.000,125926.000,62554.000
1689613049.503,657.000,125926.000,62556.000
1689613049.503,652.000,125962.000,62585.000
1689613049.503,651.000,126047.000,62582.000
1689613049.594,651.000,126027.000,62600.000
1689613049.594,651.000,126045.000,62601.000
1689613049.594,653.000,126075.000,62627.000
1689613049.594,654.000,126118.000,62651.000
1689613049.594,653.000,126107.000,62641.000
1689613049.594,653.000,126131.000,62632.000
1689613049.687,654.000,126067.000,62654.000
1689613049.687,654.000,126202.000,62661.000
1689613049.687,654.000,126180.000,62673.000
1689613049.687,656.000,126257.000,62689.000
1689613049.687,654.000,126215.000,62686.000
1689613049.687,654.000,126287.000,62683.000
1689613049.789,655.000,126305.000,62724.000
1689613049.789,654.000,126403.000,62714.000
1689613049.789,654.000,126351.000,62681.000
1689613049.789,654.000,126286.000,62627.000
1689613049.789,653.000,126156.000,62571.000
1689613049.789,652.000,126088.000,62496.000
1689613049.878,651.000,126005.000,62483.000
1689613049.878,652.000,125891.000,62441.000
1689613049.878,651.000,125860.000,62421.000
1689613049.878,651.000,125755.000,62435.000
1689613049.878,649.000,125733.000,62416.000
1689613049.878,650.000,125683.000,62431.000
1689613049.983,651.000,125725.000,62429.000
1689613049.983,651.000,125703.000,62436.000
1689613049.983,651.000,125704.000,62449.000
1689613049.983,653.000,125699.000,62486.000
1689613049.983,653.000,125763.000,62481.000
1689613049.983,652.000,125808.000,62472.000
1689613050.062,653.000,125784.000,62497.000
1689613050.062,651.000,125833.000,62508.000
1689613050.062,653.000,125755.000,62486.000
1689613050.062,654.000,125778.000,62482.000
1689613050.062,652.000,125727.000,62450.000
1689613050.062,650.000,125770.000,62442.000
1689613050.164,651.000,125716.000,62437.000
1689613050.164,651.000,125704.000,62426.000
1689613050.164,652.000,125662.000,62437.000
1689613050.164,651.000,125696.000,62468.000
1689613050.164,649.000,125623.000,62449.000
1689613050.164,652.000,125678.000,62457.000
1689613050.268,651.000,125671.000,62470.000
1689613050.268,652.000,125733.000,62472.000
1689613050.268,650.000,125674.000,62497.000
1689613050.268,652.000,125729.000,62523.000
1689613050.268,651.000,125751.000,62509.000
1689613050.268,651.000,125797.000,62540.000
1689613050.344,653.000,125807.000,62550.000
1689613050.344,652.000,125830.000,62562.000
1689613050.344,654.000,125861.000,62537.000
1689613050.344,662.000,125853.000,62545.000
1689613050.344,661.000,125843.000,62543.000
1689613050.344,663.000,125880.000,62589.000
1689613050.448,661.000,125954.000,62589.000
1689613050.448,663.000,125927.000,62621.000
1689613050.448,663.000,126022.000,62626.000
1689613050.448,662.000,125997.000,62636.000
1689613050.448,663.000,126076.000,62644.000
1689613050.448,662.000,126001.000,62632.000
1689613050.538,661.000,126025.000,62563.000
1689613050.538,662.000,125946.000,62526.000
1689613050.538,660.000,125826.000,62459.000
1689613050.538,660.000,125715.000,62412.000
1689613050.538,659.000,125626.000,62391.000
1689613050.538,660.000,125506.000,62340.000
1689613050.628,659.000,125382.000,62348.000
1689613050.628,660.000,125362.000,62338.000
1689613050.628,659.000,125360.000,62338.000
1689613050.628,658.000,125277.000,62329.000
1689613050.628,658.000,125249.000,62350.000
1689613050.628,659.000,125280.000,62359.000
1689613050.721,659.000,125304.000,62403.000
1689613050.721,660.000,125337.000,62392.000
1689613050.721,661.000,125361.000,62435.000
1689613050.721,660.000,125352.000,62445.000
1689613050.721,658.000,125410.000,62462.000
1689613050.721,659.000,125457.000,62437.000
1689613050.826,658.000,125402.000,62431.000
1689613050.826,657.000,125366.000,62404.000
1689613050.826,658.000,125387.000,62422.000
1689613050.826,656.000,125347.000,62392.000
1689613050.826,655.000,125316.000,62386.000
1689613050.826,657.000,125352.000,62400.000
1689613050.913,655.000,125300.000,62425.000
1689613050.913,656.000,125306.000,62412.000
1689613050.913,656.000,125307.000,62443.000
1689613050.913,656.000,125334.000,62457.000
1689613050.913,658.000,125350.000,62465.000
1689613050.913,655.000,125330.000,62491.000
1689613051.003,657.000,125398.000,62502.000
1689613051.003,656.000,125467.000,62534.000
1689613051.003,656.000,125423.000,62551.000
1689613051.003,657.000,125487.000,62540.000
1689613051.003,655.000,125516.000,62550.000
1689613051.003,656.000,125514.000,62571.000
1689613051.095,657.000,125530.000,62578.000
1689613051.095,657.000,125635.000,62615.000
1689613051.095,658.000,125659.000,62598.000
1689613051.095,659.000,125604.000,62613.000
1689613051.095,657.000,125679.000,62650.000
1689613051.095,658.000,125708.000,62640.000
1689613051.186,660.000,125784.000,62674.000
1689613051.186,658.000,125762.000,62646.000
1689613051.186,659.000,125724.000,62609.000
1689613051.186,657.000,125678.000,62548.000
1689613051.186,656.000,125590.000,62493.000
1689613051.186,654.000,125448.000,62428.000
1689613051.288,654.000,125284.000,62385.000
1689613051.288,654.000,125154.000,62371.000
1689613051.288,654.000,125020.000,62330.000
1689613051.288,653.000,124998.000,62306.000
1689613051.288,654.000,124973.000,62336.000
1689613051.288,654.000,124895.000,62336.000
1689613051.382,653.000,124922.000,62327.000
1689613051.382,654.000,124907.000,62328.000
1689613051.382,655.000,124905.000,62354.000
1689613051.382,657.000,124901.000,62348.000
1689613051.382,653.000,124946.000,62392.000
1689613051.382,656.000,124970.000,62378.000
1689613051.484,656.000,124928.000,62385.000
1689613051.484,654.000,124978.000,62406.000
1689613051.484,655.000,124935.000,62373.000
1689613051.484,654.000,124887.000,62374.000
1689613051.484,655.000,124895.000,62352.000
1689613051.484,655.000,124899.000,62360.000
1689613051.562,654.000,124835.000,62369.000
1689613051.562,654.000,124863.000,62357.000
1689613051.562,653.000,124857.000,62351.000
1689613051.562,653.000,124782.000,62360.000
1689613051.562,653.000,124841.000,62382.000
1689613051.562,653.000,124834.000,62386.000
1689613051.663,653.000,124792.000,62411.000
1689613051.663,653.000,124903.000,62416.000
1689613051.663,654.000,124928.000,62437.000
1689613051.663,654.000,124957.000,62442.000
1689613051.663,656.000,124932.000,62408.000
1689613051.663,655.000,124996.000,62458.000
1689613051.757,653.000,124997.000,62478.000
1689613051.757,654.000,125069.000,62502.000
1689613051.757,654.000,125109.000,62500.000
1689613051.757,654.000,125106.000,62523.000
1689613051.757,656.000,125200.000,62544.000
1689613051.757,655.000,125178.000,62566.000
1689613051.845,655.000,125209.000,62563.000
1689613051.845,654.000,125260.000,62579.000
1689613051.845,655.000,125292.000,62598.000
1689613051.845,655.000,125346.000,62595.000
1689613051.845,655.000,125349.000,62584.000
1689613051.845,653.000,125289.000,62517.000
1689613051.936,653.000,125152.000,62467.000
1689613051.936,653.000,125058.000,62414.000
