timestamps,PPG1,PPG2,PPG3
1692210896.075,479.000,106706.000,61114.000
1692210896.075,478.000,106746.000,61090.000
1692210896.075,478.000,106732.000,61091.000
1692210896.075,477.000,106687.000,61072.000
1692210896.075,479.000,106701.000,61106.000
1692210896.075,478.000,106710.000,61083.000
1692210896.179,477.000,106716.000,61107.000
1692210896.179,478.000,106752.000,61081.000
1692210896.179,478.000,106758.000,61116.000
1692210896.179,479.000,106729.000,61123.000
1692210896.179,478.000,106817.000,61113.000
1692210896.179,480.000,106779.000,61099.000
1692210896.271,479.000,106781.000,61101.000
1692210896.271,480.000,106802.000,61106.000
1692210896.271,479.000,106817.000,61125.000
1692210896.271,478.000,106815.000,61122.000
1692210896.271,478.000,106837.000,61130.000
1692210896.271,479.000,106850.000,61118.000
1692210896.359,478.000,106912.000,61139.000
1692210896.359,479.000,106853.000,61152.000
1692210896.359,479.000,106905.000,61133.000
1692210896.359,479.000,106938.000,61158.000
1692210896.359,479.000,106893.000,61141.000
1692210896.359,480.000,106946.000,61174.000
1692210896.449,479.000,107038.000,61146.000
1692210896.449,478.000,106945.000,61127.000
1692210896.449,477.000,107017.000,61143.000
1692210896.449,479.000,107002.000,61166.000
1692210896.449,479.000,107078.000,61180.000
1692210896.449,479.000,107057.000,61167.000
1692210896.554,479.000,107033.000,61181.000
1692210896.554,479.000,107070.000,61176.000
1692210896.554,479.000,107059.000,61200.000
1692210896.554,479.000,107116.000,61194.000
1692210896.554,477.000,107128.000,61204.000
1692210896.554,478.000,107141.000,61213.000
1692210896.644,479.000,107101.000,61218.000
1692210896.644,480.000,107095.000,61206.000
1692210896.644,479.000,107073.000,61195.000
1692210896.644,478.000,107004.000,61197.000
1692210896.644,479.000,106959.000,61188.000
1692210896.644,479.000,106947.000,61169.000
1692210896.749,478.000,106938.000,61167.000
1692210896.749,479.000,106932.000,61174.000
1692210896.749,479.000,106894.000,61154.000
1692210896.749,478.000,106957.000,61158.000
1692210896.749,479.000,106904.000,61156.000
1692210896.749,478.000,106912.000,61131.000
1692210896.826,479.000,106829.000,61117.000
1692210896.826,478.000,106861.000,61097.000
1692210896.826,479.000,106874.000,61144.000
1692210896.826,479.000,106829.000,61104.000
1692210896.826,480.000,106850.000,61086.000
1692210896.826,480.000,106868.000,61136.000
1692210896.919,479.000,106846.000,61120.000
1692210896.919,479.000,106825.000,61082.000
1692210896.919,480.000,106840.000,61089.000
1692210896.919,480.000,106809.000,61113.000
1692210896.919,480.000,106796.000,61083.000
1692210896.919,480.000,106831.000,61100.000
1692210897.019,479.000,106820.000,61106.000
1692210897.019,479.000,106831.000,61088.000
1692210897.019,480.000,106827.000,61088.000
1692210897.019,479.000,106839.000,61089.000
1692210897.019,479.000,106824.000,61085.000
1692210897.019,479.000,106877.000,61082.000
1692210897.109,480.000,106861.000,61074.000
1692210897.109,479.000,106880.000,61100.000
1692210897.109,478.000,106814.000,61072.000
1692210897.109,477.000,106889.000,61077.000
1692210897.109,479.000,106860.000,61085.000
1692210897.109,479.000,106879.000,61084.000
1692210897.215,477.000,106854.000,61064.000
1692210897.215,480.000,106907.000,61089.000
1692210897.215,480.000,106853.000,61077.000
1692210897.215,479.000,106880.000,61090.000
1692210897.215,478.000,106925.000,61064.000
1692210897.215,479.000,106954.000,61092.000
1692210897.305,478.000,106947.000,61084.000
1692210897.305,479.000,106923.000,61109.000
1692210897.305,479.000,106986.000,61116.000
1692210897.305,479.000,107024.000,61096.000
1692210897.305,479.000,107002.000,61103.000
1692210897.305,479.000,107029.000,61109.000
1692210897.395,479.000,107008.000,61115.000
1692210897.395,479.000,107075.000,61138.000
1692210897.395,479.000,107091.000,61115.000
1692210897.395,479.000,107042.000,61105.000
1692210897.395,479.000,107092.000,61132.000
1692210897.395,478.000,107127.000,61128.000
1692210897.499,478.000,107172.000,61144.000
1692210897.499,479.000,107170.000,61125.000
1692210897.499,478.000,107166.000,61131.000
1692210897.499,478.000,107151.000,61124.000
1692210897.499,479.000,107176.000,61139.000
1692210897.499,479.000,107036.000,61118.000
1692210897.574,478.000,107025.000,61132.000
1692210897.574,479.000,107013.000,61113.000
1692210897.574,479.000,107015.000,61093.000
1692210897.574,479.000,106952.000,61090.000
1692210897.574,479.000,106976.000,61076.000
1692210897.574,478.000,106957.000,61081.000
1692210897.680,479.000,106899.000,61087.000
1692210897.680,480.000,106889.000,61091.000
1692210897.680,479.000,106856.000,61073.000
1692210897.680,479.000,106884.000,61075.000
1692210897.680,478.000,106836.000,61056.000
1692210897.680,480.000,106838.000,61039.000
1692210897.769,477.000,106824.000,61032.000
1692210897.769,479.000,106836.000,61044.000
1692210897.769,477.000,106827.000,61014.000
1692210897.769,479.000,106883.000,61020.000
1692210897.769,479.000,106829.000,61020.000
1692210897.769,478.000,106814.000,61052.000
1692210897.863,480.000,106809.000,60988.000
1692210897.863,477.000,106825.000,60999.000
1692210897.863,478.000,106795.000,61007.000
1692210897.863,478.000,106863.000,61015.000
1692210897.863,479.000,106851.000,61008.000
1692210897.863,479.000,106743.000,61000.000
1692210897.966,478.000,106817.000,61019.000
1692210897.966,478.000,106830.000,60996.000
1692210897.966,479.000,106852.000,60994.000
1692210897.966,478.000,106873.000,61019.000
1692210897.966,479.000,106859.000,61016.000
1692210897.966,478.000,106881.000,61007.000
1692210898.043,477.000,106855.000,61018.000
1692210898.043,479.000,106897.000,61025.000
1692210898.043,478.000,106901.000,61015.000
1692210898.043,479.000,106912.000,61016.000
1692210898.043,478.000,106900.000,61008.000
1692210898.043,478.000,106880.000,61031.000
1692210898.145,479.000,106878.000,61030.000
1692210898.145,480.000,106974.000,61032.000
1692210898.145,478.000,106964.000,61027.000
1692210898.145,479.000,106999.000,61043.000
1692210898.145,479.000,106962.000,61026.000
1692210898.145,478.000,106994.000,61042.000
1692210898.250,478.000,106998.000,61042.000
1692210898.250,478.000,107029.000,61049.000
1692210898.250,478.000,107052.000,61055.000
1692210898.250,479.000,107038.000,61045.000
1692210898.250,478.000,107052.000,61066.000
1692210898.250,479.000,107065.000,61076.000
1692210898.324,479.000,107135.000,61062.000
1692210898.324,480.000,107093.000,61097.000
1692210898.324,480.000,107118.000,61079.000
1692210898.324,478.000,107143.000,61075.000
