timestamps,TP9,AF7,AF8,TP10,Right AUX
1687269125.660,-38.574,-19.043,-29.297,-48.340,-94.238
1687269125.664,-29.297,-23.926,-29.785,-46.875,-221.191
1687269125.668,-30.762,-27.344,-27.832,-29.297,45.898
1687269125.672,-32.227,-23.438,-32.715,-23.438,373.047
1687269125.676,-26.367,-21.484,-38.086,-27.344,15.137
1687269125.680,-11.719,-20.020,-29.297,-28.809,-172.852
1687269125.684,-21.973,-19.531,-25.391,-25.879,203.125
1687269125.687,-44.922,-21.973,-30.762,-27.832,179.199
1687269125.691,-40.039,-26.367,-34.668,-37.109,-172.852
1687269125.695,-26.367,-28.320,-33.691,-23.438,-81.543
1687269125.699,-38.086,-21.484,-30.273,-19.043,162.109
1687269125.703,-42.969,-21.973,-25.391,-30.762,-0.488
1687269125.704,-32.715,-24.902,-23.438,-37.109,-154.297
1687269125.708,-38.086,-22.949,-24.902,-52.734,-138.184
1687269125.712,-32.715,-23.438,-28.320,-57.617,-152.344
1687269125.716,-12.695,-26.367,-26.855,-35.645,-119.629
1687269125.720,-21.484,-22.949,-24.902,-27.344,-109.375
1687269125.724,-22.461,-16.602,-18.555,-13.672,1.953
1687269125.728,-11.230,-16.602,-16.113,-2.441,208.008
1687269125.731,-29.785,-12.207,-25.879,-28.809,88.379
1687269125.735,-35.156,-18.066,-21.973,-33.691,-128.418
1687269125.739,-16.602,-26.855,-14.648,-19.531,-68.359
1687269125.743,-14.160,-24.902,-30.762,-14.160,118.164
1687269125.747,-31.738,-27.344,-36.621,-31.738,-108.398
1687269125.764,-33.691,-29.297,-21.484,-25.879,-247.070
1687269125.768,-21.973,-16.602,-32.715,0.488,-123.535
1687269125.772,30.762,2.441,-45.898,26.367,-18.066
1687269125.776,31.738,-5.859,-27.344,20.996,-94.238
1687269125.780,-28.320,-33.691,-5.371,-20.020,-135.742
1687269125.784,-35.645,-45.410,-6.836,-31.250,131.836
1687269125.788,-26.855,-43.945,-10.254,-34.180,101.562
1687269125.791,-22.461,-45.410,2.441,-30.762,-99.609
1687269125.795,-29.785,-51.758,9.277,-22.949,-51.270
1687269125.799,-28.809,-49.805,13.184,1.465,253.418
1687269125.803,-26.855,-48.828,17.090,17.090,397.949
1687269125.807,-29.785,-53.223,19.531,0.000,15.137
1687269125.809,-24.414,-51.758,25.879,14.160,-144.043
1687269125.813,-31.738,-56.641,30.762,19.043,-120.117
1687269125.817,-36.133,-57.129,27.344,-2.930,-208.008
1687269125.821,-27.832,-49.316,20.020,2.441,-210.938
1687269125.825,-21.484,-41.992,15.137,2.930,-190.430
1687269125.829,-29.297,-35.645,13.184,2.930,-80.566
1687269125.833,-27.344,-41.992,11.230,17.578,41.016
1687269125.836,-24.414,-46.875,0.488,5.859,-109.863
1687269125.840,-24.414,-46.875,-3.906,-10.254,-94.238
1687269125.844,-18.555,-48.340,-4.395,-2.441,233.398
1687269125.848,-36.621,-44.434,-6.836,-13.184,45.410
1687269125.852,-44.434,-40.039,-0.488,4.395,-143.066
1687269125.854,-28.320,-37.109,-4.395,6.836,-101.074
1687269125.858,-18.555,-37.109,-10.742,-13.672,-78.125
1687269125.862,-15.625,-37.598,-14.160,-18.555,-128.906
1687269125.866,-22.949,-34.180,-13.184,-20.508,-152.832
1687269125.870,-41.016,-34.668,-8.301,-8.301,-77.637
1687269125.874,-33.203,-34.668,-12.695,-5.371,4.395
1687269125.878,-32.227,-31.738,-16.113,-19.531,-32.227
1687269125.881,-26.367,-36.133,-18.066,-25.391,-157.715
1687269125.885,-24.414,-40.527,-20.996,-30.762,173.340
1687269125.889,-22.949,-32.227,-22.461,-17.090,470.703
1687269125.893,-21.973,-21.484,-24.902,-26.367,6.836
1687269125.897,-29.785,-26.367,-22.949,-54.688,-199.707
1687269125.899,-21.484,-23.438,-28.320,-33.691,-46.875
1687269125.903,-18.066,-21.484,-28.809,-25.879,-111.816
1687269125.907,-26.855,-21.484,-24.414,-22.461,-206.543
1687269125.911,-29.297,-20.996,-26.855,-16.113,-105.957
1687269125.915,-22.949,-25.879,-32.715,-20.508,27.832
1687269125.919,-18.555,-30.273,-26.855,-19.043,15.137
1687269125.923,-19.043,-31.738,-23.438,-12.695,-9.766
1687269125.926,-22.949,-29.297,-24.414,-14.648,52.246
1687269125.930,-25.879,-27.344,-24.902,-12.695,237.793
1687269125.934,-20.996,-26.855,-26.367,-22.461,7.812
1687269125.938,-24.414,-24.414,-22.461,-21.484,-196.777
1687269125.942,-33.203,-21.484,-25.391,-10.254,-63.477
1687269125.944,-41.992,-26.367,-27.344,-24.902,-40.527
1687269125.948,-35.645,-26.855,-27.344,-24.902,-123.535
1687269125.952,-18.066,-19.043,-25.391,-18.555,-110.840
1687269125.956,-18.555,-21.973,-23.438,-24.902,34.668
1687269125.960,-32.715,-20.508,-23.926,-39.551,-34.668
1687269125.964,-32.227,-14.648,-27.832,-36.621,-130.371
1687269125.968,-33.203,-20.508,-32.715,-38.086,-121.582
1687269125.971,-42.969,-23.438,-27.832,-33.203,89.844
1687269125.975,-40.527,-22.461,-22.949,-21.484,198.730
1687269125.979,-41.992,-22.949,-24.414,-40.527,-34.668
1687269125.983,-29.785,-21.484,-23.926,-54.199,-112.793
1687269125.987,-30.273,-21.484,-22.461,-50.781,53.223
1687269125.989,-44.922,-23.926,-31.738,-40.039,-83.496
1687269125.993,-47.852,-29.785,-35.645,-36.621,-241.211
1687269125.997,-32.715,-27.344,-25.879,-29.785,-156.738
1687269126.001,-30.762,-19.531,-19.043,-27.832,-125.977
1687269126.005,-37.598,-15.625,-22.949,-28.809,-168.945
1687269126.009,-23.926,-20.996,-25.391,-25.391,-168.945
1687269126.013,-17.090,-32.227,-14.648,-8.301,1.465
1687269126.016,-30.273,-22.461,-13.672,-5.859,381.836
1687269126.020,-45.410,-8.789,-25.879,-44.434,168.945
1687269126.024,-35.156,-9.766,-32.715,-49.316,-189.941
