timestamps,X,Y,Z
1688253937.297,-0.198,0.183,0.962
1688253937.297,-0.199,0.178,0.960
1688253937.297,-0.197,0.184,0.965
1688253937.360,-0.202,0.178,0.963
1688253937.360,-0.199,0.181,0.964
1688253937.360,-0.198,0.182,0.959
1688253937.421,-0.204,0.186,0.954
1688253937.421,-0.201,0.187,0.968
1688253937.421,-0.202,0.185,0.965
1688253937.462,-0.201,0.191,0.966
1688253937.462,-0.204,0.187,0.968
1688253937.462,-0.208,0.184,0.962
1688253937.522,-0.206,0.186,0.962
1688253937.522,-0.210,0.182,0.959
1688253937.522,-0.204,0.186,0.964
1688253937.582,-0.207,0.186,0.966
1688253937.582,-0.207,0.185,0.969
1688253937.582,-0.203,0.185,0.967
1688253937.641,-0.210,0.186,0.964
1688253937.641,-0.208,0.182,0.962
1688253937.641,-0.207,0.181,0.969
1688253937.688,-0.211,0.183,0.948
1688253937.688,-0.211,0.183,0.957
1688253937.688,-0.204,0.191,0.957
1688253937.747,-0.208,0.179,0.977
1688253937.747,-0.210,0.183,0.976
1688253937.747,-0.209,0.185,0.964
1688253937.807,-0.206,0.185,0.963
1688253937.807,-0.203,0.183,0.961
1688253937.807,-0.204,0.182,0.962
1688253937.866,-0.200,0.181,0.962
1688253937.866,-0.198,0.184,0.965
1688253937.866,-0.204,0.181,0.971
1688253937.915,-0.203,0.182,0.967
1688253937.915,-0.202,0.182,0.956
1688253937.915,-0.203,0.181,0.963
1688253937.972,-0.203,0.182,0.966
1688253937.972,-0.206,0.187,0.965
1688253937.972,-0.206,0.181,0.962
1688253938.032,-0.205,0.188,0.965
1688253938.032,-0.204,0.183,0.960
1688253938.032,-0.208,0.185,0.966
1688253938.091,-0.208,0.184,0.966
1688253938.091,-0.206,0.184,0.960
1688253938.091,-0.204,0.182,0.964
1688253938.136,-0.204,0.187,0.964
1688253938.136,-0.203,0.185,0.962
1688253938.136,-0.206,0.183,0.968
1688253938.200,-0.208,0.184,0.969
1688253938.200,-0.203,0.181,0.958
1688253938.200,-0.208,0.181,0.953
1688253938.256,-0.202,0.186,0.950
1688253938.256,-0.203,0.187,0.958
1688253938.256,-0.209,0.182,0.977
1688253938.317,-0.211,0.184,0.973
1688253938.317,-0.205,0.187,0.969
1688253938.317,-0.205,0.187,0.961
1688253938.362,-0.201,0.180,0.964
1688253938.362,-0.205,0.180,0.962
1688253938.362,-0.202,0.183,0.959
1688253938.422,-0.198,0.185,0.965
1688253938.422,-0.199,0.185,0.965
1688253938.422,-0.204,0.182,0.968
1688253938.483,-0.206,0.187,0.958
1688253938.483,-0.204,0.182,0.967
1688253938.483,-0.207,0.185,0.966
1688253938.531,-0.209,0.184,0.964
1688253938.531,-0.208,0.183,0.965
1688253938.531,-0.205,0.184,0.964
1688253938.601,-0.207,0.188,0.961
1688253938.601,-0.211,0.184,0.960
1688253938.601,-0.209,0.186,0.963
1688253938.647,-0.212,0.189,0.961
1688253938.647,-0.211,0.188,0.961
1688253938.647,-0.213,0.185,0.964
1688253938.736,-0.207,0.189,0.963
1688253938.736,-0.210,0.187,0.966
1688253938.736,-0.208,0.185,0.966
1688253938.767,-0.207,0.183,0.966
1688253938.767,-0.212,0.183,0.952
1688253938.767,-0.208,0.187,0.953
1688253938.814,-0.204,0.191,0.962
1688253938.814,-0.207,0.187,0.976
1688253938.814,-0.206,0.186,0.970
1688253938.887,-0.204,0.183,0.964
1688253938.887,-0.201,0.185,0.965
1688253938.887,-0.204,0.184,0.964
1688253938.932,-0.206,0.184,0.963
1688253938.932,-0.204,0.188,0.963
1688253938.932,-0.201,0.185,0.964
1688253938.997,-0.206,0.183,0.967
1688253938.997,-0.206,0.183,0.965
1688253938.997,-0.207,0.188,0.953
1688253939.040,-0.210,0.188,0.959
1688253939.040,-0.210,0.184,0.963
1688253939.040,-0.210,0.188,0.963
1688253939.111,-0.210,0.186,0.965
1688253939.111,-0.206,0.191,0.963
1688253939.111,-0.207,0.186,0.966
1688253939.157,-0.213,0.187,0.965
1688253939.157,-0.211,0.186,0.960
1688253939.157,-0.211,0.187,0.963
1688253939.217,-0.211,0.190,0.960
1688253939.217,-0.210,0.187,0.963
1688253939.217,-0.212,0.189,0.965
1688253939.293,-0.213,0.189,0.959
1688253939.293,-0.205,0.191,0.966
1688253939.293,-0.213,0.186,0.970
1688253939.325,-0.212,0.184,0.947
1688253939.325,-0.213,0.181,0.958
1688253939.325,-0.207,0.193,0.953
1688253939.397,-0.211,0.187,0.971
1688253939.397,-0.209,0.183,0.974
1688253939.397,-0.211,0.183,0.967
1688253939.442,-0.207,0.184,0.959
1688253939.442,-0.208,0.186,0.963
1688253939.442,-0.204,0.188,0.963
1688253939.502,-0.204,0.186,0.965
1688253939.502,-0.200,0.184,0.967
1688253939.502,-0.207,0.183,0.966
1688253939.564,-0.207,0.181,0.966
1688253939.564,-0.208,0.184,0.960
1688253939.564,-0.206,0.182,0.958
1688253939.608,-0.203,0.183,0.961
1688253939.608,-0.203,0.184,0.961
1688253939.608,-0.203,0.185,0.964
1688253939.667,-0.198,0.190,0.968
1688253939.667,-0.201,0.186,0.966
1688253939.667,-0.201,0.185,0.963
1688253939.727,-0.210,0.186,0.963
1688253939.727,-0.206,0.186,0.962
1688253939.727,-0.206,0.187,0.961
1688253939.787,-0.208,0.187,0.962
1688253939.787,-0.206,0.187,0.960
1688253939.787,-0.208,0.187,0.961
1688253939.846,-0.206,0.190,0.962
1688253939.846,-0.211,0.187,0.971
1688253939.846,-0.204,0.183,0.957
1688253939.892,-0.211,0.184,0.958
1688253939.892,-0.207,0.188,0.954
1688253939.892,-0.203,0.190,0.963
1688253939.952,-0.204,0.184,0.975
1688253939.952,-0.205,0.185,0.966
1688253939.952,-0.202,0.186,0.961
1688253940.011,-0.204,0.191,0.960
1688253940.011,-0.204,0.192,0.961
1688253940.011,-0.207,0.185,0.968
1688253940.071,-0.205,0.187,0.968
1688253940.071,-0.204,0.185,0.964
1688253940.071,-0.205,0.186,0.964
1688253940.136,-0.208,0.185,0.960
1688253940.136,-0.208,0.189,0.956
1688253940.136,-0.206,0.181,0.963
1688253940.177,-0.205,0.185,0.963
1688253940.177,-0.203,0.187,0.961
1688253940.177,-0.204,0.189,0.963
1688253940.252,-0.207,0.185,0.963
1688253940.252,-0.207,0.192,0.960
1688253940.252,-0.208,0.191,0.962
1688253940.297,-0.207,0.190,0.962
1688253940.297,-0.208,0.190,0.960
1688253940.297,-0.208,0.190,0.961
1688253940.342,-0.207,0.192,0.959
1688253940.342,-0.211,0.192,0.960
1688253940.342,-0.207,0.191,0.970
1688253940.406,-0.214,0.187,0.972
1688253940.406,-0.210,0.188,0.951
1688253940.406,-0.206,0.190,0.958
1688253940.462,-0.203,0.189,0.953
1688253940.462,-0.201,0.192,0.966
1688253940.462,-0.208,0.189,0.974
1688253940.522,-0.204,0.187,0.963
1688253940.522,-0.204,0.193,0.961
1688253940.522,-0.202,0.192,0.963
1688253940.581,-0.202,0.188,0.963
1688253940.581,-0.202,0.189,0.964
1688253940.581,-0.200,0.189,0.959
1688253940.641,-0.202,0.188,0.965
1688253940.641,-0.206,0.188,0.965
1688253940.641,-0.206,0.185,0.953
1688253940.688,-0.208,0.186,0.957
1688253940.688,-0.207,0.188,0.962
1688253940.688,-0.211,0.188,0.964
1688253940.761,-0.207,0.191,0.964
1688253940.761,-0.207,0.186,0.968
1688253940.761,-0.208,0.190,0.965
1688253940.806,-0.207,0.190,0.964
1688253940.806,-0.204,0.193,0.965
1688253940.806,-0.207,0.190,0.963
1688253940.852,-0.206,0.190,0.960
1688253940.852,-0.206,0.188,0.962
1688253940.852,-0.208,0.189,0.965
1688253940.915,-0.208,0.188,0.967
1688253940.915,-0.210,0.190,0.964
1688253940.915,-0.206,0.186,0.954
1688253940.977,-0.208,0.187,0.955
1688253940.977,-0.205,0.188,0.952
1688253940.977,-0.203,0.192,0.965
