timestamps,TP9,AF7,AF8,TP10,Right AUX
1692124042.378,-31.738,-32.227,-26.367,-18.555,-98.633
1692124042.382,-37.109,-35.156,-26.367,-16.602,18.066
1692124042.386,-33.691,-33.203,-31.250,-24.902,-147.949
1692124042.390,-31.250,-31.738,-28.320,-32.715,-236.328
1692124042.394,-34.668,-31.738,-22.949,-31.738,-74.707
1692124042.398,-41.016,-28.320,-22.949,-22.461,371.094
1692124042.402,-38.086,-25.879,-24.902,-21.973,605.957
1692124042.405,-35.156,-28.320,-26.367,-31.738,229.492
1692124042.409,-43.457,-31.250,-28.320,-34.180,-118.652
1692124042.413,-49.316,-33.203,-31.250,-27.832,-165.527
1692124042.417,-42.480,-35.156,-34.668,-29.297,-251.465
1692124042.421,-32.715,-34.668,-33.691,-31.250,-177.734
1692124042.423,-34.180,-32.715,-29.785,-31.738,20.020
1692124042.427,-35.156,-33.203,-33.203,-36.621,-61.523
1692124042.431,-35.156,-31.738,-38.086,-45.410,-245.117
1692124042.435,-27.344,-29.297,-36.133,-36.621,-202.637
1692124042.439,-16.113,-31.250,-33.203,-22.949,-83.984
1692124042.443,-23.438,-35.156,-33.691,-35.156,32.715
1692124042.447,-38.086,-32.227,-31.738,-46.387,52.734
1692124042.450,-36.621,-29.785,-31.738,-43.945,-89.844
1692124042.454,-27.344,-33.691,-32.227,-43.457,158.203
1692124042.458,-31.738,-34.180,-30.273,-41.992,234.375
1692124042.462,-41.016,-32.715,-29.785,-50.293,-155.762
1692124042.466,-45.410,-30.273,-26.855,-63.477,-176.270
1692124042.469,-49.805,-32.715,-28.809,-70.312,-94.238
1692124042.473,-44.922,-35.645,-30.762,-60.547,-184.082
1692124042.477,-39.551,-35.156,-32.715,-41.016,-99.121
1692124042.481,-41.992,-34.668,-33.203,-40.039,90.332
1692124042.485,-46.875,-35.156,-33.691,-53.711,41.016
1692124042.489,-51.270,-37.109,-37.109,-54.688,-87.402
1692124042.493,-52.246,-38.086,-31.250,-42.480,-40.527
1692124042.496,-44.434,-35.645,-26.367,-25.391,76.660
1692124042.500,-33.203,-30.762,-26.367,-18.066,150.879
1692124042.504,-32.715,-34.668,-33.203,-30.273,-132.324
1692124042.508,-35.645,-40.039,-30.762,-34.180,-250.977
1692124042.512,-33.203,-36.621,-22.949,-33.691,-178.223
1692124042.512,-28.320,-32.227,-24.902,-22.461,-143.066
1692124042.516,-30.762,-33.203,-28.320,-26.367,-167.969
1692124042.520,-39.551,-33.203,-27.344,-41.504,-140.137
1692124042.524,-49.316,-30.273,-27.344,-38.574,-108.398
1692124042.528,-45.898,-29.785,-27.344,-35.156,-76.172
1692124042.532,-43.457,-31.738,-26.855,-28.320,61.523
1692124042.536,-38.574,-31.250,-28.809,-29.785,76.660
1692124042.539,-31.250,-31.738,-31.250,-34.180,353.027
1692124042.543,-32.715,-34.180,-31.250,-36.621,480.957
1692124042.547,-39.062,-30.762,-26.367,-30.762,-26.855
1692124042.551,-38.574,-32.715,-27.344,-16.113,-211.914
1692124042.555,-40.039,-33.203,-32.227,-27.344,-144.043
1692124042.558,-36.621,-32.715,-28.809,-42.480,-194.824
1692124042.562,-27.832,-28.809,-26.367,-42.969,-204.590
1692124042.566,-33.203,-24.414,-26.367,-49.805,-130.859
1692124042.570,-31.738,-28.320,-27.344,-44.434,-61.035
1692124042.574,-35.156,-28.320,-29.297,-35.156,-74.707
1692124042.578,-42.969,-24.902,-30.762,-46.387,-106.445
1692124042.582,-41.504,-25.879,-30.762,-55.176,102.051
1692124042.585,-41.992,-26.855,-31.250,-51.270,463.867
1692124042.589,-32.715,-29.297,-35.645,-56.152,131.836
1692124042.593,-22.949,-31.738,-32.715,-49.316,-194.336
1692124042.597,-31.250,-35.156,-29.297,-41.504,-71.777
1692124042.601,-36.621,-35.156,-32.227,-49.805,-60.059
1692124042.603,-41.992,-31.738,-26.367,-45.410,-143.555
1692124042.607,-47.852,-31.738,-23.926,-36.133,-167.480
1692124042.611,-31.738,-28.320,-32.715,-30.273,-90.332
1692124042.615,-17.090,-24.902,-31.738,-31.250,-44.922
1692124042.619,-26.855,-29.297,-33.203,-34.668,-88.379
1692124042.623,-39.551,-31.738,-37.109,-38.086,-77.148
1692124042.627,-40.039,-31.738,-31.250,-39.551,251.953
1692124042.630,-40.527,-28.809,-26.855,-31.738,375.977
1692124042.634,-41.504,-31.250,-26.855,-44.434,-62.500
1692124042.638,-56.152,-37.598,-29.785,-59.570,-130.859
1692124042.642,-59.082,-35.156,-28.320,-55.176,206.543
1692124042.646,-46.387,-34.668,-26.367,-50.781,60.547
1692124042.648,-34.180,-31.738,-28.809,-41.992,-200.195
1692124042.652,-38.086,-27.832,-29.297,-42.480,-126.465
1692124042.656,-39.551,-26.855,-23.438,-53.223,-116.699
1692124042.660,-37.109,-24.414,-28.320,-49.316,-173.340
1692124042.664,-41.504,-28.320,-33.203,-44.922,-225.098
1692124042.668,-37.109,-31.738,-30.273,-48.340,-21.973
1692124042.672,-38.574,-27.832,-27.832,-41.504,182.617
1692124042.675,-40.039,-23.438,-23.926,-36.621,-81.055
1692124042.679,-35.156,-26.855,-23.926,-39.062,-220.215
1692124042.683,-30.273,-32.227,-24.902,-40.527,0.488
1692124042.687,-29.785,-29.785,-29.785,-38.086,65.430
1692124042.691,-40.039,-33.203,-30.762,-39.062,-133.789
1692124042.722,-39.551,-35.156,-25.879,-40.527,-117.676
1692124042.726,-34.668,-31.738,-29.785,-42.480,-68.848
1692124042.730,-35.645,-31.738,-34.180,-37.109,-104.980
1692124042.734,-31.250,-27.344,-34.668,-23.926,-166.016
1692124042.738,-29.785,-28.320,-32.715,-21.484,-111.328
1692124042.742,-33.203,-32.715,-32.227,-25.879,6.836
1692124042.746,-31.738,-32.715,-31.738,-26.855,45.898
1692124042.749,-32.715,-31.250,-29.297,-29.785,16.113
1692124042.753,-28.809,-29.297,-24.902,-26.367,-33.203
1692124042.757,-18.555,-27.832,-23.926,-11.230,243.164
1692124042.761,-24.902,-29.297,-23.438,-15.625,228.516
1692124042.765,-34.668,-28.809,-22.949,-28.809,-199.707
1692124042.754,-31.250,-32.227,-20.020,-27.344,-186.523
1692124042.758,-21.973,-31.738,-17.090,-11.719,-123.535
1692124042.762,-24.902,-28.809,-23.438,-8.789,-49.805
1692124042.766,-32.227,-31.738,-28.320,-20.996,-57.617
1692124042.770,-30.762,-34.180,-32.227,-35.645,-29.785
1692124042.774,-22.461,-27.344,-30.273,-39.062,136.719
1692124042.778,-8.301,-15.625,-27.344,-25.879,83.496
1692124042.781,-3.906,-14.160,-32.227,-22.461,-40.527
1692124042.785,-17.090,-21.973,-34.180,-31.250,-66.895
1692124042.789,-18.555,-23.438,-30.762,-36.133,-76.172
1692124042.793,-20.996,-22.949,-33.203,-35.645,-182.129
1692124042.797,-28.320,-25.391,-34.180,-30.762,-237.305
1692124042.798,-20.996,-23.438,-31.738,-24.902,113.770
1692124042.802,-17.578,-26.855,-29.785,-26.367,246.094
1692124042.806,-20.020,-28.809,-23.926,-34.180,-96.191
1692124042.810,-20.996,-20.020,-22.461,-35.645,-115.723
1692124042.814,-23.438,-20.996,-24.902,-24.414,-68.359
1692124042.818,-20.508,-25.879,-24.902,-14.160,-15.625
1692124042.822,-8.789,-23.438,-24.902,-13.184,-4.883
1692124042.825,-11.230,-23.438,-23.438,-19.531,-48.340
1692124042.829,-15.625,-21.973,-24.414,-23.438,316.895
1692124042.833,-14.160,-20.996,-24.414,-19.531,519.043
1692124042.837,-20.508,-22.461,-24.902,-20.020,50.293
1692124042.841,-17.578,-20.508,-25.391,-24.414,-182.617
1692124042.842,-22.949,-22.949,-21.484,-24.414,-180.176
1692124042.846,-38.086,-26.367,-22.461,-24.902,-266.602
1692124042.850,-35.156,-29.785,-25.879,-20.996,-261.719
1692124042.854,-22.949,-30.273,-21.973,-14.160,-134.766
1692124042.858,-22.461,-30.273,-21.484,-25.391,-67.383
1692124042.862,-29.297,-32.715,-25.879,-37.109,-89.355
1692124042.866,-38.086,-30.762,-29.297,-38.086,-123.535
1692124042.869,-39.551,-29.297,-30.273,-34.668,63.965
1692124042.873,-32.715,-26.855,-25.879,-19.531,347.168
1692124042.877,-20.020,-22.949,-26.367,-20.020,67.383
1692124042.881,-16.113,-20.996,-28.809,-27.832,-209.961
1692124042.885,-27.832,-24.902,-26.855,-33.203,-175.781
1692124042.887,-25.879,-29.785,-25.391,-30.273,-139.160
1692124042.891,-20.996,-25.391,-23.438,-15.625,-113.281
1692124042.895,-21.484,-22.461,-27.344,-20.020,-93.750
1692124042.899,-15.625,-28.809,-31.738,-22.949,-68.359
1692124042.903,-17.090,-32.227,-23.926,-30.762,-103.516
1692124042.907,-23.926,-28.809,-20.508,-37.109,-92.285
1692124042.911,-34.180,-29.785,-24.414,-34.668,-15.137
1692124042.914,-27.344,-26.855,-27.832,-31.738,270.996
1692124042.918,-17.578,-28.809,-30.273,-34.668,300.781
1692124042.922,-29.297,-28.809,-25.391,-44.434,-125.000
1692124042.926,-33.203,-24.414,-25.879,-38.086,-88.867
1692124042.930,-24.902,-27.344,-33.203,-28.809,-11.230
1692124042.932,-26.367,-29.297,-30.762,-28.320,-165.039
1692124042.936,-30.762,-33.691,-29.297,-31.738,-209.961
1692124042.940,-35.645,-35.645,-32.715,-42.480,-109.375
1692124042.944,-33.203,-33.203,-27.344,-41.016,-75.195
1692124042.948,-31.250,-30.273,-23.438,-31.250,-115.723
1692124042.952,-26.367,-27.344,-21.484,-24.902,-65.430
1692124042.956,-20.020,-29.297,-20.508,-20.996,195.801
1692124042.959,-25.879,-26.855,-19.531,-19.531,286.621
1692124042.963,-28.809,-22.461,-21.484,-27.832,-95.703
1692124042.967,-22.949,-24.414,-27.832,-20.508,-195.312
1692124042.971,-20.996,-23.926,-27.832,-6.836,-53.711
1692124042.975,-20.020,-26.367,-24.902,-15.137,-77.148
1692124042.979,-32.227,-31.250,-24.902,-29.785,-131.836
1692124042.983,-43.945,-25.391,-23.438,-34.668,-143.066
1692124042.987,-40.039,-21.973,-20.996,-28.809,-65.918
1692124042.991,-39.551,-25.879,-23.926,-22.949,-34.180
1692124042.995,-41.992,-30.762,-26.367,-26.855,-150.391
1692124042.999,-41.992,-30.273,-29.297,-32.715,-84.961
1692124043.003,-39.062,-30.273,-28.320,-30.762,181.152
1692124043.006,-34.180,-31.250,-19.531,-25.391,179.199
1692124043.010,-26.367,-31.738,-20.020,-20.996,-64.453
1692124043.014,-35.156,-32.227,-25.391,-26.855,-102.539
1692124043.018,-38.086,-35.645,-26.855,-36.621,106.934
1692124043.022,-31.250,-35.156,-27.344,-41.016,-23.926
1692124043.023,-31.738,-31.738,-27.344,-40.527,-237.305
1692124043.027,-35.156,-29.785,-28.320,-37.109,-116.699
1692124043.031,-33.203,-28.809,-31.250,-39.062,-17.578
1692124043.035,-29.297,-27.832,-31.738,-40.039,-41.504
1692124043.039,-38.086,-30.273,-30.273,-41.992,-188.965
1692124043.043,-42.480,-33.203,-32.715,-40.039,-23.926
1692124043.047,-44.922,-33.691,-37.598,-35.156,313.477
1692124043.050,-41.016,-31.738,-35.645,-38.086,77.148
1692124043.054,-34.668,-30.273,-28.809,-34.668,-186.523
1692124043.058,-40.527,-35.156,-33.691,-37.109,-56.152
1692124043.062,-47.852,-37.598,-37.598,-40.527,16.602
1692124043.066,-39.551,-33.203,-36.621,-33.691,-91.797
1692124043.082,-21.484,-32.227,-33.203,-29.297,-98.145
1692124043.086,-28.320,-36.133,-28.320,-27.832,-83.008
1692124043.090,-43.457,-35.156,-29.297,-29.785,-119.629
1692124043.094,-40.527,-31.738,-34.668,-32.715,-165.527
1692124043.098,-35.645,-26.855,-29.297,-31.250,-104.004
1692124043.102,-27.344,-28.809,-26.367,-20.020,114.258
