timestamps,X,Y,Z
1685714582.149,-2.116,-3.985,2.512
1685714582.149,-2.550,-3.454,4.426
1685714582.149,-3.148,-2.019,6.123
1685714582.181,-3.925,0.336,7.215
1685714582.181,-4.307,2.632,7.753
1685714582.181,-4.344,3.948,7.896
1685714582.255,-4.157,5.346,7.611
1685714582.255,-3.275,5.996,6.527
1685714582.255,-3.065,6.991,5.047
1685714582.298,-3.006,8.142,3.013
1685714582.298,-3.327,9.002,1.391
1685714582.298,-3.529,9.473,0.090
1685714582.358,-3.065,10.153,-0.628
1685714582.358,-2.101,10.415,-1.503
1685714582.358,-1.757,9.226,-1.122
1685714582.421,-2.131,7.948,-0.479
1685714582.421,-2.325,6.557,0.501
1685714582.421,-1.959,5.555,1.518
1685714582.466,-2.161,5.264,2.422
1685714582.466,-2.894,5.129,2.617
1685714582.466,-3.245,4.419,2.348
1685714582.523,-3.574,3.888,1.765
1685714582.523,-3.507,3.828,1.271
1685714582.523,-3.679,3.910,0.755
1685714582.583,-3.537,4.023,0.292
1685714582.583,-4.030,4.217,0.030
1685714582.583,-3.664,4.247,-0.359
1685714582.643,-3.350,4.045,-0.426
1685714582.643,-3.387,4.292,-0.277
1685714582.643,-2.908,4.426,-0.493
1685714582.704,-3.125,4.374,-0.561
1685714582.704,-2.699,4.411,-0.217
1685714582.704,-2.572,4.523,0.172
1685714582.749,-2.662,4.359,0.606
1685714582.749,-2.161,4.172,0.770
1685714582.749,-2.206,4.037,1.144
1685714582.808,-2.520,3.888,1.256
1685714582.808,-2.624,3.806,1.667
1685714582.808,-2.236,3.716,1.413
1685714582.868,-1.951,3.828,1.578
1685714582.868,-2.198,3.701,1.465
1685714582.868,-2.258,3.746,1.279
1685714582.928,-2.310,3.836,1.286
1685714582.928,-2.258,3.880,1.084
1685714582.928,-2.460,3.634,1.024
1685714582.976,-2.161,3.350,0.606
1685714582.976,-2.475,3.297,0.935
1685714582.976,-2.594,3.237,0.763
1685714583.033,-2.594,3.185,0.920
1685714583.033,-2.415,3.252,0.987
1685714583.033,-2.370,3.454,1.062
1685714583.093,-2.400,3.708,1.368
1685714583.093,-2.497,3.843,1.735
1685714583.093,-2.722,4.067,1.907
1685714583.154,-2.789,4.351,1.817
1685714583.154,-2.422,5.002,1.450
1685714583.154,-2.460,5.593,1.122
1685714583.213,-2.579,5.877,0.621
1685714583.213,-2.901,5.892,0.187
1685714583.213,-3.118,5.518,-0.224
1685714583.261,-3.537,5.279,-0.105
1685714583.261,-3.522,4.920,-0.015
1685714583.261,-3.297,4.778,0.157
1685714583.318,-2.946,4.217,0.389
1685714583.318,-2.916,3.806,0.650
1685714583.318,-2.520,3.611,0.673
1685714583.378,-2.751,3.537,1.353
1685714583.378,-2.393,3.365,1.884
1685714583.378,-1.989,3.380,2.004
1685714583.438,-2.056,3.417,1.787
1685714583.438,-2.273,3.626,1.480
1685714583.438,-2.176,4.105,1.293
1685714583.500,-1.899,4.837,1.316
1685714583.500,-1.757,5.009,1.323
1685714583.500,-1.981,5.032,1.338
1685714583.546,-1.615,4.965,1.129
1685714583.546,-1.712,4.748,1.533
1685714583.546,-1.585,4.553,1.877
1685714583.603,-1.204,4.366,2.153
1685714583.603,-1.151,4.351,2.123
1685714583.603,-1.346,4.404,2.153
1685714583.663,-1.600,4.247,2.273
1685714583.663,-1.495,4.479,2.654
1685714583.663,-1.406,4.389,2.751
1685714583.708,-1.742,4.441,2.692
1685714583.708,-1.944,4.329,2.535
1685714583.708,-1.996,4.456,2.228
1685714583.771,-2.041,4.217,2.191
1685714583.771,-1.824,4.202,2.116
1685714583.771,-1.772,4.247,1.839
1685714583.828,-1.787,4.314,1.974
1685714583.828,-2.228,4.037,2.056
1685714583.828,-2.243,3.933,2.049
1685714583.888,-2.355,3.529,1.869
1685714583.888,-2.213,3.596,1.600
1685714583.888,-2.079,3.694,1.458
1685714583.948,-1.735,3.686,1.608
1685714583.948,-1.533,3.783,1.802
1685714583.948,-1.637,4.082,2.011
1685714583.993,-2.026,4.494,2.310
1685714583.993,-1.922,4.538,2.183
1685714583.993,-1.884,4.740,2.265
1685714584.056,-1.637,4.441,1.981
1685714584.056,-1.428,4.359,1.697
1685714584.056,-1.944,4.501,1.622
1685714584.115,-2.213,4.680,1.279
1685714584.115,-1.750,4.785,0.965
1685714584.115,-1.839,4.546,0.950
1685714584.173,-1.510,4.135,0.882
1685714584.173,-1.436,3.873,1.092
1685714584.173,-1.600,3.716,1.308
1685714584.218,-1.914,3.798,1.794
1685714584.218,-2.034,3.701,2.064
1685714584.218,-1.839,3.335,2.056
1685714584.278,-1.907,3.357,1.832
1685714584.278,-1.720,3.634,1.682
1685714584.278,-1.428,3.469,1.338
1685714584.341,-1.286,3.051,1.241
1685714584.341,-1.682,3.260,1.772
1685714584.341,-1.765,3.335,1.914
1685714584.398,-1.637,3.200,1.824
1685714584.398,-1.421,3.245,1.862
1685714584.398,-1.660,3.387,1.682
1685714584.459,-1.428,3.619,1.787
1685714584.459,-1.406,3.492,1.929
1685714584.459,-1.570,3.477,1.966
1685714584.503,-1.391,3.178,2.079
1685714584.503,-1.637,3.327,2.049
1685714584.503,-1.660,3.634,2.071
1685714584.563,-1.966,3.970,1.981
1685714584.563,-2.221,4.217,1.660
1685714584.563,-2.378,4.329,2.056
1685714584.638,-2.452,4.516,2.094
1685714584.638,-2.475,4.509,1.809
1685714584.638,-2.213,4.194,1.742
1685714584.673,-2.393,3.963,1.226
1685714584.673,-2.535,3.791,0.935
1685714584.673,-2.153,3.723,1.196
1685714584.743,-2.071,3.559,1.271
1685714584.743,-1.839,3.694,1.249
1685714584.743,-2.168,3.686,1.308
1685714584.788,-2.408,3.409,1.436
1685714584.788,-2.034,3.477,1.854
1685714584.788,-2.146,3.252,1.951
1685714584.863,-2.430,3.006,1.847
1685714584.863,-2.512,3.125,1.593
1685714584.863,-2.318,2.983,1.346
1685714584.896,-2.280,2.886,1.092
1685714584.896,-1.996,3.402,1.114
1685714584.896,-2.288,3.798,1.166
1685714584.955,-2.437,3.798,1.174
1685714584.955,-2.871,3.940,1.480
1685714584.955,-2.617,3.970,1.742
1685714585.013,-2.363,3.933,1.413
1685714585.013,-2.191,4.284,1.847
1685714585.013,-2.183,4.239,1.637
1685714585.073,-2.363,4.277,1.450
1685714585.073,-2.908,4.509,1.480
1685714585.073,-2.445,4.464,1.660
1685714585.136,-2.019,4.396,1.615
1685714585.136,-1.772,4.426,1.593
1685714585.136,-1.832,4.688,1.615
1685714585.181,-1.869,4.501,1.705
1685714585.181,-2.049,4.359,1.436
1685714585.181,-1.922,4.351,1.122
1685714585.240,-2.191,4.082,1.226
1685714585.240,-2.049,3.649,1.234
1685714585.240,-2.116,3.170,1.443
1685714585.298,-2.303,2.497,1.645
1685714585.298,-2.340,2.759,2.116
1685714585.298,-2.041,2.901,1.847
1685714585.373,-1.981,3.028,1.593
1685714585.373,-1.907,2.946,1.398
1685714585.373,-1.637,2.983,0.793
1685714585.420,-1.877,3.043,0.905
1685714585.420,-2.026,3.185,1.009
1685714585.420,-2.340,3.574,0.740
1685714585.478,-2.602,3.514,0.351
1685714585.478,-2.415,3.335,0.665
1685714585.478,-2.527,3.305,0.882
1685714585.523,-2.639,3.551,1.077
1685714585.523,-2.280,3.245,0.942
1685714585.523,-1.966,3.058,0.650
1685714585.583,-2.243,3.103,0.942
1685714585.583,-2.258,2.953,1.062
1685714585.583,-2.049,2.849,1.009
1685714585.644,-2.034,3.006,1.264
1685714585.644,-2.019,2.841,1.234
1685714585.644,-1.966,2.901,1.279
1685714585.703,-2.692,3.103,0.994
1685714585.703,-2.826,3.492,0.538
1685714585.703,-2.609,3.671,0.381
1685714585.749,-2.295,3.664,0.359
1685714585.749,-2.393,3.514,0.164
1685714585.749,-2.497,3.589,0.217
1685714585.808,-2.759,3.484,0.561
1685714585.808,-2.430,3.036,1.009
1685714585.808,-2.198,3.163,1.249
1685714585.868,-2.123,3.215,1.421
1685714585.868,-2.131,3.036,1.279
1685714585.868,-2.722,3.073,1.204
1685714585.929,-2.587,3.170,1.301
1685714585.929,-2.221,3.110,1.368
1685714585.929,-2.445,3.163,1.249
1685714585.976,-2.976,2.953,0.965
1685714585.976,-2.669,2.841,0.703
1685714585.976,-2.699,2.744,0.815
1685714586.033,-2.707,2.931,0.785
1685714586.033,-2.677,3.611,0.822
1685714586.033,-2.550,3.514,0.628
1685714586.093,-2.602,3.589,0.538
1685714586.093,-2.707,3.701,0.561
1685714586.093,-2.774,3.507,0.411
1685714586.153,-2.647,3.103,0.150
1685714586.153,-3.073,3.095,-0.157
1685714586.153,-3.215,3.230,-0.150
1685714586.199,-2.886,3.088,-0.292
1685714586.199,-2.482,3.267,-0.277
1685714586.199,-1.966,3.140,0.359
1685714586.261,-1.922,3.178,1.024
1685714586.261,-1.884,3.133,1.443
1685714586.261,-2.221,3.409,2.318
1685714586.318,-2.497,3.559,2.452
1685714586.318,-2.355,3.723,1.854
1685714586.318,-2.422,3.551,1.667
1685714586.379,-2.295,3.746,1.219
1685714586.379,-2.355,3.776,0.807
1685714586.379,-2.542,3.664,0.875
1685714586.439,-2.378,3.507,1.002
1685714586.439,-2.490,3.679,0.957
1685714586.439,-2.699,3.664,0.972
1685714586.483,-2.759,3.402,0.942
1685714586.483,-2.684,2.968,1.107
1685714586.483,-2.639,2.886,0.733
1685714586.560,-2.460,2.699,0.628
1685714586.560,-2.385,2.744,0.822
1685714586.560,-2.393,2.729,0.875
1685714586.603,-2.467,2.953,1.353
1685714586.603,-2.437,2.961,1.555
1685714586.603,-2.647,2.662,1.323
1685714586.652,-2.669,2.587,1.166
1685714586.652,-2.766,2.654,0.748
1685714586.652,-2.991,2.976,0.710
1685714586.708,-2.647,3.178,0.852
1685714586.708,-2.422,2.946,0.822
1685714586.708,-2.729,2.908,0.875
1685714586.771,-2.699,2.976,0.987
1685714586.771,-2.497,2.759,1.009
1685714586.771,-2.198,2.669,1.293
1685714586.828,-2.295,3.028,1.271
1685714586.828,-2.751,3.208,0.950
1685714586.828,-2.594,3.357,0.613
1685714586.876,-2.333,3.694,0.396
1685714586.876,-2.333,3.462,0.628
1685714586.876,-2.430,3.559,0.875
1685714586.933,-2.378,3.282,0.568
1685714586.933,-2.490,2.976,0.897
1685714586.933,-2.467,2.946,1.376
1685714586.993,-2.228,3.118,1.637
1685714586.993,-2.086,3.058,1.593
1685714586.993,-2.475,3.058,1.540
1685714587.071,-1.974,2.894,1.039
1685714587.071,-2.153,2.849,1.383
1685714587.071,-2.265,2.722,1.346
1685714587.113,-2.378,2.505,1.443
1685714587.113,-2.572,2.751,1.189
1685714587.113,-2.497,2.908,0.942
1685714587.158,-2.079,3.193,0.860
1685714587.158,-1.877,3.275,0.979
1685714587.158,-2.138,3.350,1.024
1685714587.218,-2.340,3.447,1.114
1685714587.218,-2.579,3.634,1.234
1685714587.218,-2.594,3.529,1.107
1685714587.278,-2.737,3.312,1.069
1685714587.278,-2.557,3.065,0.830
1685714587.278,-2.325,3.073,0.546
1685714587.341,-2.370,2.841,0.688
1685714587.341,-2.273,2.826,0.905
1685714587.341,-2.258,2.654,0.942
1685714587.398,-2.430,2.520,1.391
1685714587.398,-2.400,2.512,1.675
1685714587.398,-2.236,2.535,1.772
1685714587.444,-2.228,2.497,1.563
1685714587.444,-2.512,2.662,1.204
1685714587.444,-2.639,2.437,0.897
1685714587.503,-2.542,2.198,0.583
1685714587.503,-2.579,2.841,0.628
