timestamps,TP9,AF7,AF8,TP10,Right AUX
1685714582.086,-15.137,-23.926,-23.926,-18.555,-141.113
1685714582.090,-16.602,-29.297,-36.621,-24.902,-88.867
1685714582.094,-35.156,-32.227,-36.133,-30.273,-143.066
1685714582.098,-26.367,-28.809,-25.879,-21.484,-129.883
1685714582.102,-26.367,-32.715,-27.344,-30.273,38.574
1685714582.106,-42.480,-36.621,-34.668,-46.875,103.027
1685714582.110,-37.109,-34.668,-33.203,-35.645,-8.789
1685714582.113,-35.645,-30.273,-27.832,-25.391,-138.184
1685714582.117,-29.297,-22.949,-23.926,-24.902,-15.137
1685714582.121,-25.391,-26.855,-23.438,-24.902,169.922
1685714582.125,-16.602,-21.484,-26.855,-13.672,-104.980
1685714582.129,-2.441,-20.508,-32.227,-13.184,-186.523
1685714582.131,-9.766,-26.855,-34.180,-28.809,-64.941
1685714582.135,-10.742,-21.484,-36.621,-30.762,26.855
1685714582.139,-7.324,-24.414,-37.109,-21.973,5.859
1685714582.143,-8.301,-25.879,-40.039,-20.508,43.457
1685714582.147,-7.812,-25.391,-37.109,-25.391,109.863
1685714582.151,-17.090,-24.902,-33.203,-20.508,125.000
1685714582.155,-32.227,-18.066,-35.156,-25.391,82.520
1685714582.158,-38.086,-21.973,-38.574,-41.016,69.336
1685714582.162,-34.180,-17.578,-37.598,-32.227,395.020
1685714582.166,-32.227,-17.578,-37.109,-28.809,251.953
1685714582.170,-35.156,-29.297,-38.574,-35.156,-170.410
1685714582.174,-37.598,-25.391,-37.109,-38.086,-166.992
1685714582.176,-32.227,-19.531,-31.738,-25.391,224.121
1685714582.180,-24.902,-21.484,-27.344,-16.113,233.398
1685714582.184,-29.785,-23.926,-29.297,-36.133,-127.441
1685714582.188,-35.156,-23.926,-31.250,-39.062,-116.699
1685714582.192,-35.645,-23.926,-27.832,-26.855,-130.371
1685714582.196,-21.484,-23.926,-28.809,-21.484,-86.426
1685714582.200,-9.277,-19.043,-24.902,-21.973,-81.055
1685714582.203,-22.949,-21.973,-19.531,-25.879,29.785
1685714582.207,-47.852,-23.438,-22.461,-28.320,342.773
1685714582.211,-52.734,-24.902,-25.391,-38.086,28.809
1685714582.215,-47.363,-25.879,-25.879,-36.133,-189.453
1685714582.219,-35.645,-23.926,-26.855,-25.879,-30.762
1685714582.221,-23.926,-26.367,-35.156,-28.809,-18.555
1685714582.225,-18.066,-24.902,-37.598,-23.926,-106.445
1685714582.229,-22.461,-21.484,-30.762,-18.066,-141.113
1685714582.233,-35.156,-18.555,-28.320,-14.648,-89.844
1685714582.237,-36.621,-20.996,-32.715,-19.043,-81.543
1685714582.241,-38.574,-26.855,-40.527,-36.133,36.133
1685714582.245,-38.574,-24.902,-41.992,-39.062,116.211
1685714582.248,-27.344,-18.066,-40.527,-26.367,227.539
1685714582.252,-21.484,-22.461,-36.621,-30.762,175.293
1685714582.256,-20.996,-24.414,-38.086,-34.668,-157.715
1685714582.260,-29.297,-25.879,-43.457,-24.902,-57.129
1685714582.264,-37.109,-29.297,-41.992,-27.832,133.301
1685714582.266,-34.668,-33.203,-43.457,-32.227,-83.008
1685714582.270,-34.668,-30.273,-42.969,-26.855,-198.242
1685714582.274,-20.508,-22.949,-30.273,-13.672,4.883
1685714582.278,-13.672,-20.508,-28.320,-10.742,247.559
1685714582.282,-29.297,-24.414,-32.715,-30.273,45.898
1685714582.286,-40.527,-28.320,-31.738,-42.969,-101.074
1685714582.290,-34.180,-24.414,-29.785,-22.949,115.234
1685714582.293,-24.902,-24.902,-28.809,-16.602,212.402
1685714582.297,-27.344,-31.250,-30.273,-27.344,-79.590
1685714582.301,-39.551,-36.621,-30.762,-23.926,-159.180
1685714582.305,-44.434,-33.203,-32.227,-24.414,-90.332
1685714582.309,-41.504,-26.855,-35.645,-34.180,-95.703
1685714582.312,-32.227,-26.367,-38.086,-28.320,-152.832
1685714582.316,-20.508,-30.273,-39.062,-24.414,-149.902
1685714582.320,-21.484,-31.250,-34.180,-29.297,-0.488
1685714582.324,-25.391,-29.297,-28.809,-17.578,7.324
1685714582.328,-30.762,-27.832,-31.250,-24.902,-145.020
1685714582.332,-22.461,-24.902,-33.691,-40.039,-85.449
1685714582.336,-12.695,-23.926,-30.762,-29.297,270.508
1685714582.339,-13.184,-23.926,-26.855,-19.043,161.621
1685714582.343,-15.137,-19.531,-27.832,-30.762,-99.609
1685714582.347,-22.461,-22.461,-28.809,-36.133,-34.180
1685714582.351,-21.484,-26.367,-26.855,-17.578,125.977
1685714582.355,-26.855,-30.762,-32.715,-21.973,0.977
1685714582.357,-34.668,-34.668,-35.156,-35.645,-235.840
1685714582.361,-38.574,-32.715,-29.785,-37.598,-152.344
1685714582.365,-33.691,-32.715,-24.414,-34.180,-119.141
1685714582.369,-19.531,-26.855,-20.996,-30.762,-186.523
1685714582.373,-12.207,-20.020,-26.855,-36.621,-142.578
1685714582.377,-4.883,-19.531,-31.738,-31.738,167.480
1685714582.381,-8.301,-22.949,-32.227,-34.180,373.047
1685714582.384,-15.137,-21.973,-30.762,-34.180,0.488
1685714582.388,-16.113,-19.043,-27.832,-28.320,-254.883
1685714582.392,-9.766,-20.020,-29.297,-22.461,-153.320
1685714582.396,-11.230,-26.367,-31.738,-14.160,-72.754
1685714582.400,-20.996,-29.785,-31.250,-8.301,-151.367
1685714582.416,-21.484,-25.391,-35.156,-11.719,-197.754
1685714582.420,-20.020,-21.484,-38.574,-28.320,-109.375
1685714582.424,-9.766,-16.602,-31.738,-21.484,-11.230
1685714582.428,-7.324,-21.484,-33.203,-14.160,-37.598
1685714582.432,-24.902,-31.250,-40.527,-32.227,-40.527
1685714582.436,-33.691,-27.832,-37.109,-35.645,105.957
1685714582.440,-25.391,-26.855,-32.715,-31.738,66.406
1685714582.443,-18.555,-27.832,-35.645,-26.367,20.020
1685714582.447,-17.578,-26.855,-40.527,-24.902,-8.789
1685714582.451,-15.625,-25.879,-39.062,-20.020,213.867
1685714582.455,-23.438,-27.344,-36.621,-12.695,343.262
1685714582.459,-22.461,-32.227,-42.480,-30.762,-61.035
1685714582.462,-14.160,-28.809,-40.039,-39.551,-155.273
1685714582.466,-17.090,-25.879,-34.668,-21.484,-86.426
1685714582.470,-28.320,-28.809,-36.621,-16.602,-119.629
1685714582.474,-36.133,-30.273,-40.039,-23.926,-165.039
1685714582.478,-32.227,-29.297,-33.691,-20.996,-127.441
1685714582.482,-21.973,-24.414,-28.320,-21.484,-11.230
1685714582.486,-17.578,-18.555,-31.738,-23.438,35.645
1685714582.489,-21.484,-18.555,-31.738,-23.926,-10.254
1685714582.493,-35.156,-22.949,-36.621,-12.207,91.797
1685714582.497,-36.621,-22.461,-40.039,-14.160,318.848
1685714582.501,-19.043,-18.066,-31.738,-26.855,-43.457
1685714582.505,-12.695,-20.020,-28.320,-19.531,-240.723
1685714582.506,-17.578,-26.367,-30.273,-23.926,-109.863
1685714582.510,-20.996,-28.320,-29.297,-39.551,-156.738
1685714582.514,-25.391,-29.785,-27.832,-35.156,-242.188
1685714582.518,-26.855,-28.809,-26.367,-28.809,-197.754
1685714582.522,-20.508,-24.902,-24.414,-23.926,-101.562
1685714582.526,-28.809,-22.949,-22.461,-26.367,-44.922
1685714582.530,-34.180,-22.949,-22.949,-18.555,59.082
1685714582.533,-36.621,-24.414,-26.855,-20.508,-19.043
1685714582.537,-35.645,-23.438,-35.645,-30.762,345.703
1685714582.541,-28.809,-19.043,-41.016,-32.227,469.727
1685714582.545,-34.668,-20.508,-42.969,-40.039,-137.695
1685714582.549,-41.992,-20.508,-34.668,-33.691,-120.117
1685714582.551,-39.551,-19.043,-28.320,-27.832,-12.695
1685714582.555,-36.133,-21.484,-30.273,-31.738,-147.461
1685714582.559,-37.109,-23.926,-31.250,-41.504,-166.992
1685714582.563,-41.016,-26.855,-30.273,-36.133,-61.035
1685714582.567,-35.156,-27.344,-33.691,-25.391,-29.297
1685714582.571,-29.785,-20.996,-36.621,-25.391,-39.551
1685714582.575,-24.902,-23.438,-36.621,-31.250,-83.984
1685714582.578,-15.137,-27.344,-35.156,-28.809,47.852
1685714582.582,-21.973,-27.832,-32.227,-27.344,223.633
1685714582.586,-29.297,-26.367,-32.227,-36.133,-18.555
1685714582.590,-27.832,-20.020,-30.273,-41.016,-158.203
1685714582.594,-28.320,-19.043,-30.273,-37.109,-100.586
1685714582.597,-20.996,-23.926,-37.598,-34.180,-91.309
1685714582.601,-25.879,-28.320,-40.527,-35.156,-109.863
1685714582.605,-41.504,-23.926,-35.645,-35.645,-49.316
1685714582.609,-40.527,-18.555,-27.832,-25.391,52.246
1685714582.613,-41.992,-28.320,-30.273,-29.297,-8.301
1685714582.617,-46.875,-32.227,-36.133,-36.133,-63.477
1685714582.621,-33.203,-26.367,-35.156,-31.250,-34.668
1685714582.624,-35.645,-27.344,-33.691,-24.414,174.316
1685714582.628,-47.852,-25.879,-31.250,-25.879,161.621
1685714582.632,-39.551,-28.809,-25.879,-24.902,-190.918
1685714582.636,-33.691,-35.645,-28.809,-22.461,-133.789
1685714582.640,-22.949,-36.133,-31.250,-23.438,21.484
1685714582.642,-16.113,-36.621,-27.344,-29.785,-51.758
